metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
S03_TRANSITION_ENTROPY_NORM[TOP_100]	S	0.842325079264	0.621392782472		18.1147070324	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_250]	S	0.782231816615	0.621392782472		16.1279848529	COMPARABLE	
S04_REPEATED_BIGRAM_TYPES	S	0	145		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S05_REPEATED_TRIGRAM_TYPES	S	0	493		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.160583941606		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.160583941606		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.160583941606		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_100]	S	0	0.160583941606		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_250]	S	0	0.160583941606		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.401459854015		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.401459854015		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.401459854015		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_100]	S	0	0.401459854015		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_250]	S	0	0.401459854015		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_10]	S	0.49255600864	0.0916682772697		8.45787433166	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_5]	S	0.4465275951	0.0888098199055		9.21520233487	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[MATCHED_VOCAB]	S	0.49255600864	0.0817155984812		33.3232726847	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_100]	S	0.582878688499	0.0817155984812		13.5493332677	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_250]	S	0.547614214256	0.0817155984812		23.146695703	COMPARABLE	
T01_MEAN_TOKEN_LENGTH	T	4.94629253428	1		106.045332612	COMPARABLE	
T02_TOKEN_LENGTH_SD	T	1.83794584085	0		102.668454789	COMPARABLE	
T03_UNIQUE_TOKEN_RATIO	T	0.209344845099	0.00186677980484		8.97064345096	COMPARABLE	
T04_HAPAX_RATIO	T	0.690077632217	0.181818181818		75.1117921825	COMPARABLE	
T05_PREFIX_DIVERSITY	T	0.00327510917031	1		7059.98277365	COMPARABLE	
T06_SUFFIX_DIVERSITY	T	0.00436681222707	1		7442.90646271	COMPARABLE	
T07_EDIT_GRAPH_DENSITY	T	0.000880667248108	1		21485.1544501	COMPARABLE	
T08_EDIT_GRAPH_GIANT_SHARE	T	0.83770014556	1		14.363416324	COMPARABLE	
T09_EDIT_GRAPH_CLUSTERING	T	0.3099957714	1		67.1616474858	COMPARABLE	
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T	0.641587925628	0		35.2755889218	COMPARABLE	
T11_POSITIONAL_RESTRICTION_DENSITY	T	0	0.333333333333		0	NOT_COMPARABLE	metric absent from pre-frozen scale
d_G	G				23.5719785926	COMPARABLE	
d_T	T				3639.76405622	COMPARABLE	
d_S	S				114.294176053	COMPARABLE	
d_L	L				55.3339519111	COMPARABLE	
d_D	D				320.817983243	COMPARABLE	
