segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
8	0	200	159	0.8028129526701776	0.83714952431795886	0.40300146412884336
8	0	500	340	0.8028129526701776	0.82947626659434692	0.40300146412884336
8	0	1000	601	0.8028129526701776	0.82183024457348297	0.40300146412884336
8	0	2000	1019	0.8028129526701776	0.76171715545462859	0.40300146412884336
8	0	4000	1761	0.8028129526701776	0.78924085766539376	0.40300146412884336
8	0	5464	2202	0.8028129526701776	0.71655561128463763	0.40300146412884336
8	1	100	86	0.80478202133322851	0	0.39494875549048314
8	1	200	158	0.80478202133322851	0.87751599347500675	0.39494875549048314
8	1	500	349	0.80478202133322851	0.86487493718784025	0.39494875549048314
8	1	1000	621	0.80478202133322851	0.83136623201082938	0.39494875549048314
8	1	2000	1054	0.80478202133322851	0.76320969341673339	0.39494875549048314
8	1	4000	1718	0.80478202133322851	0.70485516950124805	0.39494875549048314
8	1	5464	2158	0.80478202133322851	0.73110202701178284	0.39494875549048314
8	2	100	87	0.77869376251610678	0	0.36841142020497802
8	2	200	166	0.77869376251610678	0.93209593549819814	0.36841142020497802
8	2	500	338	0.77869376251610678	0.77601800650334762	0.36841142020497802
8	2	1000	574	0.77869376251610678	0.76402749039350382	0.36841142020497802
8	2	2000	984	0.77869376251610678	0.77760757866355124	0.36841142020497802
8	2	4000	1627	0.77869376251610678	0.72548403033328812	0.36841142020497802
8	2	5464	2013	0.77869376251610678	0.6825820936956124	0.36841142020497802
8	3	100	85	0.80940629875552716	0	0.39348462664714495
8	3	200	159	0.80940629875552716	0.90349201914665433	0.39348462664714495
8	3	500	337	0.80940629875552716	0.81980391375965389	0.39348462664714495
8	3	1000	618	0.80940629875552716	0.87485824672251566	0.39348462664714495
8	3	2000	1054	0.80940629875552716	0.77019612373284085	0.39348462664714495
8	3	4000	1757	0.80940629875552716	0.73723932437116069	0.39348462664714495
8	3	5464	2150	0.80940629875552716	0.64722219112864365	0.39348462664714495
8	4	100	87	0.79383830228716068	0	0.37756222547584189
8	4	200	164	0.79383830228716068	0.91460850876935695	0.37756222547584189
8	4	500	329	0.79383830228716068	0.75979304245193346	0.37756222547584189
8	4	1000	586	0.79383830228716068	0.83281308068700566	0.37756222547584189
8	4	2000	1066	0.79383830228716068	0.8632348683369282	0.37756222547584189
8	4	4000	1693	0.79383830228716068	0.66737453513646627	0.37756222547584189
8	4	5464	2063	0.79383830228716068	0.63375287303054795	0.37756222547584189
8	5	100	84	0.79704445267959878	0	0.37170571010248904
8	5	200	149	0.79704445267959878	0.8268510976834027	0.37170571010248904
8	5	500	336	0.79704445267959878	0.88745288556452018	0.37170571010248904
8	5	1000	576	0.79704445267959878	0.77760757866355246	0.37170571010248904
8	5	2000	959	0.79704445267959878	0.73546200357581848	0.37170571010248904
8	5	4000	1640	0.79704445267959878	0.77409309448731423	0.37170571010248904
8	5	5464	2031	0.79704445267959878	0.6856079430067934	0.37170571010248904
8	6	100	80	0.80038307820264598	0	0.35816251830161056
8	6	200	145	0.80038307820264598	0.85798099512757342	0.35816251830161056
8	6	500	328	0.80038307820264598	0.89085247462230055	0.35816251830161056
8	6	1000	564	0.80038307820264598	0.78199934778070967	0.35816251830161056
8	6	2000	951	0.80038307820264598	0.75375017846176928	0.35816251830161056
8	6	4000	1598	0.80038307820264598	0.74875016206741329	0.35816251830161056
8	6	5464	1957	0.80038307820264598	0.64978660948452138	0.35816251830161056
8	7	100	87	0.76647269565656229	0	0.34803293687099723
8	7	200	160	0.76647269565656229	0.87898459903863457	0.34803293687099723
8	7	500	333	0.76647269565656229	0.79993025057388056	0.34803293687099723
8	7	1000	572	0.76647269565656229	0.78049296970712689	0.34803293687099723
8	7	2000	954	0.76647269565656229	0.73797411922712286	0.34803293687099723
8	7	4000	1522	0.76647269565656229	0.67390718749803369	0.34803293687099723
8	7	5465	1902	0.76647269565656229	0.71420154365630595	0.34803293687099723
