candidate_id	representation_id	checkpoint	reachable	metric_id	family	regime	candidate_value	candidate_ci_low	candidate_ci_high	vm_value	calibrated_distance	status	reason
C06	MUSIC-R3	5000	true	G01_ALPHABET_SIZE	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	G02_INITIAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	G03_FINAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	G04_BIGRAM_OCCUPANCY	G		0.11208677686	0.0945001089279	0.119582391434	0.292438271605	1.7300681481	COMPARABLE	
C06	MUSIC-R3	5000	true	G05_TRIGRAM_OCCUPANCY	G		0	0	0	0.0336291152263	0.615433287024	COMPARABLE	
C06	MUSIC-R3	5000	true	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G		0.364677324954	0.356652110957	0.375891786066	0.408488256482	0.517708673552	COMPARABLE	
C06	MUSIC-R3	5000	true	G07_HIGHER_ORDER_ENTROPY_REDUCTION	G		0.364677324954	0.356652110957	0.375891786066	0.0425021352386	22.1694888443	COMPARABLE	
C06	MUSIC-R3	5000	true	G08_MEAN_SYMBOLS_PER_TOKEN	G		2	2	2	4.94629253428	51.6168075088	COMPARABLE	
C06	MUSIC-R3	5000	true	L01_LINE_TOKEN_COUNT_MEAN	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	L02_LINE_SYMBOL_COUNT_MEAN	L		44.633273703	43.8020572451	45.4708407871	36.1717734448	18.5298822582	COMPARABLE	
C06	MUSIC-R3	5000	true	L03_BOUNDARY_SPECIALIZATION	L		0.552995391705	0.488435960591	0.58742189753	0.688622028142	38.8093273357	COMPARABLE	
C06	MUSIC-R3	5000	true	L04_POSITION_PROGRESSION	L		0	0	0	-0.0749907618179	5.19954302251	COMPARABLE	
C06	MUSIC-R3	5000	true	L05_LINE_ASYMMETRY	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_10	0.725857353251	0.653594409984	0.714283432463	0.230606441806	3.10986840231	COMPARABLE	
C06	MUSIC-R3	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_5	0.624373710581	0.504877050934	0.60286718187	0.102101048542	11.3753167514	COMPARABLE	
C06	MUSIC-R3	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.27756443079	0.268008340243	0.33320019673	0.230606441806	32.997579396	COMPARABLE	
C06	MUSIC-R3	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_100	0.717575757576	0.658555555556	0.682429292929	0.90404040404	10.5517791694	COMPARABLE	
C06	MUSIC-R3	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_250	0.27756443079	0.268008340243	0.33320019673	0.533526104418	50.6937525081	COMPARABLE	
C06	MUSIC-R3	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_10	0.274142646749	0.285716567537	0.346405590016	0.769393558194	3.10986840231	COMPARABLE	
C06	MUSIC-R3	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_5	0.375626289419	0.39713281813	0.495122949066	0.897898951458	11.3753167514	COMPARABLE	
C06	MUSIC-R3	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.72243556921	0.66679980327	0.731991659757	0.769393558194	32.997579396	COMPARABLE	
C06	MUSIC-R3	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_100	0.282424242424	0.317570707071	0.341444444444	0.0959595959596	10.5517791694	COMPARABLE	
C06	MUSIC-R3	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_250	0.72243556921	0.66679980327	0.731991659757	0.466473895582	50.6937525081	COMPARABLE	
C06	MUSIC-R3	5000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_10	0.291128696377	0.221568510149	0.260521031583	0.0395410207025	5.11068631378	COMPARABLE	
C06	MUSIC-R3	5000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_5	0.21732778143	0.145165000695	0.193111268883	0.0152768495829	16.9364195613	COMPARABLE	
C06	MUSIC-R3	5000	true	S01_TRANSITION_DENSITY	S	MATCHED_VOCAB	0.0687846418484	0.0618287073201	0.0842060507029	0.0395410207025	113.810294244	COMPARABLE	
C06	MUSIC-R3	5000	true	S01_TRANSITION_DENSITY	S	TOP_100	0.282	0.223795	0.236105	0.3424	11.9821299625	COMPARABLE	
C06	MUSIC-R3	5000	true	S01_TRANSITION_DENSITY	S	TOP_250	0.0687846418484	0.0618287073201	0.0842060507029	0.122704	49.956193448	COMPARABLE	
C06	MUSIC-R3	5000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_10	0.708871303623	0.739478968417	0.778431489851	0.960458979298	5.11068631378	COMPARABLE	
C06	MUSIC-R3	5000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_5	0.78267221857	0.806888731117	0.854834999305	0.984723150417	16.9364195613	COMPARABLE	
C06	MUSIC-R3	5000	true	S02_TRANSITION_ZERO_DENSITY	S	MATCHED_VOCAB	0.931215358152	0.915793949297	0.93817129268	0.960458979298	113.810294244	COMPARABLE	
C06	MUSIC-R3	5000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_100	0.718	0.763895	0.776205	0.6576	11.9821299625	COMPARABLE	
C06	MUSIC-R3	5000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_250	0.931215358152	0.915793949297	0.93817129268	0.877296	49.956193448	COMPARABLE	
C06	MUSIC-R3	5000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_10	0.796467731588	0.773801559782	0.788903487395	0.724278863225	2.23583816885	COMPARABLE	
C06	MUSIC-R3	5000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_5	0.77223949768	0.740685007289	0.763777545665	0.681540227662	4.84196355734	COMPARABLE	
C06	MUSIC-R3	5000	true	S03_TRANSITION_ENTROPY_NORM	S	MATCHED_VOCAB	0.690023713885	0.681446146482	0.704284635564	0.724278863225	4.29375749677	COMPARABLE	
C06	MUSIC-R3	5000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_100	0.793723738399	0.773456373855	0.783122366815	0.842325079264	3.13154328796	COMPARABLE	
C06	MUSIC-R3	5000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_250	0.690023713885	0.681446146482	0.704284635564	0.782231816615	7.9226199012	COMPARABLE	
C06	MUSIC-R3	5000	true	S04_REPEATED_BIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S05_REPEATED_TRIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_10	0.415422635539	0.425901317268	0.443562891299	0.49255600864	1.04706570232	COMPARABLE	
C06	MUSIC-R3	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_5	0.403957163576	0.409565783493	0.429296714722	0.4465275951	0.877711467807	COMPARABLE	
C06	MUSIC-R3	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	MATCHED_VOCAB	0.358626954551	0.372647675825	0.392820200798	0.49255600864	10.0672439387	COMPARABLE	
C06	MUSIC-R3	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	TOP_100	0.414089248569	0.425034262994	0.441274701831	0.582878688499	5.65897817038	COMPARABLE	
C06	MUSIC-R3	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	TOP_250	0.358626954551	0.372647675825	0.392820200798	0.547614214256	11.2531473775	COMPARABLE	
C06	MUSIC-R3	5000	true	T01_MEAN_TOKEN_LENGTH	T		2	2	2	4.94629253428	51.6168075088	COMPARABLE	
C06	MUSIC-R3	5000	true	T02_TOKEN_LENGTH_SD	T		0	0	0	1.83794584085	55.8038212129	COMPARABLE	
C06	MUSIC-R3	5000	true	T03_UNIQUE_TOKEN_RATIO	T		0.0173947895792	0.0139142924397	0.0165183827406	0.209344845099	9.11750272741	COMPARABLE	
C06	MUSIC-R3	5000	true	T04_HAPAX_RATIO	T		0.225806451613	0.084981741573	0.20204782197	0.690077632217	64.7937917291	COMPARABLE	
C06	MUSIC-R3	5000	true	T05_PREFIX_DIVERSITY	T		0.138248847926	0.137737620429	0.165768876611	0.00327510917031	536.191770477	COMPARABLE	
C06	MUSIC-R3	5000	true	T06_SUFFIX_DIVERSITY	T		0.0645161290323	0.0634069381956	0.0786853932584	0.00436681222707	286.396521692	COMPARABLE	
C06	MUSIC-R3	5000	true	T07_EDIT_GRAPH_DENSITY	T		0.128008192524	0.130794655962	0.147975969481	0.000880667248108	1225.01540595	COMPARABLE	
C06	MUSIC-R3	5000	true	T08_EDIT_GRAPH_GIANT_SHARE	T		1	1	1	0.83770014556	10.2941122058	COMPARABLE	
C06	MUSIC-R3	5000	true	T09_EDIT_GRAPH_CLUSTERING	T		0.608934137396	0.600971378211	0.644848446668	0.3099957714	30.0248220383	COMPARABLE	
C06	MUSIC-R3	5000	true	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T		0.87874440725	0.817568275263	0.906716929034	0.641587925628	19.1308374656	COMPARABLE	
C06	MUSIC-R3	5000	true	T11_POSITIONAL_RESTRICTION_DENSITY	T							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	D_LINE_COHERENCE	D		0.333794469342	0.164617435889	0.177362426879	0.0082196498828	580.05796757	COMPARABLE	
C06	MUSIC-R3	10000	true	D_LINE_EXCLUSIVITY	D		0.253456221198	0.0927716098335	0.230415410651	0.690562833576	64.5966563037	COMPARABLE	
C06	MUSIC-R3	10000	true	D_LINE_PROGRESSION	D		0	0	0	2.55558901486e-05	1.1464571818	COMPARABLE	
C06	MUSIC-R3	10000	true	D_LINE_VARIANCE_SHARE	D		0	0	0	0.211417265334	49.4168574852	COMPARABLE	
C06	MUSIC-R3	10000	true	D_LOCUS_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_LOCUS_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_LOCUS_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_LOCUS_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_PAGE_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_PAGE_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_PAGE_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_PAGE_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_SECTION_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_SECTION_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_SECTION_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	D_SECTION_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R3	10000	true	G01_ALPHABET_SIZE	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	G02_INITIAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	G03_FINAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	G04_BIGRAM_OCCUPANCY	G		0.11208677686	0.0945001089279	0.119582391434	0.292438271605	2.26025032252	COMPARABLE	
C06	MUSIC-R3	10000	true	G05_TRIGRAM_OCCUPANCY	G		0	0	0	0.0336291152263	0.604750742023	COMPARABLE	
C06	MUSIC-R3	10000	true	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G		0.364677324954	0.356652110957	0.375891786066	0.408488256482	0.470227647699	COMPARABLE	
C06	MUSIC-R3	10000	true	G07_HIGHER_ORDER_ENTROPY_REDUCTION	G		0.364677324954	0.356652110957	0.375891786066	0.0425021352386	23.9571413616	COMPARABLE	
C06	MUSIC-R3	10000	true	G08_MEAN_SYMBOLS_PER_TOKEN	G		2	2	2	4.94629253428	79.1731908003	COMPARABLE	
C06	MUSIC-R3	10000	true	L01_LINE_TOKEN_COUNT_MEAN	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	L02_LINE_SYMBOL_COUNT_MEAN	L		44.633273703	43.8020572451	45.4708407871	36.1717734448	28.4223293602	COMPARABLE	
C06	MUSIC-R3	10000	true	L03_BOUNDARY_SPECIALIZATION	L		0.552995391705	0.488435960591	0.58742189753	0.688622028142	52.1777242729	COMPARABLE	
C06	MUSIC-R3	10000	true	L04_POSITION_PROGRESSION	L		0	0	0	-0.0749907618179	7.44630796544	COMPARABLE	
C06	MUSIC-R3	10000	true	L05_LINE_ASYMMETRY	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_10	0.725857353251	0.653594409984	0.714283432463	0.230606441806	6.44937608068	COMPARABLE	
C06	MUSIC-R3	10000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_5	0.624373710581	0.504877050934	0.60286718187	0.102101048542	43.5092813815	COMPARABLE	
C06	MUSIC-R3	10000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.27756443079	0.268008340243	0.33320019673	0.230606441806	15.5438758248	COMPARABLE	
C06	MUSIC-R3	10000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_100	0.717575757576	0.658555555556	0.682429292929	0.90404040404	7.50066230115	COMPARABLE	
C06	MUSIC-R3	10000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_250	0.27756443079	0.268008340243	0.33320019673	0.533526104418	31.5163505329	COMPARABLE	
C06	MUSIC-R3	10000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_10	0.274142646749	0.285716567537	0.346405590016	0.769393558194	6.44937608068	COMPARABLE	
C06	MUSIC-R3	10000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_5	0.375626289419	0.39713281813	0.495122949066	0.897898951458	43.5092813815	COMPARABLE	
C06	MUSIC-R3	10000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.72243556921	0.66679980327	0.731991659757	0.769393558194	15.5438758248	COMPARABLE	
C06	MUSIC-R3	10000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_100	0.282424242424	0.317570707071	0.341444444444	0.0959595959596	7.50066230115	COMPARABLE	
C06	MUSIC-R3	10000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_250	0.72243556921	0.66679980327	0.731991659757	0.466473895582	31.5163505329	COMPARABLE	
C06	MUSIC-R3	10000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_10	0.291128696377	0.221568510149	0.260521031583	0.0395410207025	8.78430938236	COMPARABLE	
C06	MUSIC-R3	10000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_5	0.21732778143	0.145165000695	0.193111268883	0.0152768495829	59.4551614891	COMPARABLE	
C06	MUSIC-R3	10000	true	S01_TRANSITION_DENSITY	S	MATCHED_VOCAB	0.0687846418484	0.0618287073201	0.0842060507029	0.0395410207025	65.9229026767	COMPARABLE	
C06	MUSIC-R3	10000	true	S01_TRANSITION_DENSITY	S	TOP_100	0.282	0.223795	0.236105	0.3424	6.84693140712	COMPARABLE	
C06	MUSIC-R3	10000	true	S01_TRANSITION_DENSITY	S	TOP_250	0.0687846418484	0.0618287073201	0.0842060507029	0.122704	28.0618123689	COMPARABLE	
C06	MUSIC-R3	10000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_10	0.708871303623	0.739478968417	0.778431489851	0.960458979298	8.78430938236	COMPARABLE	
C06	MUSIC-R3	10000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_5	0.78267221857	0.806888731117	0.854834999305	0.984723150417	59.4551614891	COMPARABLE	
C06	MUSIC-R3	10000	true	S02_TRANSITION_ZERO_DENSITY	S	MATCHED_VOCAB	0.931215358152	0.915793949297	0.93817129268	0.960458979298	65.9229026767	COMPARABLE	
C06	MUSIC-R3	10000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_100	0.718	0.763895	0.776205	0.6576	6.84693140712	COMPARABLE	
C06	MUSIC-R3	10000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_250	0.931215358152	0.915793949297	0.93817129268	0.877296	28.0618123689	COMPARABLE	
C06	MUSIC-R3	10000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_10	0.796467731588	0.773801559782	0.788903487395	0.724278863225	2.48551073302	COMPARABLE	
C06	MUSIC-R3	10000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_5	0.77223949768	0.740685007289	0.763777545665	0.681540227662	9.22467274799	COMPARABLE	
C06	MUSIC-R3	10000	true	S03_TRANSITION_ENTROPY_NORM	S	MATCHED_VOCAB	0.690023713885	0.681446146482	0.704284635564	0.724278863225	4.93609172659	COMPARABLE	
C06	MUSIC-R3	10000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_100	0.793723738399	0.773456373855	0.783122366815	0.842325079264	3.98492689365	COMPARABLE	
C06	MUSIC-R3	10000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_250	0.690023713885	0.681446146482	0.704284635564	0.782231816615	9.24608191081	COMPARABLE	
C06	MUSIC-R3	10000	true	S04_REPEATED_BIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S05_REPEATED_TRIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S06_PREFERRED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S07_DEPLETED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	10000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_10	0.415422635539	0.425901317268	0.443562891299	0.49255600864	1.62734931856	COMPARABLE	
C06	MUSIC-R3	10000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_5	0.403957163576	0.409565783493	0.429296714722	0.4465275951	1.09666101931	COMPARABLE	
C06	MUSIC-R3	10000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	MATCHED_VOCAB	0.358626954551	0.372647675825	0.392820200798	0.49255600864	10.8629878646	COMPARABLE	
C06	MUSIC-R3	10000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	TOP_100	0.414089248569	0.425034262994	0.441274701831	0.582878688499	4.56335356542	COMPARABLE	
C06	MUSIC-R3	10000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	TOP_250	0.358626954551	0.372647675825	0.392820200798	0.547614214256	9.38923285891	COMPARABLE	
C06	MUSIC-R3	10000	true	T01_MEAN_TOKEN_LENGTH	T		2	2	2	4.94629253428	79.1731908003	COMPARABLE	
C06	MUSIC-R3	10000	true	T02_TOKEN_LENGTH_SD	T		0	0	0	1.83794584085	102.668454789	COMPARABLE	
C06	MUSIC-R3	10000	true	T03_UNIQUE_TOKEN_RATIO	T		0.0173947895792	0.0139142924397	0.0165183827406	0.209344845099	8.29926530315	COMPARABLE	
C06	MUSIC-R3	10000	true	T04_HAPAX_RATIO	T		0.225806451613	0.084981741573	0.20204782197	0.690077632217	68.6111008984	COMPARABLE	
C06	MUSIC-R3	10000	true	T05_PREFIX_DIVERSITY	T		0.138248847926	0.137737620429	0.165768876611	0.00327510917031	956.043417075	COMPARABLE	
C06	MUSIC-R3	10000	true	T06_SUFFIX_DIVERSITY	T		0.0645161290323	0.0634069381956	0.0786853932584	0.00436681222707	449.649272719	COMPARABLE	
C06	MUSIC-R3	10000	true	T07_EDIT_GRAPH_DENSITY	T		0.128008192524	0.130794655962	0.147975969481	0.000880667248108	2733.76205011	COMPARABLE	
C06	MUSIC-R3	10000	true	T08_EDIT_GRAPH_GIANT_SHARE	T		1	1	1	0.83770014556	14.363416324	COMPARABLE	
C06	MUSIC-R3	10000	true	T09_EDIT_GRAPH_CLUSTERING	T		0.608934137396	0.600971378211	0.644848446668	0.3099957714	29.0972030675	COMPARABLE	
C06	MUSIC-R3	10000	true	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T		0.87874440725	0.817568275263	0.906716929034	0.641587925628	13.0392643341	COMPARABLE	
C06	MUSIC-R3	10000	true	T11_POSITIONAL_RESTRICTION_DENSITY	T							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R3	20000	false	D_LINE_COHERENCE	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LINE_EXCLUSIVITY	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LINE_PROGRESSION	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LINE_VARIANCE_SHARE	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LOCUS_COHERENCE	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LOCUS_EXCLUSIVITY	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LOCUS_PROGRESSION	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_LOCUS_VARIANCE_SHARE	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
C06	MUSIC-R3	20000	false	D_PAGE_COHERENCE	D							NOT_COMPARABLE	corpus size 12475 below checkpoint 20000
