sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x009437 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4855144855144855
x009438 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6023976023976024
x009438 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.43756243756243757
x009438 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4785214785214785
x009438 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4775224775224775
x009438 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.009232147163181647	0.4885114885114885
x009439 x000052	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4945054945054945
x009439 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.47952047952047955
x009439 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0025417620354329217	0.5134865134865135
x009439 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.008172060497641893	0.4515484515484515
x009439 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.9010989010989011
x009439 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6373626373626373
x009439 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.46653346653346656
x009970 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.005976166690452405	0.6183816183816184
x009971 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5224775224775224
x010008 x009968	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.33266733266733267
x010008 x009970	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6263736263736264
x010008 x009971	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5824175824175825
x010008 x020556	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3676323676323676
x010008 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3916083916083916
x010008 x020559	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.28471528471528473
x010009 x009968	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5584415584415584
x010009 x009970	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4565434565434565
x010009 x020556	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.7892107892107892
x010009 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.7112887112887113
x010010 x009968	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3016983016983017
x010010 x009969	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.32967032967032966
x010010 x009970	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.35264735264735264
x010010 x009971	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.7492507492507493
x010010 x020556	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.36663336663336665
x010010 x020557	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.46853146853146854
x010010 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6433566433566433
x010011 x009971	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5004995004995005
x010011 x020556	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4085914085914086
x010011 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5804195804195804
x012696 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0025417620354329217	0.5244755244755245
x012696 x008944	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5164835164835165
x012696 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5104895104895105
x012696 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.36663336663336665
x012696 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.45054945054945056
x012696 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3926073926073926
x012697 x008944	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5144855144855145
x012697 x008946	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4875124875124875
x012697 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.44755244755244755
x012697 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5584415584415584
x012697 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5344655344655345
x012697 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6573426573426573
x012698 x000052	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5464535464535465
x012698 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.008172060497641893	0.8061938061938062
x012698 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.7962037962037962
x012698 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6463536463536463
x012698 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6543456543456544
x012699 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4305694305694306
x012699 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.43156843156843155
x012699 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.42957042957042957
x012699 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3126873126873127
x012699 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3386613386613387
x012699 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.48951048951048953
x012764 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6423576423576424
x012765 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.7712287712287712
x012766 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5704295704295704
x012767 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3916083916083916
x012767 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.31368631368631367
x012767 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5814185814185814
x015853 x008707	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5084915084915085
x015855 x008999	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6603396603396603
x015855 x009249	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.42657342657342656
x018924 x009250	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6343656343656343
x018924 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01098901098901099	0.012339615691571	0.6153846153846154
x018925 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4405594405594406
x018925 x008707	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4755244755244755
x018925 x009249	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0025417620354329217	0.5794205794205795
x018925 x009250	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036508945599854695	0.44755244755244755
x018927 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6483516483516484
x018927 x009249	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5234765234765235
x018927 x009250	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4695304695304695
x018927 x009971	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4975024975024975
x018930 x012869	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5544455544455544
x018976 x009971	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.47052947052947053
x018977 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5284715284715285
x019268 x001491	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5374625374625375
x019268 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03496503496503497	0.037185037185037184	0.4995004995004995
x019268 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03196803196803197	0.03436136056456912	0.5354645354645354
x019268 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.08491508491508491	0.08752785675862598	0.6443556443556444
x019269 x001488	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5014985014985015
x019269 x001489	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5374625374625375
x019269 x011478	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5064935064935064
x019269 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.10989010989010989	0.11212138115691415	0.5344655344655345
x019269 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.12687312687312688	0.12879544697726517	0.5494505494505495
x019269 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036508945599854695	0.5154845154845155
x019270 x001488	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4435564435564436
x019270 x001490	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.46053946053946054
x019270 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4595404595404595
x019270 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.00999000999000999	0.011409045499954591	0.4515484515484515
x019270 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.023976023976023976	0.026191200104243584	0.4645354645354645
x019271 x001490	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4975024975024975
x019271 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.013986013986013986	0.015446092369169292	0.47052947052947053
x019271 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.012987012987012988	0.014502164502164502	0.3916083916083916
x019271 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0025417620354329217	0.45754245754245754
x019271 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.15984015984015984	0.15984015984015987	0.6353646353646354
x020108 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.46653346653346656
x020108 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5044955044955045
x020108 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5894105894105894
x020109 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.46053946053946054
x020109 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4925074925074925
x020110 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.009232147163181647	0.8901098901098901
x020111 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.8001998001998002
x020111 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5244755244755245
x020556 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.008991008991008992	0.010326816041101756	0.8471528471528471
x020558 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5364635364635365
x020629 x020733	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.4165834165834166
x021052 x000053	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.41858141858141856
x021052 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.6403596403596403
x021052 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.3956043956043956
x021053 x000052	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5964035964035964
x021053 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.014985014985014986	0.016458950885180394	0.6503496503496503
x021054 x000055	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5974025974025974
x021055 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.5834165834165834
x021402 x008691	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013297960317827867	0.47052947052947053
