metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
G05_TRIGRAM_OCCUPANCY	G	0.0336291152263	0.00787489217241		0.471317964869	COMPARABLE	
G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G	0.408488256482	0.390236328007		0.215680912294	COMPARABLE	
G07_HIGHER_ORDER_ENTROPY_REDUCTION	G	0.0425021352386	0.0850530278001		2.92800801574	COMPARABLE	
G08_MEAN_SYMBOLS_PER_TOKEN	G	4.94629253428	4.04658077304		15.7622667311	COMPARABLE	
L01_LINE_TOKEN_COUNT_MEAN	L	0	23.4651162791		0	NOT_COMPARABLE	metric absent from pre-frozen scale
L02_LINE_SYMBOL_COUNT_MEAN	L	36.1717734448	94.9534883721		128.726375145	COMPARABLE	
L03_BOUNDARY_SPECIALIZATION	L	0.688622028142	0.646408839779		12.0792308067	COMPARABLE	
L04_POSITION_PROGRESSION	L	-0.0749907618179	0.0404053157612		8.00107713878	COMPARABLE	
L05_LINE_ASYMMETRY	L	0	0.218963360977		0	NOT_COMPARABLE	metric absent from pre-frozen scale
L06_SAME_LINE_COOCCURRENCE_DENSITY[FREQ_GE_10]	L	0.230606441806	0.650372208437		2.63586853421	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[FREQ_GE_5]	L	0.102101048542	0.51527638191		8.99913135904	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[MATCHED_VOCAB]	L	0.230606441806	0.219739520362		7.63623210641	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[TOP_100]	L	0.90404040404	0.858787878788		2.56077847666	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[TOP_250]	L	0.533526104418	0.386506024096		29.1176388242	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[FREQ_GE_10]	L	0.769393558194	0.349627791563		2.63586853421	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[FREQ_GE_5]	L	0.897898951458	0.48472361809		8.99913135904	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[MATCHED_VOCAB]	L	0.769393558194	0.780260479638		7.63623210641	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[TOP_100]	L	0.0959595959596	0.141212121212		2.56077847666	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[TOP_250]	L	0.466473895582	0.613493975904		29.1176388242	COMPARABLE	
S01_TRANSITION_DENSITY[FREQ_GE_10]	S	0.0395410207025	0.168803418803		2.62580258389	COMPARABLE	
S01_TRANSITION_DENSITY[FREQ_GE_5]	S	0.0152768495829	0.11345		8.22912148892	COMPARABLE	
S01_TRANSITION_DENSITY[MATCHED_VOCAB]	S	0.0395410207025	0.0383153749886		4.76996670975	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_100]	S	0.3424	0.3073		6.96312519342	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_250]	S	0.122704	0.07648		42.8264572336	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_10]	S	0.960458979298	0.831196581197		2.62580258389	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_5]	S	0.984723150417	0.88655		8.22912148892	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[MATCHED_VOCAB]	S	0.960458979298	0.961684625011		4.76996670975	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_100]	S	0.6576	0.6927		6.96312519342	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_250]	S	0.877296	0.92352		42.8264572336	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_10]	S	0.724278863225	0.768643596422		1.3740673054	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_5]	S	0.681540227662	0.742005399364		3.22792187644	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[MATCHED_VOCAB]	S	0.724278863225	0.675876455242		6.06706454778	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_100]	S	0.842325079264	0.811256777659		2.00183224637	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_250]	S	0.782231816615	0.716766160432		5.62487997443	COMPARABLE	
S04_REPEATED_BIGRAM_TYPES	S	0	2075		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S05_REPEATED_TRIGRAM_TYPES	S	0	1673		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.147286821705		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.146981627297		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.155080213904		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_100]	S	0	0.142857142857		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_250]	S	0	0.15649867374		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.416020671835		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.419947506562		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.406417112299		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_100]	S	0	0.428571428571		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_250]	S	0	0.411140583554		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_10]	S	0.49255600864	0.445566884266		0.637865278488	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_5]	S	0.4465275951	0.429741994412		0.346083271662	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[MATCHED_VOCAB]	S	0.49255600864	0.387240276613		7.91642390148	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_100]	S	0.582878688499	0.465010357135		3.95175382088	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_250]	S	0.547614214256	0.413491013239		7.98629574364	COMPARABLE	
T01_MEAN_TOKEN_LENGTH	T	4.94629253428	4.04658077304		15.7622667311	COMPARABLE	
T02_TOKEN_LENGTH_SD	T	1.83794584085	0.584189751887		38.0666171321	COMPARABLE	
T03_UNIQUE_TOKEN_RATIO	T	0.209344845099	0.0275977738812		8.63286761256	COMPARABLE	
T04_HAPAX_RATIO	T	0.690077632217	0.21270718232		66.6219287356	COMPARABLE	
T05_PREFIX_DIVERSITY	T	0.00327510917031	0.00552486187845		8.93728586639	COMPARABLE	
T06_SUFFIX_DIVERSITY	T	0.00436681222707	0.0497237569061		215.963736258	COMPARABLE	
T07_EDIT_GRAPH_DENSITY	T	0.000880667248108	0.0367916009856		346.041873897	COMPARABLE	
T08_EDIT_GRAPH_GIANT_SHARE	T	0.83770014556	0.991712707182		9.76847820295	COMPARABLE	
T09_EDIT_GRAPH_CLUSTERING	T	0.3099957714	0.358529488216		4.87463763777	COMPARABLE	
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T	0.641587925628	0.535411989301		8.56495494756	COMPARABLE	
T11_POSITIONAL_RESTRICTION_DENSITY	T	0	0.59595959596		0	NOT_COMPARABLE	metric absent from pre-frozen scale
d_G	G				4.26033708016	COMPARABLE	
d_T	T				72.3234647022	COMPARABLE	
d_S	S				8.49815671929	COMPARABLE	
d_L	L				19.2850755147	COMPARABLE	
d_D	D				120.326275813	COMPARABLE	
