sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x002336 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.5184815184815185
x002337 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5124875124875125
x002337 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5284715284715285
x002338 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.007286830816242581	0.5374625374625375
x002338 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.6973026973026973
x002338 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.008337816030123723	0.5424575424575424
x002339 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5124875124875125
x002340 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.4965034965034965
x002340 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.6763236763236763
x002341 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.008337816030123723	0.5144855144855145
x002341 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.5194805194805194
x002341 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.007286830816242581	0.46653346653346656
x002342 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4035964035964036
x002342 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5154845154845155
x002343 x020019	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.44155844155844154
x005077 x000111	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.2837162837162837
x005338 x023924	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5134865134865135
x011065 x037264	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.21978021978021978
x011068 x037268	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5414585414585414
x011070 x037267	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.45554445554445555
x014827 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.3886113886113886
x015283 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5264735264735265
x017377 x003198	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.42657342657342656
x017408 x031704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5144855144855145
x017409 x016896	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4435564435564436
x017410 x008313	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5294705294705294
x017410 x041112	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.4805194805194805
x017410 x041116	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5174825174825175
x017412 x041117	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5394605394605395
x017413 x041119	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5714285714285714
x017414 x017293	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5694305694305695
x017414 x041112	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5404595404595405
x017415 x016903	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5534465534465535
x018496 x016896	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.6013986013986014
x018496 x017379	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5484515484515484
x018497 x008318	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4695304695304695
x018497 x016902	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5334665334665335
x018497 x033413	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5774225774225774
x018498 x005248	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5134865134865135
x018498 x017378	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5294705294705294
x018498 x020635	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5054945054945055
x018499 x001279	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.6213786213786214
x018499 x017383	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5234765234765235
x018500 x001278	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4955044955044955
x018500 x008312	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.44455544455544455
x018500 x017380	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5104895104895105
x018500 x041119	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.5194805194805194
x018501 x016896	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5474525474525475
x018501 x016902	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4865134865134865
x018501 x017377	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.45054945054945056
x018501 x017380	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4855144855144855
x018501 x017383	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.43356643356643354
x018501 x041119	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5244755244755245
x018502 x001279	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5154845154845155
x018502 x016902	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5164835164835165
x018502 x017377	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5604395604395604
x018502 x017378	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5474525474525475
x018502 x017383	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5534465534465535
x018502 x041118	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.007286830816242581	0.48151848151848153
x018503 x016903	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4835164835164835
x018503 x017378	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.4835164835164835
x018503 x017381	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5364635364635365
x018565 x018498	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.47952047952047955
x018872 x000104	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5114885114885115
x018872 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01098901098901099	0.012239257748239786	0.5874125874125874
x018872 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5244755244755245
x018872 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.014985014985014986	0.016111056573484318	0.48951048951048953
x018872 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4275724275724276
x018872 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.5274725274725275
x018873 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.014985014985014986	0.016111056573484318	0.6713286713286714
x018873 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.006235375362892141	0.6393606393606394
x018873 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.024975024975024976	0.025523926622827722	0.5814185814185814
x018873 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.007286830816242581	0.5244755244755245
x018873 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.5664335664335665
x018873 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01098901098901099	0.012239257748239786	0.47952047952047955
x018873 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.016983016983016984	0.017947961129779314	0.5804195804195804
x018874 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5434565434565435
x018874 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.02097902097902098	0.021558551945292277	0.5704295704295704
x018874 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03496503496503497	0.03553823225954374	0.5724275724275725
x018874 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4725274725274725
x018874 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5544455544455544
x018874 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.006235375362892141	0.5624375624375625
x018875 x000105	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4945054945054945
x018875 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.6203796203796204
x018875 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.42157842157842157
x018875 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.6413586413586414
x018876 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.008337816030123723	0.5944055944055944
x018876 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4675324675324675
x018877 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.47652347652347654
x018878 x000110	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.4835164835164835
x018878 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5214785214785215
x018878 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.48451548451548454
x018878 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5214785214785215
x018879 x000108	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.6263736263736264
x018879 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.9000999000999002
x018879 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4515484515484515
x020016 x041118	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.46653346653346656
x020017 x019936	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.37162837162837165
x020017 x019937	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.3906093906093906
x020018 x019940	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.46553446553446554
x020020 x019938	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4255744255744256
x020020 x019941	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4155844155844156
x020021 x019937	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.3836163836163836
x020021 x041114	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.7282717282717283
x020022 x041116	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5624375624375625
x025392 x000108	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5634365634365635
x025392 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.009468238767601826	0.5934065934065934
x025392 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5164835164835165
x025392 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.011988011988011988	0.013193906685030945	0.5544455544455544
x025392 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.013986013986013986	0.015212857318120476	0.48951048951048953
x025392 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.061938061938061936	0.06227286227286227	0.7852147852147852
x025392 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5684315684315684
x025393 x017889	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5594405594405595
x025393 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.5334665334665335
x025393 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4805194805194805
x025393 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.6283716283716284
x025393 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4925074925074925
x025394 x017892	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5334665334665335
x025394 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5054945054945055
x025394 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5244755244755245
x025395 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5344655344655345
x025395 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.02097902097902098	0.021558551945292277	0.5214785214785215
x025395 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4755244755244755
x025395 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.6533466533466533
x025396 x037856	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01098901098901099	0.012239257748239786	0.6823176823176823
x025396 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.017982017982017984	0.01889635787940873	0.5284715284715285
x025396 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5804195804195804
x025396 x037862	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5714285714285714
x025396 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.008991008991008992	0.010387128399550761	0.6143856143856143
x025397 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.008991008991008992	0.010387128399550761	0.5254745254745254
x025397 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.005125908574184436	0.6803196803196803
x025397 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5054945054945055
x025397 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.3756243756243756
x025397 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01898101898101898	0.019834098485783876	0.5724275724275725
x025398 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.015984015984015984	0.01698872556015413	0.5224775224775224
x025398 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.43756243756243757
x025398 x037860	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.46353646353646355
x025398 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.47152847152847155
x025398 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4275724275724276
x025399 x000111	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.47352647352647353
x025399 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.004039438822047518	0.4995004995004995
x025399 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.015984015984015984	0.01698872556015413	0.4385614385614386
x025399 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5374625374625375
x025399 x037863	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.47952047952047955
x025531 x037858	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4695304695304695
x025535 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.43756243756243757
x031704 x017409	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5484515484515484
x031706 x017415	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.45354645354645357
x037848 x018500	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5324675324675324
x037848 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.5634365634365635
x037850 x017408	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4935064935064935
x037851 x017415	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.48151848151848153
x037854 x018499	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5714285714285714
x037955 x041116	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5204795204795205
x037957 x019940	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.6233766233766234
x038539 x002978	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.47052947052947053
x038539 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0029730269730269734	0.6103896103896104
x038540 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.008991008991008992	0.010387128399550761	0.5584415584415584
x038541 x002977	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5274725274725275
x038542 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.006235375362892141	0.5474525474525475
x040219 x037857	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.33166833166833165
x040222 x037861	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4035964035964036
x041115 x000108	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4015984015984016
x041117 x000109	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5024975024975025
x042104 x000109	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.5254745254745254
x042106 x037859	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0018217077040606454	0.4905094905094905
