segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
8	1	4000	2209	0.84370763930324921	0.75492832141003297	0.51372620790629575
8	1	5464	2807	0.84370763930324921	0.76815178707640064	0.51372620790629575
8	2	100	94	0.83553216574667089	0	0.49597364568081992
8	2	200	183	0.83553216574667089	0.96111098660640693	0.49597364568081992
8	2	500	399	0.83553216574667089	0.85068552691144839	0.49597364568081992
8	2	1000	715	0.83553216574667089	0.84155449544340521	0.49597364568081992
8	2	2000	1256	0.83553216574667089	0.81282131722587525	0.49597364568081992
8	2	4000	2146	0.83553216574667089	0.77281361186489506	0.49597364568081992
8	2	5464	2710	0.83553216574667089	0.74816574395066182	0.49597364568081992
8	3	100	95	0.84761526659067477	0	0.51702049780380677
8	3	200	183	0.84761526659067477	0.94584422995309636	0.51702049780380677
8	3	500	398	0.84761526659067477	0.84794686382326745	0.51702049780380677
8	3	1000	743	0.84761526659067477	0.90059377999494739	0.51702049780380677
8	3	2000	1307	0.84761526659067477	0.81482502525683653	0.51702049780380677
8	3	4000	2253	0.84761526659067477	0.78558817243999501	0.51702049780380677
8	3	5464	2825	0.84761526659067477	0.72540976832454329	0.51702049780380677
8	4	100	97	0.83467895039607165	0	0.49780380673499269
8	4	200	187	0.83467895039607165	0.94698161770051037	0.49780380673499269
8	4	500	402	0.83467895039607165	0.83526270117239143	0.49780380673499269
8	4	1000	731	0.83467895039607165	0.86267590477350797	0.49780380673499269
8	4	2000	1333	0.83467895039607165	0.86673346913653693	0.49780380673499269
8	4	4000	2198	0.83467895039607165	0.72151460586025706	0.49780380673499269
8	4	5464	2720	0.83467895039607165	0.68320958395843157	0.49780380673499269
8	5	100	95	0.84052558738803462	0	0.49542459736456806
8	5	200	173	0.84052558738803462	0.86477261930577842	0.49542459736456806
8	5	500	401	0.84052558738803462	0.91747062756960096	0.49542459736456806
8	5	1000	716	0.84052558738803462	0.83635735080933593	0.49542459736456806
8	5	2000	1243	0.84052558738803462	0.79579480378822887	0.49542459736456806
8	5	4000	2175	0.84052558738803462	0.80718910457096771	0.49542459736456806
8	5	5464	2707	0.84052558738803462	0.70157625570796001	0.49542459736456806
8	6	100	91	0.83982916641975491	0	0.48078330893118593
8	6	200	173	0.83982916641975491	0.92683358743803035	0.48078330893118593
8	6	500	391	0.83982916641975491	0.88990965107740183	0.48078330893118593
8	6	1000	709	0.83982916641975491	0.85861701993216355	0.48078330893118593
8	6	2000	1234	0.83982916641975491	0.7994848619099022	0.48078330893118593
8	6	4000	2095	0.83982916641975491	0.76360784943729521	0.48078330893118593
8	6	5464	2627	0.83982916641975491	0.72554845385529976	0.48078330893118593
8	7	100	93	0.82757096682558839	0	0.47191216834400734
8	7	200	176	0.82757096682558839	0.9202728075292671	0.47191216834400734
8	7	500	400	0.82757096682558839	0.89598259974824701	0.47191216834400734
8	7	1000	714	0.82757096682558839	0.83592407425437498	0.47191216834400734
8	7	2000	1220	0.82757096682558839	0.77288516842114974	0.47191216834400734
8	7	4000	2043	0.82757096682558839	0.74380805628297808	0.47191216834400734
8	7	5465	2579	0.82757096682558839	0.74657157003615893	0.47191216834400734
