source	target	global_count	eligible_blocks	positive_blocks	negative_blocks	neutral_blocks	joint_classes	currier_classes	hands	joint_class_ids	currier_ids	hand_ids	median_log2_enrichment	mean_log2_enrichment	between_block_sd	sign	sign_consistency	tested_blocks	successful_sign_predictions	transfer_fraction	empirical_p	fdr_q	permutations	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000001	x000409	1	31	26	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555258907	1.212967485	0.8058096216	preferred	0.8387096774	31	26	0.8387096774	1	1	1000	0	0.04521283782	EXPECTED_FROM_NULL
x000001	x000411	1	31	27	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551911268	1.189194402	0.8022330822	preferred	0.8709677419	31	27	0.8709677419	1	1	1000	1	0.04623958016	EXPECTED_FROM_NULL
x000001	x000561	1	31	30	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551911268	1.323337284	0.5707088833	preferred	0.9677419355	31	30	0.9677419355	1	1	1000	1	0.04382266532	EXPECTED_FROM_NULL
x000001	x000562	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.579302091	1.425592929	0.5939381107	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.03922222276	EXPECTED_FROM_NULL
x000001	x000566	1	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555258907	1.311641475	0.6394711374	preferred	0.9032258065	31	28	0.9032258065	1	1	1000	0	0.04516706711	EXPECTED_FROM_NULL
x000001	x000572	1	31	26	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555258907	1.236740569	0.7442546077	preferred	0.8387096774	31	26	0.8387096774	1	1	1000	0	0.04618677354	EXPECTED_FROM_NULL
x000001	x000583	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551911268	1.311641475	0.6440535889	preferred	0.935483871	31	29	0.935483871	1	1	1000	0	0.04541983413	EXPECTED_FROM_NULL
x000001	x000584	2	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.579302091	1.338996214	0.6725692267	preferred	0.9032258065	31	28	0.9032258065	0.02697302697	0.2512653224	1000	1	0.04262250545	EXPECTED_FROM_NULL
x000001	x000588	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.579302091	1.441251859	0.5261434873	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04096943004	EXPECTED_FROM_NULL
x000001	x000590	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551911268	1.338996214	0.6648407708	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04309239139	EXPECTED_FROM_NULL
x000001	x000592	1	31	30	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.41389712	0.519751875	preferred	0.9677419355	31	30	0.9677419355	1	1	1000	1	0.04125545243	EXPECTED_FROM_NULL
x000001	x000594	3	31	31	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.492379682	0.4222247212	preferred	1	31	31	1	1	1	1000	1	0.04000342576	EXPECTED_FROM_NULL
x000001	x000613	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.366350953	0.616602708	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04202089354	EXPECTED_FROM_NULL
x000001	x000698	2	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.583541126	1.465024943	0.5096524725	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04062689301	EXPECTED_FROM_NULL
x000001	x000814	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.390124037	0.6229920008	preferred	0.935483871	31	29	0.935483871	0.03696303696	0.2647271757	1000	1	0.04145371306	EXPECTED_FROM_NULL
x000001	x000864	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.338996214	0.6542465018	preferred	0.935483871	31	29	0.935483871	0.04895104895	0.2945387945	1000	1	0.04275235451	EXPECTED_FROM_NULL
x000001	x000903	2	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.578006388	1.311641475	0.6500600351	preferred	0.9032258065	31	28	0.9032258065	1	1	1000	1	0.04508893712	EXPECTED_FROM_NULL
x000002	x000299	1	30	23	7	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.535617255	1.003215333	0.9493143933	preferred	0.7666666667	30	23	0.7666666667	1	1	1000	1	0.04781880751	EXPECTED_FROM_NULL
x000002	x000507	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.525684373	1.18297024	0.6385001497	preferred	0.9666666667	30	29	0.9666666667	1	1	1000	0	0.0500559075	EXPECTED_FROM_NULL
x000002	x000510	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567920429	1.447130657	0.4998717532	preferred	0.9666666667	30	29	0.9666666667	1	1	1000	0	0.04143712001	EXPECTED_FROM_NULL
x000002	x000522	1	30	27	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562217144	1.264068887	0.7345039391	preferred	0.9	30	27	0.9	0.04695304695	0.2945387945	1000	1	0.04525677901	EXPECTED_FROM_NULL
x000002	x000561	1	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554203194	1.300720076	0.6037043815	preferred	0.9333333333	30	28	0.9333333333	1	1	1000	1	0.04588343682	EXPECTED_FROM_NULL
x000002	x000564	2	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555669477	1.369733054	0.6081693856	preferred	0.9333333333	30	28	0.9333333333	1	1	1000	0	0.04302596321	EXPECTED_FROM_NULL
x000002	x000565	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562217144	1.422565137	0.5619226863	preferred	0.9666666667	30	29	0.9666666667	0.06193806194	0.3280491963	1000	1	0.04115500761	EXPECTED_FROM_NULL
x000002	x000583	1	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554203194	1.288634407	0.65372475	preferred	0.9333333333	30	28	0.9333333333	1	1	1000	1	0.04669206744	EXPECTED_FROM_NULL
x000002	x000587	2	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.525684373	1.18297024	0.6593383288	preferred	0.9333333333	30	28	0.9333333333	0.01098901099	0.2398387327	1000	0.5	0.05037512477	EXPECTED_FROM_NULL
x000002	x000592	2	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567920429	1.422565137	0.5600988824	preferred	0.9333333333	30	28	0.9333333333	0.02397602398	0.2512653224	1000	1	0.0412034646	EXPECTED_FROM_NULL
x000002	x000611	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.529606632	1.235802324	0.654562069	preferred	0.9666666667	30	29	0.9666666667	0.1468531469	0.6430277643	1000	1	0.04886872644	EXPECTED_FROM_NULL
x000002	x000613	1	30	25	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.529606632	1.133839201	0.8070271078	preferred	0.8333333333	30	25	0.8333333333	1	1	1000	0	0.04895631899	EXPECTED_FROM_NULL
x000002	x000637	2	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.543418526	1.264068887	0.6443622978	preferred	0.9333333333	30	28	0.9333333333	1	1	1000	0.5	0.0471722073	EXPECTED_FROM_NULL
x000002	x000676	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554203194	1.394298574	0.556306691	preferred	0.9666666667	30	29	0.9666666667	1	1	1000	0	0.04337421156	EXPECTED_FROM_NULL
x000002	x000726	1	30	29	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554203194	1.341466491	0.5842693327	preferred	0.9666666667	30	29	0.9666666667	1	1	1000	0	0.045007656	EXPECTED_FROM_NULL
x000002	x000903	2	30	27	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.569348134	1.394298574	0.5611688869	preferred	0.9	30	27	0.9	1	1	1000	0.5	0.04313323971	EXPECTED_FROM_NULL
x000002	x001172	1	30	28	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567920429	1.475397221	0.5213744448	preferred	0.9333333333	30	28	0.9333333333	1	1	1000	0	0.03972184749	EXPECTED_FROM_NULL
x000003	x000247	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.536271397	1.152589387	0.757022689	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	0	0.05133574818	EXPECTED_FROM_NULL
x000003	x000249	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.52420847	1.152589387	0.7649065083	preferred	0.8965517241	29	26	0.8965517241	0.05294705295	0.3021397957	1000	1	0.05210876759	EXPECTED_FROM_NULL
x000003	x000298	1	29	25	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.536271397	1.123348114	0.7433452553	preferred	0.8620689655	29	25	0.8620689655	0.05094905095	0.300314065	1000	1	0.05508862861	EXPECTED_FROM_NULL
x000003	x000299	1	29	23	6	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554815537	1.046702521	0.9582648761	preferred	0.7931034483	29	23	0.7931034483	1	1	1000	1	0.0477336118	EXPECTED_FROM_NULL
x000003	x000300	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.52420847	1.152589387	0.6989244908	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.05373249476	EXPECTED_FROM_NULL
x000003	x000301	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.563493428	1.341963632	0.6226482928	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	0	0.04649413362	EXPECTED_FROM_NULL
x000003	x000408	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.559465017	1.371204904	0.5703182989	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.04583448857	EXPECTED_FROM_NULL
x000003	x000412	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.559465017	1.316551025	0.655054498	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.0463321076	EXPECTED_FROM_NULL
x000003	x000507	1	29	29	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.543412304	1.287309752	0.5965969605	preferred	1	29	29	1	0.1008991009	0.4734496273	1000	1	0.04786764966	EXPECTED_FROM_NULL
x000003	x000511	1	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.559465017	1.341963632	0.6246557184	preferred	0.9655172414	29	28	0.9655172414	1	1	1000	1	0.04658542078	EXPECTED_FROM_NULL
x000003	x000564	2	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562320427	1.345792298	0.6429557617	preferred	0.9310344828	29	27	0.9310344828	0.04995004995	0.2985190485	1000	0.5	0.04541766379	EXPECTED_FROM_NULL
x000003	x000584	2	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.563493428	1.425858784	0.4863585256	preferred	0.9655172414	29	28	0.9655172414	1	1	1000	0.5	0.04426258446	EXPECTED_FROM_NULL
x000003	x000587	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.559465017	1.287309752	0.6275338841	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	0	0.04809100556	EXPECTED_FROM_NULL
x000003	x000590	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.543412304	1.236484539	0.7297210302	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	1	0.04863071422	EXPECTED_FROM_NULL
x000003	x000635	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.563493428	1.371204904	0.6563893487	preferred	0.9310344828	29	27	0.9310344828	0.02897102897	0.2512653224	1000	1	0.04392775308	EXPECTED_FROM_NULL
x000003	x000674	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554815537	1.261897146	0.7146796172	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.0477611448	EXPECTED_FROM_NULL
x000003	x000698	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.563493428	1.371204904	0.6356661662	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	0	0.04467030937	EXPECTED_FROM_NULL
x000003	x000726	1	29	29	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562320427	1.45127139	0.4665876162	preferred	1	29	29	1	0.04695304695	0.2945387945	1000	1	0.04353514599	EXPECTED_FROM_NULL
x000003	x000728	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.52420847	1.123348114	0.7251845202	preferred	0.9310344828	29	27	0.9310344828	0.1278721279	0.5669318151	1000	1	0.05511109675	EXPECTED_FROM_NULL
x000003	x000735	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562320427	1.341963632	0.6195396931	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	0	0.04676277473	EXPECTED_FROM_NULL
x000003	x000854	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562320427	1.316551025	0.7058621897	preferred	0.9310344828	29	27	0.9310344828	0.07292707293	0.3728554682	1000	1	0.0456704584	EXPECTED_FROM_NULL
x000003	x000881	3	29	28	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.554815537	1.341963632	0.5896879548	preferred	0.9655172414	29	28	0.9655172414	1	1	1000	0.5	0.04675064706	EXPECTED_FROM_NULL
x000003	x000903	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.604658302	1.396617511	0.5756258036	preferred	0.8965517241	29	26	0.8965517241	1	1	1000	0	0.04502612235	EXPECTED_FROM_NULL
x000003	x000956	1	29	26	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.563493428	1.345792298	0.7002826066	preferred	0.8965517241	29	26	0.8965517241	0.02397602398	0.2512653224	1000	1	0.04337805287	EXPECTED_FROM_NULL
x000003	x001234	1	29	27	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.536271397	1.18183066	0.7728753989	preferred	0.9310344828	29	27	0.9310344828	1	1	1000	1	0.04972409881	EXPECTED_FROM_NULL
x000004	x000295	1	31	30	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544745401	1.396052308	0.5091197143	preferred	0.9677419355	31	30	0.9677419355	1	1	1000	0	0.04222451781	EXPECTED_FROM_NULL
x000004	x000300	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.524025145	1.191541018	0.6652444684	preferred	0.935483871	31	29	0.935483871	0.06193806194	0.3280491963	1000	1	0.04884073342	EXPECTED_FROM_NULL
x000004	x000561	2	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544745401	1.356620294	0.5508874987	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04296562428	EXPECTED_FROM_NULL
x000004	x000583	1	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.293796663	0.6558779985	preferred	0.9032258065	31	28	0.9032258065	0.03696303696	0.2647271757	1000	1	0.04516120376	EXPECTED_FROM_NULL
x000004	x000584	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.321151402	0.5748299944	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04460174578	EXPECTED_FROM_NULL
x000004	x000587	1	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.518085065	1.191541018	0.6677962426	preferred	0.935483871	31	29	0.935483871	0.08491508492	0.4172632923	1000	1	0.04796309847	EXPECTED_FROM_NULL
x000004	x000588	2	31	27	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.55652008	1.372279224	0.6514107213	preferred	0.8709677419	31	27	0.8709677419	0.01298701299	0.2398387327	1000	1	0.04107477944	EXPECTED_FROM_NULL
x000004	x000592	1	31	27	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.527160276	1.246250495	0.7061549933	preferred	0.8709677419	31	27	0.8709677419	1	1	1000	1	0.04545885508	EXPECTED_FROM_NULL
x000004	x000594	2	31	30	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.527160276	1.321151402	0.7356067925	preferred	0.9677419355	31	30	0.9677419355	1	1	1000	1	0.04142590583	EXPECTED_FROM_NULL
x000004	x000612	1	31	27	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.551911268	1.293796663	0.6554766294	preferred	0.8709677419	31	27	0.8709677419	1	1	1000	1	0.04438987152	EXPECTED_FROM_NULL
x000004	x000613	2	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544745401	1.399633963	0.5779833161	preferred	0.935483871	31	29	0.935483871	0.02997002997	0.2512653224	1000	0.5	0.04065773893	EXPECTED_FROM_NULL
x000004	x000636	1	31	27	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.24266884	0.6944707268	preferred	0.8709677419	31	27	0.8709677419	1	1	1000	0	0.04553721783	EXPECTED_FROM_NULL
x000004	x000665	1	31	26	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.527160276	1.218895756	0.7555196803	preferred	0.8387096774	31	26	0.8387096774	0.03396603397	0.2578794596	1000	1	0.04626632681	EXPECTED_FROM_NULL
x000004	x000674	1	31	31	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544745401	1.447180131	0.4629241325	preferred	1	31	31	1	1	1	1000	0	0.04084156281	EXPECTED_FROM_NULL
x000004	x000728	2	31	31	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.396052308	0.4978653422	preferred	1	31	31	1	0.06993006993	0.3606597484	1000	1	0.04199118605	EXPECTED_FROM_NULL
x000004	x000794	1	31	31	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.55652008	1.549435776	0.2903495039	preferred	1	31	31	1	1	1	1000	1	0.03814620723	EXPECTED_FROM_NULL
x000004	x000814	2	31	29	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.527160276	1.372279224	0.5527824855	preferred	0.935483871	31	29	0.935483871	1	1	1000	1	0.04261146622	EXPECTED_FROM_NULL
x000004	x000816	1	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.321151402	0.6389746945	preferred	0.9032258065	31	28	0.9032258065	1	1	1000	1	0.04307643331	EXPECTED_FROM_NULL
x000004	x000881	1	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.293796663	0.6516171862	preferred	0.9032258065	31	28	0.9032258065	1	1	1000	0	0.04450823596	EXPECTED_FROM_NULL
x000004	x000903	1	31	28	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.55652008	1.372279224	0.6348151875	preferred	0.9032258065	31	28	0.9032258065	1	1	1000	0	0.04129915545	EXPECTED_FROM_NULL
x000004	x001234	1	31	30	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.532889659	1.372279224	0.6069998405	preferred	0.9677419355	31	30	0.9677419355	0.03396603397	0.2578794596	1000	1	0.04167113291	EXPECTED_FROM_NULL
x000005	x000296	1	26	21	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.516601098	1.057128234	0.7964510216	preferred	0.8076923077	26	21	0.8076923077	1	1	1000	0	0.06541891967	EXPECTED_FROM_NULL
x000005	x000297	2	26	21	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.56203435	1.211663692	0.7879770548	preferred	0.8076923077	26	21	0.8076923077	1	1	1000	0	0.0553221596	EXPECTED_FROM_NULL
