block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G1/generic#7	G1	generic	G1/generic	x000000	x000561	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000561	9	0	0	9	659	0.001459854015	0.0005037783375	2.897810219	1.534963114	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000561	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000561	6	0	0	6	645	0.00147275405	0.0005109862034	2.882179676	1.527160276	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000561	6	0	0	6	629	0.00147275405	0.0005194805195	2.835051546	1.503374966	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000561	6	0	0	6	695	0.00147275405	0.0004861448712	3.029455081	1.599058314	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000561	5	0	0	5	701	0.001477104874	0.0004833252779	3.056129985	1.611705906	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000561	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000561	6	0	0	6	698	0.00147275405	0.0004847309743	3.038291605	1.603260342	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000561	8	3	0	8	879	0.001464128843	0.002886597938	0.5072160636	-0.9793276584	depleted
G2/generic#14	G2	generic	G2/generic	x000000	x000561	10	1	0	10	845	0.001455604076	0.001272804412	1.143619602	0.1936072537	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000583	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000583	5	1	0	5	619	0.001477104874	0.00157480315	0.9379615953	-0.09239924192	depleted
G3/generic#1	G3	generic	G3/generic	x000000	x000583	5	0	0	5	632	0.001477104874	0.0005178663905	2.852289513	1.512120425	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000583	8	0	0	8	681	0.001464128843	0.0004928536225	2.970717423	1.570811381	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000583	7	0	0	7	814	0.001468428781	0.0004357298475	3.370044053	1.75276745	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000583	7	1	0	7	719	0.001468428781	0.001425178147	1.030347528	0.04313102922	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000583	6	0	0	6	684	0.00147275405	0.0004914004914	2.997054492	1.583545315	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000583	5	1	0	5	657	0.001477104874	0.001514386673	0.9753815854	-0.03596135941	depleted
G1/generic#5	G1	generic	G1/generic	x000000	x000583	5	0	0	5	607	0.001477104874	0.0005316321106	2.778434269	1.47427211	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000583	8	0	0	8	640	0.001464128843	0.0005136106831	2.850658858	1.5112954	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000583	8	0	0	8	744	0.001464128843	0.000464037123	3.155197657	1.657730386	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000583	5	0	0	5	676	0.001477104874	0.0004952947003	2.982274742	1.576413172	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000583	8	0	0	8	522	0.001464128843	0.0005844535359	2.505124451	1.324882276	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000583	5	1	0	5	592	0.001477104874	0.001620745543	0.9113737075	-0.1338853444	depleted
G1/generic#7	G1	generic	G1/generic	x000000	x000583	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000583	9	0	0	9	659	0.001459854015	0.0005037783375	2.897810219	1.534963114	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000583	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000583	6	1	0	6	645	0.00147275405	0.00153295861	0.9607265587	-0.05780222434	depleted
G0/generic#10	G0	generic	G0/generic	x000000	x000583	6	0	0	6	629	0.00147275405	0.0005194805195	2.835051546	1.503374966	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000583	6	0	0	6	695	0.00147275405	0.0004861448712	3.029455081	1.599058314	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000583	5	1	0	5	701	0.001477104874	0.001449975834	1.018709995	0.02674340556	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000583	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000583	6	1	0	6	698	0.00147275405	0.001454192923	1.012763868	0.01829784092	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000583	8	0	0	8	879	0.001464128843	0.000412371134	3.550512445	1.828027264	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000583	10	0	0	10	845	0.001455604076	0.0004242681375	3.430858806	1.778569754	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000587	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000587	5	0	0	5	619	0.001477104874	0.0005249343832	2.813884786	1.492563259	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000587	5	0	0	5	632	0.001477104874	0.0005178663905	2.852289513	1.512120425	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000587	8	0	0	8	681	0.001464128843	0.0004928536225	2.970717423	1.570811381	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000587	7	0	0	7	814	0.001468428781	0.0004357298475	3.370044053	1.75276745	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000587	7	0	0	7	719	0.001468428781	0.0004750593824	3.091042584	1.62809353	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000587	6	1	0	6	684	0.00147275405	0.001474201474	0.999018164	-0.001417185812	depleted
G0/generic#5	G0	generic	G0/generic	x000000	x000587	5	1	0	5	657	0.001477104874	0.001514386673	0.9753815854	-0.03596135941	depleted
G1/generic#5	G1	generic	G1/generic	x000000	x000587	5	0	0	5	607	0.001477104874	0.0005316321106	2.778434269	1.47427211	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000587	8	0	0	8	640	0.001464128843	0.0005136106831	2.850658858	1.5112954	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000587	8	0	0	8	744	0.001464128843	0.000464037123	3.155197657	1.657730386	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000587	5	0	0	5	676	0.001477104874	0.0004952947003	2.982274742	1.576413172	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000587	8	1	1	8	522	0.00439238653	0.001753360608	2.505124451	1.324882276	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000587	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000587	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000587	9	1	0	9	659	0.001459854015	0.001511335013	0.9659367397	-0.04999938654	depleted
G0/generic#8	G0	generic	G0/generic	x000000	x000587	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000587	6	0	0	6	645	0.00147275405	0.0005109862034	2.882179676	1.527160276	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000587	6	0	0	6	629	0.00147275405	0.0005194805195	2.835051546	1.503374966	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000587	6	0	0	6	695	0.00147275405	0.0004861448712	3.029455081	1.599058314	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000587	5	0	0	5	701	0.001477104874	0.0004833252779	3.056129985	1.611705906	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000587	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000587	6	0	0	6	698	0.00147275405	0.0004847309743	3.038291605	1.603260342	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000587	8	1	1	8	879	0.00439238653	0.001237113402	3.550512445	1.828027264	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000587	10	1	0	10	845	0.001455604076	0.001272804412	1.143619602	0.1936072537	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000588	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000588	5	1	0	5	619	0.001477104874	0.00157480315	0.9379615953	-0.09239924192	depleted
G3/generic#1	G3	generic	G3/generic	x000000	x000588	5	0	0	5	632	0.001477104874	0.0005178663905	2.852289513	1.512120425	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000588	8	0	0	8	681	0.001464128843	0.0004928536225	2.970717423	1.570811381	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000588	7	0	0	7	814	0.001468428781	0.0004357298475	3.370044053	1.75276745	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000588	7	0	0	7	719	0.001468428781	0.0004750593824	3.091042584	1.62809353	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000588	6	0	0	6	684	0.00147275405	0.0004914004914	2.997054492	1.583545315	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000588	5	0	0	5	657	0.001477104874	0.0005047955578	2.926144756	1.549001141	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000588	5	0	0	5	607	0.001477104874	0.0005316321106	2.778434269	1.47427211	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000588	8	0	0	8	640	0.001464128843	0.0005136106831	2.850658858	1.5112954	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000588	8	1	0	8	744	0.001464128843	0.001392111369	1.051732552	0.07276788497	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000588	5	0	0	5	676	0.001477104874	0.0004952947003	2.982274742	1.576413172	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000588	8	1	0	8	522	0.001464128843	0.001753360608	0.8350414837	-0.2600802245	depleted
G3/generic#6	G3	generic	G3/generic	x000000	x000588	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000588	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000588	9	1	1	9	659	0.004379562044	0.001511335013	2.897810219	1.534963114	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000588	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000588	6	0	0	6	645	0.00147275405	0.0005109862034	2.882179676	1.527160276	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000588	6	0	0	6	629	0.00147275405	0.0005194805195	2.835051546	1.503374966	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000588	6	0	0	6	695	0.00147275405	0.0004861448712	3.029455081	1.599058314	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000588	5	0	0	5	701	0.001477104874	0.0004833252779	3.056129985	1.611705906	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000588	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000588	6	0	0	6	698	0.00147275405	0.0004847309743	3.038291605	1.603260342	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000588	8	0	0	8	879	0.001464128843	0.000412371134	3.550512445	1.828027264	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000588	10	2	0	10	845	0.001455604076	0.002121340687	0.6861717613	-0.5433583405	depleted
G0/generic#0	G0	generic	G0/generic	x000000	x000590	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000590	5	0	0	5	619	0.001477104874	0.0005249343832	2.813884786	1.492563259	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000590	5	0	0	5	632	0.001477104874	0.0005178663905	2.852289513	1.512120425	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000590	8	0	0	8	681	0.001464128843	0.0004928536225	2.970717423	1.570811381	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000590	7	2	0	7	814	0.001468428781	0.002178649237	0.6740088106	-0.5691606446	depleted
G2/generic#3	G2	generic	G2/generic	x000000	x000590	7	2	0	7	719	0.001468428781	0.002375296912	0.6182085169	-0.6938345649	depleted
G0/generic#4	G0	generic	G0/generic	x000000	x000590	6	0	0	6	684	0.00147275405	0.0004914004914	2.997054492	1.583545315	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000590	5	0	0	5	657	0.001477104874	0.0005047955578	2.926144756	1.549001141	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000590	5	0	0	5	607	0.001477104874	0.0005316321106	2.778434269	1.47427211	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000590	8	0	0	8	640	0.001464128843	0.0005136106831	2.850658858	1.5112954	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000590	8	0	0	8	744	0.001464128843	0.000464037123	3.155197657	1.657730386	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000590	5	1	0	5	676	0.001477104874	0.001485884101	0.9940915805	-0.008549328965	depleted
G2/generic#6	G2	generic	G2/generic	x000000	x000590	8	0	0	8	522	0.001464128843	0.0005844535359	2.505124451	1.324882276	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000590	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000590	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000590	9	0	0	9	659	0.001459854015	0.0005037783375	2.897810219	1.534963114	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000590	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000590	6	0	0	6	645	0.00147275405	0.0005109862034	2.882179676	1.527160276	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000590	6	0	0	6	629	0.00147275405	0.0005194805195	2.835051546	1.503374966	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000590	6	0	0	6	695	0.00147275405	0.0004861448712	3.029455081	1.599058314	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000590	5	0	0	5	701	0.001477104874	0.0004833252779	3.056129985	1.611705906	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000590	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000590	6	1	0	6	698	0.00147275405	0.001454192923	1.012763868	0.01829784092	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000590	8	0	0	8	879	0.001464128843	0.000412371134	3.550512445	1.828027264	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000590	10	0	0	10	845	0.001455604076	0.0004242681375	3.430858806	1.778569754	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000594	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000594	5	0	0	5	619	0.001477104874	0.0005249343832	2.813884786	1.492563259	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000594	5	0	0	5	632	0.001477104874	0.0005178663905	2.852289513	1.512120425	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000594	8	0	0	8	681	0.001464128843	0.0004928536225	2.970717423	1.570811381	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000594	7	0	0	7	814	0.001468428781	0.0004357298475	3.370044053	1.75276745	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000594	7	1	0	7	719	0.001468428781	0.001425178147	1.030347528	0.04313102922	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000594	6	0	0	6	684	0.00147275405	0.0004914004914	2.997054492	1.583545315	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000594	5	0	0	5	657	0.001477104874	0.0005047955578	2.926144756	1.549001141	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000594	5	0	0	5	607	0.001477104874	0.0005316321106	2.778434269	1.47427211	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000594	8	0	0	8	640	0.001464128843	0.0005136106831	2.850658858	1.5112954	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000594	8	1	0	8	744	0.001464128843	0.001392111369	1.051732552	0.07276788497	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000594	5	0	0	5	676	0.001477104874	0.0004952947003	2.982274742	1.576413172	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000594	8	0	0	8	522	0.001464128843	0.0005844535359	2.505124451	1.324882276	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000594	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000594	8	0	0	8	710	0.001464128843	0.0004791566842	3.055636896	1.611473117	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000594	9	0	0	9	659	0.001459854015	0.0005037783375	2.897810219	1.534963114	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000594	6	0	0	6	598	0.00147275405	0.0005367686527	2.743740795	1.456144195	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000594	6	0	0	6	645	0.00147275405	0.0005109862034	2.882179676	1.527160276	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000594	6	1	0	6	629	0.00147275405	0.001558441558	0.9450171821	-0.0815875345	depleted
G0/generic#11	G0	generic	G0/generic	x000000	x000594	6	1	0	6	695	0.00147275405	0.001458434614	1.00981836	0.01409581356	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000594	5	0	0	5	701	0.001477104874	0.0004833252779	3.056129985	1.611705906	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000594	9	0	0	9	852	0.001459854015	0.0004217629692	3.461313869	1.79131977	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000594	6	0	0	6	698	0.00147275405	0.0004847309743	3.038291605	1.603260342	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000594	8	0	0	8	879	0.001464128843	0.000412371134	3.550512445	1.828027264	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000594	10	0	0	10	845	0.001455604076	0.0004242681375	3.430858806	1.778569754	preferred
