source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000002	x000564	preferred	1000	1	1	0	0.04302596321	EXPECTED_FROM_NULL
x000002	x000565	preferred	1000	0.06193806194	0.3280491963	1	0.04115500761	EXPECTED_FROM_NULL
x000002	x000583	preferred	1000	1	1	1	0.04669206744	EXPECTED_FROM_NULL
x000002	x000587	preferred	1000	0.01098901099	0.2398387327	0.5	0.05037512477	EXPECTED_FROM_NULL
x000002	x000592	preferred	1000	0.02397602398	0.2512653224	1	0.0412034646	EXPECTED_FROM_NULL
x000002	x000611	preferred	1000	0.1468531469	0.6430277643	1	0.04886872644	EXPECTED_FROM_NULL
x000002	x000613	preferred	1000	1	1	0	0.04895631899	EXPECTED_FROM_NULL
x000002	x000637	preferred	1000	1	1	0.5	0.0471722073	EXPECTED_FROM_NULL
x000002	x000676	preferred	1000	1	1	0	0.04337421156	EXPECTED_FROM_NULL
x000002	x000726	preferred	1000	1	1	0	0.045007656	EXPECTED_FROM_NULL
x000002	x000903	preferred	1000	1	1	0.5	0.04313323971	EXPECTED_FROM_NULL
x000002	x001172	preferred	1000	1	1	0	0.03972184749	EXPECTED_FROM_NULL
x000003	x000247	preferred	1000	1	1	0	0.05133574818	EXPECTED_FROM_NULL
x000003	x000249	preferred	1000	0.05294705295	0.3021397957	1	0.05210876759	EXPECTED_FROM_NULL
x000003	x000298	preferred	1000	0.05094905095	0.300314065	1	0.05508862861	EXPECTED_FROM_NULL
x000003	x000299	preferred	1000	1	1	1	0.0477336118	EXPECTED_FROM_NULL
x000003	x000300	preferred	1000	1	1	1	0.05373249476	EXPECTED_FROM_NULL
x000003	x000301	preferred	1000	1	1	0	0.04649413362	EXPECTED_FROM_NULL
x000003	x000408	preferred	1000	1	1	1	0.04583448857	EXPECTED_FROM_NULL
x000003	x000412	preferred	1000	1	1	1	0.0463321076	EXPECTED_FROM_NULL
x000003	x000507	preferred	1000	0.1008991009	0.4734496273	1	0.04786764966	EXPECTED_FROM_NULL
x000003	x000511	preferred	1000	1	1	1	0.04658542078	EXPECTED_FROM_NULL
x000003	x000564	preferred	1000	0.04995004995	0.2985190485	0.5	0.04541766379	EXPECTED_FROM_NULL
x000003	x000584	preferred	1000	1	1	0.5	0.04426258446	EXPECTED_FROM_NULL
x000003	x000587	preferred	1000	1	1	0	0.04809100556	EXPECTED_FROM_NULL
x000003	x000590	preferred	1000	1	1	1	0.04863071422	EXPECTED_FROM_NULL
x000003	x000635	preferred	1000	0.02897102897	0.2512653224	1	0.04392775308	EXPECTED_FROM_NULL
x000003	x000674	preferred	1000	1	1	1	0.0477611448	EXPECTED_FROM_NULL
x000003	x000698	preferred	1000	1	1	0	0.04467030937	EXPECTED_FROM_NULL
x000003	x000726	preferred	1000	0.04695304695	0.2945387945	1	0.04353514599	EXPECTED_FROM_NULL
x000003	x000728	preferred	1000	0.1278721279	0.5669318151	1	0.05511109675	EXPECTED_FROM_NULL
x000003	x000735	preferred	1000	1	1	0	0.04676277473	EXPECTED_FROM_NULL
x000003	x000854	preferred	1000	0.07292707293	0.3728554682	1	0.0456704584	EXPECTED_FROM_NULL
x000003	x000881	preferred	1000	1	1	0.5	0.04675064706	EXPECTED_FROM_NULL
x000003	x000903	preferred	1000	1	1	0	0.04502612235	EXPECTED_FROM_NULL
x000003	x000956	preferred	1000	0.02397602398	0.2512653224	1	0.04337805287	EXPECTED_FROM_NULL
x000003	x001234	preferred	1000	1	1	1	0.04972409881	EXPECTED_FROM_NULL
x000004	x000295	preferred	1000	1	1	0	0.04222451781	EXPECTED_FROM_NULL
x000004	x000300	preferred	1000	0.06193806194	0.3280491963	1	0.04884073342	EXPECTED_FROM_NULL
x000004	x000561	preferred	1000	1	1	1	0.04296562428	EXPECTED_FROM_NULL
x000004	x000583	preferred	1000	0.03696303696	0.2647271757	1	0.04516120376	EXPECTED_FROM_NULL
x000004	x000584	preferred	1000	1	1	1	0.04460174578	EXPECTED_FROM_NULL
x000004	x000587	preferred	1000	0.08491508492	0.4172632923	1	0.04796309847	EXPECTED_FROM_NULL
x000004	x000588	preferred	1000	0.01298701299	0.2398387327	1	0.04107477944	EXPECTED_FROM_NULL
x000004	x000592	preferred	1000	1	1	1	0.04545885508	EXPECTED_FROM_NULL
x000004	x000594	preferred	1000	1	1	1	0.04142590583	EXPECTED_FROM_NULL
x000004	x000612	preferred	1000	1	1	1	0.04438987152	EXPECTED_FROM_NULL
x000004	x000613	preferred	1000	0.02997002997	0.2512653224	0.5	0.04065773893	EXPECTED_FROM_NULL
x000004	x000636	preferred	1000	1	1	0	0.04553721783	EXPECTED_FROM_NULL
x000004	x000665	preferred	1000	0.03396603397	0.2578794596	1	0.04626632681	EXPECTED_FROM_NULL
x000004	x000674	preferred	1000	1	1	0	0.04084156281	EXPECTED_FROM_NULL
x000004	x000728	preferred	1000	0.06993006993	0.3606597484	1	0.04199118605	EXPECTED_FROM_NULL
x000004	x000794	preferred	1000	1	1	1	0.03814620723	EXPECTED_FROM_NULL
x000004	x000814	preferred	1000	1	1	1	0.04261146622	EXPECTED_FROM_NULL
x000004	x000816	preferred	1000	1	1	1	0.04307643331	EXPECTED_FROM_NULL
x000004	x000881	preferred	1000	1	1	0	0.04450823596	EXPECTED_FROM_NULL
x000004	x000903	preferred	1000	1	1	0	0.04129915545	EXPECTED_FROM_NULL
x000004	x001234	preferred	1000	0.03396603397	0.2578794596	1	0.04167113291	EXPECTED_FROM_NULL
x000005	x000296	preferred	1000	1	1	0	0.06541891967	EXPECTED_FROM_NULL
x000005	x000297	preferred	1000	1	1	0	0.0553221596	EXPECTED_FROM_NULL
x000005	x000508	preferred	1000	1	1	0	0.05284032051	EXPECTED_FROM_NULL
x000005	x000562	preferred	1000	1	1	1	0.05252827574	EXPECTED_FROM_NULL
x000005	x000584	preferred	1000	1	1	1	0.05195803772	EXPECTED_FROM_NULL
x000005	x000590	preferred	1000	1	1	1	0.05304960052	EXPECTED_FROM_NULL
x000005	x000592	preferred	1000	1	1	0.3333333333	0.05160239359	EXPECTED_FROM_NULL
x000005	x000594	preferred	1000	0.05594405594	0.3073448291	0.5	0.05014081808	EXPECTED_FROM_NULL
x000005	x000611	preferred	1000	0.05494505495	0.3066176725	1	0.04799867206	EXPECTED_FROM_NULL
x000005	x000664	preferred	1000	1	1	1	0.05454173967	EXPECTED_FROM_NULL
x000005	x000676	preferred	1000	1	1	1	0.05641578827	EXPECTED_FROM_NULL
x000005	x000728	preferred	1000	1	1	0	0.05753574086	EXPECTED_FROM_NULL
x000005	x000881	preferred	1000	1	1	0	0.04998647289	EXPECTED_FROM_NULL
x000005	x000956	preferred	1000	1	1	0	0.05443584155	EXPECTED_FROM_NULL
x000005	x001234	preferred	1000	1	1	0	0.05014081808	EXPECTED_FROM_NULL
x000006	x000193	preferred	1000	1	1	0	0.05972259368	EXPECTED_FROM_NULL
x000006	x000246	preferred	1000	0.08891108891	0.4320981217	1	0.06422842585	EXPECTED_FROM_NULL
x000006	x000249	preferred	1000	0.07892107892	0.3966232631	1	0.05006591577	EXPECTED_FROM_NULL
x000006	x000252	preferred	1000	0.0989010989	0.467796909	1	0.06298665295	EXPECTED_FROM_NULL
x000006	x000298	preferred	1000	1	1	1	0.04516633681	EXPECTED_FROM_NULL
x000006	x000299	preferred	1000	1	1	1	0.04349601482	EXPECTED_FROM_NULL
x000006	x000407	preferred	1000	0.06393606394	0.3336368646	1	0.04620994122	EXPECTED_FROM_NULL
x000006	x000411	preferred	1000	1	1	1	0.04355209403	EXPECTED_FROM_NULL
x000006	x000503	preferred	1000	1	1	1	0.0413456172	EXPECTED_FROM_NULL
x000006	x000584	preferred	1000	1	1	0	0.04484667992	EXPECTED_FROM_NULL
x000006	x000588	preferred	1000	0.01698301698	0.2398387327	1	0.04308053427	EXPECTED_FROM_NULL
x000006	x000590	preferred	1000	0.08691308691	0.4247216872	1	0.04623443731	EXPECTED_FROM_NULL
x000006	x000594	preferred	1000	0.07592407592	0.3848415195	1	0.04869848378	EXPECTED_FROM_NULL
x000006	x000613	preferred	1000	1	1	0	0.04306567641	EXPECTED_FROM_NULL
x000006	x000632	preferred	1000	1	1	1	0.0445587833	EXPECTED_FROM_NULL
x000006	x000663	preferred	1000	1	1	0.5	0.04138392282	EXPECTED_FROM_NULL
x000006	x000665	preferred	1000	1	1	1	0.04192525875	EXPECTED_FROM_NULL
x000006	x000673	preferred	1000	1	1	0	0.04081377683	EXPECTED_FROM_NULL
x000006	x000674	preferred	1000	1	1	0	0.04323411782	EXPECTED_FROM_NULL
x000006	x000726	preferred	1000	1	1	1	0.05152345996	EXPECTED_FROM_NULL
x000006	x000864	preferred	1000	1	1	0	0.0444051453	EXPECTED_FROM_NULL
x000006	x000881	preferred	1000	0.06793206793	0.3534465534	1	0.04571904064	EXPECTED_FROM_NULL
x000006	x000889	preferred	1000	1	1	1	0.04037096199	EXPECTED_FROM_NULL
x000006	x001234	preferred	1000	1	1	0	0.04562373631	EXPECTED_FROM_NULL
x000007	x000248	preferred	1000	0.03696303696	0.2647271757	1	0.04452610757	EXPECTED_FROM_NULL
x000007	x000251	preferred	1000	0.0979020979	0.4655613204	1	0.04868745326	EXPECTED_FROM_NULL
x000007	x000296	preferred	1000	0.07992007992	0.4005060096	1	0.04847730981	EXPECTED_FROM_NULL
x000007	x000299	preferred	1000	1	1	1	0.04552826756	EXPECTED_FROM_NULL
x000007	x000301	preferred	1000	1	1	1	0.04322749998	EXPECTED_FROM_NULL
x000007	x000409	preferred	1000	1	1	0	0.0416669334	EXPECTED_FROM_NULL
x000007	x000413	preferred	1000	1	1	1	0.0439769964	EXPECTED_FROM_NULL
x000007	x000468	preferred	1000	1	1	0	0.04113356529	EXPECTED_FROM_NULL
x000007	x000569	preferred	1000	1	1	0	0.04378350222	EXPECTED_FROM_NULL
x000007	x000583	preferred	1000	1	1	0	0.04148038432	EXPECTED_FROM_NULL
x000007	x000590	preferred	10000	0.009499050095	0.2398387327	0.3333333333	0.03775469102	EXPECTED_FROM_NULL
x000007	x000592	preferred	1000	1	1	0	0.04404073626	EXPECTED_FROM_NULL
x000007	x000594	preferred	1000	0.04495504496	0.2923730681	1	0.03811287196	EXPECTED_FROM_NULL
x000007	x000814	preferred	1000	0.04095904096	0.2819320757	1	0.04245730523	EXPECTED_FROM_NULL
x000007	x000903	preferred	1000	0.03096903097	0.2536306286	0.5	0.04091027126	EXPECTED_FROM_NULL
x000007	x000956	preferred	1000	1	1	0	0.04272086419	EXPECTED_FROM_NULL
x000008	x000043	depleted	1000	0.8861138861	1	0	0.1979809291	EXPECTED_FROM_NULL
x000008	x000055	depleted	1000	0.999000999	1	1	0.2362308954	EXPECTED_FROM_NULL
x000008	x000071	depleted	1000	0.992007992	1	1	0.1860275449	EXPECTED_FROM_NULL
x000008	x000072	preferred	1000	1	1	1	0.2790406951	EXPECTED_FROM_NULL
x000008	x000073	depleted	1000	0.997002997	1	1	0.235356456	EXPECTED_FROM_NULL
x000008	x000075	preferred	1000	0.1308691309	0.5758892848	1	0.18269012	EXPECTED_FROM_NULL
x000008	x000076	depleted	1000	0.8581418581	1	0	0.1430181642	EXPECTED_FROM_NULL
x000008	x000077	depleted	1000	0.997002997	1	1	0.2811318443	EXPECTED_FROM_NULL
x000008	x000106	preferred	10000	0.002199780022	0.2048110978	0.5	0.1775940945	EXPECTED_FROM_NULL
x000008	x000107	preferred	1000	0.09090909091	0.4405977584	1	0.1907530112	EXPECTED_FROM_NULL
x000008	x000108	preferred	10000	0.006099390061	0.2398387327	0.5	0.1631456217	EXPECTED_FROM_NULL
x000008	x000111	preferred	1000	0.1018981019	0.4756140957	1	0.1706740643	EXPECTED_FROM_NULL
x000008	x000112	preferred	1000	0.0989010989	0.467796909	1	0.1672546099	EXPECTED_FROM_NULL
x000008	x000134	preferred	1000	1	1	1	0.1476628581	EXPECTED_FROM_NULL
x000008	x000135	preferred	1000	1	1	0	0.1543248592	EXPECTED_FROM_NULL
x000008	x000136	preferred	1000	0.05394605395	0.3048899982	1	0.1454293075	EXPECTED_FROM_NULL
x000008	x000137	preferred	1000	0.04695304695	0.2945387945	1	0.1898408715	EXPECTED_FROM_NULL
x000008	x000138	preferred	1000	0.05494505495	0.3066176725	1	0.1614878654	EXPECTED_FROM_NULL
x000008	x000139	preferred	1000	1	1	0	0.1315605277	EXPECTED_FROM_NULL
x000008	x000140	preferred	1000	0.02097902098	0.2490730746	0.5	0.1261109952	EXPECTED_FROM_NULL
x000008	x000193	preferred	1000	1	1	0	0.1681719314	EXPECTED_FROM_NULL
x000008	x000194	preferred	1000	1	1	1	0.1232379562	EXPECTED_FROM_NULL
x000008	x000195	preferred	1000	1	1	0	0.1114484361	EXPECTED_FROM_NULL
x000008	x000211	preferred	1000	0.05194805195	0.300314065	1	0.145790151	EXPECTED_FROM_NULL
x000008	x000309	preferred	1000	0.01898101898	0.2398387327	1	0.1248746726	EXPECTED_FROM_NULL
x000008	x000310	preferred	1000	1	1	0	0.1628182925	EXPECTED_FROM_NULL
x000008	x000311	preferred	1000	1	1	0	0.1366430522	EXPECTED_FROM_NULL
x000008	x000313	preferred	1000	1	1	0	0.1023045862	EXPECTED_FROM_NULL
x000008	x000314	preferred	1000	1	1	0	0.1156489356	EXPECTED_FROM_NULL
x000008	x000315	preferred	1000	1	1	1	0.1312715061	EXPECTED_FROM_NULL
x000008	x000385	preferred	1000	1	1	0	0.1023045862	EXPECTED_FROM_NULL
x000008	x000465	preferred	1000	1	1	0	0.1106246387	EXPECTED_FROM_NULL
x000008	x000477	preferred	1000	1	1	0	0.150663148	EXPECTED_FROM_NULL
x000008	x000478	preferred	1000	1	1	1	0.1023045862	EXPECTED_FROM_NULL
x000008	x000479	preferred	1000	1	1	1	0.1229705035	EXPECTED_FROM_NULL
x000008	x000480	preferred	1000	1	1	0	0.1222971701	EXPECTED_FROM_NULL
x000008	x000482	preferred	1000	1	1	1	0.1238390144	EXPECTED_FROM_NULL
x000008	x000533	preferred	10000	0.01299870013	0.2398387327	1	0.1106246387	EXPECTED_FROM_NULL
x000008	x000560	preferred	1000	1	1	0	0.1387776419	EXPECTED_FROM_NULL
x000008	x000598	preferred	1000	0.02797202797	0.2512653224	1	0.1121534319	EXPECTED_FROM_NULL
x000008	x000601	preferred	1000	1	1	0	0.1106246387	EXPECTED_FROM_NULL
x000008	x000605	preferred	1000	1	1	0	0.1023045862	EXPECTED_FROM_NULL
x000008	x000607	preferred	1000	0.03796203796	0.2686193806	1	0.1572760468	EXPECTED_FROM_NULL
x000008	x000608	preferred	1000	0.02897102897	0.2512653224	1	0.1231466222	EXPECTED_FROM_NULL
x000008	x000609	preferred	1000	1	1	1	0.1304627075	EXPECTED_FROM_NULL
x000008	x000646	preferred	1000	1	1	0	0.1174604296	EXPECTED_FROM_NULL
x000008	x000666	preferred	1000	1	1	1	0.1180063275	EXPECTED_FROM_NULL
x000008	x000671	preferred	1000	1	1	0	0.1363126528	EXPECTED_FROM_NULL
x000008	x000681	preferred	1000	1	1	1	0.1074983008	EXPECTED_FROM_NULL
x000008	x000742	preferred	1000	1	1	0	0.1023045862	EXPECTED_FROM_NULL
x000008	x000804	preferred	1000	1	1	0	0.1222896755	EXPECTED_FROM_NULL
x000008	x000832	preferred	1000	1	1	0	0.136323566	EXPECTED_FROM_NULL
x000009	x000008	depleted	1000	0.8321678322	1	0	0.1743448495	EXPECTED_FROM_NULL
x000009	x000014	depleted	1000	0.8431568432	1	0	0.2414445162	EXPECTED_FROM_NULL
x000009	x000020	depleted	1000	0.964035964	1	1	0.3574767312	EXPECTED_FROM_NULL
x000009	x000040	depleted	1000	0.7782217782	1	0	0.2456420858	EXPECTED_FROM_NULL
x000009	x000045	preferred	1000	1	1	0	0.2434933935	EXPECTED_FROM_NULL
x000009	x000071	depleted	1000	0.9190809191	1	0	0.2338835465	EXPECTED_FROM_NULL
x000009	x000072	preferred	1000	1	1	0	0.4075402964	EXPECTED_FROM_NULL
x000009	x000073	depleted	1000	0.9150849151	1	0	0.2610232472	EXPECTED_FROM_NULL
x000009	x000074	preferred	1000	0.0999000999	0.4712620713	1	0.3138841158	EXPECTED_FROM_NULL
x000009	x000075	preferred	1000	1	1	0	0.2368130809	EXPECTED_FROM_NULL
x000009	x000076	depleted	1000	0.8991008991	1	0	0.2410655052	EXPECTED_FROM_NULL
x000009	x000107	depleted	1000	0.8921078921	1	0	0.3703118124	EXPECTED_FROM_NULL
x000009	x000109	depleted	1000	0.9300699301	1	0	0.4325525402	EXPECTED_FROM_NULL
x000009	x000110	preferred	1000	1	1	0	0.237146764	EXPECTED_FROM_NULL
x000009	x000111	preferred	1000	0.01498501499	0.2398387327	0.5	0.2881807721	EXPECTED_FROM_NULL
x000009	x000112	preferred	1000	0.0959040959	0.4572893414	1	0.3094507319	EXPECTED_FROM_NULL
x000009	x000134	preferred	1000	0.07192807193	0.3688137949	1	0.2136129471	EXPECTED_FROM_NULL
x000009	x000135	preferred	1000	1	1	0	0.227712749	EXPECTED_FROM_NULL
x000009	x000136	preferred	1000	1	1	0	0.3147670193	EXPECTED_FROM_NULL
x000009	x000138	preferred	1000	1	1	0	0.2345256601	EXPECTED_FROM_NULL
x000009	x000155	preferred	1000	1	1	0	0.2091592451	EXPECTED_FROM_NULL
x000009	x000191	preferred	1000	1	1	0	0.2547485433	EXPECTED_FROM_NULL
x000009	x000192	preferred	1000	1	1	0	0.1897822263	EXPECTED_FROM_NULL
x000009	x000287	preferred	1000	1	1	1	0.1761264772	EXPECTED_FROM_NULL
x000009	x000311	preferred	1000	0.01298701299	0.2398387327	1	0.1670868516	EXPECTED_FROM_NULL
x000009	x000312	preferred	1000	1	1	0	0.2051123094	EXPECTED_FROM_NULL
x000009	x000314	preferred	1000	0.01398601399	0.2398387327	0.5	0.165867386	EXPECTED_FROM_NULL
x000009	x000315	preferred	1000	0.03196803197	0.2570520389	1	0.1744266442	EXPECTED_FROM_NULL
x000009	x000352	preferred	1000	0.03096903097	0.2536306286	1	0.2129076001	EXPECTED_FROM_NULL
x000009	x000355	preferred	1000	0.02597402597	0.2512653224	0.5	0.1677491737	EXPECTED_FROM_NULL
x000009	x000356	preferred	1000	1	1	0	0.2036798735	EXPECTED_FROM_NULL
x000009	x000357	preferred	1000	0.03696303696	0.2647271757	1	0.1953185835	EXPECTED_FROM_NULL
x000009	x000431	preferred	1000	1	1	0	0.2505583749	EXPECTED_FROM_NULL
x000009	x000466	preferred	1000	1	1	0	0.1385275703	EXPECTED_FROM_NULL
x000009	x000477	preferred	1000	0.06093906094	0.3256833801	1	0.2198118085	EXPECTED_FROM_NULL
x000009	x000480	preferred	1000	1	1	1	0.1443095777	EXPECTED_FROM_NULL
x000009	x000482	preferred	1000	1	1	1	0.1677491737	EXPECTED_FROM_NULL
x000009	x000536	preferred	1000	1	1	1	0.1630974795	EXPECTED_FROM_NULL
x000009	x000597	preferred	1000	1	1	0	0.1763031435	EXPECTED_FROM_NULL
x000009	x000601	preferred	1000	1	1	1	0.1385275703	EXPECTED_FROM_NULL
x000009	x000605	preferred	1000	1	1	0	0.1385275703	EXPECTED_FROM_NULL
x000009	x000607	preferred	1000	0.02397602398	0.2512653224	1	0.1572227315	EXPECTED_FROM_NULL
x000009	x000608	preferred	1000	1	1	0	0.1385275703	EXPECTED_FROM_NULL
x000009	x000609	preferred	1000	0.03096903097	0.2536306286	1	0.1817511903	EXPECTED_FROM_NULL
x000009	x000654	preferred	1000	1	1	1	0.1385275703	EXPECTED_FROM_NULL
x000009	x000666	preferred	1000	1	1	0	0.1572227315	EXPECTED_FROM_NULL
x000009	x000682	preferred	1000	1	1	0	0.1701243728	EXPECTED_FROM_NULL
x000009	x000785	preferred	1000	1	1	0	0.1385275703	EXPECTED_FROM_NULL
x000009	x000804	preferred	10000	0.01349865013	0.2398387327	1	0.1799069179	EXPECTED_FROM_NULL
x000009	x000842	preferred	1000	1	1	0	0.1799069179	EXPECTED_FROM_NULL
x000009	x000854	preferred	1000	1	1	0	0.1572227315	EXPECTED_FROM_NULL
x000010	x000047	depleted	1000	0.986013986	1	1	0.1697379691	EXPECTED_FROM_NULL
x000010	x000048	depleted	1000	0.8081918082	1	0	0.1455115966	EXPECTED_FROM_NULL
x000010	x000049	depleted	1000	0.8981018981	1	0	0.1346101517	EXPECTED_FROM_NULL
x000010	x000071	preferred	1000	1	1	0	0.1358398657	EXPECTED_FROM_NULL
x000010	x000072	preferred	1000	1	1	0	0.1855352383	EXPECTED_FROM_NULL
x000010	x000073	preferred	1000	0.1488511489	0.6501671168	1	0.139520373	EXPECTED_FROM_NULL
x000010	x000074	preferred	1000	0.1868131868	0.811971812	1	0.1516102772	EXPECTED_FROM_NULL
x000010	x000077	preferred	1000	1	1	0	0.142712849	EXPECTED_FROM_NULL
x000010	x000081	depleted	1000	0.8861138861	1	1	0.2612097174	EXPECTED_FROM_NULL
x000010	x000106	preferred	1000	0.04395604396	0.2901426931	1	0.1068441828	EXPECTED_FROM_NULL
x000010	x000109	preferred	1000	1	1	1	0.1009252787	EXPECTED_FROM_NULL
x000010	x000110	depleted	1000	0.8771228771	1	0	0.1976717366	EXPECTED_FROM_NULL
x000010	x000126	preferred	1000	1	1	0	0.1218441615	EXPECTED_FROM_NULL
x000010	x000132	preferred	1000	1	1	0	0.1737876087	EXPECTED_FROM_NULL
x000010	x000135	depleted	1000	0.977022977	1	1	0.2111335403	EXPECTED_FROM_NULL
x000010	x000136	preferred	1000	1	1	0	0.1759650593	EXPECTED_FROM_NULL
x000010	x000137	preferred	1000	0.1128871129	0.5107347895	1	0.1480859634	EXPECTED_FROM_NULL
x000010	x000138	preferred	1000	1	1	1	0.2402703739	EXPECTED_FROM_NULL
x000010	x000139	preferred	1000	1	1	0	0.1520771014	EXPECTED_FROM_NULL
x000010	x000140	preferred	1000	1	1	1	0.09946211357	EXPECTED_FROM_NULL
x000010	x000190	preferred	1000	1	1	1	0.1180052101	EXPECTED_FROM_NULL
x000010	x000192	preferred	1000	1	1	0	0.1228780178	EXPECTED_FROM_NULL
x000010	x000196	preferred	1000	0.01998001998	0.2454489954	1	0.1212530085	EXPECTED_FROM_NULL
x000010	x000214	preferred	1000	0.09490509491	0.4549786257	1	0.1736923502	EXPECTED_FROM_NULL
x000010	x000310	preferred	1000	1	1	1	0.09978988418	EXPECTED_FROM_NULL
x000010	x000311	preferred	1000	1	1	0	0.1022547789	EXPECTED_FROM_NULL
x000010	x000312	preferred	1000	1	1	0	0.09806081216	EXPECTED_FROM_NULL
x000010	x000314	preferred	1000	1	1	0	0.1182669163	EXPECTED_FROM_NULL
x000010	x000315	preferred	1000	1	1	1	0.09753019201	EXPECTED_FROM_NULL
x000010	x000374	preferred	1000	0.01898101898	0.2398387327	1	0.09376510999	EXPECTED_FROM_NULL
x000010	x000434	preferred	1000	1	1	0	0.1079425664	EXPECTED_FROM_NULL
x000010	x000463	preferred	1000	1	1	1	0.1193080118	EXPECTED_FROM_NULL
x000010	x000465	preferred	1000	1	1	1	0.1022547789	EXPECTED_FROM_NULL
x000010	x000466	preferred	1000	1	1	0	0.1137598876	EXPECTED_FROM_NULL
x000010	x000467	preferred	1000	0.02797202797	0.2512653224	1	0.1071698376	EXPECTED_FROM_NULL
x000010	x000477	preferred	1000	0.04795204795	0.2945387945	0.3333333333	0.115994806	EXPECTED_FROM_NULL
x000010	x000478	preferred	1000	1	1	1	0.1019235703	EXPECTED_FROM_NULL
x000010	x000479	preferred	1000	0.02997002997	0.2512653224	1	0.09902236844	EXPECTED_FROM_NULL
x000010	x000480	preferred	1000	1	1	0	0.1187235359	EXPECTED_FROM_NULL
x000010	x000482	preferred	1000	1	1	0	0.1309585783	EXPECTED_FROM_NULL
x000010	x000556	preferred	1000	1	1	1	0.09376510999	EXPECTED_FROM_NULL
x000010	x000602	preferred	1000	1	1	1	0.1004843579	EXPECTED_FROM_NULL
x000010	x000605	preferred	1000	1	1	0	0.08657707701	EXPECTED_FROM_NULL
x000010	x000607	preferred	10000	9.9990001e-05	0.05896077059	0.5	0.1120345305	EXPECTED_FROM_NULL
