window_size	window_index	start	end	center	step	adjacent_js_distance	weighted_overlap	cosine_similarity	variation	local_peak	broad_transition
50	77	385	435	410	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	true	true
50	78	390	440	415	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	false	true
50	79	395	445	420	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	false	true
50	80	400	450	425	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	false	true
50	81	405	455	430	5	0.09145247027726656	0.9000000000000005	0.9112956546121254	low	false	false
50	82	410	460	435	5	0.08	0.9200000000000005	0.9259259259259257	low	false	false
50	83	415	465	440	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	true	false
50	84	420	470	445	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	85	425	475	450	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	false
50	86	430	480	455	5	0.0763547202339972	0.9000000000000005	0.9112956546121254	low	false	false
50	87	435	485	460	5	0.09245112497836531	0.9000000000000005	0.9124211282466749	low	true	false
50	88	440	490	465	5	0.08490224995673062	0.9000000000000005	0.9143368661286191	low	false	false
50	89	445	495	470	5	0.09999999999999999	0.9000000000000005	0.9166666666666666	high	true	true
50	90	450	500	475	5	0.09999999999999999	0.9000000000000005	0.9166666666666665	high	false	true
50	91	455	505	480	5	0.09999999999999999	0.9000000000000005	0.9166666666666666	high	false	true
50	92	460	510	485	5	0.09999999999999999	0.9000000000000005	0.9166666666666666	high	false	true
50	93	465	515	490	5	0.09145247027726656	0.9000000000000005	0.9143368661286193	low	false	false
50	94	470	520	495	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	true	false
50	95	475	525	500	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	false
50	96	480	530	505	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	97	485	535	510	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	98	490	540	515	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	99	495	545	520	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	100	500	550	525	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	101	505	555	530	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	102	510	560	535	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	103	515	565	540	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	true
50	104	520	570	545	5	0.08490224995673064	0.9000000000000005	0.9074074074074072	low	false	false
50	105	525	575	550	5	0.1	0.9000000000000005	0.8910563851303022	high	true	false
50	106	530	580	555	5	0.08490224995673062	0.9000000000000005	0.9107142857142855	low	false	false
50	107	535	585	560	5	0.08490224995673062	0.9000000000000005	0.9107142857142854	low	false	false
50	108	540	590	565	5	0.08390359525563187	0.9000000000000005	0.9164397149578761	low	false	false
50	109	545	595	570	5	0.060000000000000005	0.9400000000000004	0.9516129032258064	low	false	false
50	110	550	600	575	5	0.09999999999999999	0.9000000000000004	0.9193548387096773	high	true	true
50	111	555	605	580	5	0.09999999999999999	0.9000000000000004	0.9193548387096774	high	false	true
50	112	560	610	585	5	0.09999999999999999	0.9000000000000004	0.9193548387096773	high	false	true
50	113	565	615	590	5	0.09999999999999999	0.9000000000000004	0.9193548387096774	high	false	true
50	114	570	620	595	5	0.09999999999999999	0.9000000000000004	0.9193548387096773	high	false	true
50	115	575	625	600	5	0.07635472023399721	0.9000000000000005	0.9017605242029351	low	false	false
50	116	580	630	605	5	0.09245112497836531	0.9000000000000005	0.9153857298880937	low	true	false
50	117	585	635	610	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	low	false	false
50	118	590	640	615	5	0.09245112497836531	0.9000000000000005	0.9092412093166349	low	false	false
50	119	595	645	620	5	0.08	0.9200000000000005	0.9259259259259257	low	false	false
50	120	600	650	625	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	true	true
50	121	605	655	630	5	0.09999999999999999	0.9000000000000005	0.9074074074074071	high	false	true
50	122	610	660	635	5	0.09999999999999999	0.9000000000000005	0.9074074074074071	high	false	true
50	123	615	665	640	5	0.09245112497836531	0.9000000000000005	0.9058216273156763	low	false	true
50	124	620	670	645	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	125	625	675	650	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	126	630	680	655	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	127	635	685	660	5	0.08490224995673062	0.9000000000000005	0.9045154217304134	low	false	true
50	128	640	690	665	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	true
50	129	645	695	670	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	130	650	700	675	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	131	655	705	680	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	132	660	710	685	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	false	true
50	133	665	715	690	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	false	true
50	134	670	720	695	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	135	675	725	700	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	136	680	730	705	5	0.08490224995673062	0.9000000000000005	0.9074074074074072	low	false	false
50	137	685	735	710	5	0.09245112497836531	0.9000000000000004	0.9092412093166348	low	true	false
50	138	690	740	715	5	0.09245112497836531	0.9000000000000004	0.9124211282466751	low	false	false
50	139	695	745	720	5	0.09245112497836531	0.9000000000000004	0.9124211282466751	low	false	false
50	140	700	750	725	5	0.09999999999999999	0.9000000000000004	0.9107142857142854	high	true	false
50	141	705	755	730	5	0.08490224995673064	0.9000000000000005	0.9080304129098488	low	false	false
50	142	710	760	735	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	143	715	765	740	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	144	720	770	745	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	false
50	145	725	775	750	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	146	730	780	755	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	false
50	147	735	785	760	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	false
50	148	740	790	765	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	false
50	149	745	795	770	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	150	750	800	775	5	0.09999999999999999	0.9000000000000005	0.9074074074074076	high	true	false
50	151	755	805	780	5	0.08490224995673064	0.9000000000000005	0.9074074074074076	low	false	false
50	152	760	810	785	5	0.09245112497836531	0.9000000000000005	0.9058216273156765	low	false	true
50	153	765	815	790	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	true	false
50	154	770	820	795	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	false
50	155	775	825	800	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	156	780	830	805	5	0.09245112497836531	0.9000000000000005	0.9021342216356465	low	false	true
50	157	785	835	810	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	true	false
50	158	790	840	815	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	false
50	159	795	845	820	5	0.08490224995673062	0.9000000000000005	0.9038461538461537	low	false	true
50	160	800	850	825	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	161	805	855	830	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	162	810	860	835	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	163	815	865	840	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	164	820	870	845	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	165	825	875	850	5	0.08490224995673064	0.9000000000000005	0.9045154217304134	low	false	false
50	166	830	880	855	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	true	false
50	167	835	885	860	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	false	false
50	168	840	890	865	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	169	845	895	870	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	170	850	900	875	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	171	855	905	880	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	172	860	910	885	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	173	865	915	890	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	174	870	920	895	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	175	875	925	900	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	176	880	930	905	5	0.09245112497836531	0.9000000000000005	0.9021342216356465	low	false	false
50	177	885	935	910	5	0.07245112497836532	0.9200000000000005	0.9217458351494647	low	false	false
50	178	890	940	915	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	179	895	945	920	5	0.09999999999999999	0.9000000000000005	0.907407407407407	high	true	false
50	180	900	950	925	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	181	905	955	930	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	true
50	182	910	960	935	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	183	915	965	940	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	184	920	970	945	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	true
50	185	925	975	950	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	186	930	980	955	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	187	935	985	960	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	188	940	990	965	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	189	945	995	970	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	190	950	1000	975	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	191	955	1005	980	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	192	960	1010	985	5	0.09999999999999999	0.9000000000000005	0.9074074074074074	high	true	false
50	193	965	1015	990	5	0.08390359525563189	0.9000000000000005	0.909241209316635	low	false	false
50	194	970	1020	995	5	0.09145247027726656	0.9000000000000005	0.9080304129098491	low	false	true
50	195	975	1025	1000	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	true	true
50	196	980	1030	1005	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	197	985	1035	1010	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	198	990	1040	1015	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	199	995	1045	1020	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	200	1000	1050	1025	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	201	1005	1055	1030	5	0.09245112497836531	0.9000000000000005	0.9021342216356465	low	false	true
50	202	1010	1060	1035	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	true
50	203	1015	1065	1040	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	false
50	204	1020	1070	1045	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	205	1025	1075	1050	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	206	1030	1080	1055	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	207	1035	1085	1060	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	208	1040	1090	1065	5	0.08490224995673062	0.9000000000000005	0.9045154217304134	low	false	true
50	209	1045	1095	1070	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	true	true
50	210	1050	1100	1075	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	false	true
50	211	1055	1105	1080	5	0.09245112497836531	0.9000000000000005	0.9058216273156765	low	false	true
50	212	1060	1110	1085	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	true	true
50	213	1065	1115	1090	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	214	1070	1120	1095	5	0.09999999999999999	0.9000000000000005	0.8869503434132664	high	false	true
50	215	1075	1125	1100	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	216	1080	1130	1105	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	false	true
50	217	1085	1135	1110	5	0.09245112497836531	0.9000000000000006	0.9092412093166347	low	false	true
50	218	1090	1140	1115	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	true
50	219	1095	1145	1120	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	220	1100	1150	1125	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	221	1105	1155	1130	5	0.09999999999999999	0.9000000000000006	0.9074074074074072	high	false	true
50	222	1110	1160	1135	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	223	1115	1165	1140	5	0.09999999999999999	0.9000000000000006	0.9074074074074072	high	false	true
50	224	1120	1170	1145	5	0.09999999999999998	0.9000000000000006	0.8869503434132664	moderate	false	true
50	225	1125	1175	1150	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	false
50	226	1130	1180	1155	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	false
50	227	1135	1185	1160	5	0.09245112497836531	0.9000000000000005	0.9021342216356465	low	false	true
50	228	1140	1190	1165	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	229	1145	1195	1170	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	230	1150	1200	1175	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	231	1155	1205	1180	5	0.08	0.9200000000000005	0.9230769230769229	low	false	true
50	232	1160	1210	1185	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	true	true
50	233	1165	1215	1190	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	234	1170	1220	1195	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	235	1175	1225	1200	5	0.09245112497836531	0.9000000000000005	0.9021342216356465	low	false	true
50	236	1180	1230	1205	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	true
50	237	1185	1235	1210	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	false	true
50	238	1190	1240	1215	5	0.08	0.9200000000000005	0.9199999999999998	low	false	true
50	239	1195	1245	1220	5	0.09999999999999999	0.9000000000000005	0.8999999999999997	high	true	true
50	240	1200	1250	1225	5	0.09245112497836531	0.9000000000000005	0.9021342216356463	low	false	true
50	241	1205	1255	1230	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	true	true
50	242	1210	1260	1235	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	false	true
50	243	1215	1265	1240	5	0.09999999999999999	0.9000000000000005	0.9038461538461537	high	false	true
50	244	1220	1270	1245	5	0.08390359525563189	0.9000000000000005	0.9104463009115372	low	false	true
50	245	1225	1275	1250	5	0.08490224995673064	0.9000000000000004	0.9171763507019712	low	false	false
50	246	1230	1280	1255	5	0.09999999999999999	0.9000000000000004	0.9193548387096774	high	true	false
50	247	1235	1285	1260	5	0.09245112497836531	0.9000000000000004	0.9207509207513811	low	false	false
50	248	1240	1290	1265	5	0.07145247027726657	0.9200000000000005	0.9359709753334589	low	false	false
50	249	1245	1295	1270	5	0.09245112497836531	0.9000000000000004	0.9153857298880939	low	true	false
50	250	1250	1300	1275	5	0.08490224995673062	0.9000000000000005	0.9112956546121254	low	false	false
50	251	1255	1305	1280	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	false
50	252	1260	1310	1285	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	false
50	253	1265	1315	1290	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	254	1270	1320	1295	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	255	1275	1325	1300	5	0.07735337493509595	0.9000000000000005	0.9058216273156764	low	false	false
50	256	1280	1330	1305	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	false
50	257	1285	1335	1310	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	258	1290	1340	1315	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	false	false
50	259	1295	1345	1320	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	true	false
50	260	1300	1350	1325	5	0.09245112497836531	0.9000000000000005	0.9058216273156767	low	false	false
50	261	1305	1355	1330	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	false	true
50	262	1310	1360	1335	5	0.09999999999999999	0.9000000000000005	0.9107142857142857	high	true	true
50	263	1315	1365	1340	5	0.09999999999999999	0.9000000000000005	0.9107142857142857	high	false	true
50	264	1320	1370	1345	5	0.09999999999999999	0.9000000000000005	0.9107142857142855	high	false	true
50	265	1325	1375	1350	5	0.08	0.9200000000000005	0.9285714285714284	low	false	false
50	266	1330	1380	1355	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	true	false
50	267	1335	1385	1360	5	0.08490224995673064	0.9000000000000005	0.9074074074074073	low	false	false
50	268	1340	1390	1365	5	0.07735337493509596	0.9000000000000005	0.9092412093166349	low	false	false
50	269	1345	1395	1370	5	0.08490224995673062	0.9000000000000005	0.9107142857142854	low	false	false
50	270	1350	1400	1375	5	0.08490224995673064	0.9000000000000005	0.9107142857142855	low	true	false
50	271	1355	1405	1380	5	0.07735337493509596	0.9000000000000005	0.9092412093166347	low	false	false
50	272	1360	1410	1385	5	0.09245112497836531	0.9000000000000005	0.9092412093166349	low	true	false
50	273	1365	1415	1390	5	0.08290494055453314	0.9000000000000004	0.9187105190739588	low	false	false
50	274	1370	1420	1395	5	0.08490224995673064	0.9000000000000004	0.9246670704510194	low	false	false
50	275	1375	1425	1400	5	0.09999999999999999	0.9000000000000004	0.9264705882352938	high	true	false
50	276	1380	1430	1405	5	0.08390359525563189	0.9000000000000004	0.9254762227411246	low	false	false
50	277	1385	1435	1410	5	0.09145247027726655	0.9000000000000005	0.9223254642340655	low	true	false
50	278	1390	1440	1415	5	0.08490224995673064	0.9000000000000005	0.9171763507019711	low	false	false
50	279	1395	1445	1420	5	0.08	0.9200000000000005	0.9310344827586206	low	false	false
50	280	1400	1450	1425	5	0.09145247027726656	0.9000000000000004	0.9171763507019712	low	true	false
50	281	1405	1455	1430	5	0.08490224995673062	0.9000000000000004	0.9171763507019712	low	false	false
50	282	1410	1460	1435	5	0.09145247027726655	0.9000000000000005	0.9112956546121255	low	false	false
50	283	1415	1465	1440	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	true	false
50	284	1420	1470	1445	5	0.060000000000000005	0.9400000000000005	0.9423076923076922	low	false	false
50	285	1425	1475	1450	5	0.09245112497836531	0.9000000000000005	0.9058216273156765	low	true	false
50	286	1430	1480	1455	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	false	false
50	287	1435	1485	1460	5	0.09245112497836531	0.9000000000000005	0.9092412093166345	low	false	false
50	288	1440	1490	1465	5	0.09245112497836531	0.9000000000000005	0.9092412093166347	low	false	false
50	289	1445	1495	1470	5	0.08490224995673064	0.9000000000000005	0.9107142857142855	low	false	false
50	290	1450	1500	1475	5	0.07735337493509595	0.9000000000000005	0.9092412093166344	low	false	false
50	291	1455	1505	1480	5	0.08490224995673064	0.9000000000000005	0.9074074074074072	low	false	false
50	292	1460	1510	1485	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	true	true
50	293	1465	1515	1490	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	false	true
50	294	1470	1520	1495	5	0.09999999999999999	0.9000000000000005	0.9074074074074073	high	false	true
50	295	1475	1525	1500	5	0.08490224995673064	0.9000000000000005	0.9074074074074072	low	false	false
50	296	1480	1530	1505	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	low	true	false
50	297	1485	1535	1510	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	false
50	298	1490	1540	1515	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	true	false
50	299	1495	1545	1520	5	0.09999999999999999	0.9000000000000005	0.9074074074074072	high	false	true
50	300	1500	1550	1525	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	low	false	true
50	301	1505	1555	1530	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	302	1510	1560	1535	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
