window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
50	contiguous_segmentation	13	-0.02846118602223073	0.926490867416407	0.9265153302705432	6,3339,72,60,2450,1006,251,30,473,28,394,20,604	12	1
50	k_medoids	14	-0.003572768845913401	0.9088092049152857	0.9285870647342426	718,1115,338,470,466,551,443,42,500,396,1162,1696,529,307	2065	147.57142857142858
50	contiguous_segmentation	14	-0.02846118602223073	0.926490867416407	0.9265153302705432	6,3339,72,60,2450,1006,251,30,468,5,28,394,20,604	13	1
50	k_medoids	15	-0.0009510096509347246	0.9063517648438539	0.9290726467456408	674,697,50,105,132,1758,429,524,614,667,628,1062,335,438,620	2119	141.33333333333334
50	contiguous_segmentation	15	-0.029051390723229206	0.9267469141267041	0.9265009051184536	6,3339,72,60,2450,1006,251,30,468,5,28,51,343,20,604	14	1
100	k_medoids	2	0.004211336390613187	0.8707261862371116	0.8744099745613657	2282,2080	279	140
100	contiguous_segmentation	2	-0.0010377974757036323	0.8718826067853448	0.8709562596695338	3019,1343	1	1
100	k_medoids	3	0.006570076348066311	0.866469526706761	0.8764358173064823	1545,2169,648	316	105.66666666666667
100	contiguous_segmentation	3	-0.003295434842813135	0.8717652944127785	0.8711872957248726	5,3014,1343	2	1
100	k_medoids	4	0.0020769111524486464	0.8683974639047292	0.8745729723293093	1171,1650,35,1506	374	93.75
100	contiguous_segmentation	4	-0.009040144843030711	0.8717799736561759	0.8711481917780038	5,3014,13,1330	3	1
100	k_medoids	5	0.0020014442956178694	0.8645961741138559	0.8758710079764519	51,1270,1898,372,771	375	75.2
100	contiguous_segmentation	5	-0.00978861729741285	0.8716587978861254	0.871199558497251	5,3014,13,1318,12	4	1
100	k_medoids	6	0.0022483927776501943	0.8632745965367716	0.8749324065065373	678,1029,925,493,84,1153	443	74
100	contiguous_segmentation	6	-0.01113869117675167	0.8711734745430129	0.8712917557768913	5,197,2817,13,1318,12	5	1
100	k_medoids	7	0.0025500726467325707	0.8612118959946206	0.874848566960763	551,1126,247,793,730,366,549	511	73.14285714285714
100	contiguous_segmentation	7	-0.013415452303904875	0.8706201546604526	0.8712817521965803	5,119,78,2817,13,1318,12	6	1
100	k_medoids	8	-0.0002903340729844132	0.8618949328404604	0.8742848548982672	616,424,344,475,274,748,502,979	503	63
100	contiguous_segmentation	8	-0.01567427820441433	0.8707185365338339	0.8712754039863906	5,119,16,62,2817,13,1318,12	7	1
100	k_medoids	9	0.006761299075404591	0.8604501622549448	0.8750358011080233	533,493,824,261,36,160,17,945,1093	485	54
100	contiguous_segmentation	9	-0.01567427820441433	0.8707185365338339	0.8712754039863906	5,11,108,16,62,2817,13,1318,12	8	1
100	k_medoids	10	0.004801765746742944	0.8603468109037102	0.8753475727912831	487,400,17,53,966,943,1233,84,128,51	479	48
100	contiguous_segmentation	10	-0.01567427820441433	0.8707185365338339	0.8712754039863906	5,5,6,108,16,62,2817,13,1318,12	9	1
100	k_medoids	11	0.010112702594485106	0.8594913855424351	0.8746965690417601	1221,458,273,17,295,737,340,17,97,421,486	472	43
100	contiguous_segmentation	11	-0.01532412302512658	0.8703959994175585	0.8729804793652687	5,5,6,108,16,62,441,2376,13,1318,12	10	1
100	k_medoids	12	0.002991287602547307	0.8589710322199231	0.8745458395712865	1147,556,261,92,17,260,172,154,732,197,212,562	531	44.333333333333336
100	contiguous_segmentation	12	-0.018745878659322396	0.8700145609038007	0.8727582117641305	5,5,6,108,16,62,441,43,2333,13,1318,12	11	1
100	k_medoids	13	0.005071836632124957	0.8590371330629635	0.8755288907132122	875,34,51,241,17,18,205,36,182,1518,832,92,261	459	35.38461538461539
100	contiguous_segmentation	13	-0.01846987736288394	0.8697356513914025	0.8732642853868456	5,5,6,108,16,62,441,43,1019,1314,13,1318,12	12	1
100	k_medoids	14	0.008619607504722626	0.8566276371293783	0.8743460380824112	743,376,17,317,792,211,243,17,187,339,211,308,535,66	538	38.5
100	contiguous_segmentation	14	-0.01878741629402493	0.870033727338262	0.8731502137854056	5,5,6,108,16,62,441,43,519,500,1314,13,1318,12	13	1
100	k_medoids	15	0.014203851614623621	0.855897417826364	0.8751291802634299	741,212,17,17,61,624,212,71,108,63,510,55,17,631,1023	487	32.53333333333333
100	contiguous_segmentation	15	-0.014072330494326452	0.8699730514241165	0.8731543833100031	5,5,6,108,16,62,441,43,519,467,33,1314,13,1318,12	14	1
200	k_medoids	2	0.007322030402163048	0.7961474704770047	0.8020515102837674	1208,968	102	51.5
200	contiguous_segmentation	2	-0.002763407420539365	0.7975784330636668	0.795310893852632	1561,615	1	1
200	k_medoids	3	0.00554796570883289	0.794142796964413	0.8024389558640806	1101,622,453	117	39.333333333333336
200	contiguous_segmentation	3	-0.007652074122326577	0.7968305972422979	0.7957231151916261	100,1461,615	2	1
200	k_medoids	4	0.005179326259834801	0.7923826535896556	0.8035874515502271	1150,31,354,641	130	32.75
200	contiguous_segmentation	4	-0.010470631265601051	0.7966747655995644	0.7957253427003633	5,95,1461,615	3	1
200	k_medoids	5	0.0014307533517746679	0.7925058572676206	0.8011355434330412	607,46,558,510,455	149	30
200	contiguous_segmentation	5	-0.031167658777711847	0.7961876066968687	0.7953069680192042	5,95,1461,21,594	4	1
200	k_medoids	6	0.004496731258244691	0.7929409501722554	0.8004461007876801	479,444,382,17,585,269	153	25.666666666666668
200	contiguous_segmentation	6	-0.031089399407816548	0.7958979762511542	0.7950231009828764	5,95,1461,21,93,501	5	1
200	k_medoids	7	0.00866918669824586	0.7919110541531159	0.8011701054451748	612,17,17,125,645,250,510	144	20.714285714285715
200	contiguous_segmentation	7	-0.030310174855598247	0.7952460389717284	0.7987952025064141	5,95,759,702,21,93,501	6	1
200	k_medoids	8	0.006146964371006261	0.7874902446431167	0.8010641683727835	369,496,414,16,261,98,171,351	162	20.375
200	contiguous_segmentation	8	-0.029767289425486263	0.7947956536349683	0.799118219114374	5,95,201,558,702,21,93,501	7	1
200	k_medoids	9	0.011130144600899167	0.788404108916588	0.8010636596650393	362,153,397,389,269,429,150,14,13	169	18.88888888888889
200	contiguous_segmentation	9	-0.029506658535247646	0.7944682947111296	0.7991696584400272	5,95,201,168,390,702,21,93,501	8	1
200	k_medoids	10	0.006148446026207446	0.789045795877267	0.8004331651567734	397,186,16,119,254,247,326,345,270,16	169	17
200	contiguous_segmentation	10	-0.02967587872787655	0.7945931872805948	0.7992539498240466	5,95,201,168,133,257,702,21,93,501	9	1
200	k_medoids	11	0.001261249663868855	0.7882050035368844	0.8005706685549362	351,397,32,16,310,72,379,220,91,32,276	161	14.727272727272727
200	contiguous_segmentation	11	-0.030363493136031906	0.7949648941434924	0.7992577197407142	5,95,201,168,106,27,257,702,21,93,501	10	1
200	k_medoids	12	0.0016372070912918763	0.7876292692893648	0.8005300613377212	343,16,94,225,340,66,44,258,185,84,364,157	165	13.833333333333334
200	contiguous_segmentation	12	-0.0318502045714752	0.7949971579262063	0.7992285702118485	5,95,201,168,106,27,75,182,702,21,93,501	11	1
200	k_medoids	13	0.008746352454391674	0.7849699136661902	0.8004390100421199	340,141,231,27,136,16,169,16,306,201,243,221,129	162	12.538461538461538
200	contiguous_segmentation	13	-0.026666425485712825	0.7947687453203596	0.7993240394257678	5,95,201,168,106,27,75,182,11,691,21,93,501	12	1
200	k_medoids	14	0.00972296510144089	0.7875032938281197	0.800463504653008	189,354,15,65,360,9,250,218,42,15,107,278,123,151	173	12.428571428571429
200	contiguous_segmentation	14	-0.02620475370955257	0.7943794955760597	0.7998838160762887	5,95,201,168,106,27,75,182,11,339,352,21,93,501	13	1
200	k_medoids	15	0.01750356441305454	0.7845185388539416	0.800969748517499	114,16,16,181,66,16,333,109,290,428,79,14,230,25,259	162	10.866666666666667
200	contiguous_segmentation	15	-0.026040722949955186	0.7942519354137928	0.8000380291755114	5,95,201,168,106,27,75,182,11,280,59,352,21,93,501	14	1
500	k_medoids	2	0.010224113865020437	0.6722643626141104	0.6792336107377841	430,435	37	19
500	contiguous_segmentation	2	0.01206572311713213	0.6692501437128975	0.6774588679211849	621,244	1	1
500	k_medoids	3	0.032411918822067357	0.6647725692396851	0.6915510635032621	644,196,25	28	9.666666666666666
500	contiguous_segmentation	3	0.013177783491145546	0.6651702408898353	0.6778750683620453	5,616,244	2	1
500	k_medoids	4	0.02656579499782282	0.6607711762807627	0.6964596022874099	686,124,25,30	20	5.25
500	contiguous_segmentation	4	0.02086984019325994	0.6593022838427304	0.6812177752406464	5,277,339,244	3	1
500	k_medoids	5	0.01668016247024203	0.6586892513620581	0.6808220567303759	222,158,28,277,180	63	12.8
500	contiguous_segmentation	5	0.026718706340628836	0.6541807106614472	0.6818977331789362	5,277,196,143,244	4	1
500	k_medoids	6	0.018424103656706717	0.6549804458187479	0.6807599080613362	146,250,23,66,235,145	65	11
500	contiguous_segmentation	6	0.032280328635836006	0.6496164003087743	0.682222559861359	5,277,168,28,143,244	5	1
500	k_medoids	7	0.021970860583584894	0.6510641728641676	0.6823581063263838	214,44,22,61,142,287,95	65	9.428571428571429
500	contiguous_segmentation	7	0.038380881110831794	0.6443487614245373	0.6821032905992513	5,132,145,168,28,143,244	6	1
500	k_medoids	8	0.019506387424911207	0.6484952652512622	0.6800483223007654	142,188,37,78,51,127,135,107	77	9.75
500	contiguous_segmentation	8	0.04196202036256252	0.6389949714118072	0.682079955253558	5,43,89,145,168,28,143,244	7	1
500	k_medoids	9	0.01821178755807844	0.6465983272288139	0.6798779270329538	177,91,46,43,23,83,97,148,157	76	8.555555555555555
500	contiguous_segmentation	9	0.04655907591039748	0.6340901598666732	0.6818590973060952	5,43,89,58,87,168,28,143,244	8	1
500	k_medoids	10	0.030699602071132415	0.6384192503852786	0.6806821142518191	179,127,27,64,58,43,76,166,98,27	71	7.2
500	contiguous_segmentation	10	0.05023767608729328	0.6298603484079995	0.6818090383908144	5,43,89,58,19,68,168,28,143,244	9	1
500	k_medoids	11	0.041444811744085194	0.6302572201526717	0.6813812578897044	214,23,88,51,26,190,61,28,116,28,40	64	5.909090909090909
500	contiguous_segmentation	11	0.05594924043958037	0.6251635649836436	0.6819244812544136	5,43,89,58,19,68,138,30,28,143,244	10	1
500	k_medoids	12	0.044637492982467844	0.6274327139106771	0.6818668992596805	66,26,59,24,22,34,35,52,48,170,224,105	65	5.5
500	contiguous_segmentation	12	0.05714770777118604	0.6212008732870712	0.681853008321534	5,16,27,89,58,19,68,138,30,28,143,244	11	1
500	k_medoids	13	0.038322289487207464	0.6274301889757501	0.6815672199327146	263,28,113,25,52,41,65,103,28,15,36,50,46	60	4.6923076923076925
500	contiguous_segmentation	13	0.06481074142683094	0.6153077458615731	0.6819348664607611	5,16,27,89,58,19,68,138,30,28,99,44,244	12	1
500	k_medoids	14	0.04621358671008559	0.621424695402804	0.6805403992107197	158,102,21,23,23,27,193,63,27,28,91,43,23,43	69	5
500	contiguous_segmentation	14	0.07012560099784662	0.6105504983047982	0.6820038244861919	5,16,27,70,19,58,19,68,138,30,28,99,44,244	13	1
500	k_medoids	15	0.06134994778074849	0.6110916082423025	0.6821774018356924	241,39,27,21,62,24,175,19,30,96,40,20,26,24,21	64	4.333333333333333
500	contiguous_segmentation	15	0.07084749337396479	0.6060435855701436	0.6819412522606052	5,16,27,70,19,14,44,19,68,138,30,28,99,44,244	14	1
1000	k_medoids	2	0.06216551701703818	0.5669633287084814	0.6051011835968023	394,34	4	2.5
1000	contiguous_segmentation	2	0.0358060150568566	0.5639775960661678	0.5850366209903939	315,113	1	1
1000	k_medoids	3	0.044796460176089806	0.5574855432766466	0.5921386695849371	335,68,25	8	3
1000	contiguous_segmentation	3	0.03885141592250738	0.5572267241092833	0.5856033333030634	6,309,113	2	1
1000	k_medoids	4	0.06754913548201756	0.5457036585376961	0.5985682552663667	348,26,27,27	6	1.75
1000	contiguous_segmentation	4	0.05192520785869414	0.546129743328413	0.58663669332386	6,246,63,113	3	1
1000	k_medoids	5	0.06843482407911876	0.5401463182438297	0.5968158475350903	293,27,40,28,40	12	2.6
1000	contiguous_segmentation	5	0.07138810124965426	0.5343348021436909	0.5888413156343162	6,145,101,63,113	4	1
1000	k_medoids	6	0.07298063886713663	0.5299409470879948	0.5867878594451114	178,26,19,25,157,23	22	3.8333333333333335
1000	contiguous_segmentation	6	0.0873802034203741	0.5234976221552876	0.5888550955123315	6,64,81,101,63,113	5	1
1000	k_medoids	7	0.0909842994356033	0.5187861228423866	0.5949891639405402	264,25,26,25,27,23,38	16	2.4285714285714284
1000	contiguous_segmentation	7	0.09950845580510291	0.5138980049810826	0.5887849297758552	6,19,45,81,101,63,113	6	1
1000	k_medoids	8	0.08587495154320762	0.5126170485189825	0.5865494653877756	117,24,25,37,38,29,27,131	22	2.875
1000	contiguous_segmentation	8	0.10693776305393403	0.504371331233967	0.5884398820531136	6,19,45,18,63,101,63,113	7	1
1000	k_medoids	9	0.1089745802626919	0.5003705424270336	0.5912801417775507	64,29,24,30,24,28,25,31,173	22	2.5555555555555554
1000	contiguous_segmentation	9	0.11421391265376318	0.49438841212082557	0.5882016729570463	6,19,45,18,63,101,23,40,113	8	1
1000	k_medoids	10	0.11763343266219667	0.4913933873229472	0.5868931621786014	114,25,22,26,26,74,25,40,14,62	26	2.7
1000	contiguous_segmentation	10	0.1296497052123043	0.4841011619217189	0.5874014732656314	6,19,45,18,63,101,23,40,37,76	9	1
1000	k_medoids	11	0.12509107704774283	0.48397533569911777	0.5874354738572014	67,23,40,15,15,17,132,25,35,38,21	25	2.3636363636363638
1000	contiguous_segmentation	11	0.14295644674783572	0.47385871330032264	0.5873236204214196	6,19,45,18,63,101,23,40,24,13,76	10	1
1000	k_medoids	12	0.12387716733704666	0.47858185434852857	0.5868954751010215	20,28,22,25,81,22,20,29,18,39,17,107	30	2.5833333333333335
1000	contiguous_segmentation	12	0.15514928339362022	0.46425615090474176	0.586732842718148	6,19,45,18,63,101,23,40,24,13,22,54	11	1
1000	k_medoids	13	0.15747295664860014	0.4606306781538014	0.5883267323073499	125,18,23,25,42,15,15,23,21,41,28,21,31	24	1.9230769230769231
1000	contiguous_segmentation	13	0.16600041340857202	0.4559035973466566	0.5863032953198146	6,19,45,18,63,101,23,40,24,13,22,30,24	12	1
1000	k_medoids	14	0.15361651313866265	0.45540741185092826	0.5889842096231821	111,24,23,14,38,22,25,17,24,30,30,18,22,30	24	1.7857142857142858
1000	contiguous_segmentation	14	0.17851023122437235	0.4465707637011671	0.5864953263757237	6,19,45,18,63,16,85,23,40,24,13,22,30,24	13	1
1000	k_medoids	15	0.1816025567614761	0.4422025004706117	0.5896928357455309	133,24,17,17,25,22,22,14,14,20,38,22,15,25,20	22	1.5333333333333334
1000	contiguous_segmentation	15	0.17302504589819329	0.4429538971968144	0.5863731340625571	6,19,45,18,63,16,85,23,40,24,13,22,30,19,5	14	1
