block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G0/generic#1	G3/generic#10	8	11	4	0.2666666667	0.4285964713	0
G0/generic#1	G0/generic#11	8	8	4	0.3333333333	0.4897547892	0
G0/generic#1	G1/generic#11	8	2	2	0.25	0.5286677382	0
G0/generic#1	G2/generic#11	8	3	2	0.2222222222	0.4275388037	0
G0/generic#1	G3/generic#11	8	13	3	0.1666666667	0.280915987	0
G0/generic#1	G0/generic#12	8	6	3	0.2727272727	0.4124827773	0
G0/generic#1	G1/generic#12	8	9	3	0.2142857143	0.3450877513	0
G0/generic#1	G2/generic#12	8	10	4	0.2857142857	0.4716550218	0
G0/generic#1	G3/generic#12	8	15	5	0.2777777778	0.4677626896	0
G0/generic#1	G0/generic#13	8	7	6	0.6666666667	0.8034233427	0
G0/generic#1	G1/generic#13	8	17	5	0.25	0.4374192119	0
G0/generic#1	G2/generic#13	8	7	2	0.1538461538	0.2930442593	0
G0/generic#1	G3/generic#13	8	5	1	0.08333333333	0.1629138746	0
G0/generic#1	G0/generic#14	8	9	3	0.2142857143	0.3873875749	0
G0/generic#1	G1/generic#14	8	6	3	0.2727272727	0.3925870854	0
G0/generic#1	G2/generic#14	8	17	8	0.4705882353	0.6992351106	0
G0/generic#1	G3/generic#14	8	7	2	0.1538461538	0.2833133204	0
G0/generic#1	G0/generic#15	8	7	2	0.1538461538	0.2801336059	0
G0/generic#1	G1/generic#15	8	15	3	0.15	0.2540368474	0
G0/generic#1	G2/generic#15	8	13	3	0.1666666667	0.2905006048	0
G0/generic#1	G3/generic#15	8	2	0	0	0.1233836889	0
G1/generic#1	G2/generic#1	4	3	0	0	0.162707744	0
G1/generic#1	G3/generic#1	4	7	1	0.1	0.2060813263	0
G1/generic#1	G0/generic#2	4	6	0	0	-0.01308272238	0
G1/generic#1	G1/generic#2	4	5	1	0.125	0.2287651722	0
G1/generic#1	G2/generic#2	4	5	0	0	-0.01240176503	0
G1/generic#1	G3/generic#2	4	12	2	0.1428571429	0.413734171	0
G1/generic#1	G0/generic#3	4	10	1	0.07692307692	0.1582674877	0
G1/generic#1	G1/generic#3	4	6	3	0.4285714286	0.6258093109	0
G1/generic#1	G2/generic#3	4	7	1	0.1	0.1973322559	0
G1/generic#1	G3/generic#3	4	5	0	0	-0.01240176503	0
G1/generic#1	G0/generic#4	4	4	2	0.3333333333	0.4591876957	0
G1/generic#1	G1/generic#4	4	5	3	0.5	0.6266002113	0
G1/generic#1	G2/generic#4	4	8	0	0	-0.01552828783	0
G1/generic#1	G3/generic#4	4	6	2	0.25	0.3949509923	0
G1/generic#1	G0/generic#5	4	2	0	0	-0.008235764709	0
G1/generic#1	G1/generic#5	4	4	0	0	-0.01092027907	0
G1/generic#1	G2/generic#5	4	1	0	0	-0.005814543279	0
G1/generic#1	G3/generic#5	4	8	2	0.2	0.3195609133	0
G1/generic#1	G0/generic#6	4	14	3	0.2	0.3933239178	0
G1/generic#1	G1/generic#6	4	12	2	0.1428571429	0.256549528	1
G1/generic#1	G2/generic#6	4	6	1	0.1111111111	0.2443039836	0
G1/generic#1	G3/generic#6	4	3	0	0	-0.009214977935	0
G1/generic#1	G0/generic#7	4	6	1	0.1111111111	0.2283894638	0
G1/generic#1	G1/generic#7	4	4	1	0.1428571429	0.2582881566	0
G1/generic#1	G2/generic#7	4	3	0	0	-0.01010240976	0
G1/generic#1	G3/generic#7	4	5	0	0	-0.01240176503	0
G1/generic#1	G0/generic#8	4	7	1	0.1	0.2093433252	0
G1/generic#1	G1/generic#8	4	6	1	0.1111111111	0.2443039836	0
G1/generic#1	G2/generic#8	4	2	0	0	-0.008235764709	0
G1/generic#1	G3/generic#8	4	4	2	0.3333333333	0.5680907877	1
G1/generic#1	G0/generic#9	4	5	0	0	-0.01168330171	0
G1/generic#1	G1/generic#9	4	11	3	0.25	0.450575983	0
G1/generic#1	G2/generic#9	4	9	2	0.1818181818	0.3819410525	0
G1/generic#1	G3/generic#9	4	7	2	0.2222222222	0.3347575103	0
G1/generic#1	G0/generic#10	4	9	0	0	0.08364169673	0
G1/generic#1	G1/generic#10	4	5	0	0	0.1147658437	0
G1/generic#1	G2/generic#10	4	4	3	0.6	0.7699559374	1
G1/generic#1	G3/generic#10	4	11	3	0.25	0.4375285909	0
G1/generic#1	G0/generic#11	4	8	3	0.3333333333	0.4996256326	1
G1/generic#1	G1/generic#11	4	2	0	0	-0.008235764709	0
G1/generic#1	G2/generic#11	4	3	0	0	-0.01010240976	0
G1/generic#1	G3/generic#11	4	13	3	0.2142857143	0.4134642073	0
G1/generic#1	G0/generic#12	4	6	1	0.1111111111	0.231204815	0
G1/generic#1	G1/generic#12	4	9	2	0.1818181818	0.2942623729	0
G1/generic#1	G2/generic#12	4	10	2	0.1666666667	0.2854227215	0
G1/generic#1	G3/generic#12	4	15	4	0.2666666667	0.5222480798	0
G1/generic#1	G0/generic#13	4	7	2	0.2222222222	0.3347575103	0
G1/generic#1	G1/generic#13	4	17	4	0.2352941176	0.4919368779	0
G1/generic#1	G2/generic#13	4	7	1	0.1	0.2064248111	0
G1/generic#1	G3/generic#13	4	5	0	0	0.1147658437	0
G1/generic#1	G0/generic#14	4	9	3	0.3	0.4655659045	0
G1/generic#1	G1/generic#14	4	6	1	0.1111111111	0.2166830252	0
G1/generic#1	G2/generic#14	4	17	4	0.2352941176	0.4919368779	0
G1/generic#1	G3/generic#14	4	7	2	0.2222222222	0.4129205028	0
G1/generic#1	G0/generic#15	4	7	1	0.1	0.1973322559	0
G1/generic#1	G1/generic#15	4	15	2	0.1176470588	0.2964214657	0
G1/generic#1	G2/generic#15	4	13	3	0.2142857143	0.4241371855	0
G1/generic#1	G3/generic#15	4	2	0	0	-0.008235764709	0
G2/generic#1	G3/generic#1	3	7	1	0.1111111111	0.2507234685	0
G2/generic#1	G0/generic#2	3	6	1	0.125	0.274887382	0
G2/generic#1	G1/generic#2	3	5	0	0	-0.01103994963	0
G2/generic#1	G2/generic#2	3	5	0	0	-0.01046511636	0
G2/generic#1	G3/generic#2	3	12	2	0.1538461538	0.3968429087	0
G2/generic#1	G0/generic#3	3	10	1	0.08333333333	0.1939092422	0
G2/generic#1	G1/generic#3	3	6	2	0.2857142857	0.4448868416	0
G2/generic#1	G2/generic#3	3	7	0	0	-0.01261699445	0
G2/generic#1	G3/generic#3	3	5	1	0.1428571429	0.2911617162	0
G2/generic#1	G0/generic#4	3	4	1	0.1666666667	0.3617306785	0
G2/generic#1	G1/generic#4	3	5	0	0	0.1418575951	0
G2/generic#1	G2/generic#4	3	8	1	0.1	0.2309914066	0
G2/generic#1	G3/generic#4	3	6	3	0.5	0.7909266591	1
G2/generic#1	G0/generic#5	3	2	0	0	-0.006949674963	0
G2/generic#1	G1/generic#5	3	4	1	0.1666666667	0.3322645569	0
