sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x004718 x004473	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.44455544455544455
x004718 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3006993006993007
x004718 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4155844155844156
x004719 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5284715284715285
x004719 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3166833166833167
x004719 x006060	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6013986013986014
x004719 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6193806193806194
x004719 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3986013986013986
x004719 x009526 x001388	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.000999000999000999
x004928 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6163836163836164
x004928 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.43756243756243757
x004929 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5474525474525475
x004929 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.37362637362637363
x004984 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4825174825174825
x004984 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.3256743256743257	0.3295668474951344	0.8991008991008991
x004985 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.004319085170149	0.7072927072927073
x004985 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.43956043956043955
x004985 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.006423955791044399	0.7612387612387612
x005004 x000526 x000027	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.007992007992007992
x005004 x004984	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4945054945054945
x005004 x004985	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6013986013986014
x005004 x010278	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.36663336663336665
x005004 x010279	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4745254745254745
x005005 x004984	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5564435564435565
x005005 x004985	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5384615384615384
x005005 x004985 x000027	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.23176823176823177
x005005 x010278	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.22977022977022976
x005005 x010279	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5734265734265734
x005005 x010279 x000026	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.04995004995004995
x005738 x009635	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4945054945054945
x005880 x005980	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4945054945054945
x005880 x005981	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.7252747252747253
x006018 x008288 x004499	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6923076923076923
x006019 x000587 x005063	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3786213786213786
x006019 x009452 x008327	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.1798201798201798
x006232 x009634 x000744	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.006993006993006993
x006348 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.013986013986013986	0.014801864801864802	0.4915084915084915
x006348 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.34865134865134867
x006348 x004472	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.42357642357642356
x006348 x004473	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.48951048951048953
x006348 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6033966033966034
x006348 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6043956043956044
x006348 x009465 x004554	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.000999000999000999
x006349 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.00852928584021021	0.45454545454545453
x006349 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3076923076923077
x006349 x004472	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.47352647352647353
x006349 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6413586413586414
x006349 x009464 x006185	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.007992007992007992
x006349 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5864135864135864
x006382 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.46653346653346656
x006382 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3726273726273726
x006383 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5704295704295704
x006383 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.35564435564435565
x006386 x006348	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3996003996003996
x006386 x006348 x009464	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.0899100899100899
x006386 x006348 x009465	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.1048951048951049
x006387 x006348 x009465	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.03596403596403597
x006439 x009634 x000744	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.000999000999000999
x006446 x006348 x009464	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.08291708291708291
x006447 x006348	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5104895104895105
x007926 x004352	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4645354645354645
x007926 x004353	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4435564435564436
x007926 x004498	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.8301698301698301
x007926 x004624	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5674325674325674
x007926 x004625	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5774225774225774
x007927 x004352	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5364635364635365
x007927 x004499	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6523476523476524
x007927 x004624	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5404595404595405
x008288 x004499	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.28471528471528473
x009462 x004352	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5404595404595405
x009462 x004352 x010278	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.017982017982017984
x009462 x004353	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5024975024975025
x009462 x004353 x004225	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.04895104895104895
x009462 x004353 x010278	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.04695304695304695
x009462 x004624	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.44655344655344653
x009462 x004625	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.7112887112887113
x009462 x004625 x004344	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.11388611388611389
x009462 x005005 x004984	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.005994005994005994
x009462 x009464	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.14785214785214784	0.15266034778229898	0.5234765234765235
x009462 x009465	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.11188811188811189	0.11599828742685886	0.4035964035964036
x009463 x004352	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5794205794205795
x009463 x004353	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5694305694305695
x009463 x004624	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.37162837162837165
x009463 x004625	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3516483516483517
x009463 x004985	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4045954045954046
x009463 x005005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.36163836163836166
x009463 x005005 x010279	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.05094905094905095
x009463 x010315	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.26873126873126874
x009464 x002771	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.45054945054945056
x009464 x006435	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.47352647352647353
x009465 x003085 x006348	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3226773226773227
x009465 x008711 x006349	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.2757242757242757
x009465 x009770	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.5464535464535465
x009465 x009771	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.7122877122877123
x009488 x004985	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.6873126873126874
x009488 x004985 x009465	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.06593406593406594
x009488 x010278	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.3726273726273726
x009488 x010278 x006200	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.001998001998001998
x009488 x010279	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.4005994005994006
x009488 x010279 x000027	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001122771034275459	0.023976023976023976
