record_type	token_a	token_b	control	distance	value	median	p90	p95	p99	percentile
random_pair	x009968	x020559	frequency_matched_random		0.9815910782030539					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9828026344089441					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9666202521081931					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9802235402452592					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6926902202586473					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6203673378327682					98.2
random_pair	x009968	x020559	frequency_matched_random		0.951250358608486					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9688030321316845					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9842107788571826					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9740125867470899					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9765052953798266					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9583162623106019					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6191284976729954					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9647651600859255					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9748572125141048					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9629428141574665					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9456165998392235					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9598220491640573					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9546373095278413					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9743308282154036					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9457956144955609					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6654494554633256					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9370893984396907					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9661877286772681					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9608240412346536					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9776413303058706					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6122302868162224					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6190802476459982					98.2
random_pair	x009968	x020559	frequency_matched_random		0.989053686222842					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9664246365222828					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6505298867416227					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6117242813266659					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9678699433326698					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9154193984696629					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9450854030744023					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9687198910498449					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9743355668710473					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9907594990147196					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9945860728966867					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9546059452996559					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9733171877945048					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9695278311430678					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9789415515229025					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9677610233970011					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8718786409180405					98.2
random_pair	x009968	x020559	frequency_matched_random		0.955681505601933					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8849462281666464					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9765712553449793					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9608069899819714					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6517438424322592					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9788900062357347					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9913996083458828					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6190481845733175					98.2
random_pair	x009968	x020559	frequency_matched_random		0.987097693457148					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9819971423637632					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9754134832965633					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9766806489387854					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9771211906880819					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9766950747973817					98.2
random_pair	x009968	x020559	frequency_matched_random		0.964609303558376					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9723979903697881					98.2
random_pair	x009968	x020559	frequency_matched_random		0.967331391009244					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9518147884819823					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9694633203156691					98.2
random_pair	x009968	x020559	frequency_matched_random		0.977679627957613					98.2
random_pair	x009968	x020559	frequency_matched_random		0.954423865005975					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9866619891633285					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9803908119955016					98.2
random_pair	x009968	x020559	frequency_matched_random		0.974271158665457					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9926447499682112					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6953893211733223					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9804616706268672					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9862107059758903					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9560646629088299					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9778731067596788					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9661032905347712					98.2
random_pair	x009968	x020559	frequency_matched_random		0.981083991702452					98.2
random_pair	x009968	x020559	frequency_matched_random		0.5858725298121575					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9659032776353375					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9532426261480509					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9689815375117613					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9856012693668271					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9585470730797174					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9071332265582053					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8947859009084448					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9769460590408368					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9825106010432119					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9550515139647798					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9756643000152991					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9869740619906088					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9213638651960124					98.2
random_pair	x009968	x020559	frequency_matched_random		0.971379851873787					98.2
random_pair	x009968	x020559	frequency_matched_random		0.939525874438688					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8532323915982799					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6054569336401416					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9607052430705487					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9804520851111007					98.2
random_pair	x009968	x020559	frequency_matched_random		0.642185968445939					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6372602672918367					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9633824666255414					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9675087078636505					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9769365615047694					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9304619763921291					98.2
random_pair	x009968	x020559	frequency_matched_random		0.744727577683551					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9010192056299292					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9772254999409977					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6254840220601128					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9877439832074499					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9668610709355084					98.2
random_pair	x009968	x020559	frequency_matched_random		0.958598690755141					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9927927437010297					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9625686105822757					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6185997360289227					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9600946258802401					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9762463453151546					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9583343045299844					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9851633193991137					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6190589688475541					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6222841104840133					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9649196311505271					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8571286460707199					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9384881344987053					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9401833221148579					98.2
random_pair	x009968	x020559	frequency_matched_random		0.961429610403453					98.2
random_pair	x009968	x020559	frequency_matched_random		0.968361474746672					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9721524975238592					98.2
random_pair	x009968	x020559	frequency_matched_random		0.5682427590993544					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6041427964038512					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6974575750221387					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9560226667668706					98.2
random_pair	x009968	x020559	frequency_matched_random		0.962484956996021					98.2
random_pair	x009968	x020559	frequency_matched_random		0.980055807050714					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9667002693699447					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9945349150314948					98.2
random_pair	x009968	x020559	frequency_matched_random		0.982450891083972					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9715477990115428					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9727412542167515					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6323395722180407					98.2
random_pair	x009968	x020559	frequency_matched_random		0.7605015659491434					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8171102582090505					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9572936236933804					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9195612397946225					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9819513519242037					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9536030723187989					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9805242452154959					98.2
random_pair	x009968	x020559	frequency_matched_random		0.955716731122223					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9860606707760805					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6066015220510707					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9484533928938907					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9784210660827984					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9742185118026058					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8794555494030369					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9769652596762836					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9821098680828788					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9760275687817632					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9629303009841695					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6721789980396463					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9145965818828451					98.2
random_pair	x009968	x020559	frequency_matched_random		0.995174234645023					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9838314278430194					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9640839532038095					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9018545404915793					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9588485634753636					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9491149817152612					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9620629054765125					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9440888329917774					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9853533822128174					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6920877638889686					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9699104720858142					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6331573552984929					98.2
random_pair	x009968	x020559	frequency_matched_random		0.5957869589078033					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9700431113184618					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6201176790310399					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9509298633987378					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9746219859359071					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9707133365499582					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9126735498086045					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9819415048985969					98.2
random_pair	x009968	x020559	frequency_matched_random		0.69383996333987					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9718756570488868					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6207571583242973					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9675463244635475					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9686131236436368					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9180249498256398					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9508139732266254					98.2
random_pair	x009968	x020559	frequency_matched_random		0.942779326717659					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9852391950536182					98.2
random_pair	x009968	x020559	frequency_matched_random		0.970003301564262					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9751037948371643					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9575428023459933					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9514519988492754					98.2
random_pair	x009968	x020559	frequency_matched_random		0.979318393654301					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9796934825898221					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9464446890448575					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6199715997825478					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9858864246199543					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9481322122267828					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6120929124891221					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9558887310381838					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9809482032163059					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9819749494749332					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9565154191709876					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6421599926312893					98.2
random_pair	x009968	x020559	frequency_matched_random		0.985874581115708					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9212734628782092					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9634671900877751					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6547410841082082					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9681633558157745					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9707902318225387					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9674718048077068					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6167745583237684					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9866343004902525					98.2
random_pair	x009968	x020559	frequency_matched_random		0.981922255401271					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9774128388106466					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9764159134031314					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6085003493450657					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9753709462914729					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9711930852070066					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9659010164458977					98.2
random_pair	x009968	x020559	frequency_matched_random		0.72442582877236					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9727447741006344					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8995731683239473					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9600116091794494					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6828771905433291					98.2
random_pair	x009968	x020559	frequency_matched_random		0.688549323134805					98.2
random_pair	x009968	x020559	frequency_matched_random		0.897250028476871					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9779972568017132					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6269979757638595					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8641756915092189					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6270842332968308					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9838676890579515					98.2
random_pair	x009968	x020559	frequency_matched_random		0.964614049043767					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9780902927433315					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8855191929195788					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9864455417734053					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9727844834170846					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9676602194233583					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9026356872379852					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9561085985910174					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8924459867359978					98.2
random_pair	x009968	x020559	frequency_matched_random		0.948447709801577					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6335629535196337					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6151354390984621					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9725383849428774					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9268782792829707					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9609005960858708					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9902881607240486					98.2
random_pair	x009968	x020559	frequency_matched_random		0.957856508507877					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9644162125467254					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9834827666123221					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9583905309264533					98.2
random_pair	x009968	x020559	frequency_matched_random		0.5922960051952897					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9628932893787047					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9801810365403419					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6283888160941787					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9742595478921814					98.2
random_pair	x009968	x020559	frequency_matched_random		0.960234004352819					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9648218590854416					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9726978792183815					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9722064247109532					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9769483226298309					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6062556934995451					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9652840555158461					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9812795632530509					98.2
random_pair	x009968	x020559	frequency_matched_random		0.8980229656543497					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9774486100740722					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6330819057894542					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9771748520914482					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9694164796634723					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9790558651111217					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6299609468085582					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9768481779128004					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9318414385064615					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9472007907115136					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9660211513967877					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9322179662103387					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9749808175179352					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9463146324730758					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9548087764176924					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6021785476697573					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6141826586664266					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9659266192548195					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9823159597781596					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9600348960309215					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9694546001068531					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9833461359018806					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9422711109885503					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6471849219573846					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9856497564424128					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9329096820547436					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9860031937508952					98.2
random_pair	x009968	x020559	frequency_matched_random		0.95102798366303					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9403269896436146					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6893609474832049					98.2
random_pair	x009968	x020559	frequency_matched_random		0.889756649795118					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9013647698183462					98.2
random_pair	x009968	x020559	frequency_matched_random		0.982159374754089					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9848578200063892					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9562213017770842					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9854873998625765					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9770949080358948					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9665056299096912					98.2
random_pair	x009968	x020559	frequency_matched_random		0.9262126709767171					98.2
random_pair	x009968	x020559	frequency_matched_random		0.6082024773758414					98.2
