sequence	n	canonical_occurrences	eligible_occurrences	physical_blocks	joint_classes	currier_classes	hands	max_block_fraction	block_entropy_bits	classification	token_validity	canonical_token_occurrences	contains_question	contains_at	contains_other_nonstandard_marker	absent_tokens
x000005 x000060	2	11	11	9	3	3	1	0.18181818181818182	3.0957952550009344	GROUP_CONSISTENT	ambiguous-transcription	436,101	false	false	true	
x000005 x000133	2	9	9	8	4	4	1	0.2222222222222222	2.9477027792200903	GROUP_CONSISTENT	ambiguous-transcription	436,53	false	false	true	
x000005 x000286	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	436,22	false	false	true	
x000005 x000287	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	436,20	false	false	true	
x000005 x000288	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	436,23	false	false	true	
x000005 x000455 x000323	3	4	4	4	2	2	1	0.25	2	GROUP_CONSISTENT	ambiguous-transcription	436,13,31	false	false	true	
x000006 x000033	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	397,207	false	false	true	
x000006 x000048	2	12	12	11	4	4	1	0.16666666666666666	3.418295834054489	GROUP_CONSISTENT	ambiguous-transcription	397,130	false	false	true	
x000006 x000048 x000590	3	3	3	3	2	2	1	0.3333333333333333	1.584962500721156	GROUP_CONSISTENT	ambiguous-transcription	397,130,9	false	false	true	
x000006 x000058	2	13	13	11	4	4	1	0.15384615384615385	3.3927474104487847	GROUP_CONSISTENT	ambiguous-transcription	397,115	false	false	true	
x000006 x000059	2	11	11	10	4	4	1	0.18181818181818182	3.2776134368191165	GROUP_CONSISTENT	ambiguous-transcription	397,127	false	false	true	
x000006 x000060	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	397,101	false	false	true	
x000006 x000133	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	397,53	false	false	true	
x000006 x000288	2	8	8	6	4	4	1	0.375	2.4056390622295662	GROUP_CONSISTENT	ambiguous-transcription	397,23	false	false	true	
x000006 x000456 x000323	3	3	3	3	2	2	1	0.3333333333333333	1.584962500721156	GROUP_CONSISTENT	ambiguous-transcription	397,11,31	false	false	true	
x000007 x000000	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	400,572	false	false	true	
x000007 x000004	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	400,403	false	false	true	
x000007 x000005	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	400,436	false	false	true	
x000007 x000006	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	400,397	false	false	true	
x000007 x000017	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	400,373	false	false	true	
x000008 x000000	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	411,572	false	false	true	
x000008 x000002	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	411,576	false	false	true	
x000008 x000004	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	411,403	false	false	true	
x000008 x000005	2	15	15	13	3	3	1	0.13333333333333333	3.640223928941851	GROUP_CONSISTENT	ambiguous-transcription	411,436	false	false	true	
x000008 x000006	2	12	12	11	4	4	1	0.16666666666666666	3.418295834054489	GROUP_CONSISTENT	ambiguous-transcription	411,397	false	false	true	
x000009 x000000	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	376,572	false	false	true	
x000009 x000004	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	376,403	false	false	true	
x000009 x000005	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	376,436	false	false	true	
x000009 x000006	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	376,397	false	false	true	
x000010 x000000	2	20	20	17	4	4	1	0.1	4.021928094887362	GROUP_CONSISTENT	ambiguous-transcription	360,572	false	false	true	
x000010 x000001	2	21	21	19	4	4	1	0.09523809523809523	4.201841232302569	GROUP_CONSISTENT	ambiguous-transcription	360,602	false	false	true	
x000010 x000002	2	25	25	21	4	4	1	0.12	4.293660689688185	GROUP_CONSISTENT	ambiguous-transcription	360,576	false	false	true	
x000010 x000003	2	21	21	19	4	4	1	0.09523809523809523	4.201841232302569	GROUP_CONSISTENT	ambiguous-transcription	360,575	false	false	true	
x000010 x000016	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	360,341	false	false	true	
x000010 x000017	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	360,373	false	false	true	
x000010 x000037	2	9	9	8	3	3	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	360,156	false	false	true	
x000010 x000038	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	360,182	false	false	true	
x000011 x000000	2	17	17	13	4	4	1	0.11764705882352941	3.6168746059562227	GROUP_CONSISTENT	ambiguous-transcription	375,572	false	false	true	
x000011 x000001	2	20	20	17	4	4	1	0.1	4.021928094887362	GROUP_CONSISTENT	ambiguous-transcription	375,602	false	false	true	
x000011 x000002	2	22	22	19	4	4	1	0.13636363636363635	4.1523912776298655	GROUP_CONSISTENT	ambiguous-transcription	375,576	false	false	true	
x000011 x000003	2	22	22	18	4	4	1	0.09090909090909091	4.095795255000932	GROUP_CONSISTENT	ambiguous-transcription	375,575	false	false	true	
x000011 x000038	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	375,182	false	false	true	
x000012 x000000	2	19	19	18	4	4	1	0.10526315789473684	4.142664355548847	GROUP_CONSISTENT	ambiguous-transcription	378,572	false	false	true	
x000012 x000001	2	20	20	18	4	4	1	0.1	4.1219280948873624	GROUP_CONSISTENT	ambiguous-transcription	378,602	false	false	true	
x000012 x000002	2	25	25	22	4	4	1	0.08	4.403856189774723	GROUP_CONSISTENT	ambiguous-transcription	378,576	false	false	true	
x000012 x000003	2	21	21	18	4	4	1	0.14285714285714285	4.070656113151927	GROUP_CONSISTENT	ambiguous-transcription	378,575	false	false	true	
x000012 x000016	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	378,341	false	false	true	
x000012 x000017	2	9	9	8	3	3	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	378,373	false	false	true	
x000012 x000018	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	378,377	false	false	true	
x000013 x000000	2	9	9	9	3	3	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	359,572	false	false	true	
x000013 x000001	2	11	11	10	4	4	1	0.18181818181818182	3.277613436819116	GROUP_CONSISTENT	ambiguous-transcription	359,602	false	false	true	
x000013 x000002	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	359,576	false	false	true	
x000013 x000003	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	359,575	false	false	true	
x000013 x000070	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	359,86	false	false	true	
x000013 x000071	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	359,96	false	false	true	
x000013 x000072	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	359,79	false	false	true	
x000013 x000392	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	359,20	false	false	true	
x000014 x000000	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	390,572	false	false	true	
x000014 x000001	2	10	10	10	4	4	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	390,602	false	false	true	
x000014 x000002	2	14	14	14	4	4	1	0.07142857142857142	3.8073549220576055	GROUP_CONSISTENT	ambiguous-transcription	390,576	false	false	true	
x000014 x000070	2	15	15	14	4	4	1	0.13333333333333333	3.7735572622751845	GROUP_CONSISTENT	ambiguous-transcription	390,86	false	false	true	
x000014 x000071	2	10	10	9	4	4	1	0.2	3.121928094887362	GROUP_CONSISTENT	ambiguous-transcription	390,96	false	false	true	
x000014 x000072	2	10	10	10	3	3	1	0.1	3.321928094887362	GROUP_CONSISTENT	ambiguous-transcription	390,79	false	false	true	
x000014 x000080	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	390,76	false	false	true	
x000015 x000000	2	11	11	10	4	4	1	0.18181818181818182	3.2776134368191165	GROUP_CONSISTENT	ambiguous-transcription	344,572	false	false	true	
x000015 x000001	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	344,602	false	false	true	
x000015 x000002	2	11	11	9	4	4	1	0.18181818181818182	3.095795255000934	GROUP_CONSISTENT	ambiguous-transcription	344,576	false	false	true	
x000015 x000003	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	344,575	false	false	true	
x000015 x000070	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	344,86	false	false	true	
x000015 x000071	2	11	11	11	4	4	1	0.09090909090909091	3.459431618637298	GROUP_CONSISTENT	ambiguous-transcription	344,96	false	false	true	
x000017 x000177	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	373,41	false	false	true	
x000017 x000217	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	373,41	false	false	true	
x000018 x000217	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	377,41	false	false	true	
x000019 x000031	2	9	9	9	3	3	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	228,180	false	false	true	
x000019 x000033	2	19	19	15	4	4	1	0.21052631578947367	3.7216117239699	GROUP_CONSISTENT	ambiguous-transcription	228,207	false	false	true	
x000019 x000040	2	18	18	16	4	4	1	0.1111111111111111	3.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	228,169	false	false	true	
x000019 x000041	2	11	11	10	3	3	1	0.18181818181818182	3.2776134368191165	GROUP_CONSISTENT	ambiguous-transcription	228,135	false	false	true	
x000019 x000042	2	13	13	12	4	4	1	0.15384615384615385	3.5465935642949384	GROUP_CONSISTENT	ambiguous-transcription	228,157	false	false	true	
x000020 x000031	2	14	14	12	4	4	1	0.14285714285714285	3.521640636343319	GROUP_CONSISTENT	ambiguous-transcription	251,180	false	false	true	
x000020 x000032	2	15	15	13	4	4	1	0.13333333333333333	3.6402239289418516	GROUP_CONSISTENT	ambiguous-transcription	251,187	false	false	true	
x000020 x000033	2	10	10	9	4	4	1	0.2	3.121928094887362	GROUP_CONSISTENT	ambiguous-transcription	251,207	false	false	true	
x000020 x000040	2	18	18	15	4	4	1	0.1111111111111111	3.8365916681089787	GROUP_CONSISTENT	ambiguous-transcription	251,169	false	false	true	
x000020 x000041	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	251,135	false	false	true	
x000020 x000042	2	17	17	13	4	4	1	0.11764705882352941	3.6168746059562227	GROUP_CONSISTENT	ambiguous-transcription	251,157	false	false	true	
x000021 x000031	2	14	14	12	4	4	1	0.14285714285714285	3.521640636343319	GROUP_CONSISTENT	ambiguous-transcription	218,180	false	false	true	
x000021 x000032	2	13	13	11	4	4	1	0.15384615384615385	3.3927474104487847	GROUP_CONSISTENT	ambiguous-transcription	218,187	false	false	true	
x000021 x000033	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	218,207	false	false	true	
x000021 x000040	2	10	10	8	3	3	1	0.2	2.9219280948873623	GROUP_CONSISTENT	ambiguous-transcription	218,169	false	false	true	
x000021 x000041	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	218,135	false	false	true	
x000021 x000042	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	218,157	false	false	true	
x000022 x000000	2	21	21	18	4	4	1	0.14285714285714285	4.070656113151928	GROUP_CONSISTENT	ambiguous-transcription	227,572	false	false	true	
x000022 x000001	2	15	15	12	4	4	1	0.13333333333333333	3.5068905956085183	GROUP_CONSISTENT	ambiguous-transcription	227,602	false	false	true	
x000022 x000002	2	15	15	14	4	4	1	0.13333333333333333	3.773557262275185	GROUP_CONSISTENT	ambiguous-transcription	227,576	false	false	true	
x000022 x000003	2	19	19	17	4	4	1	0.10526315789473684	4.03740119765411	GROUP_CONSISTENT	ambiguous-transcription	227,575	false	false	true	
x000022 x000016	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	227,341	false	false	true	
x000023 x000000	2	15	15	14	4	4	1	0.13333333333333333	3.773557262275185	GROUP_CONSISTENT	ambiguous-transcription	214,572	false	false	true	
x000023 x000001	2	16	16	15	4	4	1	0.125	3.875	GROUP_CONSISTENT	ambiguous-transcription	214,602	false	false	true	
x000023 x000002	2	24	24	20	4	4	1	0.08333333333333333	4.251629167387824	GROUP_CONSISTENT	ambiguous-transcription	214,576	false	false	true	
x000023 x000003	2	11	11	9	4	4	1	0.18181818181818182	3.0957952550009344	GROUP_CONSISTENT	ambiguous-transcription	214,575	false	false	true	
x000023 x000016	2	9	9	7	4	4	1	0.3333333333333333	2.6416041678685933	GROUP_CONSISTENT	ambiguous-transcription	214,341	false	false	true	
x000023 x000018	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	214,377	false	false	true	
x000023 x000039	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	214,142	false	false	true	
x000024 x000000	2	11	11	10	3	3	1	0.18181818181818182	3.277613436819116	GROUP_CONSISTENT	ambiguous-transcription	238,572	false	false	true	
x000024 x000001	2	16	16	11	4	4	1	0.1875	3.2806390622295662	GROUP_CONSISTENT	ambiguous-transcription	238,602	false	false	true	
x000024 x000002	2	16	16	11	4	4	1	0.25	3.25	GROUP_CONSISTENT	ambiguous-transcription	238,576	false	false	true	
x000024 x000003	2	15	15	14	4	4	1	0.13333333333333333	3.773557262275185	GROUP_CONSISTENT	ambiguous-transcription	238,575	false	false	true	
x000024 x000016	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	238,341	false	false	true	
x000024 x000017	2	10	10	8	4	4	1	0.2	2.921928094887362	GROUP_CONSISTENT	ambiguous-transcription	238,373	false	false	true	
x000024 x000018	2	13	13	11	4	4	1	0.15384615384615385	3.3927474104487847	GROUP_CONSISTENT	ambiguous-transcription	238,377	false	false	true	
x000025 x000031	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	230,180	false	false	true	
x000025 x000033	2	7	7	5	3	3	1	0.2857142857142857	2.2359263506290326	GROUP_CONSISTENT	ambiguous-transcription	230,207	false	false	true	
x000025 x000082	2	7	7	6	2	2	1	0.2857142857142857	2.521640636343318	GROUP_CONSISTENT	ambiguous-transcription	230,83	false	false	true	
x000026 x000032	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	182,187	false	false	true	
x000026 x000046	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	182,118	false	false	true	
x000027 x000031	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	233,180	false	false	true	
x000027 x000033	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	233,207	false	false	true	
x000027 x000048	2	10	10	8	4	4	1	0.2	2.9219280948873623	GROUP_CONSISTENT	ambiguous-transcription	233,130	false	false	true	
x000028 x000001	2	7	7	6	4	4	1	0.2857142857142857	2.521640636343318	GROUP_CONSISTENT	ambiguous-transcription	217,602	false	false	true	
x000028 x000005	2	13	13	10	4	4	1	0.15384615384615385	3.238901256602631	GROUP_CONSISTENT	ambiguous-transcription	217,436	false	false	true	
x000028 x000006	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	217,397	false	false	true	
x000028 x000027	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	217,233	false	false	true	
x000029 x000004	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	193,403	false	false	true	
x000029 x000005	2	9	9	8	4	4	1	0.2222222222222222	2.9477027792200903	GROUP_CONSISTENT	ambiguous-transcription	193,436	false	false	true	
x000029 x000006	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	193,397	false	false	true	
x000029 x000025	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	193,230	false	false	true	
x000029 x000027	2	7	7	6	2	2	1	0.2857142857142857	2.5216406363433186	GROUP_CONSISTENT	ambiguous-transcription	193,233	false	false	true	
x000030 x000005	2	15	15	14	4	4	1	0.13333333333333333	3.773557262275185	GROUP_CONSISTENT	ambiguous-transcription	221,436	false	false	true	
x000030 x000025	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	221,230	false	false	true	
x000030 x000026	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	221,182	false	false	true	
x000030 x000042	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	221,157	false	false	true	
x000030 x000057	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	221,113	false	false	true	
x000031 x000017	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	180,373	false	false	true	
x000031 x000018	2	9	9	7	4	4	1	0.2222222222222222	2.725480556997868	GROUP_CONSISTENT	ambiguous-transcription	180,377	false	false	true	
x000032 x000017	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	187,373	false	false	true	
x000033 x000017	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	207,373	false	false	true	
x000033 x000018	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	207,377	false	false	true	
x000035 x000059	2	7	7	6	4	4	1	0.2857142857142857	2.521640636343318	GROUP_CONSISTENT	ambiguous-transcription	182,127	false	false	true	
x000035 x000060	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	182,101	false	false	true	
x000036 x000059	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	186,127	false	false	true	
x000036 x000199	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	186,33	false	false	true	
x000040 x000018	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	169,377	false	false	true	
x000041 x000003	2	7	7	6	3	3	1	0.2857142857142857	2.5216406363433186	GROUP_CONSISTENT	ambiguous-transcription	135,575	false	false	true	
x000042 x000017	2	9	9	7	3	3	1	0.2222222222222222	2.725480556997868	GROUP_CONSISTENT	ambiguous-transcription	157,373	false	false	true	
x000042 x000018	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	157,377	false	false	true	
x000043 x000000	2	7	7	6	3	3	1	0.2857142857142857	2.5216406363433186	GROUP_CONSISTENT	ambiguous-transcription	137,572	false	false	true	
x000043 x000001	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	137,602	false	false	true	
x000043 x000002	2	7	7	6	4	4	1	0.2857142857142857	2.521640636343318	GROUP_CONSISTENT	ambiguous-transcription	137,576	false	false	true	
x000043 x000016	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	137,341	false	false	true	
x000043 x000017	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	137,373	false	false	true	
x000043 x000018	2	14	14	11	4	4	1	0.14285714285714285	3.378783493486176	GROUP_CONSISTENT	ambiguous-transcription	137,377	false	false	true	
x000044 x000016	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	122,341	false	false	true	
x000044 x000017	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	122,373	false	false	true	
x000044 x000018	2	8	8	6	3	3	1	0.375	2.4056390622295662	GROUP_CONSISTENT	ambiguous-transcription	122,377	false	false	true	
x000045 x000017	2	12	12	11	4	4	1	0.16666666666666666	3.418295834054489	GROUP_CONSISTENT	ambiguous-transcription	126,373	false	false	true	
x000045 x000018	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	126,377	false	false	true	
x000048 x000158	2	7	7	7	3	3	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	130,43	false	false	true	
x000052 x000000	2	11	11	11	4	4	1	0.09090909090909091	3.459431618637298	GROUP_CONSISTENT	ambiguous-transcription	122,572	false	false	true	
x000052 x000001	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	122,602	false	false	true	
x000052 x000002	2	9	9	7	3	3	1	0.2222222222222222	2.725480556997868	GROUP_CONSISTENT	ambiguous-transcription	122,576	false	false	true	
x000053 x000000	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	113,572	false	false	true	
x000053 x000001	2	11	11	10	4	4	1	0.18181818181818182	3.277613436819116	GROUP_CONSISTENT	ambiguous-transcription	113,602	false	false	true	
x000053 x000003	2	9	9	8	3	3	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	113,575	false	false	true	
x000054 x000001	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	111,602	false	false	true	
x000054 x000003	2	11	11	10	4	4	1	0.18181818181818182	3.277613436819116	GROUP_CONSISTENT	ambiguous-transcription	111,575	false	false	true	
x000055 x000122	2	7	7	6	4	4	1	0.2857142857142857	2.5216406363433186	GROUP_CONSISTENT	ambiguous-transcription	103,50	false	false	true	
x000057 x000047	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	113,109	false	false	true	
x000059 x000157	2	7	7	6	4	4	1	0.2857142857142857	2.521640636343318	GROUP_CONSISTENT	ambiguous-transcription	127,42	false	false	true	
x000059 x000158	2	7	7	7	4	4	1	0.14285714285714285	2.807354922057604	GROUP_CONSISTENT	ambiguous-transcription	127,43	false	false	true	
x000076 x000042	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	74,157	false	false	true	
x000077 x000032	2	10	10	9	3	3	1	0.2	3.1219280948873624	GROUP_CONSISTENT	ambiguous-transcription	81,187	false	false	true	
x000078 x000040	2	8	8	8	4	4	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	76,169	false	false	true	
x000078 x000041 x000091	3	4	4	4	2	2	1	0.25	2	GROUP_CONSISTENT	ambiguous-transcription	76,135,60	false	false	true	
x000082 x000025	2	10	10	9	4	4	1	0.2	3.121928094887362	GROUP_CONSISTENT	ambiguous-transcription	83,230	false	false	true	
x000082 x000027	2	9	9	8	3	3	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	83,233	false	false	true	
x000084 x000147	2	8	8	7	2	2	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	83,55	false	false	true	
x000094 x000003	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	60,575	false	false	true	
x000095 x000000	2	8	8	7	4	4	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	71,572	false	false	true	
x000095 x000002	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	71,576	false	false	true	
x000095 x000003	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	71,575	false	false	true	
x000096 x000000	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	62,572	false	false	true	
