sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x000006 x000133	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4175824175824176
x000006 x000288	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7262737262737263
x000006 x000456 x000323	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.33166833166833165
x000007 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.14785214785214784	0.14857337784167052	0.44155844155844154
x000007 x000004	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.007786807786807787	0.40559440559440557
x000007 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.053946053946053944	0.05501429263805501	0.6043956043956044
x000007 x000006	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.008804030194404526	0.3836163836163836
x000007 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03496503496503497	0.03674896532039389	0.4245754245754246
x000008 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03796203796203796	0.03969634426487218	0.3946053946053946
x000008 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.1998001998001998	0.19980019980019983	0.4775224775224775
x000008 x000004	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01098901098901099	0.011977440548869123	0.4675324675324675
x000008 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5214785214785215
x000008 x000006	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5124875124875125
x000009 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.05194805194805195	0.0532402920462622	0.5174825174825175
x000009 x000004	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.030969030969030968	0.03271600194677118	0.6573426573426573
x000009 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03896103896103896	0.04053522235340417	0.6633366633366633
x000009 x000006	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5064935064935064
x000010 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5854145854145855
x000010 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.43756243756243757
x000010 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4695304695304695
x000010 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.36363636363636365
x000010 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.003488037386342471	0.4485514485514486
x000010 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.5034965034965035
x000010 x000037	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5744255744255744
x000010 x000038	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4935064935064935
x000011 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.7642357642357642
x000011 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5544455544455544
x000011 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3626373626373626
x000011 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5784215784215784
x000011 x000038	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6573426573426573
x000012 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.27372627372627373
x000012 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.37162837162837165
x000012 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3356643356643357
x000012 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3546453546453546
x000012 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.004624588894251816	0.4255744255744256
x000012 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.008804030194404526	0.5114885114885115
x000012 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4255744255744256
x000013 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.02197802197802198	0.023458406878096	0.4485514485514486
x000013 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.007786807786807787	0.5924075924075924
x000013 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.04995004995004995	0.051448551448551455	0.5184815184815185
x000013 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.11788211788211789	0.11903782492017786	0.5864135864135864
x000013 x000070	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5384615384615384
x000013 x000071	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5314685314685315
x000013 x000072	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4855144855144855
x000013 x000392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5204795204795205
x000014 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.014985014985014986	0.016161848622581607	0.4275724275724276
x000014 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.015984015984015984	0.017149517149517148	0.43656343656343655
x000014 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3826173826173826
x000014 x000070	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.44755244755244755
x000014 x000071	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5954045954045954
x000014 x000072	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3946053946053946
x000014 x000080	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5614385614385614
x000015 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.005684922811994635	0.5124875124875125
x000015 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.024975024975024976	0.026519871880696627	0.3856143856143856
x000015 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.013986013986013986	0.015163783584836218	0.6323676323676324
x000015 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.07892107892107893	0.08008740028444462	0.6073926073926074
x000015 x000070	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4115884115884116
x000015 x000071	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.36863136863136864
x000017 x000177	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5134865134865135
x000017 x000217	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4995004995004995
x000018 x000217	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6513486513486514
x000019 x000031	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.36863136863136864
x000019 x000033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5534465534465535
x000019 x000040	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3886113886113886
x000019 x000041	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4125874125874126
x000019 x000042	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45254745254745254
x000020 x000031	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5564435564435565
x000020 x000032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5454545454545454
x000020 x000033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.47152847152847155
x000020 x000040	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5824175824175825
x000020 x000041	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.39760239760239763
x000020 x000042	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6703296703296703
x000021 x000031	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4835164835164835
x000021 x000032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6093906093906094
x000021 x000033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45854145854145856
x000021 x000040	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6653346653346653
x000021 x000041	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4405594405594406
x000021 x000042	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.36663336663336665
x000022 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5154845154845155
x000022 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6463536463536463
x000022 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4675324675324675
x000022 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.46253746253746253
x000022 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.48451548451548454
x000023 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.36063936063936064
x000023 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3436563436563437
x000023 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.37162837162837165
x000023 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.6083916083916084
x000023 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6593406593406593
x000023 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4125874125874126
x000023 x000039	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4435564435564436
x000024 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5014985014985015
x000024 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.8441558441558441
x000024 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.8691308691308691
x000024 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.38461538461538464
x000024 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4775224775224775
x000024 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.7182817182817183
x000024 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6163836163836164
x000025 x000031	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.46653346653346656
x000025 x000033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.005684922811994635	0.7892107892107892
x000025 x000082	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6153846153846154
x000026 x000032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6133866133866134
x000026 x000046	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4885114885114885
x000027 x000031	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.42357642357642356
x000027 x000033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4405594405594406
x000027 x000048	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6713286713286714
x000028 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.04095904095904096	0.04239981124403235	0.6273726273726273
x000028 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7832167832167832
x000028 x000006	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.003488037386342471	0.44555444555444557
x000028 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4675324675324675
x000029 x000004	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.003488037386342471	0.44455544455544455
x000029 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.4875124875124875
x000029 x000006	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4965034965034965
x000029 x000025	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4045954045954046
x000029 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6123876123876124
x000030 x000005	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4205794205794206
x000030 x000025	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5764235764235764
x000030 x000026	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45754245754245754
x000030 x000042	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.43656343656343655
x000030 x000057	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5844155844155844
x000031 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45754245754245754
x000031 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7232767232767233
x000032 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5604395604395604
x000033 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45354645354645357
x000033 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.6423576423576424
x000035 x000059	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6043956043956044
x000035 x000060	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.44155844155844154
x000036 x000059	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4945054945054945
x000036 x000199	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6213786213786214
x000040 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4945054945054945
x000041 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.006784424366841949	0.6533466533466533
x000042 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7512487512487512
x000042 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4905094905094905
x000043 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.005684922811994635	0.5444555444555444
x000043 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.4035964035964036
x000043 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.007786807786807787	0.5584415584415584
x000043 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.42157842157842157
x000043 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4405594405594406
x000043 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6183816183816184
x000044 x000016	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6503496503496503
x000044 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45554445554445555
x000044 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7252747252747253
x000045 x000017	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5694305694305695
x000045 x000018	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6383616383616384
x000048 x000158	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4565434565434565
x000052 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.3836163836163836
x000052 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4775224775224775
x000052 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.7222777222777222
x000053 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.0023791237664070033	0.6663336663336663
x000053 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5514485514485514
x000053 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5964035964035964
x000054 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.34765234765234765
x000054 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4025974025974026
x000055 x000122	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5324675324675324
x000057 x000047	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4405594405594406
x000059 x000157	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6123876123876124
x000059 x000158	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4915084915084915
x000076 x000042	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4975024975024975
x000077 x000032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5594405594405595
x000078 x000040	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.40559440559440557
x000078 x000041 x000091	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.000999000999000999
x000082 x000025	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5674325674325674
x000082 x000027	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5714285714285714
x000084 x000147	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5924075924075924
x000094 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6033966033966034
x000095 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6463536463536463
x000095 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.45854145854145856
x000095 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5854145854145855
x000096 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.6993006993006993
x000096 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5424575424575424
x000103 x000000	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5524475524475524
x000103 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.4695304695304695
x000104 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.7372627372627373
x000105 x000001	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5064935064935064
x000105 x000002	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.42357642357642356
x000105 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5064935064935064
x000107 x000011 x000565	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.000999000999000999
x000116 x000003	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.001270334603667937	0.5384615384615384
