token_A	token_B	lines_A	lines_B	lines_AB	p_B_present_given_A_present	expected_lines_AB	effect_size	null_probability_zero	p_raw	q_value	corpus_rule	inferred_status
132	chcphy	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chcthy	10	79	0	0	0.2216658842	0	0.8011830075	0.8011830075	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chdaiin	10	17	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chdal	10	18	0	0	0.05261727548	0	0.9487430502	0.9487430502	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chdam	10	9	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chdar	10	24	0	0	0.06639984583	0	0.9357566311	0.9357566311	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chdy	10	134	0	0	0.3972978533	0	0.6721337985	0.6721337985	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheal	10	30	0	0	0.08290390912	0	0.9204395888	0.9204395888	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chear	10	48	0	0	0.1403692905	0	0.8690372489	0.8690372489	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	checkhey	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	checkhy	10	47	0	0	0.1321882678	0	0.8761760239	0.8761760239	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	checthy	10	28	0	0	0.08290390912	0	0.9204395888	0.9204395888	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ched	10	18	0	0	0.04985756958	0	0.9513649182	0.9513649182	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chedaiin	10	38	0	0	0.1075886718	0	0.8979968919	0.8979968919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chedain	10	19	0	0	0.05261727548	0	0.9487430502	0.9487430502	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chedal	10	26	0	0	0.07190543896	0	0.9306188919	0.9306188919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chedar	10	34	0	0	0.09388546022	0	0.9103870318	0.9103870318	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chedy	10	452	0	0	1.284055064	0	0.2769121243	0.2769121243	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheedy	10	57	0	0	0.1621394848	0	0.8503225892	0.8503225892	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheeky	10	24	0	0	0.06639984583	0	0.9357566311	0.9357566311	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheeo	10	19	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheeody	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheeor	10	16	0	0	0.04433496053	0	0.9566334693	0.9566334693	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chees	10	37	0	0	0.1021105462	0	0.9029297307	0.9029297307	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheey	10	175	0	0	0.4938733512	0	0.6102580667	0.6102580667	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chekaiin	10	8	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chekal	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chekar	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheky	10	66	0	0	0.1811338835	0	0.8343236491	0.8343236491	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheo	10	77	0	0	0.2162749778	0	0.805513773	0.805513773	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheockhy	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheodaiin	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheody	10	88	0	0	0.248559073	0	0.779923787	0.779923787	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheol	10	163	0	0	0.4600929132	0	0.6312249937	0.6312249937	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheor	10	91	0	0	0.2539254778	0	0.7757496105	0.7757496105	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cheos	10	36	0	0	0.1021105462	0	0.9029297307	0.9029297307	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ches	10	41	0	0	0.1157979762	0	0.8906551386	0.8906551386	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chety	10	22	0	0	0.06089000682	0	0.9409267296	0.9409267296	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chkaiin	10	18	0	0	0.04985756958	0	0.9513649182	0.9513649182	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chkain	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chkal	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chkar	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chkeey	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chky	10	16	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chl	10	29	0	0	0.08290390912	0	0.9204395888	0.9204395888	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chockhy	10	23	0	0	0.0636454574	0	0.9383376212	0.9383376212	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chocthy	10	19	0	0	0.05261727548	0	0.9487430502	0.9487430502	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chodaiin	10	45	0	0	0.1267290262	0	0.8809723607	0.8809723607	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chodar	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chody	10	91	0	0	0.2512427839	0	0.7778335031	0.7778335031	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	choiin	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chokaiin	10	16	0	0	0.04433496053	0	0.9566334693	0.9566334693	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chokain	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chokchy	10	16	0	0	0.04433496053	0	0.9566334693	0.9566334693	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chokeey	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	choky	10	39	0	0	0.1103261572	0	0.8955420002	0.8955420002	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chol	10	343	0	0	1.02750259	0	0.3578996676	0.3578996676	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	choldy	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chom	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chory	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chos	10	38	0	0	0.1075886718	0	0.8979968919	0.8979968919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chotaiin	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chotar	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chotchy	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chs	10	17	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chty	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	chy	10	156	0	0	0.447056905	0	0.639507516	0.639507516	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ckheey	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ckhey	10	26	0	0	0.0774067916	0	0.925513286	0.925513286	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ckhol	10	21	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ckhy	10	35	0	0	0.0993699045	0	0.9054077317	0.9054077317	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cphey	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cphol	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cphy	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthaiin	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthar	10	15	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthedy	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ctheey	10	15	0	0	0.04157205603	0	0.9592802109	0.9592802109	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ctheol	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthey	10	51	0	0	0.1403692905	0	0.8690372489	0.8690372489	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ctho	10	20	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthody	10	16	0	0	0.04433496053	0	0.9566334693	0.9566334693	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthor	10	43	0	0	0.1185323112	0	0.8882231156	0.8882231156	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	cthy	10	99	0	0	0.2806966141	0	0.7552574352	0.7552574352	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	d	10	65	0	0	0.2000776292	0	0.8186671981	0.8186671981	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	da	10	14	0	0	0.03880808397	0	0.9619353022	0.9619353022	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	daiiin	10	21	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	daiir	10	25	0	0	0.0691531728	0	0.9331837308	0.9331837308	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	daim	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dain	10	201	0	0	0.5712102465	0	0.5648414275	0.5648414275	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dair	10	103	0	0	0.3047042482	0	0.7373414122	0.7373414122	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dal	10	226	0	0	0.6426243636	0	0.5259104312	0.5259104312	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	daldy	10	21	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	daly	10	31	0	0	0.08565088138	0	0.9179146364	0.9179146364	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dam	10	85	0	0	0.2405018314	0	0.7862332055	0.7862332055	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dan	10	19	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dar	10	297	0	0	0.8476218814	0	0.4284325849	0.4284325849	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dary	10	23	0	0	0.0636454574	0	0.9383376212	0.9383376212	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dchedy	10	27	0	0	0.0774067916	0	0.925513286	0.925513286	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dcheey	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dchey	10	17	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dchol	10	24	0	0	0.06639984583	0	0.9357566311	0.9357566311	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dchor	10	25	0	0	0.07465664501	0	0.9280620864	0.9280620864	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dchy	10	28	0	0	0.08290390912	0	0.9204395888	0.9204395888	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dl	10	20	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	do	10	17	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	doiin	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dol	10	105	0	0	0.2967107671	0	0.7432589562	0.7432589562	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dor	10	68	0	0	0.1865515412	0	0.8298157911	0.8298157911	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dshedy	10	34	0	0	0.09388546022	0	0.9103870318	0.9103870318	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dshey	10	11	0	0	0.03050975566	0	0.9699509695	0.9699509695	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	dshor	10	13	0	0	0.03880808397	0	0.9619353022	0.9619353022	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	eey	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	f	10	9	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	g	10	15	0	0	0.04157205603	0	0.9592802109	0.9592802109	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	k	10	17	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kaiin	10	77	0	0	0.2162749778	0	0.805513773	0.805513773	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kain	10	40	0	0	0.1185323112	0	0.8882231156	0.8882231156	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kair	10	11	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kal	10	26	0	0	0.07465664501	0	0.9280620864	0.9280620864	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kar	10	58	0	0	0.1648560799	0	0.8480157418	0.8480157418	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchdy	10	20	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchedy	10	21	0	0	0.06089000682	0	0.9409267296	0.9409267296	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchey	10	22	0	0	0.06089000682	0	0.9409267296	0.9409267296	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchol	10	25	0	0	0.0691531728	0	0.9331837308	0.9331837308	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchor	10	20	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kchy	10	35	0	0	0.0993699045	0	0.9054077317	0.9054077317	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kedy	10	45	0	0	0.1294591701	0	0.8785704597	0.8785704597	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keedy	10	62	0	0	0.170286158	0	0.8434234297	0.8434234297	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keeey	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keeo	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keeody	10	12	0	0	0.03327693447	0	0.9672706519	0.9672706519	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keeol	10	15	0	0	0.04157205603	0	0.9592802109	0.9592802109	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keey	10	54	0	0	0.153983467	0	0.8572861944	0.8572861944	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keody	10	20	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	keol	10	21	0	0	0.05813349342	0	0.9435239848	0.9435239848	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	key	10	16	0	0	0.04433496053	0	0.9566334693	0.9566334693	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kol	10	37	0	0	0.104850135	0	0.9004594598	0.9004594598	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	kor	10	26	0	0	0.07190543896	0	0.9306188919	0.9306188919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ky	10	35	0	0	0.09662820941	0	0.9078934897	0.9078934897	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	l	10	175	0	0	0.5249110626	0	0.5916079781	0.5916079781	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	laiin	10	14	0	0	0.03880808397	0	0.9619353022	0.9619353022	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lchdy	10	18	0	0	0.04985756958	0	0.9513649182	0.9513649182	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lchedy	10	112	0	0	0.315348162	0	0.7295348338	0.7295348338	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lcheey	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lchey	10	49	0	0	0.13491632	0	0.8737890273	0.8737890273	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ldy	10	25	0	0	0.0691531728	0	0.9331837308	0.9331837308	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkaiin	10	47	0	0	0.1321882678	0	0.8761760239	0.8761760239	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkain	10	33	0	0	0.09388546022	0	0.9103870318	0.9103870318	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkar	10	30	0	0	0.08565088138	0	0.9179146364	0.9179146364	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkchedy	10	15	0	0	0.04157205603	0	0.9592802109	0.9592802109	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkedy	10	26	0	0	0.07465664501	0	0.9280620864	0.9280620864	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkeedy	10	35	0	0	0.1021105462	0	0.9029297307	0.9029297307	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lkeey	10	38	0	0	0.1075886718	0	0.8979968919	0.8979968919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lky	10	18	0	0	0.05261727548	0	0.9487430502	0.9487430502	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lo	10	20	0	0	0.05537591654	0	0.9461294154	0.9461294154	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lol	10	38	0	0	0.104850135	0	0.9004594598	0.9004594598	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lor	10	39	0	0	0.1075886718	0	0.8979968919	0.8979968919	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lr	10	10	0	0	0.02774150658	0	0.9726397553	0.9726397553	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	ls	10	13	0	0	0.03604304368	0	0.9645987727	0.9645987727	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lshedy	10	38	0	0	0.1103261572	0	0.8955420002	0.8955420002	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
132	lshey	10	17	0	0	0.04709679815	0	0.9539950482	0.9539950482	0.9726397553	NEVER_COOCURS_IN_SAME_LINE	EXPECTED
