token_A	token_B	count_A	count_B	count_AB	p_B_given_A	p_A_given_B_as_successor	baseline_p_B	enrichment	depletion_inverse	expected_AB	p_raw	q_value	inferred_status
137	chol	1	398	1	1	0.002638522427	0.01114869834	89.69656992	0.01114869834	0.01114869834	0.01108678191	0.02266228792	INSUFFICIENT_SUPPORT
138	aiin	3	511	1	0.3333333333	0.001956947162	0.0150316223	22.17547293	0.04509486689	0.04509486689	0.04409320638	0.06405424394	INSUFFICIENT_SUPPORT
138	chor	3	212	1	0.3333333333	0.005	0.00588321812	56.65833333	0.01764965436	0.01764965436	0.01749481152	0.0312702017	INSUFFICIENT_SUPPORT
138	rch	3	1	1	0.3333333333	1	2.94160906e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
139	h	1	5	1	1	0.2	0.000147080453	6799	0.000147080453	0.000147080453	0.0001470696372	0.00177664872	INSUFFICIENT_SUPPORT
140	okshy	4	11	1	1	0.125	0.0002353287248	4249.375	0.0002353287248	0.0002353287248	0.0002353010372	0.002229477327	INSUFFICIENT_SUPPORT
145	kar	2	60	1	0.5	0.01724137931	0.001706133255	293.0603448	0.00341226651	0.00341226651	0.003406451345	0.01056386422	INSUFFICIENT_SUPPORT
145	ky	2	35	1	0.5	0.02857142857	0.001029563171	485.6428571	0.002059126342	0.002059126342	0.002057007796	0.007644194875	INSUFFICIENT_SUPPORT
146	am	2	88	1	0.5	0.01136363636	0.002588615973	193.1534091	0.005177231946	0.005177231946	0.005163853179	0.01380573049	INSUFFICIENT_SUPPORT
146	chedy	2	507	1	0.5	0.001996007984	0.01473746139	33.92714571	0.02947492278	0.02947492278	0.02904477381	0.04592522087	INSUFFICIENT_SUPPORT
147	chain	1	19	1	1	0.05555555556	0.0005294896308	1888.611111	0.0005294896308	0.0005294896308	0.0005293494759	0.00337220055	INSUFFICIENT_SUPPORT
148	har	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
148	hy	2	18	1	0.5	0.05555555556	0.0005294896308	944.3055556	0.001058979262	0.001058979262	0.001058418741	0.005043680254	INSUFFICIENT_SUPPORT
149	chepakeo	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
150	eectheey	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
150	tol	2	47	1	0.5	0.05263157895	0.0005589057214	894.6052632	0.001117811443	0.001117811443	0.001117186924	0.005212744308	INSUFFICIENT_SUPPORT
151	dan	1	20	1	1	0.05	0.000588321812	1699.75	0.000588321812	0.000588321812	0.0005881487847	0.003577600943	INSUFFICIENT_SUPPORT
152	aiin	3	511	1	0.3333333333	0.001956947162	0.0150316223	22.17547293	0.04509486689	0.04509486689	0.04409320638	0.06405424394	INSUFFICIENT_SUPPORT
152	ar	3	411	1	0.3333333333	0.002457002457	0.01197234887	27.84193284	0.03591704662	0.03591704662	0.03527968303	0.05363560946	INSUFFICIENT_SUPPORT
152	l	3	196	1	0.3333333333	0.005347593583	0.005500808942	60.59714795	0.01650242683	0.01650242683	0.01636700772	0.02969693568	INSUFFICIENT_SUPPORT
153	or	1	393	1	1	0.002770083102	0.01061920871	94.16897507	0.01061920871	0.01061920871	0.01056302397	0.02209049119	INSUFFICIENT_SUPPORT
154	ar	2	411	1	0.5	0.002457002457	0.01197234887	41.76289926	0.02394469775	0.02394469775	0.02366029795	0.03915147103	INSUFFICIENT_SUPPORT
154	shol	2	186	1	0.5	0.005882352941	0.005000735402	99.98529412	0.0100014708	0.0100014708	0.00995162242	0.02119706761	INSUFFICIENT_SUPPORT
155	ho	1	3	1	1	0.3333333333	8.82482718e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
156	cho	1	85	1	1	0.01219512195	0.002412119429	414.5731707	0.002412119429	0.002412119429	0.002409212607	0.008451421492	INSUFFICIENT_SUPPORT
159	chair	1	2	1	1	0.5	5.88321812e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
161	char	1	85	1	1	0.01234567901	0.002382703339	419.691358	0.002382703339	0.002382703339	0.002379866954	0.008402399475	INSUFFICIENT_SUPPORT
162	136	4	2	1	0.25	0.5	5.88321812e-05	4249.375	0.0002353287248	0.0002353287248	0.0002353010372	0.002229477327	INSUFFICIENT_SUPPORT
162	ho	4	3	1	0.25	0.3333333333	8.82482718e-05	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
162	hy	4	18	2	0.5	0.1111111111	0.0005294896308	944.3055556	0.001058979262	0.002117958523	2.239709791e-06	0.0008721061754	INSUFFICIENT_SUPPORT
163	s	1	356	1	1	0.003058103976	0.009619061627	103.9602446	0.009619061627	0.009619061627	0.009572946433	0.0206865594	INSUFFICIENT_SUPPORT
165	dam	1	88	1	1	0.01149425287	0.002559199882	390.7471264	0.002559199882	0.002559199882	0.002555927922	0.008767014744	INSUFFICIENT_SUPPORT
166	dy	2	283	1	0.5	0.003558718861	0.008265921459	60.48932384	0.01653184292	0.01653184292	0.01639594193	0.02972097758	INSUFFICIENT_SUPPORT
166	y	2	334	1	0.5	0.003846153846	0.007648183556	65.375	0.01529636711	0.01529636711	0.01517997192	0.02827245761	INSUFFICIENT_SUPPORT
167	chal	3	49	1	0.3333333333	0.02127659574	0.001382556258	241.0992908	0.004147668775	0.004147668775	0.004139079077	0.01205093954	INSUFFICIENT_SUPPORT
167	oeeodc	3	1	1	0.3333333333	1	2.94160906e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
167	olchc	3	1	1	0.3333333333	1	2.94160906e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
168	oto	2	11	1	0.5	0.125	0.0002353287248	2124.6875	0.0004706574496	0.0004706574496	0.0004705467078	0.003156038265	INSUFFICIENT_SUPPORT
168	y	2	334	1	0.5	0.003846153846	0.007648183556	65.375	0.01529636711	0.01529636711	0.01517997192	0.02827245761	INSUFFICIENT_SUPPORT
169	v	5	12	4	1	0.3636363636	0.0003235769966	3090.454545	0.0003235769966	0.001294307986	1.167954622e-13	3.319911013e-10	INSUFFICIENT_SUPPORT
170	171	5	5	4	0.8	0.8	0.000147080453	5439.2	0.0001838505663	0.000735402265	1.221245327e-14	4.959128346e-11	INSUFFICIENT_SUPPORT
170	c	5	50	1	0.2	0.0303030303	0.0009707309899	206.030303	0.004853654949	0.004853654949	0.004841895	0.01320960412	INSUFFICIENT_SUPPORT
171	ar	5	411	1	0.2	0.002457002457	0.01197234887	16.70515971	0.05986174437	0.05986174437	0.05810525317	0.07999427623	INSUFFICIENT_SUPPORT
171	y	5	334	4	0.8	0.01538461538	0.007648183556	104.6	0.009560229446	0.03824091778	8.642198079e-08	5.991572693e-05	INSUFFICIENT_SUPPORT
172	daiin	6	851	1	0.25	0.001449275362	0.02029710252	12.31702899	0.08118841006	0.08118841006	0.07798004276	0.1017107656	INSUFFICIENT_SUPPORT
172	o	6	223	3	0.75	0.01648351648	0.005353728489	140.0892857	0.007138304653	0.02141491396	1.610742826e-06	0.0006733141885	INSUFFICIENT_SUPPORT
174	sal	1	49	1	1	0.02777777778	0.001058979262	944.3055556	0.001058979262	0.001058979262	0.001058418741	0.005043680254	INSUFFICIENT_SUPPORT
175	ykeedain	6	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
176	am	3	88	1	0.3333333333	0.01136363636	0.002588615973	128.7689394	0.007765847919	0.007765847919	0.007735771628	0.01809490689	INSUFFICIENT_SUPPORT
176	hdy	3	2	1	0.3333333333	0.5	5.88321812e-05	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
176	orain	3	16	1	0.3333333333	0.07692307692	0.0003824091778	871.6666667	0.001147227533	0.001147227533	0.00114656972	0.005319282565	INSUFFICIENT_SUPPORT
177	ykedy	1	22	1	1	0.05263157895	0.0005589057214	1789.210526	0.0005589057214	0.0005589057214	0.0005587495627	0.003506835134	INSUFFICIENT_SUPPORT
178	ar	2	411	1	0.5	0.002457002457	0.01197234887	41.76289926	0.02394469775	0.02394469775	0.02366029795	0.03915147103	INSUFFICIENT_SUPPORT
178	y	2	334	1	0.5	0.003846153846	0.007648183556	65.375	0.01529636711	0.01529636711	0.01517997192	0.02827245761	INSUFFICIENT_SUPPORT
179	hy	1	18	1	1	0.05555555556	0.0005294896308	1888.611111	0.0005294896308	0.0005294896308	0.0005293494759	0.00337220055	INSUFFICIENT_SUPPORT
180	cheey	1	184	1	1	0.005494505495	0.005353728489	186.7857143	0.005353728489	0.005353728489	0.005339422826	0.01394716907	INSUFFICIENT_SUPPORT
181	hdai	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
182	hey	1	6	1	1	0.1666666667	0.0001764965436	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
183	olc	1	2	1	1	0.5	5.88321812e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
184	cheolain	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
185	arally	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
185	y	2	334	1	0.5	0.003846153846	0.007648183556	65.375	0.01529636711	0.01529636711	0.01517997192	0.02827245761	INSUFFICIENT_SUPPORT
186	chy	1	166	1	1	0.006097560976	0.004824238859	207.2865854	0.004824238859	0.004824238859	0.004812620908	0.01320960412	INSUFFICIENT_SUPPORT
187	ar	1	411	1	1	0.002457002457	0.01197234887	83.52579853	0.01197234887	0.01197234887	0.01190096547	0.02378937717	INSUFFICIENT_SUPPORT
188	aiin	1	511	1	1	0.001956947162	0.0150316223	66.52641879	0.0150316223	0.0150316223	0.01491921141	0.0279532387	INSUFFICIENT_SUPPORT
189	shxam	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
190	cheekchy	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
191	191	4	4	1	0.25	0.25	0.0001176643624	2124.6875	0.0004706574496	0.0004706574496	0.0004705467078	0.003156038265	INSUFFICIENT_SUPPORT
191	hey	4	6	1	0.25	0.1666666667	0.0001764965436	1416.458333	0.0007059861744	0.0007059861744	0.0007057370248	0.003982643425	INSUFFICIENT_SUPPORT
191	hy	4	18	2	0.5	0.1111111111	0.0005294896308	944.3055556	0.001058979262	0.002117958523	2.239709791e-06	0.0008721061754	INSUFFICIENT_SUPPORT
192	aiin	4	511	1	0.5	0.001956947162	0.0150316223	33.26320939	0.03006324459	0.03006324459	0.02961583995	0.04661813326	INSUFFICIENT_SUPPORT
192	chy	4	166	1	0.5	0.006097560976	0.004824238859	103.6432927	0.009648477717	0.009648477717	0.009602080497	0.02070073099	INSUFFICIENT_SUPPORT
193	o	1	223	1	1	0.005494505495	0.005353728489	186.7857143	0.005353728489	0.005353728489	0.005339422826	0.01394716907	INSUFFICIENT_SUPPORT
194	ar	1	411	1	1	0.002457002457	0.01197234887	83.52579853	0.01197234887	0.01197234887	0.01190096547	0.02378937717	INSUFFICIENT_SUPPORT
196	h	5	5	1	0.2	0.2	0.000147080453	1359.8	0.000735402265	0.000735402265	0.0007351319231	0.004093266388	INSUFFICIENT_SUPPORT
196	hey	5	6	1	0.2	0.1666666667	0.0001764965436	1133.166667	0.000882482718	0.000882482718	0.0008820934447	0.004558819303	INSUFFICIENT_SUPPORT
196	hy	5	18	3	0.6	0.1666666667	0.0005294896308	1133.166667	0.000882482718	0.002647448154	3.086518374e-09	3.453233017e-06	INSUFFICIENT_SUPPORT
197	amdy	2	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
199	aiin	1	511	1	1	0.001956947162	0.0150316223	66.52641879	0.0150316223	0.0150316223	0.01491921141	0.0279532387	INSUFFICIENT_SUPPORT
200	phol	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
201	or	1	393	1	1	0.002770083102	0.01061920871	94.16897507	0.01061920871	0.01061920871	0.01056302397	0.02209049119	INSUFFICIENT_SUPPORT
203	iin	1	6	1	1	0.1666666667	0.0001764965436	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
204	chol	3	398	1	0.3333333333	0.002638522427	0.01114869834	29.89885664	0.03344609501	0.03344609501	0.03289295828	0.0506271572	INSUFFICIENT_SUPPORT
204	g	3	15	1	0.3333333333	0.06666666667	0.000441241359	755.4444444	0.001323724077	0.001323724077	0.001322848341	0.005783138125	INSUFFICIENT_SUPPORT
204	teeo	3	2	1	0.3333333333	0.5	5.88321812e-05	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
206	aiin	4	511	1	0.25	0.001956947162	0.0150316223	16.6316047	0.06012648919	0.06012648919	0.05835458191	0.08025560629	INSUFFICIENT_SUPPORT
206	ais	4	3	1	0.25	0.3333333333	8.82482718e-05	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
206	ar	4	411	1	0.25	0.002457002457	0.01197234887	20.88144963	0.0478893955	0.0478893955	0.04676078621	0.06711989839	INSUFFICIENT_SUPPORT
206	ol	4	564	1	0.25	0.001879699248	0.0156493602	15.97509398	0.0625974408	0.0625974408	0.06067846989	0.0826799054	INSUFFICIENT_SUPPORT
207	polkain	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
208	l	2	196	1	1	0.005347593583	0.005500808942	181.7914439	0.005500808942	0.005500808942	0.005485707196	0.01419643298	INSUFFICIENT_SUPPORT
211	y	1	334	1	1	0.003846153846	0.007648183556	130.75	0.007648183556	0.007648183556	0.007619010621	0.0179369204	INSUFFICIENT_SUPPORT
212	shees	1	10	1	1	0.1	0.000294160906	3399.5	0.000294160906	0.000294160906	0.0002941176449	0.002500087936	INSUFFICIENT_SUPPORT
213	olc	1	2	1	1	0.5	5.88321812e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
214	alda	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
216	hod	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
231	232	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
232	233	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
233	234	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
240	chdy	2	147	1	0.5	0.006849315068	0.004294749228	116.4212329	0.008589498456	0.008589498456	0.008552714109	0.01908848136	INSUFFICIENT_SUPPORT
240	chy	2	166	1	0.5	0.006097560976	0.004824238859	103.6432927	0.009648477717	0.009648477717	0.009602080497	0.02070073099	INSUFFICIENT_SUPPORT
241	cho	1	85	1	1	0.01219512195	0.002412119429	414.5731707	0.002412119429	0.002412119429	0.002409212607	0.008451421492	INSUFFICIENT_SUPPORT
243	cho	3	85	1	1	0.01219512195	0.002412119429	414.5731707	0.002412119429	0.002412119429	0.002409212607	0.008451421492	INSUFFICIENT_SUPPORT
245	hy	1	18	1	1	0.05555555556	0.0005294896308	1888.611111	0.0005294896308	0.0005294896308	0.0005293494759	0.00337220055	INSUFFICIENT_SUPPORT
246	k	4	20	1	0.25	0.0625	0.0004706574496	531.171875	0.001882629798	0.001882629798	0.001880858763	0.007171483612	INSUFFICIENT_SUPPORT
246	key	4	16	1	0.25	0.0625	0.0004706574496	531.171875	0.001882629798	0.001882629798	0.001880858763	0.007171483612	INSUFFICIENT_SUPPORT
246	khey	4	1	1	0.25	1	2.94160906e-05	8498.75	0.0001176643624	0.0001176643624	0.0001176574402	0.001567938462	INSUFFICIENT_SUPPORT
246	thhey	4	1	1	0.25	1	2.94160906e-05	8498.75	0.0001176643624	0.0001176643624	0.0001176574402	0.001567938462	INSUFFICIENT_SUPPORT
I	172	1	6	1	1	0.2	0.000147080453	6799	0.000147080453	0.000147080453	0.0001470696372	0.00177664872	INSUFFICIENT_SUPPORT
a	175	15	6	1	0.07142857143	0.1666666667	0.0001764965436	404.702381	0.002470951611	0.002470951611	0.002467901322	0.008546551546	INSUFFICIENT_SUPPORT
a	daiin	15	851	1	0.07142857143	0.001449275362	0.02029710252	3.519151139	0.2841594352	0.2841594352	0.2473533632	0.2722879463	EXPECTED
a	dchy	15	30	1	0.07142857143	0.04166666667	0.0007059861744	101.1755952	0.009883806442	0.009883806442	0.009835122155	0.02097406762	PREFERRED
a	iin	15	6	1	0.07142857143	0.1666666667	0.0001764965436	404.702381	0.002470951611	0.002470951611	0.002467901322	0.008546551546	INSUFFICIENT_SUPPORT
a	kain	15	43	1	0.07142857143	0.02325581395	0.001264891896	56.47009967	0.01770848654	0.01770848654	0.01755261275	0.03135971196	PREFERRED
a	opchordy	15	2	1	0.07142857143	0.5	5.88321812e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
a	r	15	172	4	0.2857142857	0.02424242424	0.004853654949	58.86580087	0.01698779232	0.06795116929	8.413848402e-07	0.0003920715424	STRONGLY_PREFERRED
a	ral	15	18	1	0.07142857143	0.05882352941	0.0005000735402	142.8361345	0.007001029563	0.007001029563	0.006976579448	0.01689176072	PREFERRED
a	ralos	15	1	1	0.07142857143	1	2.94160906e-05	2428.214286	0.0004118252684	0.0004118252684	0.00041174048	0.002956979066	INSUFFICIENT_SUPPORT
a	t	15	14	1	0.07142857143	0.08333333333	0.0003529930872	202.3511905	0.004941903221	0.004941903221	0.004929712108	0.01334797739	PREFERRED
a	ytarar	15	1	1	0.07142857143	1	2.94160906e-05	2428.214286	0.0004118252684	0.0004118252684	0.00041174048	0.002956979066	INSUFFICIENT_SUPPORT
acheody	shol	1	186	1	1	0.005882352941	0.005000735402	199.9705882	0.005000735402	0.005000735402	0.004988252541	0.01345649412	INSUFFICIENT_SUPPORT
adair	sheeo	1	11	1	1	0.1	0.000294160906	3399.5	0.000294160906	0.000294160906	0.0002941176449	0.002500087936	INSUFFICIENT_SUPPORT
adairchdy	aiin	1	511	1	1	0.001956947162	0.0150316223	66.52641879	0.0150316223	0.0150316223	0.01491921141	0.0279532387	INSUFFICIENT_SUPPORT
adal	dar	1	324	1	1	0.003546099291	0.00829533755	120.5496454	0.00829533755	0.00829533755	0.008261026177	0.01859663175	INSUFFICIENT_SUPPORT
adar	otar	1	153	1	1	0.007042253521	0.004177084865	239.4014085	0.004177084865	0.004177084865	0.004168372981	0.01210152201	INSUFFICIENT_SUPPORT
adchey	ofeeo	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
adeeody	ykecthey	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
adoldy	olaiir	1	3	1	1	0.3333333333	8.82482718e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
ador	aiin	1	511	1	1	0.001956947162	0.0150316223	66.52641879	0.0150316223	0.0150316223	0.01491921141	0.0279532387	INSUFFICIENT_SUPPORT
aeeodchy	chefchedy	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
ai	he	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
aifhhy	dl	1	21	1	1	0.05	0.000588321812	1699.75	0.000588321812	0.000588321812	0.0005881487847	0.003577600943	INSUFFICIENT_SUPPORT
aig	kcheo	2	3	1	0.5	0.3333333333	8.82482718e-05	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
aig	oaral	2	2	1	0.5	0.5	5.88321812e-05	8498.75	0.0001176643624	0.0001176643624	0.0001176574402	0.001567938462	INSUFFICIENT_SUPPORT
aiichy	dol	1	109	1	1	0.01052631579	0.002794528607	357.8421053	0.002794528607	0.002794528607	0.002790627547	0.00923656125	INSUFFICIENT_SUPPORT
aiidal	aiidaiim	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
aiidy	okchd	1	6	1	1	0.2	0.000147080453	6799	0.000147080453	0.000147080453	0.0001470696372	0.00177664872	INSUFFICIENT_SUPPORT
aiiikheedy	shalkaiin	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
aiiiky	ral	1	18	1	1	0.05882352941	0.0005000735402	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
aiiin	al	47	262	1	0.02272727273	0.003831417625	0.007677599647	2.960205503	0.3378143845	0.3378143845	0.2866723197	0.3101888347	EXPECTED
aiiin	alkam	47	4	1	0.02272727273	0.25	0.0001176643624	193.1534091	0.005177231946	0.005177231946	0.005163853179	0.01380573049	INSUFFICIENT_SUPPORT
aiiin	chckhedy	47	11	1	0.02272727273	0.09090909091	0.0003235769966	70.23760331	0.01423738785	0.01423738785	0.01413651553	0.02694859191	PREFERRED
aiiin	chedy	47	507	1	0.02272727273	0.001996007984	0.01473746139	1.542142987	0.6484483012	0.6484483012	0.4771435366	0.4913347714	EXPECTED
aiiin	chkain	47	12	1	0.02272727273	0.08333333333	0.0003529930872	64.3844697	0.01553169584	0.01553169584	0.01541170109	0.02853553958	PREFERRED
aiiin	chol	47	398	1	0.02272727273	0.002638522427	0.01114869834	2.038558407	0.4905427269	0.4905427269	0.3877060044	0.4069173716	EXPECTED
aiiin	chotchdy	47	2	1	0.02272727273	0.5	5.88321812e-05	386.3068182	0.002588615973	0.002588615973	0.002585268396	0.008804966948	INSUFFICIENT_SUPPORT
aiiin	chpaiikey	47	1	1	0.02272727273	1	2.94160906e-05	772.6136364	0.001294307986	0.001294307986	0.001293470731	0.005696762555	INSUFFICIENT_SUPPORT
aiiin	d	47	73	1	0.02272727273	0.01612903226	0.001823797617	12.46151026	0.08024709516	0.08024709516	0.07711172302	0.100865157	EXPECTED
