rule_type	lhs	rhs	observed_count	opportunity_count	observed_probability	observed_status
FIRST_TOKEN	chedal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chedy		6	5385	0.001114206128	OBSERVED
FIRST_TOKEN	cheeky		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheeo		4	5385	0.0007428040854	OBSERVED
FIRST_TOKEN	chees		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheeteey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheey		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chefy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chek		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheo		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	cheoal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheocthy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheodaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheodain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheodchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheody		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	cheoepy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheoetey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheol		7	5385	0.001299907149	OBSERVED
FIRST_TOKEN	cheoldy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	cheor		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	cheorol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheosdy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheosy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cheotchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chetar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chey		6	5385	0.001114206128	OBSERVED
FIRST_TOKEN	cheys		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chfaly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chkaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chkchdar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chkchykoly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chkeedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chkeey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chky		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	cho		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	choaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chocfhy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chochor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chochy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chockhey		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chockhia		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chockhy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chocthy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chodaiin		4	5385	0.0007428040854	OBSERVED
FIRST_TOKEN	chodal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chodar		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chodchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choeea		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choees		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choeesy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choeey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chofary		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chok		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokam		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokaro		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokchaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokchey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokchol		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chokchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokeeo		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokeey		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chokeo		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokeod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokeol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choko		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokoishe		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokshor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chokshy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choky		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chol		19	5385	0.003528319406	OBSERVED
FIRST_TOKEN	cholar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cholchey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choleey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chols		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chor		12	5385	0.002228412256	OBSERVED
FIRST_TOKEN	chorshedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chos		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	chosar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chosaroshol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choshy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chot		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotcheey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotcheol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotchey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotcho		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotchol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chotchy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	choteeeb		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choteey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choto		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	choty		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chtchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chtorol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	chy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	chytos		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	coy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cpeey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cphdor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cpheey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cpheor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cpho		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cphoar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cphocthy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cphy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cthan		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cthedy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	ctheor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cthey		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	cthol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	cthor		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	d		11	5385	0.002042711235	OBSERVED
FIRST_TOKEN	da		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daarod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dackhy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dadaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daichy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daii		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiidy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiiin		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	daiiinc		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiiithy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiin		161	5385	0.02989786444	OBSERVED
FIRST_TOKEN	daiinls		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiino		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiinoty		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiiny		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiir		7	5385	0.001299907149	OBSERVED
FIRST_TOKEN	daiiral		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiis		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daiisaly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daim		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dain		49	5385	0.009099350046	OBSERVED
FIRST_TOKEN	dainod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dainy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dair		31	5385	0.005756731662	OBSERVED
FIRST_TOKEN	dairal		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dairdy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dairkal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dairn		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dairodain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dairol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dakocth		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dal		8	5385	0.001485608171	OBSERVED
FIRST_TOKEN	dalalody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalary		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalchedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalcheeeky		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalchey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daldal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daldar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daldy		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dalkar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dals		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalshedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalshey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalshy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dalsy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dam		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	damamm		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dar		42	5385	0.007799442897	OBSERVED
FIRST_TOKEN	daral		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daraldy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darall		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daramdal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darar		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dararda		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darary		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darchdar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darchdy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darchedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darcheedal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darcheor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darchey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daroal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darol		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	darolaly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darolsy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	daror		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darshody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	darshy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dary		5	5385	0.0009285051068	OBSERVED
FIRST_TOKEN	das		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	daseky		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dch		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dchaiin		4	5385	0.0007428040854	OBSERVED
FIRST_TOKEN	dchal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchar		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dchchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchckhedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchckhy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchdar		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dchdy		5	5385	0.0009285051068	OBSERVED
FIRST_TOKEN	dcheain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dched		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedaly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedshey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchedy		17	5385	0.003156917363	OBSERVED
FIRST_TOKEN	dcheeckhos		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheecthey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheedy		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dcheeody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheeokeody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheeor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheeos		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dcheeoy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchees		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheey		10	5385	0.001857010214	OBSERVED
FIRST_TOKEN	dchekeedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheo		5	5385	0.0009285051068	OBSERVED
FIRST_TOKEN	dcheoaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheocy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheodaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheodl		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheokedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheol		6	5385	0.001114206128	OBSERVED
FIRST_TOKEN	dcheoldy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheor		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dcheos		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dcheoteos		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcheoty		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchesykchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchetay		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchey		12	5385	0.002228412256	OBSERVED
FIRST_TOKEN	dcheytain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dcho		4	5385	0.0007428040854	OBSERVED
FIRST_TOKEN	dchod		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchodaiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchodees		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchokchy		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dchokey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchokol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchol		10	5385	0.001857010214	OBSERVED
FIRST_TOKEN	dcholy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchor		13	5385	0.002414113278	OBSERVED
FIRST_TOKEN	dchorol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchos		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dchy		6	5385	0.001114206128	OBSERVED
FIRST_TOKEN	dchykey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dchytchy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dd		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	ddardsh		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	ddary		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	ddor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	ddsschx		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deedar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deeedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deeeo		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deeeoskol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deeocthey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deeol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	depcheky		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	deshedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dkochy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dl		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dlar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dls		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dlshedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dly		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doair		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doaro		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	docfhhy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	docheeo		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doee		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doeey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doiiin		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doiin		5	5385	0.0009285051068	OBSERVED
FIRST_TOKEN	doiir		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dokal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dokan		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dokor		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dol		14	5385	0.002599814299	OBSERVED
FIRST_TOKEN	dolaram		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolary		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolchedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolchsody		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doldam		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolsheol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dolshol		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doly		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dor		20	5385	0.003714020427	OBSERVED
FIRST_TOKEN	dorain		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dorchdy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dorchory		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dorkcheky		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doror		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dorsheoy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dosar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dotedy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	doteey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dsechey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshdy		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshe		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshedal		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshedy		31	5385	0.005756731662	OBSERVED
FIRST_TOKEN	dsheedy		3	5385	0.0005571030641	OBSERVED
FIRST_TOKEN	dsheeo		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dsheeos		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dsheeoteey		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dshees		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dsheey		7	5385	0.001299907149	OBSERVED
FIRST_TOKEN	dsheo		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dsheodar		1	5385	0.0001857010214	OBSERVED
FIRST_TOKEN	dsheody		2	5385	0.0003714020427	OBSERVED
FIRST_TOKEN	dsheol		8	5385	0.001485608171	OBSERVED
FIRST_TOKEN	dsheor		1	5385	0.0001857010214	OBSERVED
