entity_type	entity	family_id	dimension	value	entity_total	observed_count	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
TOKEN	aiin	1	section	T	511	39	30.87021331	1.263353758	0.08838579793	0.316223161	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiin	1	section	Z	511	26	17.32313357	1.500883192	0.03061138864	0.168419536	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiir	1	section	A	29	1	0.6635093956	1.507137663	0.4849593223	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiir	1	section	B	29	0	4.727780599	0	0.00884608227	0.06988719801	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aiir	1	section	C	29	9	1.687125444	5.334517377	6.769980683e-05	0.001565558033	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	aiir	1	section	H	29	4	8.633722702	0.4632995682	0.06865163319	0.2740236656	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiir	1	section	P	29	0	1.935297105	0	0.144381366	0.4176242769	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aiir	1	section	S	29	14	8.617521585	1.624597033	0.0561993907	0.2413204011	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiir	1	section	T	29	1	1.751929914	0.5707990897	0.477291692	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	aiir	1	section	Z	29	0	0.9831132555	0	0.3741444765	0.6207122192	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	ain	1	section	A	116	3	2.654037583	1.130353247	0.4950501234	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ain	1	section	B	116	16	18.9111224	0.8460629498	0.298946851	0.5786068083	OBSERVED	OBSERVED	EXPECTED
TOKEN	ain	1	section	C	116	6	6.748501778	0.8890862295	0.4878157636	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ain	1	section	H	116	15	34.53489081	0.4343433452	0.0001556077636	0.003017023889	OBSERVED	OBSERVED	DEPLETED
TOKEN	ain	1	section	P	116	7	7.741188421	0.9042539233	0.4896322555	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ain	1	section	S	116	58	34.47008634	1.682618356	0.0001581645094	0.003053074421	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	ain	1	section	T	116	11	7.007719655	1.569697497	0.09906966677	0.3415134476	OBSERVED	OBSERVED	EXPECTED
TOKEN	ain	1	section	Z	116	0	3.932453022	0	0.01959554525	0.1255472163	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	air	1	section	A	84	4	1.921889284	2.081285344	0.1290640233	0.3931071877	OBSERVED	OBSERVED	EXPECTED
TOKEN	air	1	section	B	84	3	13.69426105	0.2190698709	0.0006056370751	0.009084556126	OBSERVED	OBSERVED	DEPLETED
TOKEN	air	1	section	C	84	9	4.886846115	1.841678618	0.0609571794	0.2555711771	OBSERVED	OBSERVED	EXPECTED
TOKEN	air	1	section	H	84	14	25.00802438	0.5598203116	0.01235452342	0.09022053285	OBSERVED	OBSERVED	EXPECTED
TOKEN	air	1	section	P	84	3	5.605688167	0.5351706893	0.1900075688	0.4739514638	OBSERVED	OBSERVED	EXPECTED
TOKEN	air	1	section	S	84	39	24.961097	1.56243133	0.005560979014	0.04948045455	OBSERVED	OBSERVED	PREFERRED
TOKEN	air	1	section	T	84	3	5.074555612	0.5911847715	0.2547158978	0.5411189408	OBSERVED	OBSERVED	EXPECTED
TOKEN	air	1	section	Z	84	9	2.847638395	3.160513644	0.002716484871	0.02899325199	OBSERVED	OBSERVED	PREFERRED
TOKEN	al	1	section	A	262	3	5.994464195	0.5004617431	0.1516985548	0.4293952045	OBSERVED	OBSERVED	EXPECTED
TOKEN	al	1	section	B	262	16	42.71305231	0.3745927564	2.590951112e-06	9.429363065e-05	OBSERVED	OBSERVED	DEPLETED
TOKEN	al	1	section	C	262	22	15.24230574	1.443351182	0.06069799241	0.254966023	OBSERVED	OBSERVED	EXPECTED
TOKEN	al	1	section	H	262	26	78.00121889	0.3333281245	7.685407707e-12	9.478669505e-10	OBSERVED	OBSERVED	DEPLETED
TOKEN	al	1	section	P	262	7	17.48440833	0.4003566989	0.004013525846	0.03873924947	OBSERVED	OBSERVED	DEPLETED
TOKEN	al	1	section	S	262	146	77.85485018	1.87528458	3.713473973e-12	4.849360129e-10	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	al	1	section	T	262	17	15.8277806	1.074060883	0.4169556994	0.6418979194	OBSERVED	OBSERVED	EXPECTED
TOKEN	al	1	section	Z	262	25	8.881919756	2.814706807	6.953626607e-06	0.0002174232545	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	alam	1	section	A	11	0	0.2516759777	0	0.7774966235	0.7851000702	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	alam	1	section	B	11	0	1.793296089	0	0.16641076	0.4426984867	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	alam	1	section	C	11	0	0.6399441341	0	0.5273218825	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	alam	1	section	H	11	1	3.274860335	0.3053565336	0.1616844143	0.4426984867	OBSERVED	OBSERVED	EXPECTED
TOKEN	alam	1	section	P	11	0	0.7340782123	0	0.479947665	0.6531942411	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	alam	1	section	S	11	10	3.268715084	3.059306102	0.002050899697	0.02362868619	OBSERVED	OBSERVED	PREFERRED
TOKEN	alam	1	section	T	11	0	0.6645251397	0	0.5145177938	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	alam	1	section	Z	11	0	0.3729050279	0	0.6887306399	0.7280866765	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aldy	1	section	A	14	3	0.3203148807	9.365784049	0.004316156937	0.04103583897	OBSERVED	OBSERVED	PREFERRED
TOKEN	aldy	1	section	B	14	1	2.282376841	0.4381397419	0.3349382695	0.6035874881	OBSERVED	OBSERVED	EXPECTED
TOKEN	aldy	1	section	C	14	1	0.8144743525	1.227785745	0.5571279392	0.6585878385	OBSERVED	OBSERVED	EXPECTED
TOKEN	aldy	1	section	H	14	5	4.168004063	1.199614953	0.4039477122	0.6364187752	OBSERVED	OBSERVED	EXPECTED
TOKEN	aldy	1	section	P	14	0	0.9342813611	0	0.3928680944	0.6300386464	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aldy	1	section	S	14	3	4.160182834	0.7211221525	0.4028178916	0.6364187752	OBSERVED	OBSERVED	EXPECTED
TOKEN	aldy	1	section	T	14	0	0.8457592687	0	0.4292313326	0.6463534485	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aldy	1	section	Z	14	1	0.4746063992	2.107009096	0.3778701209	0.6235231542	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	A	27	1	0.617750127	1.61877749	0.4608438932	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	B	27	6	4.401726765	1.363101419	0.2803798673	0.5616657082	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	C	27	2	1.570771965	1.273259292	0.4655759938	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	H	27	3	8.03829355	0.3732135411	0.04129694148	0.1999764565	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	P	27	0	1.801828339	0	0.1649969419	0.4426984867	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aly	1	section	S	27	8	8.023209751	0.9971071738	0.5893076091	0.6707320647	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	T	27	2	1.631107161	1.226161008	0.4850587331	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	aly	1	section	Z	27	5	0.9153123413	5.462616174	0.002518847304	0.02769773514	OBSERVED	OBSERVED	PREFERRED
TOKEN	am	1	section	A	88	4	2.013407821	1.986681465	0.1453040146	0.4194732282	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	B	88	4	14.34636872	0.2788161994	0.001396989661	0.01787502622	OBSERVED	OBSERVED	DEPLETED
TOKEN	am	1	section	C	88	11	5.119553073	2.148625055	0.01599577551	0.1092634512	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	H	88	21	26.19888268	0.8015609007	0.1803749343	0.4618596934	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	P	88	3	5.872625698	0.5108447489	0.1629371732	0.4426984867	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	S	88	31	26.14972067	1.185481114	0.1947580667	0.4741018366	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	T	88	5	5.316201117	0.9405212274	0.5606564379	0.6595102529	OBSERVED	OBSERVED	EXPECTED
TOKEN	am	1	section	Z	88	9	2.983240223	3.016853933	0.003669096911	0.03642623772	OBSERVED	OBSERVED	PREFERRED
TOKEN	ar	1	section	A	411	13	9.403529711	1.382459608	0.1555285207	0.4343060578	OBSERVED	OBSERVED	EXPECTED
TOKEN	ar	1	section	B	411	16	67.00406298	0.2387914895	8.193379936e-14	1.299235961e-11	OBSERVED	OBSERVED	DEPLETED
TOKEN	ar	1	section	C	411	53	23.91063992	2.216586431	1.993039205e-07	1.005578872e-05	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	ar	1	section	H	411	84	122.3606907	0.6864949807	0.0003100236742	0.005419311471	OBSERVED	OBSERVED	DEPLETED
TOKEN	ar	1	section	P	411	6	27.42783139	0.2187559022	9.166364913e-07	3.990064727e-05	OBSERVED	OBSERVED	DEPLETED
TOKEN	ar	1	section	S	411	172	122.1310818	1.408322906	2.585352746e-06	9.429363065e-05	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	ar	1	section	T	411	38	24.82907567	1.530463739	0.008334279963	0.0675346743	OBSERVED	OBSERVED	EXPECTED
TOKEN	ar	1	section	Z	411	29	13.93308786	2.081376382	0.0002765761151	0.004873007742	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	araiin	1	section	A	10	0	0.2287963433	0	0.795490524	0.795490524	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	araiin	1	section	B	10	1	1.630269172	0.6133956386	0.5152088202	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	araiin	1	section	C	10	1	0.5817673946	1.718900044	0.4410903208	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	araiin	1	section	H	10	1	2.977145759	0.335892187	0.2025879141	0.479436793	OBSERVED	OBSERVED	EXPECTED
TOKEN	araiin	1	section	P	10	0	0.6673438294	0	0.5130695698	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	araiin	1	section	S	10	6	2.971559167	2.019142027	0.0810777962	0.3014953226	OBSERVED	OBSERVED	EXPECTED
TOKEN	araiin	1	section	T	10	1	0.6041137633	1.65531736	0.4534414077	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	araiin	1	section	Z	10	0	0.3390045708	0	0.7124791924	0.7396323625	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aral	1	section	A	20	1	0.4575926866	2.185349612	0.3671948263	0.6150495516	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	B	20	1	3.260538344	0.3066978193	0.1634672164	0.4426984867	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	C	20	1	1.163534789	0.8594500218	0.6758450612	0.7237323794	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	H	20	3	5.954291519	0.5038382805	0.1553295279	0.4342624631	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	P	20	1	1.334687659	0.749238965	0.6145840745	0.6866515579	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	S	20	9	5.943118334	1.51435652	0.1469450631	0.4209265035	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	T	20	2	1.208227527	1.65531736	0.3403443728	0.6050768086	OBSERVED	OBSERVED	EXPECTED
TOKEN	aral	1	section	Z	20	2	0.6780091417	2.949812734	0.1481979252	0.4234226434	OBSERVED	OBSERVED	EXPECTED
TOKEN	aram	1	section	A	11	1	0.2516759777	3.97336293	0.2225033765	0.4993921005	OBSERVED	OBSERVED	EXPECTED
TOKEN	aram	1	section	B	11	0	1.793296089	0	0.16641076	0.4426984867	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aram	1	section	C	11	3	0.6399441341	4.68790921	0.02724490355	0.1581271689	OBSERVED	OBSERVED	EXPECTED
TOKEN	aram	1	section	H	11	2	3.274860335	0.6107130672	0.3645002204	0.6150495516	OBSERVED	OBSERVED	EXPECTED
TOKEN	aram	1	section	P	11	0	0.7340782123	0	0.479947665	0.6531942411	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aram	1	section	S	11	5	3.268715084	1.529653051	0.2317270989	0.5131512814	OBSERVED	OBSERVED	EXPECTED
TOKEN	aram	1	section	T	11	0	0.6645251397	0	0.5145177938	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	aram	1	section	Z	11	0	0.3729050279	0	0.6887306399	0.7280866765	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arar	1	section	A	10	0	0.2287963433	0	0.795490524	0.795490524	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arar	1	section	B	10	1	1.630269172	0.6133956386	0.5152088202	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	arar	1	section	C	10	3	0.5817673946	5.156700131	0.0213524799	0.1316736261	OBSERVED	OBSERVED	EXPECTED
TOKEN	arar	1	section	H	10	1	2.977145759	0.335892187	0.2025879141	0.479436793	OBSERVED	OBSERVED	EXPECTED
TOKEN	arar	1	section	P	10	0	0.6673438294	0	0.5130695698	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arar	1	section	S	10	2	2.971559167	0.6730473423	0.4295921231	0.6463534485	OBSERVED	OBSERVED	EXPECTED
TOKEN	arar	1	section	T	10	0	0.6041137633	0	0.5465585923	0.6572914816	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arar	1	section	Z	10	3	0.3390045708	8.849438202	0.005046590034	0.04591569622	OBSERVED	OBSERVED	PREFERRED
TOKEN	arody	1	section	A	12	0	0.274555612	0	0.759909743	0.7733209395	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arody	1	section	B	12	0	1.956323007	0	0.1413773098	0.4121570949	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	arody	1	section	C	12	1	0.6981208735	1.432416703	0.5024806723	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	arody	1	section	H	12	1	3.572574911	0.2799101558	0.1284136703	0.3931071877	OBSERVED	OBSERVED	EXPECTED
TOKEN	arody	1	section	P	12	2	0.8008125952	2.497463217	0.1914999923	0.4741018366	OBSERVED	OBSERVED	EXPECTED
TOKEN	arody	1	section	S	12	7	3.565871001	1.963054748	0.07048616755	0.2781854079	OBSERVED	OBSERVED	EXPECTED
TOKEN	arody	1	section	T	12	1	0.724936516	1.379431134	0.5156446832	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	arody	1	section	Z	12	0	0.406805485	0	0.6657736807	0.7147086901	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	ary	1	section	A	26	3	0.5948704926	5.043114488	0.02261159643	0.1380955821	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	B	26	4	4.238699848	0.9436855979	0.5823102076	0.6660116749	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	C	26	4	1.512595226	2.644461606	0.0672332316	0.2696617419	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	H	26	3	7.740578974	0.387567908	0.05043779042	0.2257497878	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	P	26	2	1.735093956	1.152675331	0.5175742074	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	S	26	7	7.726053834	0.9060252685	0.4918077141	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ary	1	section	T	26	0	1.570695785	0	0.2079004781	0.485319728	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	ary	1	section	Z	26	3	0.8814118842	3.403630078	0.05983114047	0.2520400984	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	A	12	0	0.274555612	0	0.759909743	0.7733209395	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	as	1	section	B	12	2	1.956323007	1.022326064	0.5820430064	0.666008762	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	C	12	0	0.6981208735	0	0.4975193277	0.6532670643	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	as	1	section	H	12	2	3.572574911	0.5598203116	0.3076322876	0.5839990359	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	P	12	1	0.8008125952	1.248731608	0.5510360101	0.6578713318	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	S	12	5	3.565871001	1.402181963	0.2870480735	0.5688829176	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	T	12	2	0.724936516	2.758862267	0.1645178273	0.4426984867	OBSERVED	OBSERVED	EXPECTED
TOKEN	as	1	section	Z	12	0	0.406805485	0	0.6657736807	0.7147086901	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	c	1	section	A	50	2	1.143981717	1.748279689	0.3170386442	0.5898407988	OBSERVED	OBSERVED	EXPECTED
TOKEN	c	1	section	B	50	1	8.151345861	0.1226791277	0.002638763339	0.02843715831	OBSERVED	OBSERVED	DEPLETED
TOKEN	c	1	section	C	50	7	2.908836973	2.406460061	0.02912032844	0.1650658572	OBSERVED	OBSERVED	EXPECTED
TOKEN	c	1	section	H	50	28	14.8857288	1.880996247	0.001541527083	0.01895950207	OBSERVED	OBSERVED	PREFERRED
TOKEN	c	1	section	P	50	5	3.336719147	1.49847793	0.2441273464	0.5282287611	OBSERVED	OBSERVED	EXPECTED
TOKEN	c	1	section	S	50	2	14.85779584	0.1346094685	4.4516448e-05	0.001110410276	OBSERVED	OBSERVED	DEPLETED
TOKEN	c	1	section	T	50	3	3.020568817	0.9931904161	0.6426237219	0.7027800701	OBSERVED	OBSERVED	EXPECTED
TOKEN	c	1	section	Z	50	2	1.695022854	1.179925094	0.50520719	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	A	25	0	0.5719908583	0	0.5644006777	0.6609684751	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	ch	1	section	B	25	7	4.07567293	1.717507788	0.1187069578	0.3788827231	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	C	25	2	1.454418487	1.375120035	0.4268046081	0.6463534485	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	H	25	4	7.442864398	0.5374274991	0.1362838516	0.4063803231	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	P	25	2	1.668359573	1.198782344	0.4968644599	0.6532670643	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	S	25	8	7.428897918	1.076875748	0.4649225451	0.6531942411	OBSERVED	OBSERVED	EXPECTED
TOKEN	ch	1	section	T	25	0	1.510284408	0	0.2208471583	0.4982527351	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	ch	1	section	Z	25	2	0.8475114271	2.359850187	0.2083784705	0.4859245845	OBSERVED	OBSERVED	EXPECTED
TOKEN	chaiin	1	section	A	48	0	1.098222448	0	0.3334633056	0.6035874881	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	chaiin	1	section	B	48	0	7.825292026	0	0.0003995019042	0.006668377648	UNOBSERVED	NEVER_IN_section	STRONGLY_AVOIDED
TOKEN	chaiin	1	section	C	48	0	2.792483494	0	0.06126886395	0.2561523125	UNOBSERVED	NEVER_IN_section	EXPECTED
TOKEN	chaiin	1	section	H	48	39	14.29029964	2.729124019	5.244787049e-08	3.146872229e-06	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	chaiin	1	section	P	48	0	3.203250381	0	0.04062992638	0.1980408318	UNOBSERVED	NEVER_IN_section	EXPECTED
