source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000108	x040634	preferred	1000	1	1	0	0.2566263779	EXPECTED_FROM_NULL
x000108	x040635	preferred	1000	1	1	0	0.2566263779	EXPECTED_FROM_NULL
x000108	x040636	preferred	1000	1	1	0	0.2566263779	EXPECTED_FROM_NULL
x000108	x040637	preferred	1000	1	1	0	0.3420723845	EXPECTED_FROM_NULL
x000109	x016455	preferred	1000	1	1	0	0.2518933232	EXPECTED_FROM_NULL
x000109	x021784	preferred	1000	1	1	0	0.2830292167	EXPECTED_FROM_NULL
x000109	x021785	preferred	1000	1	1	1	0.2068742276	EXPECTED_FROM_NULL
x000109	x021786	preferred	1000	0.01098901099	0.2517482517	1	0.2518933232	EXPECTED_FROM_NULL
x000109	x021790	preferred	1000	1	1	0	0.2518933232	EXPECTED_FROM_NULL
x000109	x022520	preferred	1000	1	1	1	0.2756186573	EXPECTED_FROM_NULL
x000109	x022525	preferred	1000	1	1	0	0.2518933232	EXPECTED_FROM_NULL
x000109	x034244	preferred	1000	1	1	0	0.2068742276	EXPECTED_FROM_NULL
x000109	x034246	preferred	1000	0.01198801199	0.2517482517	1	0.31663474	EXPECTED_FROM_NULL
x000109	x040636	preferred	1000	1	1	0	0.2518933232	EXPECTED_FROM_NULL
x000109	x040638	preferred	1000	1	1	0	0.2477300254	EXPECTED_FROM_NULL
x000110	x016455	preferred	1000	1	1	0	0.1796756595	EXPECTED_FROM_NULL
x000110	x021784	preferred	1000	1	1	0	0.1546396425	EXPECTED_FROM_NULL
x000110	x021785	preferred	1000	1	1	0	0.1648124508	EXPECTED_FROM_NULL
x000110	x022520	preferred	1000	1	1	0	0.17261225	EXPECTED_FROM_NULL
x000110	x022522	preferred	1000	1	1	0	0.2653693328	EXPECTED_FROM_NULL
x000110	x034244	preferred	1000	1	1	0	0.1796756595	EXPECTED_FROM_NULL
x000110	x038441	preferred	1000	1	1	0	0.1796756595	EXPECTED_FROM_NULL
x000110	x040639	preferred	1000	1	1	0	0.2099380552	EXPECTED_FROM_NULL
x000110	x041940	preferred	1000	1	1	0	0.1796756595	EXPECTED_FROM_NULL
x000111	x021784	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x021785	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x021786	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x021975	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x022520	preferred	1000	0.01198801199	0.2517482517	1	0.5655239623	EXPECTED_FROM_NULL
x000111	x022522	preferred	1000	1	1	0	0.4949461861	EXPECTED_FROM_NULL
x000111	x022523	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x022524	preferred	1000	1	1	0	0.5042494537	EXPECTED_FROM_NULL
x000111	x022525	preferred	1000	1	1	1	0.6317129755	EXPECTED_FROM_NULL
x000111	x022526	preferred	1000	1	1	0	0.6734427147	EXPECTED_FROM_NULL
x000111	x025546	preferred	1000	1	1	0	0.7655161434	EXPECTED_FROM_NULL
x000111	x040632	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x040634	preferred	1000	1	1	0	0.3484450462	EXPECTED_FROM_NULL
x000111	x040637	preferred	1000	1	1	0	0.9120776659	EXPECTED_FROM_NULL
x000111	x040639	preferred	1000	1	1	0	0.5042494537	EXPECTED_FROM_NULL
x000160	x017839	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x018874	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x018876	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x020018	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x037856	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x037860	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x037862	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x037901	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x038105	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000160	x041584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x000105	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x017676	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x017836	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x017838	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x017894	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x020019	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x024076	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x024241	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000161	x038107	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x017833	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x017890	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x018879	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x020016	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x020018	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x037856	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x037858	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x038105	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000163	x038542	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x002106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x014824	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x020018	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x020019	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x020021	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x020022	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x020023	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x037959	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000164	x041584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x002104	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x018873	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x020016	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x020020	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x023368	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000166	x038106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x018499	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x018877	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x020017	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x020018	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x025528	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x025890	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x031706	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x033101	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x037849	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x037853	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x037856	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x037857	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x037859	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x040639	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x041119	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001088	x041261	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x000160	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x017408	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x017891	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x018498	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x022381	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x037856	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x037857	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x041940	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x042804	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001089	x042805	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x000163	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x000164	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x007100	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x018497	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x024246	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x025789	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x037855	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x037861	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x037863	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x038106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001090	x041256	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x001889	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x005075	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x018499	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x020633	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x024740	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x025785	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x037858	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x037863	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x038106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001091	x040636	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x000166	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x001394	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x017379	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x017892	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x017893	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x017894	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x018500	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x019941	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x024242	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x034500	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037853	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037854	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037858	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037859	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037860	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x037862	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x038107	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x038111	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x040222	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001092	x040634	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001093	x037860	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001093	x038106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001093	x038107	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001093	x038110	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001093	x041113	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x017895	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x024740	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x025786	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x025891	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x037860	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001094	x038104	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x000166	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x018499	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x025764	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x025892	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x037857	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x037858	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x037859	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x037861	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x038104	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001095	x040211	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001397	x018502	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001398	x000108	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001399	x018499	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001399	x018502	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x001424	x000104	depleted	1000	0.961038961	1	0	0.408979597	EXPECTED_FROM_NULL
x001424	x000105	preferred	1000	0.04095904096	0.2895104895	1	0.5384126407	EXPECTED_FROM_NULL
x001424	x000107	depleted	1000	0.996003996	1	1	0.4799669966	EXPECTED_FROM_NULL
x001424	x000108	depleted	1000	0.9410589411	1	0	0.4967017828	EXPECTED_FROM_NULL
x001424	x000109	depleted	1000	0.9350649351	1	0	0.3201741619	EXPECTED_FROM_NULL
x001424	x000111	depleted	1000	0.9000999001	1	0	0.3604857168	EXPECTED_FROM_NULL
x001424	x005110	preferred	1000	1	1	0	0.2748634848	EXPECTED_FROM_NULL
x001424	x016897	depleted	1000	0.9430569431	1	0	0.3837438821	EXPECTED_FROM_NULL
x001424	x017410	preferred	1000	1	1	1	0.3400844486	EXPECTED_FROM_NULL
x001424	x017412	depleted	1000	0.964035964	1	0	0.5953725842	EXPECTED_FROM_NULL
x001424	x017415	depleted	1000	0.9270729271	1	0	0.305466482	EXPECTED_FROM_NULL
x001424	x017674	preferred	1000	1	1	0	0.355460657	EXPECTED_FROM_NULL
x001424	x017889	preferred	1000	1	1	0	0.3822162377	EXPECTED_FROM_NULL
x001424	x017893	depleted	1000	0.958041958	1	0	0.4561883196	EXPECTED_FROM_NULL
x001424	x017995	preferred	1000	1	1	1	0.2774393349	EXPECTED_FROM_NULL
x001424	x018496	depleted	1000	0.8721278721	1	0	0.271640288	EXPECTED_FROM_NULL
x001424	x018497	depleted	1000	0.999000999	1	1	0.2460219466	EXPECTED_FROM_NULL
x001424	x018499	depleted	1000	0.999000999	1	1	0.3939937562	EXPECTED_FROM_NULL
x001424	x018500	depleted	1000	0.8921078921	1	0	0.2970752218	EXPECTED_FROM_NULL
x001424	x018502	depleted	1000	0.977022977	1	0	0.3178313532	EXPECTED_FROM_NULL
x001424	x018503	depleted	1000	0.997002997	1	1	0.271050466	EXPECTED_FROM_NULL
x001424	x018562	preferred	1000	1	1	0	0.2257687788	EXPECTED_FROM_NULL
x001424	x018564	preferred	1000	1	1	0	0.2711819881	EXPECTED_FROM_NULL
x001424	x018875	depleted	1000	0.9450549451	1	0	0.3459774417	EXPECTED_FROM_NULL
x001424	x018879	depleted	1000	1	1	0	0.3254732755	EXPECTED_FROM_NULL
x001424	x020020	depleted	1000	0.982017982	1	0	0.713734833	EXPECTED_FROM_NULL
x001424	x024928	preferred	1000	1	1	0	0.3537713812	EXPECTED_FROM_NULL
x001424	x025394	depleted	1000	0.986013986	1	0	0.318631209	EXPECTED_FROM_NULL
x001424	x032447	preferred	1000	1	1	0	0.2257687788	EXPECTED_FROM_NULL
x001424	x034496	preferred	1000	0.01298701299	0.2517482517	1	0.2774393349	EXPECTED_FROM_NULL
x001424	x034499	preferred	1000	1	1	0	0.2257687788	EXPECTED_FROM_NULL
x001424	x037848	preferred	1000	1	1	0	0.4390399461	EXPECTED_FROM_NULL
x001424	x037855	depleted	1000	0.976023976	1	0	0.3471335065	EXPECTED_FROM_NULL
x001424	x037857	depleted	1000	0.8361638362	1	0	0.3731674269	EXPECTED_FROM_NULL
x001424	x037860	depleted	1000	0.8271728272	1	0	0.2408673927	EXPECTED_FROM_NULL
x001424	x037861	depleted	1000	0.8821178821	1	0	0.2731010382	EXPECTED_FROM_NULL
x001424	x037863	depleted	1000	0.7962037962	1	0	0.2856787596	EXPECTED_FROM_NULL
x001424	x037913	preferred	1000	0.01198801199	0.2517482517	1	0.2711819881	EXPECTED_FROM_NULL
x001424	x037957	preferred	1000	1	1	0	0.2687709124	EXPECTED_FROM_NULL
x001424	x037959	preferred	1000	1	1	0	0.2257687788	EXPECTED_FROM_NULL
x001424	x038105	preferred	1000	1	1	0	0.3644958715	EXPECTED_FROM_NULL
x001424	x038536	depleted	1000	0.983016983	1	0	0.3137452556	EXPECTED_FROM_NULL
x001424	x038538	depleted	1000	0.962037962	1	0	0.3611167406	EXPECTED_FROM_NULL
x001424	x038541	depleted	1000	1	1	1	0.4589256342	EXPECTED_FROM_NULL
x001424	x041114	depleted	1000	0.962037962	1	0	0.6922249322	EXPECTED_FROM_NULL
x001424	x041117	depleted	1000	0.9430569431	1	0	0.472573301	EXPECTED_FROM_NULL
x001424	x041258	preferred	1000	1	1	0	0.3644958715	EXPECTED_FROM_NULL
x001424	x041262	preferred	1000	1	1	0	0.4163110477	EXPECTED_FROM_NULL
x001424	x041263	depleted	1000	0.959040959	1	0	0.446548544	EXPECTED_FROM_NULL
x001424	x041658	preferred	1000	0.01498501499	0.2517482517	1	0.2774393349	EXPECTED_FROM_NULL
x001424	x042110	preferred	1000	1	1	0	0.3632474996	EXPECTED_FROM_NULL
x001424	x042822	preferred	1000	1	1	0	0.2802349613	EXPECTED_FROM_NULL
x001425	x000104	depleted	1000	0.995004995	1	1	0.2042761546	EXPECTED_FROM_NULL
x001425	x000107	depleted	1000	0.7912087912	1	0	0.2245819498	EXPECTED_FROM_NULL
x001425	x000108	depleted	1000	0.7852147852	1	1	0.1601557164	EXPECTED_FROM_NULL
x001425	x000110	depleted	1000	0.8971028971	1	1	0.2745561009	EXPECTED_FROM_NULL
x001425	x000111	depleted	1000	0.8331668332	1	0	0.2033312277	EXPECTED_FROM_NULL
x001425	x001090	preferred	1000	1	1	1	0.144640151	EXPECTED_FROM_NULL
x001425	x002110	preferred	1000	1	1	1	0.1728597001	EXPECTED_FROM_NULL
x001425	x014828	preferred	1000	0.04195804196	0.2895104895	1	0.2026174851	EXPECTED_FROM_NULL
x001425	x016901	preferred	1000	1	1	1	0.2857397985	EXPECTED_FROM_NULL
x001425	x017409	preferred	1000	0.02197802198	0.2517482517	1	0.1664897219	EXPECTED_FROM_NULL
x001425	x017413	preferred	1000	1	1	0	0.1932461045	EXPECTED_FROM_NULL
x001425	x017415	depleted	1000	0.9140859141	1	0	0.2180197349	EXPECTED_FROM_NULL
x001425	x017677	preferred	1000	1	1	1	0.1331193733	EXPECTED_FROM_NULL
x001425	x017888	preferred	1000	1	1	0	0.223882356	EXPECTED_FROM_NULL
x001425	x017889	preferred	1000	1	1	0	0.2296112187	EXPECTED_FROM_NULL
x001425	x017891	preferred	1000	1	1	0	0.1908326075	EXPECTED_FROM_NULL
x001425	x017892	preferred	1000	1	1	0	0.1194609436	EXPECTED_FROM_NULL
x001425	x018254	preferred	1000	1	1	0	0.1454648948	EXPECTED_FROM_NULL
x001425	x018496	depleted	1000	0.7762237762	1	1	0.1526002955	EXPECTED_FROM_NULL
x001425	x018498	preferred	1000	1	1	1	0.2223697911	EXPECTED_FROM_NULL
x001425	x018499	depleted	1000	0.8671328671	1	0	0.1735050036	EXPECTED_FROM_NULL
x001425	x018502	depleted	1000	0.9430569431	1	0	0.3002069892	EXPECTED_FROM_NULL
x001425	x018503	preferred	1000	1	1	0	0.2109724171	EXPECTED_FROM_NULL
x001425	x018562	preferred	1000	0.05594405594	0.3105859658	1	0.1503042352	EXPECTED_FROM_NULL
x001425	x018567	preferred	1000	1	1	1	0.159902395	EXPECTED_FROM_NULL
x001425	x018873	preferred	1000	0.05394605395	0.3077473707	1	0.2348527378	EXPECTED_FROM_NULL
x001425	x019939	preferred	1000	0.01198801199	0.2517482517	1	0.1768144597	EXPECTED_FROM_NULL
x001425	x020016	preferred	1000	1	1	0	0.2279799404	EXPECTED_FROM_NULL
x001425	x020017	preferred	1000	0.07792207792	0.3801652893	1	0.1757883119	EXPECTED_FROM_NULL
x001425	x024240	preferred	1000	1	1	0	0.2640279224	EXPECTED_FROM_NULL
x001425	x024242	preferred	1000	0.1288711289	0.5872146721	1	0.1989994228	EXPECTED_FROM_NULL
