block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G1/generic#13	G1	generic	G1/generic	x000107	x022523	5	1	0	5	879	0.001483679525	0.001238645747	1.197823937	0.2604158678	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x022523	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x022523	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x022524	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x022524	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x022524	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x022524	5	1	0	5	598	0.001483679525	0.001612903226	0.9198813056	-0.1204803759	depleted
G1/generic#13	G1	generic	G1/generic	x000107	x022524	5	1	0	5	879	0.001483679525	0.001238645747	1.197823937	0.2604158678	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x022524	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x022524	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x022526	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x022526	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x022526	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x022526	5	1	0	5	598	0.001483679525	0.001612903226	0.9198813056	-0.1204803759	depleted
G1/generic#13	G1	generic	G1/generic	x000107	x022526	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x022526	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x022526	5	1	1	5	811	0.004451038576	0.001312335958	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x022527	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x022527	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x022527	5	1	0	5	601	0.001483679525	0.001607717042	0.9228486647	-0.1158340111	depleted
G0/generic#8	G0	generic	G0/generic	x000107	x022527	5	1	0	5	598	0.001483679525	0.001612903226	0.9198813056	-0.1204803759	depleted
G1/generic#13	G1	generic	G1/generic	x000107	x022527	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x022527	5	1	0	5	891	0.001483679525	0.001226492232	1.209693373	0.2746414066	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x022527	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x034240	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x034240	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x034240	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x034240	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x034240	5	1	1	5	879	0.004451038576	0.001238645747	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x034240	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x034240	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x034245	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x034245	6	1	0	6	685	0.001479289941	0.001474926254	1.00295858	0.004262026854	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x034245	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x034245	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x034245	5	1	0	5	879	0.001483679525	0.001238645747	1.197823937	0.2604158678	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x034245	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x034245	5	1	0	5	811	0.001483679525	0.001312335958	1.130563798	0.1770424063	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x034246	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x034246	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x034246	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x034246	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x034246	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x034246	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x034246	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x038441	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x038441	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x038441	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x038441	5	3	0	5	598	0.001483679525	0.00376344086	0.3942348453	-1.342872797	depleted
G1/generic#13	G1	generic	G1/generic	x000107	x038441	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x038441	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x038441	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x040632	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x040632	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x040632	5	1	0	5	601	0.001483679525	0.001607717042	0.9228486647	-0.1158340111	depleted
G0/generic#8	G0	generic	G0/generic	x000107	x040632	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x040632	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x040632	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x040632	5	0	0	5	811	0.001483679525	0.0004374453193	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x040637	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x040637	6	0	0	6	685	0.001479289941	0.0004916420846	3.00887574	1.589224528	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x040637	5	1	0	5	601	0.001483679525	0.001607717042	0.9228486647	-0.1158340111	depleted
G0/generic#8	G0	generic	G0/generic	x000107	x040637	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x040637	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x040637	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x040637	5	1	1	5	811	0.004451038576	0.001312335958	3.391691395	1.762004907	preferred
G1/generic#0	G1	generic	G1/generic	x000107	x040638	7	0	0	7	671	0.001474926254	0.0004985044865	2.958702065	1.564964427	preferred
G2/generic#2	G2	generic	G2/generic	x000107	x040638	6	1	0	6	685	0.001479289941	0.001474926254	1.00295858	0.004262026854	preferred
G3/generic#5	G3	generic	G3/generic	x000107	x040638	5	0	0	5	601	0.001483679525	0.0005359056806	2.768545994	1.46912849	preferred
G0/generic#8	G0	generic	G0/generic	x000107	x040638	5	0	0	5	598	0.001483679525	0.0005376344086	2.759643917	1.464482125	preferred
G1/generic#13	G1	generic	G1/generic	x000107	x040638	5	0	0	5	879	0.001483679525	0.0004128819158	3.59347181	1.845378369	preferred
G1/generic#15	G1	generic	G1/generic	x000107	x040638	5	0	0	5	891	0.001483679525	0.0004088307441	3.629080119	1.859603907	preferred
G2/generic#15	G2	generic	G2/generic	x000107	x040638	5	1	1	5	811	0.004451038576	0.001312335958	3.391691395	1.762004907	preferred
G0/generic#1	G0	generic	G0/generic	x000108	x001431	5	0	0	5	667	0.001483679525	0.0005005005005	2.964391691	1.567736087	preferred
G1/generic#5	G1	generic	G1/generic	x000108	x001431	5	0	0	5	607	0.001483679525	0.0005324813632	2.786350148	1.478376566	preferred
G1/generic#6	G1	generic	G1/generic	x000108	x001431	5	3	0	5	676	0.001483679525	0.003472222222	0.4272997033	-1.22667978	depleted
G2/generic#8	G2	generic	G2/generic	x000108	x001431	5	5	0	5	643	0.001483679525	0.005641025641	0.2630159158	-1.926777991	depleted
G0/generic#1	G0	generic	G0/generic	x000108	x016452	5	0	0	5	667	0.001483679525	0.0005005005005	2.964391691	1.567736087	preferred
G1/generic#5	G1	generic	G1/generic	x000108	x016452	5	0	0	5	607	0.001483679525	0.0005324813632	2.786350148	1.478376566	preferred
G1/generic#6	G1	generic	G1/generic	x000108	x016452	5	0	0	5	676	0.001483679525	0.000496031746	2.991097923	1.580675142	preferred
G2/generic#8	G2	generic	G2/generic	x000108	x016452	5	0	0	5	643	0.001483679525	0.0005128205128	2.893175074	1.532653627	preferred
G0/generic#1	G0	generic	G0/generic	x000108	x016455	5	0	0	5	667	0.001483679525	0.0005005005005	2.964391691	1.567736087	preferred
G1/generic#5	G1	generic	G1/generic	x000108	x016455	5	0	0	5	607	0.001483679525	0.0005324813632	2.786350148	1.478376566	preferred
G1/generic#6	G1	generic	G1/generic	x000108	x016455	5	0	0	5	676	0.001483679525	0.000496031746	2.991097923	1.580675142	preferred
G2/generic#8	G2	generic	G2/generic	x000108	x016455	5	0	0	5	643	0.001483679525	0.0005128205128	2.893175074	1.532653627	preferred
G0/generic#1	G0	generic	G0/generic	x000108	x021784	5	0	0	5	667	0.001483679525	0.0005005005005	2.964391691	1.567736087	preferred
G1/generic#5	G1	generic	G1/generic	x000108	x021784	5	0	0	5	607	0.001483679525	0.0005324813632	2.786350148	1.478376566	preferred
G1/generic#6	G1	generic	G1/generic	x000108	x021784	5	0	0	5	676	0.001483679525	0.000496031746	2.991097923	1.580675142	preferred
G2/generic#8	G2	generic	G2/generic	x000108	x021784	5	1	0	5	643	0.001483679525	0.001538461538	0.9643916914	-0.05230887327	depleted
G0/generic#1	G0	generic	G0/generic	x000108	x022523	5	0	0	5	667	0.001483679525	0.0005005005005	2.964391691	1.567736087	preferred
G1/generic#5	G1	generic	G1/generic	x000108	x022523	5	0	0	5	607	0.001483679525	0.0005324813632	2.786350148	1.478376566	preferred
G1/generic#6	G1	generic	G1/generic	x000108	x022523	5	0	0	5	676	0.001483679525	0.000496031746	2.991097923	1.580675142	preferred
