token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x018878	outgoing	91	1	1	0	0	1	0	0	0	0	0.3313253012	0.000999000999	0.000999000999	0.3219662786	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018879	outgoing	91	3	3	0.9949327573	0.9956369164	0.9935244392	0.001219639262	0.3904177714	0.3910177248	0.3126120668	0.7936746988	0.999000999	0.994005994	0.3488461274	1	0.9300699301	INSUFFICIENT_SUPPORT	false
x019942	outgoing	59	1	1	0	0	1	0	0	0	0	0.2951807229	0.000999000999	0.000999000999	0.3042173327	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019943	outgoing	51	1	1	0	0	1	0	0	0	0	0.3072289157	0.000999000999	0.000999000999	0.3646089624	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020016	outgoing	90	1	1	0	0	1	0	0	0	0	0.3614457831	0.000999000999	0.000999000999	0.2880804861	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020017	outgoing	90	1	1	0	0	1	0	0	0	0	0.1641566265	0.000999000999	0.000999000999	0.3762196687	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020019	outgoing	88	1	1	0	0	1	0	0	0	0	0.3253012048	0.000999000999	0.000999000999	0.3266417996	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020020	outgoing	93	3	2	0.9944853863	0.9939674377	0.9934131366	0.00140476341	0.3720453224	0.3536856355	0.2929458318	0.781124498	0.0979020979	0.7152847153	0.2972921007	1	0.961038961	INSUFFICIENT_SUPPORT	false
x020022	outgoing	94	3	2	0.9959593895	0.9961848503	0.9950675666	0.0008031871419	0.4780732592	0.4691808435	0.359060555	0.8519076305	0.5554445554	0.8351648352	0.3724395341	1	0.959040959	INSUFFICIENT_SUPPORT	false
x020023	outgoing	69	1	1	0	0	1	0	0	0	0	0.3644578313	0.000999000999	0.000999000999	0.2918606207	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x024240	outgoing	35	1	1	0	0	1	0	0	0	0	0.1551204819	0.000999000999	0.000999000999	0.3797093464	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x024245	outgoing	47	1	1	0	0	1	0	0	0	0	0.1581325301	0.000999000999	0.000999000999	0.3708741269	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x025392	outgoing	139	4	3	0.9964403781	0.996283779	0.9950728442	0.0009320534787	0.4363827431	0.4367754929	0.3381920565	0.7902861446	0.99000999	0.8921078921	0.3677009439	1	0.2917082917	INSUFFICIENT_SUPPORT	false
x025393	outgoing	130	4	4	0.9961308924	0.9961308773	0.9945152409	0.001392737667	0.4906060825	0.4836425607	0.4041113147	0.8399849398	0.991008991	0.964035964	0.3665800859	1	0.982017982	INSUFFICIENT_SUPPORT	false
x025394	outgoing	136	3	2	0.9958937813	0.9955298614	0.9955257308	0.0006339082856	0.4291759445	0.4060972108	0.3313345977	0.7665662651	0.997002997	0.988011988	0.3265638474	1	0.4975024975	INSUFFICIENT_SUPPORT	false
x025395	outgoing	144	7	4	0.9966767058	0.9966199067	0.9960638916	0.0004980674469	0.4719314194	0.4744871455	0.3280236937	0.7949655766	0.984015984	0.1628371628	0.3403804545	1	0.8321678322	INSUFFICIENT_SUPPORT	false
x025396	outgoing	146	6	4	0.9970397344	0.9971805109	0.9955124318	0.000855816793	0.4658678359	0.4731233625	0.3122618061	0.7984437751	0.996003996	0.8281718282	0.3422123628	1	0.8391608392	INSUFFICIENT_SUPPORT	false
x025397	outgoing	143	9	4	0.9972213219	0.9971805109	0.9949654937	0.001168311811	0.5522430847	0.5507510323	0.4146026565	0.8201137885	0.8521478521	0.3586413586	0.3333068595	1	0.7662337662	INSUFFICIENT_SUPPORT	false
x025398	outgoing	140	7	3	0.9973056095	0.9971922363	0.9945152409	0.001202601692	0.5166614894	0.509287768	0.3813237978	0.8321858864	0.978021978	0.8961038961	0.3304625323	1	0.3456543457	INSUFFICIENT_SUPPORT	false
x025399	outgoing	135	5	2	0.9971844557	0.9971805109	0.9960638916	0.0008367949109	0.4372547672	0.4233548281	0.3124135787	0.7780120482	0.97002997	0.7592407592	0.3212944477	1	0.3216783217	INSUFFICIENT_SUPPORT	false
x032993	outgoing	19	1	1	0	0	1	0	0	0	0	0.156626506	0.000999000999	0.000999000999	0.3612367572	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x033096	outgoing	19	1	1	0	0	1	0	0	0	0	0.1174698795	0.000999000999	0.000999000999	0.3467010188	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x037850	outgoing	81	2	2	0.9949688562	0.9949688562	0.9949688562	0	0.4133354993	0.4133354993	0.3656129819	0.8147590361	0.000999000999	0.000999000999	0.3650558081	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x037854	outgoing	75	1	1	0	0	1	0	0	0	0	0.3463855422	0.000999000999	0.000999000999	0.3101556624	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x037856	outgoing	267	25	4	0.9998226006	1	0.9988665353	0.0002827366355	0.5308161779	0.5306958649	0.3794409282	0.8025903614	0.05594405594	0.996003996	0.3187214703	1	0.007992007992	REPRODUCIBLY_BROAD	false
x037857	outgoing	305	31	4	0.9994579549	0.999433899	0.9977398578	0.000555189785	0.556130342	0.5494134771	0.4063833891	0.8152934318	0.02597402597	0.958041958	0.3294862966	1	0.2147852148	INSUFFICIENT_SUPPORT	false
x037858	outgoing	310	30	4	0.9995524521	0.999433899	0.9983038265	0.0004344846031	0.5512581391	0.5523019689	0.412100734	0.8118975904	0.007992007992	0.952047952	0.3400638043	1	0.000999000999	REPRODUCIBLY_BROAD	false
x037859	outgoing	292	29	4	0.9993421042	0.999433899	0.9977398578	0.0004862222041	0.5556650515	0.555923976	0.4035420836	0.822912339	0.04295704296	0.6513486513	0.3458739045	1	0.000999000999	REPRODUCIBLY_BROAD	false
x037860	outgoing	296	31	4	0.9995673235	0.999433899	0.9977457382	0.0005085046749	0.5548758239	0.5499809316	0.4108108128	0.8163136417	0.05094905095	0.984015984	0.3335926251	1	0.000999000999	REPRODUCIBLY_BROAD	false
x037861	outgoing	280	26	4	0.9995361312	0.999433899	0.9977457382	0.0005508718015	0.5648371998	0.5659789053	0.4175179936	0.8203776645	0.08191808192	0.8371628372	0.3412671014	1	0.000999000999	REPRODUCIBLY_BROAD	false
x037862	outgoing	294	30	4	0.9994380727	0.999433899	0.9971805109	0.0006300583852	0.5612739211	0.5559639631	0.4068969623	0.828313253	0.000999000999	0.5814185814	0.3398359087	1	0.001998001998	REPRODUCIBLY_BROAD	false
x037863	outgoing	281	32	4	0.9995138642	0.999433899	0.9983038265	0.0004361970068	0.5651818404	0.5594585786	0.4053922789	0.8117940512	0.003996003996	0.8281718282	0.3293353259	1	0.000999000999	REPRODUCIBLY_BROAD	false
x038536	outgoing	136	7	4	0.9974243029	0.9971922363	0.9960638916	0.0007634279993	0.4978162148	0.4995638744	0.3816709206	0.8332616179	0.1328671329	0.1708291708	0.3371970826	1	0.2137862138	INSUFFICIENT_SUPPORT	false
x038537	outgoing	128	4	4	0.9969648745	0.9969654585	0.9956239152	0.0009901157555	0.4530544241	0.4511809876	0.3473972521	0.828689759	0.6933066933	0.3136863137	0.3530325456	1	0.8911088911	INSUFFICIENT_SUPPORT	false
x038538	outgoing	141	3	2	0.9963366429	0.9956350354	0.9956350354	0.001215219739	0.3574536258	0.360011843	0.2892474847	0.7956827309	0.9490509491	0.8171828172	0.3079961434	1	1	INSUFFICIENT_SUPPORT	false
x038539	outgoing	141	7	4	0.996836644	0.9966199067	0.9960638916	0.0007431666703	0.4734989997	0.4504958622	0.3387735718	0.8367039587	0.008991008991	0.1538461538	0.3246636828	1	0.7082917083	INSUFFICIENT_SUPPORT	false
x038540	outgoing	156	9	4	0.9969399903	0.9971805109	0.9949539091	0.001032355619	0.529738964	0.5312067967	0.3876015839	0.8073962517	0.03096903097	0.02197802198	0.3422604245	1	0.2527472527	INSUFFICIENT_SUPPORT	true
x038541	outgoing	142	6	3	0.9970735236	0.9971805109	0.995506622	0.0008250790582	0.5182527656	0.5186493354	0.408409829	0.8335843373	0.2927072927	0.4885114885	0.3767060981	1	0.3696303696	INSUFFICIENT_SUPPORT	false
x038542	outgoing	124	5	4	0.9983057193	0.9983038265	0.9977457382	0.0004575661378	0.4671789724	0.4810483642	0.3339288811	0.7921686747	0.05694305694	0.3496503497	0.3103464474	1	0.4315684316	INSUFFICIENT_SUPPORT	false
x038543	outgoing	125	5	3	0.9984202048	0.9983097249	0.9971805109	0.0007411377362	0.4953893936	0.4707543033	0.341927741	0.8487951807	0.03296703297	0.3936063936	0.3410588336	1	0.1768231768	INSUFFICIENT_SUPPORT	false
x041114	outgoing	63	2	2	0.9983038265	0.9983038265	0.9983038265	0	0.4328248281	0.4328248281	0.3785785805	0.8237951807	0.000999000999	0.000999000999	0.3851287824	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041115	outgoing	71	3	3	0.996256163	0.9960755463	0.9955124318	0.0008485804285	0.5021418371	0.4904157983	0.3969621621	0.8529116466	0.2507492507	0.9410589411	0.3830986345	1	0.6923076923	INSUFFICIENT_SUPPORT	false
x041117	outgoing	71	1	1	0	0	1	0	0	0	0	0.1475903614	0.000999000999	0.000999000999	0.3873643345	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041118	outgoing	76	4	3	0.9971523776	0.9969654585	0.9961848503	0.0007667020171	0.5139273294	0.510349592	0.3826417878	0.8482680723	0.8121878122	0.3766233766	0.3648123795	1	0.4565434565	INSUFFICIENT_SUPPORT	false
x041119	outgoing	78	2	2	0.9983038265	0.9983038265	0.9983038265	0	0.4006031198	0.4006031198	0.3553324938	0.8403614458	0.000999000999	0.000999000999	0.3452998665	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041256	outgoing	36	1	1	0	0	1	0	0	0	0	0.1189759036	0.000999000999	0.000999000999	0.3097076518	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041260	outgoing	46	1	1	0	0	1	0	0	0	0	0.1490963855	0.000999000999	0.000999000999	0.380913235	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041261	outgoing	43	1	1	0	0	1	0	0	0	0	0.1340361446	0.000999000999	0.000999000999	0.333416948	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041658	outgoing	28	1	1	0	0	1	0	0	0	0	0.1174698795	0.000999000999	0.000999000999	0.3448210488	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042800	outgoing	64	1	1	0	0	1	0	0	0	0	0.3253012048	0.000999000999	0.000999000999	0.2916599344	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042801	outgoing	67	1	1	0	0	1	0	0	0	0	0.1234939759	0.000999000999	0.000999000999	0.3427028204	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042802	outgoing	69	1	1	0	0	1	0	0	0	0	0.3162650602	0.000999000999	0.000999000999	0.2798707076	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042804	outgoing	73	1	1	0	0	1	0	0	0	0	0.1626506024	0.000999000999	0.000999000999	0.3385204731	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042805	outgoing	63	2	2	0.9971922363	0.9971922363	0.9971922363	0	0.370451791	0.370451791	0.3083240747	0.7259036145	0.000999000999	0.000999000999	0.3375903601	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x042807	outgoing	76	2	1	0.9971805109	0.9971805109	0.9971805109	0	0.2971865825	0.2971865825	0.2337683096	0.7093373494	0.000999000999	0.000999000999	0.3303645879	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000105	incoming	130	1	1	0	0	1	0	0	0	0	0.1129518072	0.000999000999	0.000999000999	0.3452774217	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000107	incoming	148	1	1	0	0	1	0	0	0	0	0.3207831325	0.000999000999	0.000999000999	0.3229018483	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000108	incoming	152	1	1	0	0	1	0	0	0	0	0.3192771084	0.000999000999	0.000999000999	0.3084744288	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000111	incoming	137	1	1	0	0	1	0	0	0	0	0.1310240964	0.000999000999	0.000999000999	0.3914123697	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016901	incoming	47	1	1	0	0	1	0	0	0	0	0.1490963855	0.000999000999	0.000999000999	0.3312122237	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016902	incoming	46	1	1	0	0	1	0	0	0	0	0.1551204819	0.000999000999	0.000999000999	0.3793586831	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x017891	incoming	83	2	2	0.9943999443	0.9943999443	0.9943999443	0	0.4284221004	0.4284221004	0.3798657196	0.8087349398	0.000999000999	0.000999000999	0.3729560494	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018498	incoming	168	1	1	0	0	1	0	0	0	0	0.1762048193	0.000999000999	0.000999000999	0.3731730271	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018499	incoming	148	1	1	0	0	1	0	0	0	0	0.1641566265	0.000999000999	0.000999000999	0.3385204731	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018500	incoming	171	1	1	0	0	1	0	0	0	0	0.3057228916	0.000999000999	0.000999000999	0.3646089624	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018501	incoming	143	3	3	0.9937479464	0.9934136633	0.9934136633	0.0005789952762	0.4981095269	0.4857894117	0.4285886353	0.8348393574	0.6043956044	0.979020979	0.3390993255	1	0.995004995	INSUFFICIENT_SUPPORT	false
x018502	incoming	164	1	1	0	0	1	0	0	0	0	0.1762048193	0.000999000999	0.000999000999	0.3716717373	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018503	incoming	145	1	1	0	0	1	0	0	0	0	0.1762048193	0.000999000999	0.000999000999	0.3734923498	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019942	incoming	59	1	1	0	0	1	0	0	0	0	0.2951807229	0.000999000999	0.000999000999	0.3042173327	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x024245	incoming	47	1	1	0	0	1	0	0	0	0	0.1536144578	0.000999000999	0.000999000999	0.36137226	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x037856	incoming	267	12	4	0.9941964679	0.9943999443	0.9922118824	0.0009053064233	0.4740711733	0.4900519236	0.3208402261	0.8255522088	0.95004995	0.6663336663	0.3154752612	1	0.0989010989	INSUFFICIENT_SUPPORT	false
x037857	incoming	305	16	4	0.9936186262	0.9938505042	0.9902558233	0.001265039881	0.5290308749	0.516421805	0.3813036158	0.8243599398	0.2107892108	0.06193806194	0.3153624953	1	0.6483516484	INSUFFICIENT_SUPPORT	false
x037858	incoming	310	15	4	0.9936366065	0.9938505042	0.9900381415	0.001200970026	0.5294991316	0.5223744684	0.3747651809	0.8161646586	0.04195804196	0.5864135864	0.3146598343	1	0.2117882118	INSUFFICIENT_SUPPORT	false
x037859	incoming	292	11	4	0.9936433873	0.9938505042	0.9912284056	0.0009748583203	0.5104792982	0.5181734866	0.3709642499	0.8240690033	0.5634365634	0.2887112887	0.3339635608	1	0.07392607393	INSUFFICIENT_SUPPORT	false
x037860	incoming	296	15	4	0.993133415	0.9932998151	0.9896291075	0.001293441632	0.5271698192	0.5191197527	0.3751457825	0.8172690763	0.2847152847	0.3626373626	0.3260674126	1	0.2867132867	INSUFFICIENT_SUPPORT	false
x037861	incoming	280	13	4	0.9929533153	0.9933026852	0.9896270437	0.001454075748	0.5333632574	0.5448564028	0.3785522194	0.8015523633	0.1538461538	0.9180819181	0.3259060993	1	0.9030969031	INSUFFICIENT_SUPPORT	false
x037862	incoming	294	6	4	0.9934539177	0.9934131366	0.990690233	0.00146110518	0.5153224333	0.5083332032	0.3818954047	0.8323293173	0.1508491508	0.9300699301	0.3301614327	1	0.8841158841	INSUFFICIENT_SUPPORT	false
x037863	incoming	281	11	3	0.9934771206	0.9934136633	0.9922118824	0.0009318219571	0.5353551878	0.5231087938	0.4020053024	0.8320098576	0.08091908092	0.3136863137	0.3592127409	1	0.9340659341	INSUFFICIENT_SUPPORT	false
x038538	incoming	141	1	1	0	0	1	0	0	0	0	0.1295180723	0.000999000999	0.000999000999	0.2945230665	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041114	incoming	63	1	1	0	0	1	0	0	0	0	0.1777108434	0.000999000999	0.000999000999	0.3731730271	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041117	incoming	71	1	1	0	0	1	0	0	0	0	0.140060241	0.000999000999	0.000999000999	0.3777308922	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x041118	incoming	76	1	1	0	0	1	0	0	0	0	0.1460843373	0.000999000999	0.000999000999	0.3817242186	1	0.000999000999	INSUFFICIENT_SUPPORT	false
