token_a	token_b	count_a	count_b	structural_similarity	reliability	position_similarity	left_similarity	right_similarity	position_reliability	left_reliability	right_reliability	total_evidence_weight	diagnostic_weighted_similarity	grapheme_distance	normalized_grapheme_distance	grapheme_similarity	common_prefix	common_suffix	length_difference	discovery_score
lchedy	qol	116	139	0.6522816395351466	0.896262959714942	0.966586502333293	0.521964249354871	0.4682941669172759	0.9786758241443629	0.8524929108367524	0.8576201441637107	2.688788879144826	0.6666808944761234	6	1	0	0	0	3	0.5846158728174854
okaiin	ol	215	557	0.6837313587718135	0.9336155996346608	0.9553913341574214	0.6033331331571451	0.492469609000874	0.9873688475619639	0.9050740499315866	0.9084039014104318	2.8008467989039825	0.6914859169600049	5	0.8333333333333334	0.16666666666666663	1	0	4	0.5319518854239734
okain	ol	140	557	0.6814988719126914	0.9227888005592293	0.9489317588599122	0.5726162338100677	0.5229486230680942	0.9848563610540276	0.8898285283933174	0.8936815122303431	2.768366401677688	0.6904581903279148	4	0.8	0.19999999999999996	1	0	3	0.5031036212758243
qokaiin	qol	264	139	0.7385705292535669	0.9222027616641363	0.9780726880719236	0.6837920006341057	0.5538468990546715	0.9847212996040474	0.8890026945107661	0.8928842908775955	2.766608284992409	0.746597610683035	5	0.7142857142857143	0.2857142857142857	2	0	4	0.48650841554384444
daiin	dol	847	109	0.6674072438400929	0.9020217380377192	0.9436741289388454	0.6111312272941798	0.4474163752872532	0.9801295439045473	0.8605246242987643	0.8654110459098462	2.7060652141131576	0.6792206732729514	4	0.8	0.19999999999999996	1	0	2	0.4816126736540836
qokain	qol	273	139	0.7666127227268595	0.9222027616641363	0.9611682498586946	0.7088448586497091	0.6298250596721747	0.9847212996040474	0.8890026945107661	0.8928842908775955	2.766608284992409	0.7731520037925768	4	0.6666666666666666	0.33333333333333337	2	0	3	0.4713149133503818
aiin	ar	504	402	0.6710169722064926	0.9336155996346608	0.9580006917044024	0.6441084158615198	0.41094180905355593	0.9873688475619639	0.9050740499315866	0.9084039014104318	2.8008467989039825	0.6791399639608294	3	0.75	0.25	1	0	2	0.4698539346536993
chol	cthy	395	103	0.6832446249566512	0.8972334753256516	0.9270631543706633	0.48028313789916904	0.6423875826001212	0.9790571300181661	0.8537563310031221	0.8588869649556666	2.6917004259769546	0.6945166943625628	3	0.75	0.25	1	0	0	0.45977246201057065
lchedy	qokeey	116	306	0.7037833242560133	0.9072460583751037	0.9573592694273613	0.6245555616926318	0.5294351416480468	0.9813071180756686	0.867904243837635	0.8725268132120078	2.7217381751253114	0.7140526090483938	4	0.6666666666666666	0.33333333333333337	0	1	0	0.4256697645875971
qokedy	qol	276	139	0.6861723881321237	0.9222027616641363	0.9585830124545339	0.6707288691747455	0.42920528276709174	0.9847212996040474	0.8890026945107661	0.8928842908775955	2.766608284992409	0.6952366718350912	4	0.6666666666666666	0.33333333333333337	2	0	3	0.42186004754208
chedy	qokeey	504	306	0.6726379776974972	0.9336155996346608	0.9276362900097074	0.3801160321352628	0.7101616109475216	0.9873688475619639	0.9050740499315866	0.9084039014104318	2.8008467989039825	0.6801749778082319	4	0.6666666666666666	0.33333333333333337	0	1	1	0.4186568725900629
dal	ol	242	557	0.6705903722425143	0.9336155996346608	0.9383199860223514	0.4911282234930129	0.5823229072121783	0.9873688475619639	0.9050740499315866	0.9084039014104318	2.8008467989039825	0.678351895238064	2	0.6666666666666666	0.33333333333333337	0	1	1	0.41738242166028355
ain	ar	109	402	0.6606392980058782	0.9020217380377192	0.9255135105252436	0.5506976485516684	0.5057067349407227	0.9801295439045473	0.8605246242987643	0.8654110459098462	2.7060652141131576	0.6720666623237541	2	0.6666666666666666	0.33333333333333337	1	0	1	0.3972740052021873
ain	al	109	257	0.658925448360527	0.9020217380377192	0.9141705173608665	0.6243553376314371	0.4382504900892777	0.9801295439045473	0.8605246242987643	0.8654110459098462	2.7060652141131576	0.6698085028112635	2	0.6666666666666666	0.33333333333333337	1	0	1	0.39624338544496396
qokar	qol	156	139	0.710557753585479	0.9201960794651174	0.9469328888296663	0.6409490323318122	0.5437913395949584	0.9842466947968375	0.8861828831351308	0.8901586604633841	2.760588238395352	0.7187142835246659	3	0.6	0.4	2	0	2	0.39231147544973927
qol	qotain	139	60	0.6689835033780392	0.837890644276738	0.90449969860195	0.6186648810706048	0.4837859304615632	0.9628187337212789	0.7715938620369526	0.7792593370719826	2.513671932830214	0.6863353806337257	4	0.6666666666666666	0.33333333333333337	2	0	3	0.3736900124372897
okar	otain	140	95	0.6618703323959871	0.8801776065027886	0.9356538078390984	0.42649231433621887	0.623464875012644	0.9750362431837678	0.8297803701391425	0.8357162061854554	2.640532819508366	0.6768448439643499	3	0.6	0.4	1	0	1	0.34953806699010304
