block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G0/generic#1	G2/generic#3	2	1	0	0	-0.004305069104	0
G0/generic#1	G3/generic#3	2	0	0	0	0	0
G0/generic#1	G0/generic#4	2	1	1	0.5	0.706031333	1
G0/generic#1	G1/generic#4	2	0	0	0	0	0
G0/generic#1	G2/generic#4	2	1	0	0	-0.004305069104	0
G0/generic#1	G3/generic#4	2	0	0	0	0	0
G0/generic#1	G0/generic#5	2	0	0	0	0	0
G0/generic#1	G1/generic#5	2	1	0	0	-0.004305069104	0
G0/generic#1	G2/generic#5	2	0	0	0	0	0
G0/generic#1	G3/generic#5	2	0	0	0	0	0
G0/generic#1	G0/generic#6	2	1	0	0	-0.004305069104	0
G0/generic#1	G1/generic#6	2	1	0	0	-0.004305069104	0
G0/generic#1	G2/generic#6	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G3/generic#6	2	0	0	0	0	0
G0/generic#1	G0/generic#7	2	0	0	0	0	0
G0/generic#1	G1/generic#7	2	2	0	0	-0.005276610253	0
G0/generic#1	G2/generic#7	2	0	0	0	0	0
G0/generic#1	G3/generic#7	2	1	0	0	-0.004305069104	0
G0/generic#1	G0/generic#8	2	1	0	0	-0.004305069104	0
G0/generic#1	G1/generic#8	2	0	0	0	0	0
G0/generic#1	G2/generic#8	2	0	0	0	0	0
G0/generic#1	G3/generic#8	2	0	0	0	0	0
G0/generic#1	G0/generic#9	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G1/generic#9	2	3	1	0.25	0.4038858023	0
G0/generic#1	G2/generic#9	2	1	1	0.5	0.706031333	0
G0/generic#1	G3/generic#9	2	1	1	0.5	0.706031333	0
G0/generic#1	G0/generic#10	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G1/generic#10	2	0	0	0	0	0
G0/generic#1	G2/generic#10	2	0	0	0	0	0
G0/generic#1	G3/generic#10	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G0/generic#11	2	1	1	0.5	0.706031333	0
G0/generic#1	G1/generic#11	2	2	1	0.3333333333	0.7484756098	0
G0/generic#1	G2/generic#11	2	0	0	0	0	0
G0/generic#1	G3/generic#11	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G0/generic#12	2	1	0	0	0.3508631319	0
G0/generic#1	G1/generic#12	2	1	1	0.5	0.706031333	0
G0/generic#1	G2/generic#12	2	2	1	0.3333333333	0.4969512195	0
G0/generic#1	G3/generic#12	2	3	1	0.25	0.4038858023	0
G0/generic#1	G0/generic#13	2	3	1	0.25	0.4038858023	0
G0/generic#1	G1/generic#13	2	2	2	1	1	1
G0/generic#1	G2/generic#13	2	1	0	0	-0.004305069104	0
G0/generic#1	G3/generic#13	2	0	0	0	0	0
G0/generic#1	G0/generic#14	2	2	2	1	1	1
G0/generic#1	G1/generic#14	2	3	0	0	0.1982032178	0
G0/generic#1	G2/generic#14	2	3	1	0.25	0.4038858023	0
G0/generic#1	G3/generic#14	2	1	1	0.5	0.706031333	0
G0/generic#1	G0/generic#15	2	0	0	0	0	0
G0/generic#1	G1/generic#15	2	1	1	0.5	0.706031333	1
G0/generic#1	G2/generic#15	2	1	1	0.5	0.706031333	0
G0/generic#1	G3/generic#15	2	0	0	0	0	0
G1/generic#1	G2/generic#1	1	0	0	0	0	0
G1/generic#1	G3/generic#1	1	0	0	0	0	0
G1/generic#1	G0/generic#2	1	2	0	0	-0.004305069104	0
G1/generic#1	G1/generic#2	1	0	0	0	0	0
G1/generic#1	G2/generic#2	1	0	0	0	0	0
G1/generic#1	G3/generic#2	1	1	1	1	1	1
G1/generic#1	G0/generic#3	1	1	0	0	-0.003039513678	0
G1/generic#1	G1/generic#3	1	1	1	1	1	1
G1/generic#1	G2/generic#3	1	1	0	0	-0.003039513678	0
G1/generic#1	G3/generic#3	1	0	0	0	0	0
G1/generic#1	G0/generic#4	1	1	0	0	-0.003039513678	0
G1/generic#1	G1/generic#4	1	0	0	0	0	0
G1/generic#1	G2/generic#4	1	1	0	0	-0.003039513678	0
G1/generic#1	G3/generic#4	1	0	0	0	0	0
G1/generic#1	G0/generic#5	1	0	0	0	0	0
G1/generic#1	G1/generic#5	1	1	0	0	-0.003039513678	0
G1/generic#1	G2/generic#5	1	0	0	0	0	0
G1/generic#1	G3/generic#5	1	0	0	0	0	0
G1/generic#1	G0/generic#6	1	1	0	0	-0.003039513678	0
G1/generic#1	G1/generic#6	1	1	0	0	-0.003039513678	0
G1/generic#1	G2/generic#6	1	2	1	0.5	0.706031333	1
G1/generic#1	G3/generic#6	1	0	0	0	0	0
G1/generic#1	G0/generic#7	1	0	0	0	0	0
G1/generic#1	G1/generic#7	1	2	0	0	-0.003725452171	0
G1/generic#1	G2/generic#7	1	0	0	0	0	0
G1/generic#1	G3/generic#7	1	1	0	0	-0.003039513678	0
G1/generic#1	G0/generic#8	1	1	0	0	-0.003039513678	0
G1/generic#1	G1/generic#8	1	0	0	0	0	0
G1/generic#1	G2/generic#8	1	0	0	0	0	0
G1/generic#1	G3/generic#8	1	0	0	0	0	0
G1/generic#1	G0/generic#9	1	2	1	0.5	0.706031333	0
G1/generic#1	G1/generic#9	1	3	1	0.3333333333	0.57559273	0
G1/generic#1	G2/generic#9	1	1	1	1	1	1
G1/generic#1	G3/generic#9	1	1	1	1	1	1
G1/generic#1	G0/generic#10	1	2	1	0.5	0.706031333	1
G1/generic#1	G1/generic#10	1	0	0	0	0	0
G1/generic#1	G2/generic#10	1	0	0	0	0	0
G1/generic#1	G3/generic#10	1	2	1	0.5	0.706031333	1
G1/generic#1	G0/generic#11	1	1	1	1	1	1
G1/generic#1	G1/generic#11	1	2	0	0	0.3508631319	0
G1/generic#1	G2/generic#11	1	0	0	0	0	0
G1/generic#1	G3/generic#11	1	2	1	0.5	0.706031333	0
G1/generic#1	G0/generic#12	1	1	0	0	0.4984802432	0
G1/generic#1	G1/generic#12	1	1	1	1	1	1
G1/generic#1	G2/generic#12	1	2	1	0.5	0.706031333	1
G1/generic#1	G3/generic#12	1	3	1	0.3333333333	0.57559273	0
G1/generic#1	G0/generic#13	1	3	1	0.3333333333	0.57559273	0
G1/generic#1	G1/generic#13	1	2	1	0.5	0.706031333	0
G1/generic#1	G2/generic#13	1	1	0	0	-0.003039513678	0
G1/generic#1	G3/generic#13	1	0	0	0	0	0
G1/generic#1	G0/generic#14	1	2	1	0.5	0.706031333	0
G1/generic#1	G1/generic#14	1	3	0	0	0.2851560314	0
G1/generic#1	G2/generic#14	1	3	1	0.3333333333	0.57559273	0
G1/generic#1	G3/generic#14	1	1	1	1	1	1
G1/generic#1	G0/generic#15	1	0	0	0	0	0
G1/generic#1	G1/generic#15	1	1	1	1	1	1
G1/generic#1	G2/generic#15	1	1	1	1	1	1
G1/generic#1	G3/generic#15	1	0	0	0	0	0
G2/generic#1	G3/generic#1	0	0	0	0	0	0
G2/generic#1	G0/generic#2	0	2	0	0	0	0
G2/generic#1	G1/generic#2	0	0	0	0	0	0
G2/generic#1	G2/generic#2	0	0	0	0	0	0
G2/generic#1	G3/generic#2	0	1	0	0	0	0
G2/generic#1	G0/generic#3	0	1	0	0	0	0
G2/generic#1	G1/generic#3	0	1	0	0	0	0
G2/generic#1	G2/generic#3	0	1	0	0	0	0
G2/generic#1	G3/generic#3	0	0	0	0	0	0
G2/generic#1	G0/generic#4	0	1	0	0	0	0
G2/generic#1	G1/generic#4	0	0	0	0	0	0
G2/generic#1	G2/generic#4	0	1	0	0	0	0
G2/generic#1	G3/generic#4	0	0	0	0	0	0
G2/generic#1	G0/generic#5	0	0	0	0	0	0
G2/generic#1	G1/generic#5	0	1	0	0	0	0
G2/generic#1	G2/generic#5	0	0	0	0	0	0
G2/generic#1	G3/generic#5	0	0	0	0	0	0
G2/generic#1	G0/generic#6	0	1	0	0	0	0
G2/generic#1	G1/generic#6	0	1	0	0	0	0
G2/generic#1	G2/generic#6	0	2	0	0	0	0
G2/generic#1	G3/generic#6	0	0	0	0	0	0
G2/generic#1	G0/generic#7	0	0	0	0	0	0
G2/generic#1	G1/generic#7	0	2	0	0	0	0
G2/generic#1	G2/generic#7	0	0	0	0	0	0
G2/generic#1	G3/generic#7	0	1	0	0	0	0
G2/generic#1	G0/generic#8	0	1	0	0	0	0
G2/generic#1	G1/generic#8	0	0	0	0	0	0
G2/generic#1	G2/generic#8	0	0	0	0	0	0
G2/generic#1	G3/generic#8	0	0	0	0	0	0
G2/generic#1	G0/generic#9	0	2	0	0	0	0
G2/generic#1	G1/generic#9	0	3	0	0	0	0
G2/generic#1	G2/generic#9	0	1	0	0	0	0
G2/generic#1	G3/generic#9	0	1	0	0	0	0
G2/generic#1	G0/generic#10	0	2	0	0	0	0
G2/generic#1	G1/generic#10	0	0	0	0	0	0
G2/generic#1	G2/generic#10	0	0	0	0	0	0
G2/generic#1	G3/generic#10	0	2	0	0	0	0
G2/generic#1	G0/generic#11	0	1	0	0	0	0
G2/generic#1	G1/generic#11	0	2	0	0	0	0
G2/generic#1	G2/generic#11	0	0	0	0	0	0
G2/generic#1	G3/generic#11	0	2	0	0	0	0
G2/generic#1	G0/generic#12	0	1	0	0	0	0
G2/generic#1	G1/generic#12	0	1	0	0	0	0
G2/generic#1	G2/generic#12	0	2	0	0	0	0
G2/generic#1	G3/generic#12	0	3	0	0	0	0
G2/generic#1	G0/generic#13	0	3	0	0	0	0
G2/generic#1	G1/generic#13	0	2	0	0	0	0
G2/generic#1	G2/generic#13	0	1	0	0	0	0
G2/generic#1	G3/generic#13	0	0	0	0	0	0
G2/generic#1	G0/generic#14	0	2	0	0	0	0
G2/generic#1	G1/generic#14	0	3	0	0	0	0
G2/generic#1	G2/generic#14	0	3	0	0	0	0
G2/generic#1	G3/generic#14	0	1	0	0	0	0
G2/generic#1	G0/generic#15	0	0	0	0	0	0
G2/generic#1	G1/generic#15	0	1	0	0	0	0
G2/generic#1	G2/generic#15	0	1	0	0	0	0
G2/generic#1	G3/generic#15	0	0	0	0	0	0
G3/generic#1	G0/generic#2	0	2	0	0	0	0
G3/generic#1	G1/generic#2	0	0	0	0	0	0
G3/generic#1	G2/generic#2	0	0	0	0	0	0
G3/generic#1	G3/generic#2	0	1	0	0	0	0
G3/generic#1	G0/generic#3	0	1	0	0	0	0
G3/generic#1	G1/generic#3	0	1	0	0	0	0
G3/generic#1	G2/generic#3	0	1	0	0	0	0
G3/generic#1	G3/generic#3	0	0	0	0	0	0
G3/generic#1	G0/generic#4	0	1	0	0	0	0
G3/generic#1	G1/generic#4	0	0	0	0	0	0
G3/generic#1	G2/generic#4	0	1	0	0	0	0
G3/generic#1	G3/generic#4	0	0	0	0	0	0
G3/generic#1	G0/generic#5	0	0	0	0	0	0
G3/generic#1	G1/generic#5	0	1	0	0	0	0
G3/generic#1	G2/generic#5	0	0	0	0	0	0
G3/generic#1	G3/generic#5	0	0	0	0	0	0
G3/generic#1	G0/generic#6	0	1	0	0	0	0
G3/generic#1	G1/generic#6	0	1	0	0	0	0
G3/generic#1	G2/generic#6	0	2	0	0	0	0
G3/generic#1	G3/generic#6	0	0	0	0	0	0
G3/generic#1	G0/generic#7	0	0	0	0	0	0
G3/generic#1	G1/generic#7	0	2	0	0	0	0
G3/generic#1	G2/generic#7	0	0	0	0	0	0
G3/generic#1	G3/generic#7	0	1	0	0	0	0
G3/generic#1	G0/generic#8	0	1	0	0	0	0
G3/generic#1	G1/generic#8	0	0	0	0	0	0
G3/generic#1	G2/generic#8	0	0	0	0	0	0
G3/generic#1	G3/generic#8	0	0	0	0	0	0
G3/generic#1	G0/generic#9	0	2	0	0	0	0
G3/generic#1	G1/generic#9	0	3	0	0	0	0
G3/generic#1	G2/generic#9	0	1	0	0	0	0
G3/generic#1	G3/generic#9	0	1	0	0	0	0
G3/generic#1	G0/generic#10	0	2	0	0	0	0
G3/generic#1	G1/generic#10	0	0	0	0	0	0
G3/generic#1	G2/generic#10	0	0	0	0	0	0
G3/generic#1	G3/generic#10	0	2	0	0	0	0
G3/generic#1	G0/generic#11	0	1	0	0	0	0
G3/generic#1	G1/generic#11	0	2	0	0	0	0
