metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
S03_TRANSITION_ENTROPY_NORM[TOP_250]	S	0.782231816615	0.716766160432		6.56450790656	COMPARABLE	
S04_REPEATED_BIGRAM_TYPES	S	0	2075		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S05_REPEATED_TRIGRAM_TYPES	S	0	1673		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.147286821705		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.146981627297		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.155080213904		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_100]	S	0	0.142857142857		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_250]	S	0	0.15649867374		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.416020671835		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.419947506562		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.406417112299		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_100]	S	0	0.428571428571		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_250]	S	0	0.411140583554		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_10]	S	0.49255600864	0.445566884266		0.991370096436	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_5]	S	0.4465275951	0.429741994412		0.432415488904	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[MATCHED_VOCAB]	S	0.49255600864	0.387240276613		8.54216082336	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_100]	S	0.582878688499	0.465010357135		3.18666185753	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_250]	S	0.547614214256	0.413491013239		6.66348603653	COMPARABLE	
T01_MEAN_TOKEN_LENGTH	T	4.94629253428	4.04658077304		24.1771820378	COMPARABLE	
T02_TOKEN_LENGTH_SD	T	1.83794584085	0.584189751887		70.0353609316	COMPARABLE	
T03_UNIQUE_TOKEN_RATIO	T	0.209344845099	0.0275977738812		7.85812308323	COMPARABLE	
T04_HAPAX_RATIO	T	0.690077632217	0.21270718232		70.546942115	COMPARABLE	
T05_PREFIX_DIVERSITY	T	0.00327510917031	0.00552486187845		15.9354055574	COMPARABLE	
T06_SUFFIX_DIVERSITY	T	0.00436681222707	0.0497237569061		339.068143595	COMPARABLE	
T07_EDIT_GRAPH_DENSITY	T	0.000880667248108	0.0367916009856		772.232037259	COMPARABLE	
T08_EDIT_GRAPH_GIANT_SHARE	T	0.83770014556	0.991712707182		13.6299970776	COMPARABLE	
T09_EDIT_GRAPH_CLUSTERING	T	0.3099957714	0.358529488216		4.72403536799	COMPARABLE	
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T	0.641587925628	0.535411989301		5.83773249718	COMPARABLE	
T11_POSITIONAL_RESTRICTION_DENSITY	T	0	0.59595959596		0	NOT_COMPARABLE	metric absent from pre-frozen scale
d_G	G				6.10289597431	COMPARABLE	
d_T	T				132.404495952	COMPARABLE	
d_S	S				8.59901343835	COMPARABLE	
d_L	L				27.0739359444	COMPARABLE	
d_D	D				143.38174551	COMPARABLE	
