job_id	status	input_checksum	output_checksum	f2_checksum	runtime_ns	retries	failure_class
0782de63f86f70c5bf9b620ba8a6ee3f	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	bfe3fa3b54c85df1f001d610a73d03c8e6e2d481964fc0177931479a85c5423f	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
07923876e709e185c07dbe41c624d6f8	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	c7ec7f08602a88d461d6a1fc677717b520f63d29cc8896212bd9bceea25a255a	27363c4e96f5a6ee39bedbe87db9620bb147087d69fbf0567fae1dc9b8e90721	0	0	NA
07b5ffd311824172c4526a43d7752c0c	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	495382a2f11f4b5eeb6d78782f20817994ad25e62118c4a078b5fcb01515a956	2950a5fdcb9cb2294cded8a73df718c868d624104588cba290f6f8ca71caa7c3	0	0	NA
085bc5bbeb0eb5ef793dc7fc7449adc5	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	bfe3fa3b54c85df1f001d610a73d03c8e6e2d481964fc0177931479a85c5423f	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
087f6b40aa6eecb43529e188bb7035d4	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	00962eb5fc31505afe873b3d7f25406d620077e7395ac774fb4473423794d3bf	e43d75a133b7a5046a8ef6be917fc01249b4b8f9e819f2cd507a02b56828273b	0	0	NA
08a79b92d75443a56fc7041b33e09726	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	0260acb8d0a101b45763021118040407aaeeaf626266cf2f2591f6c3e590a21d	8ea1319765d606b76e3b290944fd0b8c3bd0e1a5322b64656f00a4cf4d8ec077	0	0	NA
090a36d3ca747b5112697887b63a893d	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	25cc963ecd08d807f92dd2a97b2f8b7bd5d2394c17631476962ce38e94e2766e	1c889f3cea8db7bad02ff51e11ee32a3963f3b143732616f269d2c30f35db5df	0	0	NA
09607bf21cdf22b87a56b3e4fcb6e946	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	acbb98300add406974dba30668865399660c03d5e9969c37f91ae0dc52d2558a	f806e7fdfa0689160bb803839b4e64085ad39ba53a73111aeb9d87835acef44e	0	0	NA
0addbf67fc4a5edd7661f016cd8f6650	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	cc84826806a0ccca12e0ef255601f96184f2d8cffb4d7ff06c73857b09422d15	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
0c220f929009245b21e9582756e7cbdf	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	99e19714279419562ba4aa6cb21d2b80a84272bbc93ff9eb36a7e9ba36e72bec	19b732b45140a0db1135a54f92ed26ef40515383c0b49fb4f84122f30db23de1	0	0	NA
0cb13382525edb2c58a7c0ac4224bbf6	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	53f8aebb6954a8acc3e8db5f8c6b308f9a29da165ef795ef32efea88ae9b3d44	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
0ddcc3f95023ec48a56e727bfd4ad26e	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	4a77e9233e38673dedb7bd89332c0bc566b9308b10f3c595320d9c7fd1427e36	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
0e3e3219341e287a9f29f7d55c91b4e9	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	a651bf14013d515d11a942c7a116fec676e4afa10b6f63fb640a8f1ddb4721b4	6b6b2e79ba24ef99a349f0b956b8050765f8dbdbded7b7b52c140fd3fddc04bb	0	0	NA
106405d4c3d1fa706c57f626086d9de6	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	acd9dcb5a9d21bc7f5994869e6ea14adee42791f415a99fbf18e9cc6add36e07	c8bd058535afabffd695e56472b87336d6119810b3180170066204af62b42ff8	0	0	NA
10d2a6aff31ffb4f99ecdff4d1663539	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	199b75099346eb00bfc9480ac48684ad9f70916d9f08961bedbd8afa6a457da3	c43d59da45931eae7b42428cb0b57b8f41cc4abcdc9fdacc3a7856cbbab4a2d7	0	0	NA
1184d7e10369f514838d50fa2af09b2b	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	29f5531633dd2868198a5351b69bda8d1bfdec845fd5d42bf529d19f63bf8e37	c7f22c6f83446581819bfa5ead343dc838f864f16f9a4b13667cbc10167532bb	0	0	NA
119d60a34d715f9b697785b657be8b3c	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	aa2a5495d55d03e7e673fe3a2351ca18b0e07cc628f06c9c74645d1c39a5fa99	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
139a6f9196808a5540e81c2c0a304cdd	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	4a77e9233e38673dedb7bd89332c0bc566b9308b10f3c595320d9c7fd1427e36	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
13c88ea1654daf91f990ff068b573fac	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	cd00e2f6dba9c3f9e155892cb1fec65c54fccdee34d00fea6213f7775ef1673a	c43d59da45931eae7b42428cb0b57b8f41cc4abcdc9fdacc3a7856cbbab4a2d7	0	0	NA
1488c5cec17acfa4ae7d315ab8d133c7	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	dc5087eac5bbfb45d8b8a5862ace253fa635c3b9923d7717866ec54a0e63982c	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
168ea081c2fb4b4faef2d34556ef41b3	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	776343d29ddb2aacb395b0aa77f8ee5726797f868da3e886cc8957c7c480b73d	511946c9d2bf6744a75774d7be42f0dd863a99671aca2f3708e24df5c56d26c5	0	0	NA
170f642938ef1e5cd2ef6bb659133f83	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	388a7f79813c0a9a123a9e285efb157139cdf5bd38f75f2fb4d6ec1cc6eae6a3	71953a4d816d942d64c650662f029fb72cb6ee95e30d04b8a55787e8346dd6a3	0	0	NA
176391e648d875ce426eaa63e71662e6	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	4a77e9233e38673dedb7bd89332c0bc566b9308b10f3c595320d9c7fd1427e36	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
185367b7431b958487499bbed128ea25	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	6cae51dd6e62694b880b8f50ddfb8a11d9cda6b54f586ad6031aac45809b44ae	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
1bf8509b9fa17120286b8238db0a8286	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	cf8a43d9be667e394556aad3e17e395be6df903946563d2cce82a71e3769bc9b	070ea63fa8a070e83ec0ac41acca9ce9e6e5f1ae63e042515c61279fbe5fdd1f	0	0	NA
1c1c87abc4360ca39461f269cafc02c6	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	486b628ba3e0b201967224b42d870158425ebdb9564e9106c196eebceb4c100d	c57a7900e47af5ee1089f7152027b62d76f3df190152724a351a1a5c8277b01f	0	0	NA
1cc5475c1c4b94b64285b157a588c83f	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	d1b42a2fb3fb00eb55103a28d3ac9c64b730ac97d712ba4f8631193bf7b5d753	cb9dc56932fb99a4bc95046f0184875ae990a15c036b537d4df1ddca5fa8b148	0	0	NA
1d4d520ff67186087a4d77c64e444466	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	495382a2f11f4b5eeb6d78782f20817994ad25e62118c4a078b5fcb01515a956	2950a5fdcb9cb2294cded8a73df718c868d624104588cba290f6f8ca71caa7c3	0	0	NA
1db80c17f298da7c498676c3e88dbcf2	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	dd6dc5d5a71aa21b03323b7291d9cb9448b7efa770ff4777c6eae7f4c038de41	c7f22c6f83446581819bfa5ead343dc838f864f16f9a4b13667cbc10167532bb	0	0	NA
1dd3fc65589e2df8682abbfca900806e	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	8df2f75eebd6928e73830b10cd880beb4ac48cb8f0ba160eed167364e97b33ff	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
1ef0e0c31f9952bfa285fbdf68dbc1dc	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	06ed52ff409dfcc7c3e3d4ac0142989e4468e756d4414175d76220310e33b039	511946c9d2bf6744a75774d7be42f0dd863a99671aca2f3708e24df5c56d26c5	0	0	NA
1f2e79a5dbc9cf5d9aa1854468e156b3	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	3435783f6a7b5e9c2f2e26707575bff05c5bfa2b7c5dba2472bc8e58172e0ef0	1c889f3cea8db7bad02ff51e11ee32a3963f3b143732616f269d2c30f35db5df	0	0	NA
2103d667b4de92e7c86940d65222e971	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	48ba1327bb2439f35a7eb7e9e72e0340efc276b6444e879a9b087532d841800e	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
23043b0392329df2596470f8650d668c	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	e42b84018ec9c41fbe8538162373dfda8de8c99efe5b58a1d24ab9c741ca90e5	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
236b93737ed18d7efd2d4e3618b14a6b	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	471f3e3368e9ca27b9cd76f5d56e6c8f5e27b95435037811131d90f5bf251256	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
23782d5b5f8611c1f2061579bf19465a	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
23a5a633db4fdd9dc2746b8bcccca66b	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	1b6eb3885b3318a8dc4131058ba696d6bf7ddaaf4435d6873b6a31861961d2c8	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
23a6916c77db26e4d7290dee21f58bad	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	15d225293bb73702412a209fbaf26786f0f85d1cf40eb51cc35ec46b00c575ea	42d1451b89c1648399c396df38fd3af0e31a4fcf54647a90f42e64f8aea780e3	0	0	NA
23f5811eec3ffcba735e4ce02971c18f	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
2427c2f2f21b581d707528838c575dd2	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	15d225293bb73702412a209fbaf26786f0f85d1cf40eb51cc35ec46b00c575ea	42d1451b89c1648399c396df38fd3af0e31a4fcf54647a90f42e64f8aea780e3	0	0	NA
25f2135bb7e0042252235522add5386c	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	495382a2f11f4b5eeb6d78782f20817994ad25e62118c4a078b5fcb01515a956	2950a5fdcb9cb2294cded8a73df718c868d624104588cba290f6f8ca71caa7c3	0	0	NA
2609fa30e30d05777b5c4d7e0d84c0b1	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	dc5087eac5bbfb45d8b8a5862ace253fa635c3b9923d7717866ec54a0e63982c	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
26b0f8dee68917423bbf4ffbe31c89b4	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	734d414faecdf0c3f7488844a83ce214730eb6680f6b5426f6eb990363b48022	46b6e485764e1a33eac8a18787b0d58e7271412bcc7e8e91a21a265de4bae4d2	0	0	NA
26cfc04738a017b9214080af38513e94	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	c7ec7f08602a88d461d6a1fc677717b520f63d29cc8896212bd9bceea25a255a	27363c4e96f5a6ee39bedbe87db9620bb147087d69fbf0567fae1dc9b8e90721	0	0	NA
27875b3c13269c27ddafb470b41dfda1	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	9d6ef2c4d2e0f93536d56b5066975e2502f5b63b444be7b266e5875f328ca53d	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
28277ca6902cfc840d571caa6aa39455	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	fdb3b254401f283333ad2e0d17f888761eebd02194e7b78a0a5a7fbe0cc23340	05f9e42de6c8d54cfa123a129d67dd5c6683c7c275caad10206b221c71f06573	0	0	NA
2883c3dd422f020028cda46f8ff02494	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	2c3045764a5fb579b660e94e55b21d91fa33ae26d5f610af2dc1fa354978c0d5	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
28eef30fe76a2fcbbeace2be9ba778c2	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	2c0f9364adf96a5fd268993423cbe582f7f4912af9c43132be4ea41b03dedca5	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
293b8d69edb547d7fd571b195bc5b5d4	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	fbe54518e3ae2a2a03ba7a101a195e1c6481bb05f04e7432d4223e7db087ac49	19b732b45140a0db1135a54f92ed26ef40515383c0b49fb4f84122f30db23de1	0	0	NA
297a66b5661861fd00458dc1a7e5abb0	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	7190793fecda9e11f2b8a367489eb280c89c209aa1810e4b4b36af798ae3b749	f806e7fdfa0689160bb803839b4e64085ad39ba53a73111aeb9d87835acef44e	0	0	NA
29d0929a5f1e2096103a4c654ff315c4	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	7888fcb31c763a7932880b7da8a2ee91f3014eedb17c9c0acdae5adab0ad3e14	d4aa33b4bbe0ea85e30d53023ba8e4d6234a5a91358a4c54084a1824ebf3d1ca	0	0	NA
2a9c38ec3eb7f2b1efa5a146285575d8	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	944f55389d201e610a7f1759d15a1feab4c09965cc4b864a37eb11dc37a3b377	a06a494f566f14edbf443208d0af113bf5b4efe28841f282f2dd8e2f73536802	0	0	NA
2ac1479a1f8588f640b59331b349e4c0	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	6e6a646d564b30a7316c129bccfd97fc93531821a23169fc9c5acc297f07f532	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
2b6ad7995ae6d49df76eaafcf9069ccb	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	3fd6ffa47fbeda457026bad1e67e85b3567f73b5707decbc5737d27081003d92	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
2c5f29bdd279b163b7118b970ac40a3a	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	888c23cfc108b9f1f4d6991afb21330bf7af62f2f1050571e38710e30063869c	755dbdf48e2af174c05ff47dd48feda101e3fec7df448839ef5665d2827c1e09	0	0	NA
2c9267fc187b123b195a2a2df5fef789	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	776343d29ddb2aacb395b0aa77f8ee5726797f868da3e886cc8957c7c480b73d	511946c9d2bf6744a75774d7be42f0dd863a99671aca2f3708e24df5c56d26c5	0	0	NA
2d630b0c0e1c2634216c6d3a66c6a012	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	183ff9814c5a22a773e730939c217f3583a55dbca7f739916cdce1168a02492a	a745c1348dad91e76edbbec74aa11bf6bf360ec887f4d1c36f793a30f2d4639f	0	0	NA
2d7ac3acd21b09a9c8b96c3432d09b80	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	ef920c8d579da21e1f805e4d70249822df59ada116977a85b55b9c3c63813164	f81fa153aafff7fc75940ab533bb57dcddda66d32fefcadcb6d7491552ec4838	0	0	NA
2d8de2c08038ba4bc3a98c214412ef7d	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	6cae51dd6e62694b880b8f50ddfb8a11d9cda6b54f586ad6031aac45809b44ae	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
2d96cf6303daf8c46c130f34f063042b	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	53f8aebb6954a8acc3e8db5f8c6b308f9a29da165ef795ef32efea88ae9b3d44	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
2e33015521e423c9738b763387486729	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
2e6d8244198715e1f46dbd6760617d4f	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	dc5087eac5bbfb45d8b8a5862ace253fa635c3b9923d7717866ec54a0e63982c	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
2ee68a5c01c10f13fb0fd8a80a0ae879	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	f30b8d1df5bf66d60e70794757be9cbe5f99900425418874d3b83723e51a5b66	c43d59da45931eae7b42428cb0b57b8f41cc4abcdc9fdacc3a7856cbbab4a2d7	0	0	NA
2ee72f19d4d5a29507da49452cb1cb6a	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	ec65b6d99954512df8aba44ffdcf3d7c398d456e22f20cbe64e7509fd5fe959d	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
2f9b6f9b7b3f679efc697e4c9cd23e00	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	fbe54518e3ae2a2a03ba7a101a195e1c6481bb05f04e7432d4223e7db087ac49	19b732b45140a0db1135a54f92ed26ef40515383c0b49fb4f84122f30db23de1	0	0	NA
2fe52c46a6d56db0e9830e6f674aa0ec	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	5355ad43aa67433fe26c761378da36d5583a049b724cfb2a261ba7722346ecb6	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
3093710120a7ba113a55021521589453	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	53f4d31a8b4610dbd216a5b0b1631d5ed168e4853f366a1da6edaaebadf7ee7d	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
31a0452737cc6b820c5cb5f8dacc62f0	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	2c3045764a5fb579b660e94e55b21d91fa33ae26d5f610af2dc1fa354978c0d5	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
3201097099ad08087b1ef7a13cb5756a	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	c7ec7f08602a88d461d6a1fc677717b520f63d29cc8896212bd9bceea25a255a	27363c4e96f5a6ee39bedbe87db9620bb147087d69fbf0567fae1dc9b8e90721	0	0	NA
320f2d5e68f2d3c7730b76e00ba62863	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	c7b768efa577944202d70ff9a7b92de5a2e44eea2bfe95b4cfc284033d112775	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
3253e1a6b401047e7a470da88cf779a5	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	67261db811c6901be7c8500445f0253c2742c40aa73e601e0f3c538422856208	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
340ebfcc3c193edecdaf1de2f55d7b42	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	183ff9814c5a22a773e730939c217f3583a55dbca7f739916cdce1168a02492a	a745c1348dad91e76edbbec74aa11bf6bf360ec887f4d1c36f793a30f2d4639f	0	0	NA
3498c32bd5053b91ff05f7f6c3676f43	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	67261db811c6901be7c8500445f0253c2742c40aa73e601e0f3c538422856208	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
34efa2fcc7ecab52cf79130813ce17a0	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	c7ec7f08602a88d461d6a1fc677717b520f63d29cc8896212bd9bceea25a255a	27363c4e96f5a6ee39bedbe87db9620bb147087d69fbf0567fae1dc9b8e90721	0	0	NA
357b39c13f806838bb0a5868564f8f5c	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	43c096c8f289234179826443dd08eefa7ba19e68cc57186ab1781edb29b83e2c	19b732b45140a0db1135a54f92ed26ef40515383c0b49fb4f84122f30db23de1	0	0	NA
3610670856f3dfe3b2d258e5d799f54c	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	cf8a43d9be667e394556aad3e17e395be6df903946563d2cce82a71e3769bc9b	070ea63fa8a070e83ec0ac41acca9ce9e6e5f1ae63e042515c61279fbe5fdd1f	0	0	NA
