sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x001070 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.01898101898101898	0.02109002109002109	0.5174825174825175
x001070 x013874	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036773042908012235	0.4925074925074925
x001070 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03196803196803197	0.03474786083481736	0.3596403596403596
x001579 x013056	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4355644355644356
x001752 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.34865134865134867
x001752 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4205794205794206
x001752 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.012987012987012988	0.01475796930342385	0.6643356643356644
x001753 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.4855144855144855
x001753 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45354645354645357
x001754 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.5034965034965035
x001754 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6003996003996004
x003804 x013872	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.32367632367632365
x003804 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.36163836163836166
x003806 x013872	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4945054945054945
x008298 x027948	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.1958041958041958
x008298 x027949	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4805194805194805
x008299 x027949	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4085914085914086
x008383 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6143856143856143
x011119 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4885114885114885
x011119 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.44955044955044954
x011460 x013417	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5454545454545454
x011460 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.5354645354645354
x011461 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6423576423576424
x013033 x002394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6963036963036963
x013056 x012673	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4485514485514486
x013056 x012674	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.46153846153846156
x013056 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5194805194805194
x013056 x030836	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4755244755244755
x013057 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6863136863136863
x013057 x030835	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6413586413586414
x013059 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4865134865134865
x013872 x000954	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5924075924075924
x013872 x000955	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5214785214785215
x013872 x006237	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.47152847152847155
x013872 x012672	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.5874125874125874
x013872 x013032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6253746253746254
x013872 x013033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4515484515484515
x013872 x013034	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45554445554445555
x013873 x000954	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6703296703296703
x013873 x003936	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.47652347652347654
x013873 x006235	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4855144855144855
x013873 x013033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6223776223776224
x013874 x000957	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4805194805194805
x013874 x006234	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4115884115884116
x013874 x012672	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4245754245754246
x013874 x013032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45554445554445555
x013874 x013033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4485514485514486
x013874 x013034	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5754245754245755
x013875 x013032	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036773042908012235	0.7082917082917083
x013876 x013033	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4485514485514486
x013920 x032100	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4955044955044955
x014154 x000078	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5114885114885115
x014154 x001046 x013653	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.04695304695304695
x014154 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3906093906093906
x014154 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.5684315684315684
x014154 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5044955044955045
x014154 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6283716283716284
x014154 x028396	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5054945054945055
x014155 x000078	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.6733266733266733
x014155 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3786213786213786
x014155 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6853146853146853
x014155 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4255744255744256
x014155 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4145854145854146
x014156 x018181	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.44455544455544455
x014156 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5454545454545454
x014156 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5144855144855145
x014156 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.35364635364635366
x014157 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.46053946053946054
x014157 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036773042908012235	0.4405594405594406
x014158 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5014985014985015
x014954 x000079	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5254745254745254
x015012 x014952	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.40559440559440557
x015012 x014954	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6053946053946054
x015012 x014956	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4565434565434565
x015012 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3646353646353646
x015012 x030837	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4515484515484515
x015013 x014952	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5264735264735265
x015013 x014954	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.33166833166833165
x015013 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6253746253746254
x015013 x030835	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5204795204795205
x015013 x030836	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5734265734265734
x015014 x014952	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.2917082917082917
x015014 x014953	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3646353646353646
x015014 x014954	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4035964035964036
x015014 x014955	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.36363636363636365
x015014 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45854145854145856
x015014 x030835	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45554445554445555
x015014 x030836	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.41058941058941056
x015015 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3876123876123876
x015015 x030836	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5064935064935064
x015474 x028386	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.37162837162837165
x017215 x028904	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5254745254745254
x017640 x017940	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.37662337662337664
x017640 x017943	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4595404595404595
x018151 x002233	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.7392607392607392
x019044 x000078	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.04795204795204795	0.05047583994952416	0.5534465534465535
x019044 x000080	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4825174825174825
x019044 x013416	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4925074925074925
x019044 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6103896103896104
x019044 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.43756243756243757
x019044 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.47352647352647353
x019044 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.00594643451786309	0.5224775224775224
x019044 x028396	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6133866133866134
x019045 x013416	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5144855144855145
x019045 x013418	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.5214785214785215
x019045 x015012	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.004873175604882922	0.5324675324675324
x019045 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5834165834165834
x019045 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.0070517717576541105	0.4855144855144855
x019045 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4755244755244755
x019045 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4925074925074925
x019045 x028396	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.00594643451786309	0.6373626373626373
x019046 x000078	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.005994005994005994	0.0070517717576541105	0.5584415584415584
x019046 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.05094905094905095	0.05307192807192807	0.6673326673326674
x019046 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.7222777222777222
x019046 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6543456543456544
x019046 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.015984015984015984	0.01785923573633071	0.7152847152847153
x019047 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45254745254745254
x019047 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4515484515484515
x019047 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.00594643451786309	0.5024975024975025
x019047 x028396	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.47952047952047955
x019048 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3646353646353646
x019146 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6243756243756243
x019146 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.44255744255744256
x019147 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.0093473777684304	0.8241758241758241
x019149 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6563436563436563
x023778 x013056	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.43956043956043955
x023778 x013057	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5124875124875125
x023778 x013872	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5364635364635365
x023778 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45054945054945056
x023779 x013058	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5024975024975025
x023779 x013060	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5514485514485514
x028386 x013872	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.012987012987012988	0.01475796930342385	0.5634365634365635
x028386 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036773042908012235	0.5034965034965035
x028386 x013874	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.7602397602397603
x028386 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.014985014985014986	0.016837095488780884	0.6093906093906094
x028387 x013056	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.45054945054945056
x028387 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5954045954045954
x028389 x013056	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5714285714285714
x028390 x013873	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.7032967032967034
x028464 x014955	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5104895104895105
x028464 x030834	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4695304695304695
x028465 x030836	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4145854145854146
x028902 x002232	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5204795204795205
x028902 x002233	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5564435564435565
x028902 x002235	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5194805194805194
x028902 x016844	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5064935064935064
x028902 x024331	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5084915084915085
x028902 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.11888111888111888	0.12069149124986689	0.5064935064935064
x028902 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0036773042908012235	0.4875124875124875
x028902 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.059940059940059943	0.06211405175135745	0.5394605394605395
x028903 x002232	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4325674325674326
x028903 x002233	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.7152847152847153
x028903 x017216	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.7162837162837162
x028903 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.06493506493506493	0.06694336591243807	0.6343656343656343
x028903 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03396603396603397	0.03672003672003672	0.5304695304695305
x028903 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.0959040959040959	0.09836317528625221	0.5424575424575424
x028903 x032101	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.004995004995004995	0.00594643451786309	0.7492507492507493
x028904 x002232	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4825174825174825
x028904 x002234	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5074925074925075
x028904 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002529116453167086	0.4205794205794206
x028904 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.04395604395604396	0.04676174888940847	0.4955044955044955
x028905 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03996003996003996	0.04273801065244916	0.46853146853146854
x028905 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.03496503496503497	0.03759681179036018	0.4975024975024975
x028905 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.05094905094905095	0.05307192807192807	0.6993006993006993
x030162 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5084915084915085
x030162 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5284715284715285
x030163 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4775224775224775
x030163 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5564435564435565
x030164 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6243756243756243
x030165 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.6763236763236763
x030165 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.3986013986013986
x030834 x000079	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.47352647352647353
x030942 x031099	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4325674325674326
x030943 x012674	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.37462537462537465
x031578 x000079	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4645354645354645
x031578 x000081	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.7102897102897103
x031578 x028392	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.022977022977022976	0.02538897566521876	0.4745254745254745
x031578 x028393	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.00999000999000999	0.011549144497121376	0.5554445554445554
x031578 x028394	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.00999000999000999	0.011549144497121376	0.4985014985014985
x031578 x028395	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4785214785214785
x031579 x000078	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.5084915084915085
x031579 x013416	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.46153846153846156
x032100 x013034	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.42957042957042957
x032101 x001416	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.43756243756243757
x032101 x013034	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0013591850326544204	0.4165834165834166
