corpus_id	representation_id	family	metric_id	regime	estimate	bootstrap_mean	bootstrap_sd	ci_level	ci_low	ci_high	n_valid
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_10	0.769393558194	0.833122587054	0.00420563295625	0.95	0.825072742691	0.842548246501	200
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_100	0.90404040404	0.82514040404	0.00706035887777	0.95	0.810904040404	0.838848484848	200
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_100	0.0959595959596	0.17485959596	0.00706035887777	0.95	0.161151515152	0.189095959596	200
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_250	0.533526104418	0.429058634538	0.00507036076123	0.95	0.419192771084	0.438410441767	200
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_250	0.466473895582	0.570941365462	0.00507036076123	0.95	0.561589558233	0.580807228916	200
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	MATCHED_VOCAB	0.230606441806	0.171624865687	0.00256165930306	0.95	0.16700687292	0.176092361821	200
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	MATCHED_VOCAB	0.769393558194	0.828375134313	0.00256165930306	0.95	0.823907638179	0.83299312708	200
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_COHERENCE		0.0082196498828	0.0084028661244	0.000182485634469	0.95	0.00803567014786	0.00877826399175	200
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_EXCLUSIVITY		0.690562833576	0.403308043809	0.00875777353095	0.95	0.387206223712	0.420640736995	200
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_VARIANCE_SHARE		0.211417265334	0.211673202715	0.00632269100661	0.95	0.199991715728	0.224015551857	200
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_PROGRESSION		2.55558901486e-05	-2.79560679083e-07	1.83500337743e-06	0.95	-3.75100088257e-06	3.62533996466e-06	200
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_COHERENCE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_EXCLUSIVITY		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_VARIANCE_SHARE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_PROGRESSION		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_COHERENCE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_EXCLUSIVITY		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_VARIANCE_SHARE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_PROGRESSION		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_COHERENCE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_EXCLUSIVITY		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_VARIANCE_SHARE		0	0	0	0.95	0	0	0
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_PROGRESSION		0	0	0	0.95	0	0	0
