block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G2/generic#14	G2	generic	G2/generic	x000078	x012337	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x012340	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x012340	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x012340	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x012340	7	1	1	7	812	0.004405286344	0.001309471846	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x012340	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x012340	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x016338	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016338	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016338	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016338	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016338	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016338	7	3	0	7	845	0.001468428781	0.002969876962	0.4944409482	-1.016129867	depleted
G0/generic#0	G0	generic	G0/generic	x000078	x016341	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016341	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016341	6	1	0	6	667	0.00147275405	0.001499250375	0.9823269514	-0.02572481306	depleted
G0/generic#3	G0	generic	G0/generic	x000078	x016341	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016341	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016341	7	2	0	7	845	0.001468428781	0.002121340687	0.6922173275	-0.5307030396	depleted
G0/generic#0	G0	generic	G0/generic	x000078	x016343	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016343	9	2	0	9	676	0.001459854015	0.002476473502	0.5894890511	-0.7624630774	depleted
G0/generic#1	G0	generic	G0/generic	x000078	x016343	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016343	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016343	5	1	1	5	629	0.004431314623	0.001558441558	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016343	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x016890	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016890	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016890	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016890	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016890	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016890	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x016892	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016892	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016892	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016892	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016892	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016892	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x016894	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x016894	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016894	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016894	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016894	5	1	0	5	629	0.001477104874	0.001558441558	0.9478089611	-0.07733179383	depleted
G2/generic#14	G2	generic	G2/generic	x000078	x016894	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x016895	5	1	0	5	648	0.001477104874	0.001528273051	0.9665189562	-0.04913006683	depleted
G2/generic#0	G2	generic	G2/generic	x000078	x016895	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x016895	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x016895	7	1	0	7	812	0.001468428781	0.001309471846	1.121390113	0.1652882546	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x016895	5	2	1	5	629	0.004431314623	0.002597402597	1.70605613	0.7706651127	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x016895	7	1	1	7	845	0.004405286344	0.001272804412	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x017171	5	1	1	5	648	0.004431314623	0.001528273051	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x017171	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x017171	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x017171	7	1	0	7	812	0.001468428781	0.001309471846	1.121390113	0.1652882546	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x017171	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x017171	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x017902	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x017902	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x017902	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x017902	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x017902	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x017902	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x025683	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x025683	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x025683	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x025683	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x025683	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x025683	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x025684	5	1	0	5	648	0.001477104874	0.001528273051	0.9665189562	-0.04913006683	depleted
G2/generic#0	G2	generic	G2/generic	x000078	x025684	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x025684	6	1	0	6	667	0.00147275405	0.001499250375	0.9823269514	-0.02572481306	depleted
G0/generic#3	G0	generic	G0/generic	x000078	x025684	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x025684	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x025684	7	2	0	7	845	0.001468428781	0.002121340687	0.6922173275	-0.5307030396	depleted
G0/generic#0	G0	generic	G0/generic	x000078	x025685	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x025685	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x025685	6	1	0	6	667	0.00147275405	0.001499250375	0.9823269514	-0.02572481306	depleted
G0/generic#3	G0	generic	G0/generic	x000078	x025685	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x025685	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x025685	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x028831	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x028831	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x028831	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x028831	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x028831	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x028831	7	1	0	7	845	0.001468428781	0.001272804412	1.153695546	0.2062625545	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x028834	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x028834	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x028834	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x028834	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x028834	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x028834	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x030475	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x030475	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x030475	6	1	0	6	667	0.00147275405	0.001499250375	0.9823269514	-0.02572481306	depleted
G0/generic#3	G0	generic	G0/generic	x000078	x030475	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x030475	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x030475	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x030477	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x030477	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x030477	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x030477	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x030477	5	1	1	5	629	0.004431314623	0.001558441558	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x030477	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G0/generic#0	G0	generic	G0/generic	x000078	x030479	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x030479	9	0	0	9	676	0.001459854015	0.0004952947003	2.947445255	1.559465017	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x030479	6	1	0	6	667	0.00147275405	0.001499250375	0.9823269514	-0.02572481306	depleted
G0/generic#3	G0	generic	G0/generic	x000078	x030479	7	1	0	7	812	0.001468428781	0.001309471846	1.121390113	0.1652882546	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x030479	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x030479	7	2	0	7	845	0.001468428781	0.002121340687	0.6922173275	-0.5307030396	depleted
G0/generic#0	G0	generic	G0/generic	x000078	x030934	5	0	0	5	648	0.001477104874	0.0005094243505	2.899556869	1.535832434	preferred
G2/generic#0	G2	generic	G2/generic	x000078	x030934	9	2	1	9	676	0.004379562044	0.002476473502	1.768467153	0.8224994233	preferred
G0/generic#1	G0	generic	G0/generic	x000078	x030934	6	0	0	6	667	0.00147275405	0.0004997501249	2.946980854	1.559237688	preferred
G0/generic#3	G0	generic	G0/generic	x000078	x030934	7	0	0	7	812	0.001468428781	0.0004364906155	3.364170338	1.750250755	preferred
G0/generic#10	G0	generic	G0/generic	x000078	x030934	5	0	0	5	629	0.001477104874	0.0005194805195	2.843426883	1.507630707	preferred
G2/generic#14	G2	generic	G2/generic	x000078	x030934	7	0	0	7	845	0.001468428781	0.0004242681375	3.461086637	1.791225055	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x003547	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x003547	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x003547	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x003547	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x003547	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x003547	6	0	0	6	805	0.00147275405	0.0004391743522	3.353460972	1.745650812	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x003547	6	0	0	6	891	0.00147275405	0.0004083299306	3.606774669	1.850709294	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x012337	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x012337	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x012337	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x012337	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x012337	5	1	0	5	735	0.001477104874	0.001403837155	1.052191039	0.07339666836	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x012337	6	0	0	6	805	0.00147275405	0.0004391743522	3.353460972	1.745650812	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x012337	6	0	0	6	891	0.00147275405	0.0004083299306	3.606774669	1.850709294	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x012775	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x012775	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x012775	5	1	0	5	592	0.001477104874	0.001620745543	0.9113737075	-0.1338853444	depleted
G1/generic#7	G1	generic	G1/generic	x000079	x012775	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x012775	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x012775	6	1	0	6	805	0.00147275405	0.001317523057	1.117820324	0.1606883112	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x012775	6	1	0	6	891	0.00147275405	0.001224989792	1.202258223	0.2657467936	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x015729	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x015729	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x015729	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x015729	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x015729	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x015729	6	0	0	6	805	0.00147275405	0.0004391743522	3.353460972	1.745650812	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x015729	6	0	0	6	891	0.00147275405	0.0004083299306	3.606774669	1.850709294	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x016338	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x016338	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x016338	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x016338	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x016338	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x016338	6	0	0	6	805	0.00147275405	0.0004391743522	3.353460972	1.745650812	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x016338	6	3	0	6	891	0.00147275405	0.002858309514	0.5152535241	-0.9566456277	depleted
G2/generic#4	G2	generic	G2/generic	x000079	x016342	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x016342	6	2	0	6	744	0.00147275405	0.002320185615	0.6347569956	-0.6557237052	depleted
G3/generic#6	G3	generic	G3/generic	x000079	x016342	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x016342	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x016342	5	2	0	5	735	0.001477104874	0.002339728591	0.6313146233	-0.6635689258	depleted
G0/generic#14	G0	generic	G0/generic	x000079	x016342	6	2	1	6	805	0.00441826215	0.002195871761	2.012076583	1.008685218	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x016342	6	1	0	6	891	0.00147275405	0.001224989792	1.202258223	0.2657467936	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x016343	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x016343	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x016343	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x016343	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x016343	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x016343	6	0	0	6	805	0.00147275405	0.0004391743522	3.353460972	1.745650812	preferred
G1/generic#15	G1	generic	G1/generic	x000079	x016343	6	0	0	6	891	0.00147275405	0.0004083299306	3.606774669	1.850709294	preferred
G2/generic#4	G2	generic	G2/generic	x000079	x016890	5	0	0	5	636	0.001477104874	0.0005157297576	2.864106352	1.518085065	preferred
G0/generic#6	G0	generic	G0/generic	x000079	x016890	6	0	0	6	744	0.00147275405	0.000464037123	3.173784978	1.66620439	preferred
G3/generic#6	G3	generic	G3/generic	x000079	x016890	5	0	0	5	592	0.001477104874	0.0005402485143	2.734121123	1.451077156	preferred
G1/generic#7	G1	generic	G1/generic	x000079	x016890	6	0	0	6	710	0.00147275405	0.0004791566842	3.073637703	1.619947121	preferred
G3/generic#10	G3	generic	G3/generic	x000079	x016890	5	0	0	5	735	0.001477104874	0.0004679457183	3.156573117	1.658359169	preferred
G0/generic#14	G0	generic	G0/generic	x000079	x016890	6	4	0	6	805	0.00147275405	0.00395256917	0.3726067747	-1.42427419	depleted
G1/generic#15	G1	generic	G1/generic	x000079	x016890	6	0	0	6	891	0.00147275405	0.0004083299306	3.606774669	1.850709294	preferred
