token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
x013875	G2/generic#0	outgoing	6.500857548	665.7122683	6.078356198	0.4225013494	true
x014957	G2/generic#0	outgoing	6.493329789	660.7197621	6.078356198	0.4149735911	true
x019044	G2/generic#0	outgoing	6.49894548	664.4405977	6.078356198	0.4205892819	true
x019047	G2/generic#0	outgoing	6.49894548	664.4405977	6.078356198	0.4205892819	true
x019049	G2/generic#0	outgoing	6.497053635	663.1847672	6.078356198	0.4186974366	true
x028392	G2/generic#0	outgoing	6.502790046	667	6.078356198	0.4244338477	true
x028393	G2/generic#0	outgoing	6.49894548	664.4405977	6.078356198	0.4205892819	true
x028394	G2/generic#0	outgoing	6.500857548	665.7122683	6.078356198	0.4225013494	true
x028395	G2/generic#0	outgoing	6.502790046	667	6.078356198	0.4244338477	true
x028396	G2/generic#0	outgoing	6.502790046	667	6.078356198	0.4244338477	true
x028397	G2/generic#0	outgoing	6.49894548	664.4405977	6.078356198	0.4205892819	true
x028905	G2/generic#0	outgoing	6.491497385	659.5101648	6.078356198	0.4131411867	true
x032102	G2/generic#0	outgoing	6.495181806	661.9445597	6.078356198	0.4168256075	true
x013875	G2/generic#0	incoming	6.493329789	660.7197621	6.078356198	0.4149735911	true
x028394	G2/generic#0	incoming	6.491497385	659.5101648	6.078356198	0.4131411867	true
x028397	G2/generic#0	incoming	6.491497385	659.5101648	6.078356198	0.4131411867	true
x013874	G3/generic#0	outgoing	6.502790046	667	6.156205473	0.3465845733	true
x013875	G3/generic#0	outgoing	6.500857548	665.7122683	6.156205473	0.344652075	true
x014953	G3/generic#0	outgoing	6.500857548	665.7122683	6.156205473	0.344652075	true
x028387	G3/generic#0	outgoing	6.495181806	661.9445597	6.156205473	0.3389763332	true
x028392	G3/generic#0	outgoing	6.502790046	667	6.156205473	0.3465845733	true
x028394	G3/generic#0	outgoing	6.500857548	665.7122683	6.156205473	0.344652075	true
x028395	G3/generic#0	outgoing	6.502790046	667	6.156205473	0.3465845733	true
x028902	G3/generic#0	outgoing	6.495181806	661.9445597	6.156205473	0.3389763332	true
x032100	G3/generic#0	outgoing	6.497053635	663.1847672	6.156205473	0.3408481623	true
x028395	G3/generic#0	incoming	6.493329789	660.7197621	6.156205473	0.3371243168	true
x000078	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x000081	G0/generic#1	outgoing	6.49894548	664.4405977	6.167578024	0.3313674566	true
x001070	G0/generic#1	outgoing	6.49894548	664.4405977	6.167578024	0.3313674566	true
x019047	G0/generic#1	outgoing	6.49894548	664.4405977	6.167578024	0.3313674566	true
x019048	G0/generic#1	outgoing	6.49894548	664.4405977	6.167578024	0.3313674566	true
x028392	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x028393	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x028394	G0/generic#1	outgoing	6.502790046	667	6.167578024	0.3352120224	true
x028395	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x028397	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x028905	G0/generic#1	outgoing	6.500857548	665.7122683	6.167578024	0.3332795241	true
x000083	G1/generic#1	outgoing	6.500857548	665.7122683	6.130091309	0.3707662382	true
x001070	G1/generic#1	outgoing	6.497053635	663.1847672	6.130091309	0.3669623254	true
x013875	G1/generic#1	outgoing	6.497053635	663.1847672	6.130091309	0.3669623254	true
x019047	G1/generic#1	outgoing	6.497053635	663.1847672	6.130091309	0.3669623254	true
x019048	G1/generic#1	outgoing	6.49894548	664.4405977	6.130091309	0.3688541707	true
x019049	G1/generic#1	outgoing	6.497053635	663.1847672	6.130091309	0.3669623254	true
x028393	G1/generic#1	outgoing	6.500857548	665.7122683	6.130091309	0.3707662382	true
x028395	G1/generic#1	outgoing	6.500857548	665.7122683	6.130091309	0.3707662382	true
x028396	G1/generic#1	outgoing	6.502790046	667	6.130091309	0.3726987365	true
x028397	G1/generic#1	outgoing	6.502790046	667	6.130091309	0.3726987365	true
x028903	G1/generic#1	outgoing	6.494890907	661.7520289	6.130091309	0.3647995976	true
x030839	G1/generic#1	outgoing	6.49894548	664.4405977	6.130091309	0.3688541707	true
x028393	G1/generic#1	incoming	6.493329789	660.7197621	6.130091309	0.36323848	true
x028395	G1/generic#1	incoming	6.493329789	660.7197621	6.130091309	0.36323848	true
x028397	G1/generic#1	incoming	6.489684394	658.3155622	6.130091309	0.3595930847	true
x000083	G2/generic#1	outgoing	6.502790046	667	6.167972838	0.3348172077	true
x013874	G2/generic#1	outgoing	6.497053635	663.1847672	6.167972838	0.3290807967	true
x013875	G2/generic#1	outgoing	6.489353768	658.0979419	6.167972838	0.32138093	true
x014159	G2/generic#1	outgoing	6.493025486	660.5187334	6.167972838	0.3250526478	true
x028395	G2/generic#1	outgoing	6.500857548	665.7122683	6.167972838	0.3328847095	true
x028396	G2/generic#1	outgoing	6.500857548	665.7122683	6.167972838	0.3328847095	true
x028397	G2/generic#1	outgoing	6.502790046	667	6.167972838	0.3348172077	true
x028904	G2/generic#1	outgoing	6.495181806	661.9445597	6.167972838	0.3272089676	true
x032105	G2/generic#1	outgoing	6.495181806	661.9445597	6.167972838	0.3272089676	true
x028395	G2/generic#1	incoming	6.491497385	659.5101648	6.167972838	0.3235245468	true
x028396	G2/generic#1	incoming	6.493329789	660.7197621	6.167972838	0.3253569512	true
x000082	G3/generic#1	outgoing	6.502790046	667	6.171766612	0.3310234338	true
x001073	G3/generic#1	outgoing	6.49894548	664.4405977	6.171766612	0.3271788681	true
x019046	G3/generic#1	outgoing	6.497053635	663.1847672	6.171766612	0.3252870228	true
x019048	G3/generic#1	outgoing	6.495181806	661.9445597	6.171766612	0.3234151937	true
x019049	G3/generic#1	outgoing	6.495181806	661.9445597	6.171766612	0.3234151937	true
x028392	G3/generic#1	outgoing	6.502790046	667	6.171766612	0.3310234338	true
x028394	G3/generic#1	outgoing	6.49894548	664.4405977	6.171766612	0.3271788681	true
x028396	G3/generic#1	outgoing	6.502790046	667	6.171766612	0.3310234338	true
x028397	G3/generic#1	outgoing	6.502790046	667	6.171766612	0.3310234338	true
x028904	G3/generic#1	outgoing	6.500857548	665.7122683	6.171766612	0.3290909355	true
x019046	G3/generic#1	incoming	6.493329789	660.7197621	6.171766612	0.3215631773	true
x028392	G3/generic#1	incoming	6.491497385	659.5101648	6.171766612	0.3197307729	true
x000080	G0/generic#2	outgoing	6.500857548	665.7122683	6.127614218	0.3732433292	true
x000081	G0/generic#2	outgoing	6.497053635	663.1847672	6.127614218	0.3694394164	true
x001069	G0/generic#2	outgoing	6.49894548	664.4405977	6.127614218	0.3713312617	true
x001070	G0/generic#2	outgoing	6.497053635	663.1847672	6.127614218	0.3694394164	true
x013875	G0/generic#2	outgoing	6.497053635	663.1847672	6.127614218	0.3694394164	true
x014156	G0/generic#2	outgoing	6.493329789	660.7197621	6.127614218	0.365715571	true
x015012	G0/generic#2	outgoing	6.49117984	659.3007739	6.127614218	0.3635656215	true
x015017	G0/generic#2	outgoing	6.494890907	661.7520289	6.127614218	0.3672766886	true
x028396	G0/generic#2	outgoing	6.497053635	663.1847672	6.127614218	0.3694394164	true
x028397	G0/generic#2	outgoing	6.502790046	667	6.127614218	0.3751758275	true
x028906	G0/generic#2	outgoing	6.49894548	664.4405977	6.127614218	0.3713312617	true
x000080	G0/generic#2	incoming	6.493329789	660.7197621	6.127614218	0.365715571	true
x000081	G0/generic#2	incoming	6.493329789	660.7197621	6.127614218	0.365715571	true
x015012	G0/generic#2	incoming	6.493329789	660.7197621	6.127614218	0.365715571	true
x028396	G0/generic#2	incoming	6.484359956	654.819717	6.127614218	0.3567457381	true
x028397	G0/generic#2	incoming	6.491497385	659.5101648	6.127614218	0.3638831666	true
x000081	G1/generic#2	outgoing	6.500857548	665.7122683	6.129715549	0.371141999	true
x000083	G1/generic#2	outgoing	6.502790046	667	6.129715549	0.3730744973	true
x001068	G1/generic#2	outgoing	6.497053635	663.1847672	6.129715549	0.3673380863	true
x001069	G1/generic#2	outgoing	6.497053635	663.1847672	6.129715549	0.3673380863	true
x001070	G1/generic#2	outgoing	6.49894548	664.4405977	6.129715549	0.3692299316	true
x019047	G1/generic#2	outgoing	6.497053635	663.1847672	6.129715549	0.3673380863	true
x028392	G1/generic#2	outgoing	6.500857548	665.7122683	6.129715549	0.371141999	true
x028393	G1/generic#2	outgoing	6.49894548	664.4405977	6.129715549	0.3692299316	true
x028394	G1/generic#2	outgoing	6.502790046	667	6.129715549	0.3730744973	true
x028395	G1/generic#2	outgoing	6.500857548	665.7122683	6.129715549	0.371141999	true
x028396	G1/generic#2	outgoing	6.500857548	665.7122683	6.129715549	0.371141999	true
x028397	G1/generic#2	outgoing	6.502790046	667	6.129715549	0.3730744973	true
x028905	G1/generic#2	outgoing	6.49894548	664.4405977	6.129715549	0.3692299316	true
x028392	G1/generic#2	incoming	6.487890621	657.1357519	6.129715549	0.3581750724	true
x028396	G1/generic#2	incoming	6.493329789	660.7197621	6.129715549	0.3636142408	true
x000080	G2/generic#2	outgoing	6.49894548	664.4405977	6.111178895	0.3877665849	true
x000081	G2/generic#2	outgoing	6.49894548	664.4405977	6.111178895	0.3877665849	true
x000082	G2/generic#2	outgoing	6.502790046	667	6.111178895	0.3916111507	true
x001069	G2/generic#2	outgoing	6.495181806	661.9445597	6.111178895	0.3840029105	true
x001070	G2/generic#2	outgoing	6.497053635	663.1847672	6.111178895	0.3858747396	true
x013057	G2/generic#2	outgoing	6.494890907	661.7520289	6.111178895	0.3837120118	true
x014159	G2/generic#2	outgoing	6.491497385	659.5101648	6.111178895	0.3803184898	true
x019046	G2/generic#2	outgoing	6.49894548	664.4405977	6.111178895	0.3877665849	true
x019047	G2/generic#2	outgoing	6.49894548	664.4405977	6.111178895	0.3877665849	true
x019048	G2/generic#2	outgoing	6.497053635	663.1847672	6.111178895	0.3858747396	true
x028393	G2/generic#2	outgoing	6.502790046	667	6.111178895	0.3916111507	true
x028396	G2/generic#2	outgoing	6.500857548	665.7122683	6.111178895	0.3896786524	true
x028397	G2/generic#2	outgoing	6.500857548	665.7122683	6.111178895	0.3896786524	true
x000080	G2/generic#2	incoming	6.493329789	660.7197621	6.111178895	0.3821508942	true
x013057	G2/generic#2	incoming	6.487547073	656.9100329	6.111178895	0.3763681776	true
x028396	G2/generic#2	incoming	6.493329789	660.7197621	6.111178895	0.3821508942	true
x000082	G3/generic#2	outgoing	6.502790046	667	6.120850926	0.3819391196	true
x001071	G3/generic#2	outgoing	6.497053635	663.1847672	6.120850926	0.3762027085	true
x001582	G3/generic#2	outgoing	6.49894548	664.4405977	6.120850926	0.3780945538	true
x013874	G3/generic#2	outgoing	6.495181806	661.9445597	6.120850926	0.3743308794	true
x013876	G3/generic#2	outgoing	6.495181806	661.9445597	6.120850926	0.3743308794	true
x013877	G3/generic#2	outgoing	6.491497385	659.5101648	6.120850926	0.3706464586	true
x019046	G3/generic#2	outgoing	6.500857548	665.7122683	6.120850926	0.3800066213	true
x019048	G3/generic#2	outgoing	6.500857548	665.7122683	6.120850926	0.3800066213	true
x028394	G3/generic#2	outgoing	6.502790046	667	6.120850926	0.3819391196	true
x028395	G3/generic#2	outgoing	6.502790046	667	6.120850926	0.3819391196	true
x028396	G3/generic#2	outgoing	6.500857548	665.7122683	6.120850926	0.3800066213	true
x028902	G3/generic#2	outgoing	6.500857548	665.7122683	6.120850926	0.3800066213	true
x028905	G3/generic#2	outgoing	6.49894548	664.4405977	6.120850926	0.3780945538	true
x028906	G3/generic#2	outgoing	6.49894548	664.4405977	6.120850926	0.3780945538	true
x032100	G3/generic#2	outgoing	6.495181806	661.9445597	6.120850926	0.3743308794	true
x032102	G3/generic#2	outgoing	6.489353768	658.0979419	6.120850926	0.3685028418	true
x013874	G3/generic#2	incoming	6.491497385	659.5101648	6.120850926	0.3706464586	true
x013877	G3/generic#2	incoming	6.493329789	660.7197621	6.120850926	0.3724788631	true
x028394	G3/generic#2	incoming	6.493329789	660.7197621	6.120850926	0.3724788631	true
x028396	G3/generic#2	incoming	6.493329789	660.7197621	6.120850926	0.3724788631	true
x000078	G0/generic#3	outgoing	6.500857548	665.7122683	6.101224171	0.3996333768	true
x000083	G0/generic#3	outgoing	6.502790046	667	6.101224171	0.4015658751	true
x013057	G0/generic#3	outgoing	6.497053635	663.1847672	6.101224171	0.395829464	true
x013058	G0/generic#3	outgoing	6.495181806	661.9445597	6.101224171	0.3939576349	true
x013060	G0/generic#3	outgoing	6.49894548	664.4405977	6.101224171	0.3977213093	true
x013061	G0/generic#3	outgoing	6.497053635	663.1847672	6.101224171	0.395829464	true
x013418	G0/generic#3	outgoing	6.500857548	665.7122683	6.101224171	0.3996333768	true
x013420	G0/generic#3	outgoing	6.497053635	663.1847672	6.101224171	0.395829464	true
x013875	G0/generic#3	outgoing	6.493329789	660.7197621	6.101224171	0.3921056186	true
x013876	G0/generic#3	outgoing	6.491497385	659.5101648	6.101224171	0.3902732142	true
x019047	G0/generic#3	outgoing	6.49894548	664.4405977	6.101224171	0.3977213093	true
x019048	G0/generic#3	outgoing	6.493329789	660.7197621	6.101224171	0.3921056186	true
x028394	G0/generic#3	outgoing	6.502790046	667	6.101224171	0.4015658751	true
x028396	G0/generic#3	outgoing	6.49894548	664.4405977	6.101224171	0.3977213093	true
x028902	G0/generic#3	outgoing	6.493329789	660.7197621	6.101224171	0.3921056186	true
x028904	G0/generic#3	outgoing	6.495181806	661.9445597	6.101224171	0.3939576349	true
x028905	G0/generic#3	outgoing	6.495181806	661.9445597	6.101224171	0.3939576349	true
x000078	G0/generic#3	incoming	6.487547073	656.9100329	6.101224171	0.386322902	true
x000083	G0/generic#3	incoming	6.493329789	660.7197621	6.101224171	0.3921056186	true
x013057	G0/generic#3	incoming	6.493329789	660.7197621	6.101224171	0.3921056186	true
x013875	G0/generic#3	incoming	6.49117984	659.3007739	6.101224171	0.3899556691	true
x013876	G0/generic#3	incoming	6.493329789	660.7197621	6.101224171	0.3921056186	true
x028396	G0/generic#3	incoming	6.491497385	659.5101648	6.101224171	0.3902732142	true
x028902	G0/generic#3	incoming	6.493329789	660.7197621	6.101224171	0.3921056186	true
x028905	G0/generic#3	incoming	6.493329789	660.7197621	6.101224171	0.3921056186	true
x001068	G1/generic#3	outgoing	6.493329789	660.7197621	6.100819761	0.3925100285	true
x001071	G1/generic#3	outgoing	6.493329789	660.7197621	6.100819761	0.3925100285	true
x001073	G1/generic#3	outgoing	6.497053635	663.1847672	6.100819761	0.3962338739	true
x013418	G1/generic#3	outgoing	6.500857548	665.7122683	6.100819761	0.4000377867	true
x013875	G1/generic#3	outgoing	6.497053635	663.1847672	6.100819761	0.3962338739	true
x013877	G1/generic#3	outgoing	6.502790046	667	6.100819761	0.401970285	true
x014159	G1/generic#3	outgoing	6.49117984	659.3007739	6.100819761	0.390360079	true
x018184	G1/generic#3	outgoing	6.500857548	665.7122683	6.100819761	0.4000377867	true
x019044	G1/generic#3	outgoing	6.493329789	660.7197621	6.100819761	0.3925100285	true
x019046	G1/generic#3	outgoing	6.493025486	660.5187334	6.100819761	0.3922057251	true
x028387	G1/generic#3	outgoing	6.49117984	659.3007739	6.100819761	0.390360079	true
x028392	G1/generic#3	outgoing	6.500857548	665.7122683	6.100819761	0.4000377867	true
x028394	G1/generic#3	outgoing	6.497053635	663.1847672	6.100819761	0.3962338739	true
x028395	G1/generic#3	outgoing	6.502790046	667	6.100819761	0.401970285	true
x028396	G1/generic#3	outgoing	6.49894548	664.4405977	6.100819761	0.3981257192	true
x028397	G1/generic#3	outgoing	6.500857548	665.7122683	6.100819761	0.4000377867	true
x028903	G1/generic#3	outgoing	6.49117984	659.3007739	6.100819761	0.390360079	true
x030839	G1/generic#3	outgoing	6.500857548	665.7122683	6.100819761	0.4000377867	true
x013877	G1/generic#3	incoming	6.491497385	659.5101648	6.100819761	0.3906776241	true
x028394	G1/generic#3	incoming	6.489353768	658.0979419	6.100819761	0.3885340072	true
x028395	G1/generic#3	incoming	6.485759558	655.7368455	6.100819761	0.3849397974	true
x028396	G1/generic#3	incoming	6.485759558	655.7368455	6.100819761	0.3849397974	true
x028397	G1/generic#3	incoming	6.489353768	658.0979419	6.100819761	0.3885340072	true
x028392	G2/generic#3	outgoing	6.500857548	665.7122683	6.159207412	0.3416501358	true
x028393	G2/generic#3	outgoing	6.500857548	665.7122683	6.159207412	0.3416501358	true
x028394	G2/generic#3	outgoing	6.500857548	665.7122683	6.159207412	0.3416501358	true
x028395	G2/generic#3	outgoing	6.500857548	665.7122683	6.159207412	0.3416501358	true
x028396	G2/generic#3	outgoing	6.500857548	665.7122683	6.159207412	0.3416501358	true
x028902	G2/generic#3	outgoing	6.497053635	663.1847672	6.159207412	0.337846223	true
x030837	G2/generic#3	outgoing	6.493329789	660.7197621	6.159207412	0.3341223776	true
x028392	G2/generic#3	incoming	6.487890621	657.1357519	6.159207412	0.3286832092	true
x028394	G2/generic#3	incoming	6.489684394	658.3155622	6.159207412	0.3304769823	true
x028395	G2/generic#3	incoming	6.491497385	659.5101648	6.159207412	0.3322899732	true
x028396	G2/generic#3	incoming	6.493329789	660.7197621	6.159207412	0.3341223776	true
x030837	G2/generic#3	incoming	6.493329789	660.7197621	6.159207412	0.3341223776	true
x000083	G3/generic#3	outgoing	6.502790046	667	6.169077831	0.3337122145	true
x001071	G3/generic#3	outgoing	6.497053635	663.1847672	6.169077831	0.3279758034	true
x001073	G3/generic#3	outgoing	6.493329789	660.7197621	6.169077831	0.324251958	true
x013875	G3/generic#3	outgoing	6.494890907	661.7520289	6.169077831	0.3258130756	true
x028393	G3/generic#3	outgoing	6.500857548	665.7122683	6.169077831	0.3317797162	true
x028394	G3/generic#3	outgoing	6.500857548	665.7122683	6.169077831	0.3317797162	true
x028396	G3/generic#3	outgoing	6.49894548	664.4405977	6.169077831	0.3298676487	true
x030835	G3/generic#3	outgoing	6.500857548	665.7122683	6.169077831	0.3317797162	true
x013875	G3/generic#3	incoming	6.493329789	660.7197621	6.169077831	0.324251958	true
x028396	G3/generic#3	incoming	6.493329789	660.7197621	6.169077831	0.324251958	true
x030835	G3/generic#3	incoming	6.489353768	658.0979419	6.169077831	0.3202759368	true
x000082	G0/generic#4	outgoing	6.502790046	667	6.149407645	0.3533824006	true
x001068	G0/generic#4	outgoing	6.49894548	664.4405977	6.149407645	0.3495378348	true
x001071	G0/generic#4	outgoing	6.495181806	661.9445597	6.149407645	0.3457741604	true
x014156	G0/generic#4	outgoing	6.49894548	664.4405977	6.149407645	0.3495378348	true
x019046	G0/generic#4	outgoing	6.493025486	660.5187334	6.149407645	0.3436178407	true
x019048	G0/generic#4	outgoing	6.495181806	661.9445597	6.149407645	0.3457741604	true
x028392	G0/generic#4	outgoing	6.500857548	665.7122683	6.149407645	0.3514499023	true
x028393	G0/generic#4	outgoing	6.500857548	665.7122683	6.149407645	0.3514499023	true
x028394	G0/generic#4	outgoing	6.500857548	665.7122683	6.149407645	0.3514499023	true
x028396	G0/generic#4	outgoing	6.502790046	667	6.149407645	0.3533824006	true
x028397	G0/generic#4	outgoing	6.49894548	664.4405977	6.149407645	0.3495378348	true
x028393	G0/generic#4	incoming	6.489684394	658.3155622	6.149407645	0.3402767488	true
x028397	G0/generic#4	incoming	6.489353768	658.0979419	6.149407645	0.3399461228	true
x001068	G1/generic#4	outgoing	6.49894548	664.4405977	6.164357697	0.3345877836	true
x001069	G1/generic#4	outgoing	6.500857548	665.7122683	6.164357697	0.3364998511	true
x001070	G1/generic#4	outgoing	6.500857548	665.7122683	6.164357697	0.3364998511	true
x028392	G1/generic#4	outgoing	6.49894548	664.4405977	6.164357697	0.3345877836	true
x028393	G1/generic#4	outgoing	6.500857548	665.7122683	6.164357697	0.3364998511	true
x028394	G1/generic#4	outgoing	6.502790046	667	6.164357697	0.3384323494	true
x028395	G1/generic#4	outgoing	6.500857548	665.7122683	6.164357697	0.3364998511	true
x028397	G1/generic#4	outgoing	6.49894548	664.4405977	6.164357697	0.3345877836	true
x028393	G1/generic#4	incoming	6.491497385	659.5101648	6.164357697	0.3271396884	true
x028394	G1/generic#4	incoming	6.493329789	660.7197621	6.164357697	0.3289720928	true
x028397	G1/generic#4	incoming	6.487890621	657.1357519	6.164357697	0.3235329245	true
x000079	G2/generic#4	outgoing	6.502790046	667	6.123563374	0.3792266717	true
x000082	G2/generic#4	outgoing	6.502790046	667	6.123563374	0.3792266717	true
x013418	G2/generic#4	outgoing	6.49894548	664.4405977	6.123563374	0.3753821059	true
x014156	G2/generic#4	outgoing	6.493025486	660.5187334	6.123563374	0.3694621117	true
x015014	G2/generic#4	outgoing	6.495181806	661.9445597	6.123563374	0.3716184315	true
x015015	G2/generic#4	outgoing	6.495181806	661.9445597	6.123563374	0.3716184315	true
x019046	G2/generic#4	outgoing	6.500857548	665.7122683	6.123563374	0.3772941734	true
x019048	G2/generic#4	outgoing	6.495181806	661.9445597	6.123563374	0.3716184315	true
x028392	G2/generic#4	outgoing	6.502790046	667	6.123563374	0.3792266717	true
x028394	G2/generic#4	outgoing	6.502790046	667	6.123563374	0.3792266717	true
x028395	G2/generic#4	outgoing	6.502790046	667	6.123563374	0.3792266717	true
x028396	G2/generic#4	outgoing	6.500857548	665.7122683	6.123563374	0.3772941734	true
x028397	G2/generic#4	outgoing	6.500857548	665.7122683	6.123563374	0.3772941734	true
x013418	G2/generic#4	incoming	6.493329789	660.7197621	6.123563374	0.3697664152	true
x028394	G2/generic#4	incoming	6.489353768	658.0979419	6.123563374	0.3657903939	true
x028395	G2/generic#4	incoming	6.487890621	657.1357519	6.123563374	0.3643272468	true
x001071	G3/generic#4	outgoing	6.495181806	661.9445597	6.116471366	0.3787104394	true
x013874	G3/generic#4	outgoing	6.497053635	663.1847672	6.116471366	0.3805822685	true
x013875	G3/generic#4	outgoing	6.491497385	659.5101648	6.116471366	0.3750260187	true
x014155	G3/generic#4	outgoing	6.497053635	663.1847672	6.116471366	0.3805822685	true
x014159	G3/generic#4	outgoing	6.49117984	659.3007739	6.116471366	0.3747084735	true
x014953	G3/generic#4	outgoing	6.49117984	659.3007739	6.116471366	0.3747084735	true
x014956	G3/generic#4	outgoing	6.497053635	663.1847672	6.116471366	0.3805822685	true
x015012	G3/generic#4	outgoing	6.493329789	660.7197621	6.116471366	0.3768584231	true
x015014	G3/generic#4	outgoing	6.49894548	664.4405977	6.116471366	0.3824741138	true
x019044	G3/generic#4	outgoing	6.493329789	660.7197621	6.116471366	0.3768584231	true
x028394	G3/generic#4	outgoing	6.495181806	661.9445597	6.116471366	0.3787104394	true
x028395	G3/generic#4	outgoing	6.502790046	667	6.116471366	0.3863186796	true
x028396	G3/generic#4	outgoing	6.500857548	665.7122683	6.116471366	0.3843861813	true
x028397	G3/generic#4	outgoing	6.502790046	667	6.116471366	0.3863186796	true
x013875	G3/generic#4	incoming	6.49117984	659.3007739	6.116471366	0.3747084735	true
x014953	G3/generic#4	incoming	6.491497385	659.5101648	6.116471366	0.3750260187	true
x028394	G3/generic#4	incoming	6.484359956	654.819717	6.116471366	0.3678885901	true
x028395	G3/generic#4	incoming	6.478797482	651.1874106	6.116471366	0.3623261156	true
x028396	G3/generic#4	incoming	6.487547073	656.9100329	6.116471366	0.3710757065	true
x013057	G0/generic#5	outgoing	6.49894548	664.4405977	6.12199048	0.3769549999	true
x013058	G0/generic#5	outgoing	6.495181806	661.9445597	6.12199048	0.3731913255	true
x013061	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x013877	G0/generic#5	outgoing	6.49894548	664.4405977	6.12199048	0.3769549999	true
x014156	G0/generic#5	outgoing	6.493329789	660.7197621	6.12199048	0.3713393092	true
x019046	G0/generic#5	outgoing	6.494890907	661.7520289	6.12199048	0.3729004268	true
x028392	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x028393	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x028394	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x028395	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x028396	G0/generic#5	outgoing	6.495181806	661.9445597	6.12199048	0.3731913255	true
x028397	G0/generic#5	outgoing	6.49894548	664.4405977	6.12199048	0.3769549999	true
x030838	G0/generic#5	outgoing	6.500857548	665.7122683	6.12199048	0.3788670674	true
x028393	G0/generic#5	incoming	6.489684394	658.3155622	6.12199048	0.3676939139	true
x028394	G0/generic#5	incoming	6.489684394	658.3155622	6.12199048	0.3676939139	true
x028396	G0/generic#5	incoming	6.480903872	652.5605112	6.12199048	0.3589133922	true
x028397	G0/generic#5	incoming	6.485759558	655.7368455	6.12199048	0.3637690781	true
x000081	G1/generic#5	outgoing	6.502790046	667	6.154534843	0.3482552032	true
