corpus_id	representation_id	family	metric_id	regime	estimate	bootstrap_mean	bootstrap_sd	ci_level	ci_low	ci_high	n_valid
C06	MUSIC-R3	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_100	0.427652733119	0.437140453392	0.0140428890583	0.95	0.411745130665	0.465826985646	200
C06	MUSIC-R3	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_100	0.414089248569	0.433636656291	0.00427235206567	0.95	0.425034262994	0.441274701831	200
C06	MUSIC-R3	S	S01_TRANSITION_DENSITY	TOP_250	0.0687846418484	0.0706523689076	0.00590887575284	0.95	0.0618287073201	0.0842060507029	200
C06	MUSIC-R3	S	S02_TRANSITION_ZERO_DENSITY	TOP_250	0.931215358152	0.929347631092	0.00590887575284	0.95	0.915793949297	0.93817129268	200
C06	MUSIC-R3	S	S03_TRANSITION_ENTROPY_NORM	TOP_250	0.690023713885	0.691508886776	0.00553887084848	0.95	0.681446146482	0.704284635564	200
C06	MUSIC-R3	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_250	0.135313531353	0.138316429375	0.00751202720776	0.95	0.124168901553	0.152668726153	200
C06	MUSIC-R3	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_250	0.419141914191	0.431741000925	0.0140204551311	0.95	0.406458566013	0.461476512282	200
C06	MUSIC-R3	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_250	0.358626954551	0.381574409363	0.00478726986873	0.95	0.372647675825	0.392820200798	200
C06	MUSIC-R3	S	S01_TRANSITION_DENSITY	MATCHED_VOCAB	0.0687846418484	0.0706523689076	0.00590887575284	0.95	0.0618287073201	0.0842060507029	200
C06	MUSIC-R3	S	S02_TRANSITION_ZERO_DENSITY	MATCHED_VOCAB	0.931215358152	0.929347631092	0.00590887575284	0.95	0.915793949297	0.93817129268	200
C06	MUSIC-R3	S	S03_TRANSITION_ENTROPY_NORM	MATCHED_VOCAB	0.690023713885	0.691508886776	0.00553887084848	0.95	0.681446146482	0.704284635564	200
C06	MUSIC-R3	S	S06_PREFERRED_TRANSITION_FRACTION	MATCHED_VOCAB	0.135313531353	0.138316429375	0.00751202720776	0.95	0.124168901553	0.152668726153	200
C06	MUSIC-R3	S	S07_DEPLETED_TRANSITION_FRACTION	MATCHED_VOCAB	0.419141914191	0.431741000925	0.0140204551311	0.95	0.406458566013	0.461476512282	200
C06	MUSIC-R3	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	MATCHED_VOCAB	0.358626954551	0.381574409363	0.00478726986873	0.95	0.372647675825	0.392820200798	200
C06	MUSIC-R3	S	S04_REPEATED_BIGRAM_TYPES		1734	1803.67	42.4179337073	0.95	1721.975	1883.025	200
C06	MUSIC-R3	S	S05_REPEATED_TRIGRAM_TYPES		1864	2815.45	89.789183647	0.95	2639.8	2997.1	200
C06	MUSIC-R3	L	L01_LINE_TOKEN_COUNT_MEAN		22.3166368515	22.3118783542	0.211597165152	0.95	21.9010286225	22.7354203936	200
C06	MUSIC-R3	L	L02_LINE_SYMBOL_COUNT_MEAN		44.633273703	44.6237567084	0.423194330304	0.95	43.8020572451	45.4708407871	200
C06	MUSIC-R3	L	L03_BOUNDARY_SPECIALIZATION		0.552995391705	0.54761190628	0.0233590236579	0.95	0.488435960591	0.58742189753	200
C06	MUSIC-R3	L	L04_POSITION_PROGRESSION		0	0	0	0.95	0	0	200
C06	MUSIC-R3	L	L05_LINE_ASYMMETRY		0.23012172651	0.230262120012	0.00627206234971	0.95	0.219465505475	0.241422158745	200
C06	MUSIC-R3	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_5	0.624373710581	0.555266787203	0.0257202760323	0.95	0.504877050934	0.60286718187	200
C06	MUSIC-R3	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_5	0.375626289419	0.444733212797	0.0257202760323	0.95	0.39713281813	0.495122949066	200
C06	MUSIC-R3	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_10	0.725857353251	0.683761638924	0.0159313436469	0.95	0.653594409984	0.714283432463	200
C06	MUSIC-R3	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_10	0.274142646749	0.316238361076	0.0159313436469	0.95	0.285716567537	0.346405590016	200
C06	MUSIC-R3	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_100	0.717575757576	0.670506060606	0.00651932361913	0.95	0.658555555556	0.682429292929	200
C06	MUSIC-R3	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_100	0.282424242424	0.329493939394	0.00651932361913	0.95	0.317570707071	0.341444444444	200
C06	MUSIC-R3	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_250	0.27756443079	0.294801670091	0.0168916106102	0.95	0.268008340243	0.33320019673	200
C06	MUSIC-R3	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_250	0.72243556921	0.705198329909	0.0168916106102	0.95	0.66679980327	0.731991659757	200
C06	MUSIC-R3	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	MATCHED_VOCAB	0.27756443079	0.294801670091	0.0168916106102	0.95	0.268008340243	0.33320019673	200
C06	MUSIC-R3	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	MATCHED_VOCAB	0.72243556921	0.705198329909	0.0168916106102	0.95	0.66679980327	0.731991659757	200
C06	MUSIC-R3	D	D_LINE_COHERENCE		0.333794469342	0.170355429749	0.00337360262997	0.95	0.164617435889	0.177362426879	200
C06	MUSIC-R3	D	D_LINE_EXCLUSIVITY		0.253456221198	0.155441442807	0.035304610324	0.95	0.0927716098335	0.230415410651	200
C06	MUSIC-R3	D	D_LINE_VARIANCE_SHARE		0	0	0	0.95	0	0	200
C06	MUSIC-R3	D	D_LINE_PROGRESSION		0	0	0	0.95	0	0	200
C06	MUSIC-R3	D	D_SECTION_COHERENCE		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_SECTION_EXCLUSIVITY		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_SECTION_VARIANCE_SHARE		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_SECTION_PROGRESSION		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_PAGE_COHERENCE		0.33757254631	0.323082061988	0.0460900561705	0.95	0.253907531314	0.47259724922	200
C06	MUSIC-R3	D	D_PAGE_EXCLUSIVITY		0.359447004608	0.369063629453	0.028710864491	0.95	0.31209841801	0.427189609664	200
C06	MUSIC-R3	D	D_PAGE_VARIANCE_SHARE		0	0	0	0.95	0	0	200
C06	MUSIC-R3	D	D_PAGE_PROGRESSION		0	0	0	0.95	0	0	200
C06	MUSIC-R3	D	D_LOCUS_COHERENCE		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_LOCUS_EXCLUSIVITY		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_LOCUS_VARIANCE_SHARE		0	0	0	0.95	0	0	0
C06	MUSIC-R3	D	D_LOCUS_PROGRESSION		0	0	0	0.95	0	0	0
