segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
8	2	100	87	0.79455560977988415	0	0.39403367496339675
8	2	200	168	0.79455560977988415	0.94937392693003286	0.39403367496339675
8	2	500	350	0.79455560977988415	0.80102215328420978	0.39403367496339675
8	2	1000	595	0.79455560977988415	0.76553474636297802	0.39403367496339675
8	2	2000	1032	0.79455560977988415	0.79448139722794775	0.39403367496339675
8	2	4000	1725	0.79455560977988415	0.74115339112963896	0.39403367496339675
8	2	5464	2153	0.79455560977988415	0.71062704644043928	0.39403367496339675
8	3	100	85	0.82633189743383229	0	0.41874084919472915
8	3	200	158	0.82633189743383229	0.89438981203940204	0.41874084919472915
8	3	500	344	0.82633189743383229	0.84912637144657865	0.41874084919472915
8	3	1000	637	0.82633189743383229	0.88888480755420241	0.41874084919472915
8	3	2000	1102	0.82633189743383229	0.79075894631485799	0.41874084919472915
8	3	4000	1852	0.82633189743383229	0.74895987468907832	0.41874084919472915
8	3	5464	2288	0.82633189743383229	0.67784838482719978	0.41874084919472915
8	4	100	89	0.80544183509173228	0	0.40080527086383599
8	4	200	166	0.80544183509173228	0.89930600038052899	0.40080527086383599
8	4	500	346	0.80544183509173228	0.80154798160945584	0.40080527086383599
8	4	1000	616	0.80544183509173228	0.83215831305817678	0.40080527086383599
8	4	2000	1129	0.80544183509173228	0.87404323007809948	0.40080527086383599
8	4	4000	1801	0.80544183509173228	0.6737526951332754	0.40080527086383599
8	4	5464	2190	0.80544183509173228	0.62702077162363712	0.40080527086383599
8	5	100	88	0.80182296620210636	0	0.39641288433382138
8	5	200	156	0.80182296620210636	0.8259706002249515	0.39641288433382138
8	5	500	353	0.80182296620210636	0.89121500554030952	0.39641288433382138
8	5	1000	603	0.80182296620210636	0.7724898186289052	0.39641288433382138
8	5	2000	1018	0.80182296620210636	0.75550765417560972	0.39641288433382138
8	5	4000	1744	0.80182296620210636	0.7766624787012314	0.39641288433382138
8	5	5464	2166	0.80182296620210636	0.69480609659082071	0.39641288433382138
8	6	100	84	0.80174389757062681	0	0.38250366032210836
8	6	200	156	0.80174389757062681	0.89308479608348956	0.38250366032210836
8	6	500	344	0.80174389757062681	0.86302919217180174	0.38250366032210836
8	6	1000	588	0.80174389757062681	0.77340759013426652	0.38250366032210836
8	6	2000	1004	0.80174389757062681	0.77187120911440732	0.38250366032210836
8	6	4000	1700	0.80174389757062681	0.75977547707429183	0.38250366032210836
8	6	5464	2090	0.80174389757062681	0.66221411307723377	0.38250366032210836
8	7	100	89	0.78093808118242825	0	0.37328453796889294
8	7	200	161	0.78093808118242825	0.8551834471482207	0.37328453796889294
8	7	500	347	0.78093808118242825	0.83807506531438281	0.37328453796889294
8	7	1000	602	0.78093808118242825	0.7948278241814406	0.37328453796889294
8	7	2000	1004	0.78093808118242825	0.73792387719106989	0.37328453796889294
8	7	4000	1631	0.78093808118242825	0.69999751276111222	0.37328453796889294
8	7	5465	2040	0.78093808118242825	0.71700790186325547	0.37328453796889294
