record_type	token_a	token_b	control	distance	value	median	p90	p95	p99	percentile
random_pair	x014952	x030834	frequency_matched_random		0.9407644002797756					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9815744863354435					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6865740723671003					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9230339939325372					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9470822117525053					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8565932894694779					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9458422586814889					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9516905541209765					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8915126038017924					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6196412419594794					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9630816434317063					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9799061653038692					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6159714333341002					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9578237796154682					98.6
random_pair	x014952	x030834	frequency_matched_random		0.960752130768513					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8434958842887914					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9353746054706663					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7680263060655816					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6981067537823298					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6291882026228757					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9542967479644432					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9702808999377662					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9751996984807331					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9816657463352506					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9530290473277192					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9558890954986982					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6127582904461707					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8334836480466384					98.6
random_pair	x014952	x030834	frequency_matched_random		0.5951824729449562					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9610163752454117					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9562839167287814					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9858255828311313					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9497718360748675					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6141137204526423					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9423887383915396					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9537164258487664					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7173722085473802					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8643831892730021					98.6
random_pair	x014952	x030834	frequency_matched_random		0.962520787890831					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9693407531092679					98.6
random_pair	x014952	x030834	frequency_matched_random		0.889756181073302					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9598132203072749					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9543939169574192					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8025747359459123					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9632973088398545					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9652696605211869					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6466522293419242					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9326729428147809					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9431653710496691					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9435143812920987					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6769506186648957					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9708795492195277					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9827897617776731					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6430445492076547					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6687516387238995					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6366924806991625					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6303597598144596					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9140021303080127					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9438746041563963					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9851259941356506					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9655321956080047					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9828941223223943					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9376574202621344					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9584260248868341					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9369315357780378					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9544757299404661					98.6
random_pair	x014952	x030834	frequency_matched_random		0.984183039377829					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9519883849553683					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6181559246285298					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9644652626490036					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8467931448930445					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6554162043911488					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9583022751437978					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9836357679698992					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9493019339329404					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9708240279971886					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9295650875578378					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9279916910062018					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9800460697796515					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9789208232352303					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9759882619449275					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9611760039327683					98.6
random_pair	x014952	x030834	frequency_matched_random		0.964556592059903					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9697865569213036					98.6
random_pair	x014952	x030834	frequency_matched_random		0.896436195097783					98.6
random_pair	x014952	x030834	frequency_matched_random		0.5976237516158124					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9590643591678211					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6181325182001365					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9674516100686802					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9669803370913602					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9556612339759314					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6644481268390283					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6574700836484845					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6035323989076324					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6629008360647335					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9732111862474454					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9393704758895511					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9634081601529736					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9550633920675372					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9698722055142014					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9605787072733554					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9323073264282179					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9832781826434036					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9589293164555018					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7756564078930398					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9601771812755203					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9767299428310323					98.6
random_pair	x014952	x030834	frequency_matched_random		0.964908067967915					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9644916677363902					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6123814964792468					98.6
random_pair	x014952	x030834	frequency_matched_random		0.948312401454386					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6695784082730623					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9582507966568802					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9617640941007748					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8994596871666485					98.6
random_pair	x014952	x030834	frequency_matched_random		0.858288249873352					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9177590256164863					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9726706715807196					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9714041492161348					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9625384612111267					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7402251061694					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9330210478287547					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8679042981725381					98.6
random_pair	x014952	x030834	frequency_matched_random		0.861359804779903					98.6
random_pair	x014952	x030834	frequency_matched_random		0.925632815068076					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9317352798446714					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6356305932618476					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9728163152848712					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9715638647910255					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6190475379239457					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6305526953263467					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8658424865125278					98.6
random_pair	x014952	x030834	frequency_matched_random		0.600682425121289					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6451928978652494					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6820161418797077					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6193354792679888					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9716307148824022					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7003879048722579					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9902432244336483					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9498838148284428					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9756662729273586					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8669249203597271					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9713646214903975					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7251954240898735					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6015341992953239					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9675105056723078					98.6
random_pair	x014952	x030834	frequency_matched_random		0.633944410081755					98.6
random_pair	x014952	x030834	frequency_matched_random		0.636548560183174					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8826928081999588					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9706160401589301					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9667810123706323					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9076238475388181					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6197778695465022					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9552168247363972					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9671807500847945					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6486543240739596					98.6
random_pair	x014952	x030834	frequency_matched_random		0.951825781828193					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9792373958428693					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9720540265077219					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9717902475361209					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9712952692410639					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8453801841967608					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9271545041229681					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8765743303878532					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9791309254568688					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9102291153089762					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8509106273528987					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9725246218216388					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9476173448178489					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9610118745027633					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7112981229172952					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9652530980344624					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8952904075326312					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9387549017351736					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8426157755689424					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9630371758742567					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9701920229426351					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9660950487807869					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9882818970546896					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6269048924649218					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9826189758734349					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9849206571082988					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9045939166798668					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8606901758021426					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9729876851661189					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9705858891791429					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9710972197264855					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9651155415930663					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9693190752803696					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9715805223961883					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9269196933048945					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9553717210124759					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8656171310489167					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9658324526261328					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6266190964396156					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6196983158314853					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6308599259706569					98.6
random_pair	x014952	x030834	frequency_matched_random		0.955567179448581					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9567801038913795					98.6
random_pair	x014952	x030834	frequency_matched_random		0.980793043504482					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9806980765410971					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9371853039566538					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6924240412778274					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9492408948374644					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6429704362924762					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7338438984046147					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6445160153099521					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9743677387245512					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6023235656783195					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6682194197700133					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9483734980386757					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9660761625968671					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9542959551980953					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9573034194668011					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6058078702076399					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9713388081400971					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6400821491854781					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6146371370991555					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8636218513472628					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6081664897486961					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9511779848873289					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6169885962556882					98.6
random_pair	x014952	x030834	frequency_matched_random		0.602440484120999					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8721625961886437					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9809605179881254					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9666705480300696					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9550643532423356					98.6
random_pair	x014952	x030834	frequency_matched_random		0.612429318196577					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9543801576855871					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9385822038973657					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9516415692811183					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9883899501613008					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6166793300890335					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6338831023964993					98.6
random_pair	x014952	x030834	frequency_matched_random		0.969793873620235					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9575415273505034					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9597124856907253					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6455513520842766					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7351790408534763					98.6
random_pair	x014952	x030834	frequency_matched_random		0.970333715147348					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9302397384064852					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6279926808887037					98.6
random_pair	x014952	x030834	frequency_matched_random		0.941813103403496					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6190949304997482					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9490932698565736					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9410170024418518					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9759075980888279					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9642372220676478					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6787869633014759					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6349106207992933					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6108615448056335					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9561349554823266					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9198619468175266					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9865628429850201					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6727645459364933					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9760046657574627					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9686823374062149					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9787253546325019					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9514267204350656					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9666654112161843					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6091275500739053					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9622973501875919					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9721753378463326					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6042575602483327					98.6
random_pair	x014952	x030834	frequency_matched_random		0.7702997424840282					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9821342858088142					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6020491774002733					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9668546818831579					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9403408576407196					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9403478640377927					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9253761731209507					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9557332626468972					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9789990463298158					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9496279742873813					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9435858986918847					98.6
random_pair	x014952	x030834	frequency_matched_random		0.5898228093592498					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9656915369326453					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9684953526020706					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9780523265414146					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6859687056515295					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9764398003864887					98.6
random_pair	x014952	x030834	frequency_matched_random		0.8668240360929518					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9672805725432104					98.6
random_pair	x014952	x030834	frequency_matched_random		0.6143426156130516					98.6
random_pair	x014952	x030834	frequency_matched_random		0.964915458511336					98.6
random_pair	x014952	x030834	frequency_matched_random		0.602540238351012					98.6
random_pair	x014952	x030834	frequency_matched_random		0.9600112793076739					98.6
