metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
L06_SAME_LINE_COOCCURRENCE_DENSITY	L	0	0		0	NOT_COMPARABLE	metric absent from frozen VM reference
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	0	0		0	NOT_COMPARABLE	metric absent from frozen VM reference
S01_TRANSITION_DENSITY[FREQ_GE_10]	S	0.0395410207025	0.032971683595		0.229371686967	COMPARABLE	
S01_TRANSITION_DENSITY[FREQ_GE_5]	S	0.0152768495829	0.00958124426241		1.67597907623	COMPARABLE	
S01_TRANSITION_DENSITY[MATCHED_VOCAB]	S	0.0395410207025	0.0105588782541		65.3334601229	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_100]	S	0.3424	0.0919		28.3966277729	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_250]	S	0.122704	0.02928		48.6216240072	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_10]	S	0.960458979298	0.967028316405		0.229371686967	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_5]	S	0.984723150417	0.990418755738		1.67597907623	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[MATCHED_VOCAB]	S	0.960458979298	0.989441121746		65.3334601229	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_100]	S	0.6576	0.9081		28.3966277729	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_250]	S	0.877296	0.97072		48.6216240072	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_10]	S	0.724278863225	0.638398204063		2.95692819326	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_5]	S	0.681540227662	0.607363354783		7.54424349441	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[MATCHED_VOCAB]	S	0.724278863225	0.609682877064		16.5130297225	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_100]	S	0.842325079264	0.670355150085		14.100178791	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_250]	S	0.782231816615	0.634963206388		14.7672231912	COMPARABLE	
S04_REPEATED_BIGRAM_TYPES	S	0	1055		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S05_REPEATED_TRIGRAM_TYPES	S	0	271		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.0869565217391		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.148148148148		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.153846153846		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_100]	S	0	0.125		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_250]	S	0	0.08		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.565217391304		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.592592592593		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.576923076923		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_100]	S	0	0.541666666667		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_250]	S	0	0.56		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_10]	S	0.49255600864	0.346654778465		3.07820412822	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_5]	S	0.4465275951	0.311972701553		3.46628167557	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[MATCHED_VOCAB]	S	0.49255600864	0.314989811605		14.4023972741	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_100]	S	0.582878688499	0.380517220046		5.4709994236	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_250]	S	0.547614214256	0.343553312929		10.1381189555	COMPARABLE	
T01_MEAN_TOKEN_LENGTH	T	4.94629253428	5.56821032825		16.7122631547	COMPARABLE	
T02_TOKEN_LENGTH_SD	T	1.83794584085	2.95511393791		62.4054962421	COMPARABLE	
T03_UNIQUE_TOKEN_RATIO	T	0.209344845099	0.349414593351		6.05613787682	COMPARABLE	
T04_HAPAX_RATIO	T	0.690077632217	0.679581151832		1.55119487242	COMPARABLE	
T05_PREFIX_DIVERSITY	T	0.00327510917031	0.00448765893792		8.58870943258	COMPARABLE	
T06_SUFFIX_DIVERSITY	T	0.00436681222707	0.00403889304413		2.45137650689	COMPARABLE	
T07_EDIT_GRAPH_DENSITY	T	0.000880667248108	0.000305757013813		12.3629227999	COMPARABLE	
T08_EDIT_GRAPH_GIANT_SHARE	T	0.83770014556	0.260732984293		51.0611643563	COMPARABLE	
T09_EDIT_GRAPH_CLUSTERING	T	0.3099957714	0.360076276044		4.87459215374	COMPARABLE	
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T	0.641587925628	0.311833073088		18.1304793288	COMPARABLE	
T11_POSITIONAL_RESTRICTION_DENSITY	T	0	0.0860215053763		0	NOT_COMPARABLE	metric absent from pre-frozen scale
d_G	G				5.7246890745	COMPARABLE	
d_T	T				18.4194336724	COMPARABLE	
d_S	S				19.0475865091	COMPARABLE	
d_L	L				0	NOT_COMPARABLE	no mutually comparable scaled metrics
d_D	D				0	NOT_COMPARABLE	no mutually comparable scaled metrics
