block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G1/generic#0	G3/generic#5	50	27	19	0.3275862069	0.5497102235	0
G1/generic#0	G0/generic#6	50	55	44	0.7213114754	0.797195207	0
G1/generic#0	G1/generic#6	50	47	41	0.7321428571	0.8100053696	0
G1/generic#0	G2/generic#6	50	32	27	0.4909090909	0.6769064195	0
G1/generic#0	G3/generic#6	50	19	16	0.3018867925	0.499133056	1
G1/generic#0	G0/generic#7	50	32	25	0.4385964912	0.6443124024	0
G1/generic#0	G1/generic#7	50	40	23	0.3432835821	0.5362514063	0
G1/generic#0	G2/generic#7	50	26	20	0.3571428571	0.5588336266	0
G1/generic#0	G3/generic#7	50	21	14	0.2456140351	0.442662974	0
G1/generic#0	G0/generic#8	50	37	27	0.45	0.5897526023	0
G1/generic#0	G1/generic#8	50	33	29	0.537037037	0.6875424494	0
G1/generic#0	G2/generic#8	50	22	20	0.3846153846	0.6208910729	0
G1/generic#0	G3/generic#8	50	30	26	0.4814814815	0.7049530699	0
G1/generic#0	G0/generic#9	50	18	12	0.2142857143	0.4055307235	0
G1/generic#0	G1/generic#9	50	38	28	0.4666666667	0.6363517259	0
G1/generic#0	G2/generic#9	50	49	40	0.6779661017	0.8200966351	0
G1/generic#0	G3/generic#9	50	40	29	0.4754098361	0.6533639373	0
G1/generic#0	G0/generic#10	50	44	33	0.5409836066	0.6817823995	0
G1/generic#0	G1/generic#10	50	36	24	0.3870967742	0.5386785791	0
G1/generic#0	G2/generic#10	50	34	30	0.5555555556	0.7158832527	1
G1/generic#0	G3/generic#10	50	59	39	0.5571428571	0.6842607972	0
G1/generic#0	G0/generic#11	50	40	28	0.4516129032	0.6621019121	0
G1/generic#0	G1/generic#11	50	24	17	0.298245614	0.4498509335	0
G1/generic#0	G2/generic#11	50	43	27	0.4090909091	0.5879852673	0
G1/generic#0	G3/generic#11	50	53	30	0.4109589041	0.5458981738	0
G1/generic#0	G0/generic#12	50	62	40	0.5555555556	0.7048162122	0
G1/generic#0	G1/generic#12	50	36	29	0.5087719298	0.6997036741	0
G1/generic#0	G2/generic#12	50	37	24	0.380952381	0.5300810255	0
G1/generic#0	G3/generic#12	50	60	41	0.5942028986	0.7036793193	0
G1/generic#0	G0/generic#13	50	55	43	0.6935483871	0.7850657464	0
G1/generic#0	G1/generic#13	50	57	46	0.7540983607	0.8212146676	0
G1/generic#0	G2/generic#13	50	46	31	0.4769230769	0.6718978434	0
G1/generic#0	G3/generic#13	50	45	35	0.5833333333	0.7030377655	0
G1/generic#0	G0/generic#14	50	51	36	0.5538461538	0.6854665869	0
G1/generic#0	G1/generic#14	50	49	29	0.4142857143	0.5479908591	0
G1/generic#0	G2/generic#14	50	53	41	0.6612903226	0.7498451007	0
G1/generic#0	G3/generic#14	50	46	32	0.5	0.6372590822	0
G1/generic#0	G0/generic#15	50	48	35	0.5555555556	0.695099131	0
G1/generic#0	G1/generic#15	50	61	39	0.5416666667	0.6501794215	0
G1/generic#0	G2/generic#15	50	61	44	0.6567164179	0.7533213139	0
G1/generic#0	G3/generic#15	50	20	20	0.4	0.6270200193	1
G2/generic#0	G3/generic#0	49	48	32	0.4923076923	0.6424652251	0
G2/generic#0	G0/generic#1	49	48	39	0.6724137931	0.791286575	0
G2/generic#0	G1/generic#1	49	42	33	0.5689655172	0.7291861684	0
G2/generic#0	G2/generic#1	49	33	22	0.3666666667	0.5343713572	0
G2/generic#0	G3/generic#1	49	40	28	0.4590163934	0.6147179862	0
G2/generic#0	G0/generic#2	49	52	33	0.4852941176	0.6562267023	0
G2/generic#0	G1/generic#2	49	43	28	0.4375	0.6534307005	0
G2/generic#0	G2/generic#2	49	40	26	0.4126984127	0.6207665126	0
G2/generic#0	G3/generic#2	49	56	36	0.5217391304	0.6640290323	0
G2/generic#0	G0/generic#3	49	56	34	0.4788732394	0.6514562838	0
G2/generic#0	G1/generic#3	49	57	35	0.4929577465	0.6498045107	0
G2/generic#0	G2/generic#3	49	41	28	0.4516129032	0.6451620189	0
G2/generic#0	G3/generic#3	49	43	29	0.4603174603	0.661498972	0
G2/generic#0	G0/generic#4	49	28	18	0.3050847458	0.529507274	0
G2/generic#0	G1/generic#4	49	43	31	0.5081967213	0.66381018	0
G2/generic#0	G2/generic#4	49	48	32	0.4923076923	0.7095989038	0
G2/generic#0	G3/generic#4	49	49	38	0.6333333333	0.7940516007	0
G2/generic#0	G0/generic#5	49	35	15	0.2173913043	0.4266281893	0
G2/generic#0	G1/generic#5	49	35	26	0.4482758621	0.6120390178	0
G2/generic#0	G2/generic#5	49	17	9	0.1578947368	0.3038797988	0
G2/generic#0	G3/generic#5	49	27	16	0.2666666667	0.4783199241	0
G2/generic#0	G0/generic#6	49	55	40	0.625	0.787791633	0
G2/generic#0	G1/generic#6	49	47	37	0.6271186441	0.7649937248	0
G2/generic#0	G2/generic#6	49	32	25	0.4464285714	0.6278308796	1
G2/generic#0	G3/generic#6	49	19	13	0.2363636364	0.4384763758	0
G2/generic#0	G0/generic#7	49	32	18	0.2857142857	0.4923253678	1
G2/generic#0	G1/generic#7	49	40	21	0.3088235294	0.5461310421	0
G2/generic#0	G2/generic#7	49	26	18	0.3157894737	0.5071272369	0
G2/generic#0	G3/generic#7	49	21	15	0.2727272727	0.4154569065	0
G2/generic#0	G0/generic#8	49	37	22	0.34375	0.5222138803	0
G2/generic#0	G1/generic#8	49	33	24	0.4137931034	0.5978335709	0
G2/generic#0	G2/generic#8	49	22	17	0.3148148148	0.5163892413	0
G2/generic#0	G3/generic#8	49	30	24	0.4363636364	0.6730900642	0
G2/generic#0	G0/generic#9	49	18	17	0.34	0.5437974112	0
G2/generic#0	G1/generic#9	49	38	27	0.45	0.6088727425	0
G2/generic#0	G2/generic#9	49	49	33	0.5076923077	0.6868249186	0
G2/generic#0	G3/generic#9	49	40	24	0.3692307692	0.5705164119	0
G2/generic#0	G0/generic#10	49	44	29	0.453125	0.6247440636	0
G2/generic#0	G1/generic#10	49	36	28	0.4912280702	0.6392628021	0
G2/generic#0	G2/generic#10	49	34	29	0.537037037	0.6860115136	0
G2/generic#0	G3/generic#10	49	59	40	0.5882352941	0.722181244	0
G2/generic#0	G0/generic#11	49	40	26	0.4126984127	0.6356036718	0
G2/generic#0	G1/generic#11	49	24	12	0.1967213115	0.348848334	0
G2/generic#0	G2/generic#11	49	43	16	0.2105263158	0.3803596987	0
G2/generic#0	G3/generic#11	49	53	33	0.4782608696	0.6264676206	0
G2/generic#0	G0/generic#12	49	62	39	0.5416666667	0.7140160164	0
G2/generic#0	G1/generic#12	49	36	30	0.5454545455	0.7135160474	0
G2/generic#0	G2/generic#12	49	37	33	0.6226415094	0.7453338918	0
G2/generic#0	G3/generic#12	49	60	43	0.6515151515	0.816691167	0
G2/generic#0	G0/generic#13	49	55	40	0.625	0.7592592251	0
G2/generic#0	G1/generic#13	49	57	40	0.6060606061	0.7950607859	0
G2/generic#0	G2/generic#13	49	46	30	0.4615384615	0.6673834371	0
G2/generic#0	G3/generic#13	49	45	30	0.46875	0.6447917803	0
G2/generic#0	G0/generic#14	49	51	34	0.5151515152	0.6585458999	0
G2/generic#0	G1/generic#14	49	49	25	0.3424657534	0.5552302122	0
G2/generic#0	G2/generic#14	49	53	38	0.59375	0.7038344808	0
G2/generic#0	G3/generic#14	49	46	27	0.3970588235	0.5386903989	0
G2/generic#0	G0/generic#15	49	48	38	0.6440677966	0.7401071696	0
G2/generic#0	G1/generic#15	49	61	37	0.5068493151	0.6412489242	0
G2/generic#0	G2/generic#15	49	61	38	0.5277777778	0.676606591	0
G2/generic#0	G3/generic#15	49	20	20	0.4081632653	0.622006314	0
G3/generic#0	G0/generic#1	48	48	34	0.5483870968	0.6933018486	0
G3/generic#0	G1/generic#1	48	42	32	0.5517241379	0.6620164952	0
G3/generic#0	G2/generic#1	48	33	22	0.3728813559	0.5656399986	0
G3/generic#0	G3/generic#1	48	40	28	0.4666666667	0.6270303067	0
G3/generic#0	G0/generic#2	48	52	41	0.6949152542	0.7747528507	0
G3/generic#0	G1/generic#2	48	43	28	0.4444444444	0.6118438238	0
G3/generic#0	G2/generic#2	48	40	21	0.3134328358	0.4990630293	0
G3/generic#0	G3/generic#2	48	56	37	0.552238806	0.7083156162	0
G3/generic#0	G0/generic#3	48	56	31	0.4246575342	0.6123734989	1
G3/generic#0	G1/generic#3	48	57	39	0.5909090909	0.6975605049	0
G3/generic#0	G2/generic#3	48	41	26	0.4126984127	0.6017441521	1
G3/generic#0	G3/generic#3	48	43	31	0.5166666667	0.7124847574	0
G3/generic#0	G0/generic#4	48	28	18	0.3103448276	0.5806208913	0
G3/generic#0	G1/generic#4	48	43	32	0.5423728814	0.678933478	0
G3/generic#0	G2/generic#4	48	48	27	0.3913043478	0.5994153421	0
G3/generic#0	G3/generic#4	48	49	33	0.515625	0.6829512013	0
G3/generic#0	G0/generic#5	48	35	14	0.2028985507	0.3917261585	0
G3/generic#0	G1/generic#5	48	35	29	0.537037037	0.6654883944	0
G3/generic#0	G2/generic#5	48	17	13	0.25	0.486867936	0
G3/generic#0	G3/generic#5	48	27	20	0.3636363636	0.5813213657	0
G3/generic#0	G0/generic#6	48	55	40	0.6349206349	0.7665953555	0
G3/generic#0	G1/generic#6	48	47	36	0.6101694915	0.7223623225	0
G3/generic#0	G2/generic#6	48	32	26	0.4814814815	0.6598349613	0
G3/generic#0	G3/generic#6	48	19	15	0.2884615385	0.5041609078	0
G3/generic#0	G0/generic#7	48	32	22	0.3793103448	0.5702624469	0
G3/generic#0	G1/generic#7	48	40	20	0.2941176471	0.4829294447	0
G3/generic#0	G2/generic#7	48	26	18	0.3214285714	0.5170825693	0
G3/generic#0	G3/generic#7	48	21	12	0.2105263158	0.3724533398	0
G3/generic#0	G0/generic#8	48	37	25	0.4166666667	0.5728555436	0
G3/generic#0	G1/generic#8	48	33	28	0.5283018868	0.6740897892	0
G3/generic#0	G2/generic#8	48	22	17	0.320754717	0.5303289804	0
G3/generic#0	G3/generic#8	48	30	22	0.3928571429	0.5975826387	0
G3/generic#0	G0/generic#9	48	18	12	0.2222222222	0.4038776314	0
G3/generic#0	G1/generic#9	48	38	26	0.4333333333	0.5583990967	0
G3/generic#0	G2/generic#9	48	49	37	0.6166666667	0.7545641552	0
G3/generic#0	G3/generic#9	48	40	25	0.3968253968	0.5628271273	0
G3/generic#0	G0/generic#10	48	44	25	0.3731343284	0.5012124123	0
G3/generic#0	G1/generic#10	48	36	25	0.4237288136	0.6103187369	0
G3/generic#0	G2/generic#10	48	34	30	0.5769230769	0.7024955712	0
G3/generic#0	G3/generic#10	48	59	37	0.5285714286	0.6590836119	0
G3/generic#0	G0/generic#11	48	40	24	0.375	0.5720831726	0
G3/generic#0	G1/generic#11	48	24	15	0.2631578947	0.4547180863	0
G3/generic#0	G2/generic#11	48	43	21	0.3	0.4474383105	0
G3/generic#0	G3/generic#11	48	53	30	0.4225352113	0.588237311	0
G3/generic#0	G0/generic#12	48	62	41	0.5942028986	0.7625067244	0
G3/generic#0	G1/generic#12	48	36	26	0.4482758621	0.6232404414	0
G3/generic#0	G2/generic#12	48	37	22	0.3492063492	0.5094660724	0
G3/generic#0	G3/generic#12	48	60	37	0.5211267606	0.6577710461	0
G3/generic#0	G0/generic#13	48	55	40	0.6349206349	0.7409491024	0
G3/generic#0	G1/generic#13	48	57	41	0.640625	0.7607407076	0
G3/generic#0	G2/generic#13	48	46	32	0.5161290323	0.6993612331	0
G3/generic#0	G3/generic#13	48	45	30	0.4761904762	0.6329340536	0
G3/generic#0	G0/generic#14	48	51	31	0.4558823529	0.5667012757	0
G3/generic#0	G1/generic#14	48	49	24	0.3287671233	0.4982418018	0
G3/generic#0	G2/generic#14	48	53	40	0.6557377049	0.7545666477	0
G3/generic#0	G3/generic#14	48	46	30	0.46875	0.5866379588	0
G3/generic#0	G0/generic#15	48	48	31	0.4769230769	0.6255212316	0
G3/generic#0	G1/generic#15	48	61	36	0.4931506849	0.6084969388	0
G3/generic#0	G2/generic#15	48	61	39	0.5571428571	0.6921662589	0
G3/generic#0	G3/generic#15	48	20	15	0.2830188679	0.4660907896	0
G0/generic#1	G1/generic#1	48	42	32	0.5517241379	0.6987106021	0
G0/generic#1	G2/generic#1	48	33	26	0.4727272727	0.6453978189	0
G0/generic#1	G3/generic#1	48	40	34	0.6296296296	0.7294942003	0
G0/generic#1	G0/generic#2	48	52	35	0.5384615385	0.6871070156	0
G0/generic#1	G1/generic#2	48	43	35	0.625	0.7832625182	0
G0/generic#1	G2/generic#2	48	40	31	0.5438596491	0.7291057855	0
G0/generic#1	G3/generic#2	48	56	38	0.5757575758	0.7308273747	0
G0/generic#1	G0/generic#3	48	56	35	0.5072463768	0.6660213668	0
G0/generic#1	G1/generic#3	48	57	39	0.5909090909	0.732726675	0
G0/generic#1	G2/generic#3	48	41	26	0.4126984127	0.6338495211	0
G0/generic#1	G3/generic#3	48	43	31	0.5166666667	0.7293692719	0
G0/generic#1	G0/generic#4	48	28	20	0.3571428571	0.600045142	0
G0/generic#1	G1/generic#4	48	43	31	0.5166666667	0.6571331587	0
G0/generic#1	G2/generic#4	48	48	35	0.5737704918	0.7439670365	0
G0/generic#1	G3/generic#4	48	49	39	0.6724137931	0.7952588171	0
G0/generic#1	G0/generic#5	48	35	23	0.3833333333	0.5554586681	0
G0/generic#1	G1/generic#5	48	35	31	0.5961538462	0.7305144073	0
G0/generic#1	G2/generic#5	48	17	13	0.25	0.4417683374	0
G0/generic#1	G3/generic#5	48	27	18	0.3157894737	0.5056053714	0
G0/generic#1	G0/generic#6	48	55	46	0.8070175439	0.8776904167	0
G0/generic#1	G1/generic#6	48	47	40	0.7272727273	0.8550123728	0
G0/generic#1	G2/generic#6	48	32	32	0.6666666667	0.7977893217	0
G0/generic#1	G3/generic#6	48	19	19	0.3958333333	0.656331907	0
G0/generic#1	G0/generic#7	48	32	22	0.3793103448	0.5636928314	0
G0/generic#1	G1/generic#7	48	40	19	0.2753623188	0.4953511326	0
G0/generic#1	G2/generic#7	48	26	22	0.4230769231	0.6544449733	0
G0/generic#1	G3/generic#7	48	21	14	0.2545454545	0.4588658957	0
G0/generic#1	G0/generic#8	48	37	26	0.4406779661	0.5506982933	0
G0/generic#1	G1/generic#8	48	33	28	0.5283018868	0.6697465048	0
G0/generic#1	G2/generic#8	48	22	18	0.3461538462	0.6392024313	0
G0/generic#1	G3/generic#8	48	30	21	0.3684210526	0.6355349749	0
G0/generic#1	G0/generic#9	48	18	16	0.32	0.5624528026	0
G0/generic#1	G1/generic#9	48	38	26	0.4333333333	0.6153532777	0
G0/generic#1	G2/generic#9	48	49	38	0.6440677966	0.7744897099	0
G0/generic#1	G3/generic#9	48	40	30	0.5172413793	0.6970391198	0
G0/generic#1	G0/generic#10	48	44	35	0.6140350877	0.7324593167	0
G0/generic#1	G1/generic#10	48	36	27	0.4736842105	0.6441318831	0
G0/generic#1	G2/generic#10	48	34	28	0.5185185185	0.6735514844	0
G0/generic#1	G3/generic#10	48	59	40	0.5970149254	0.7256538322	0
G0/generic#1	G0/generic#11	48	40	31	0.5438596491	0.7085470345	0
G0/generic#1	G1/generic#11	48	24	19	0.358490566	0.5672670339	0
G0/generic#1	G2/generic#11	48	43	23	0.3382352941	0.5162453806	0
G0/generic#1	G3/generic#11	48	53	32	0.4637681159	0.605891795	0
G0/generic#1	G0/generic#12	48	62	44	0.6666666667	0.7988442772	0
G0/generic#1	G1/generic#12	48	36	33	0.6470588235	0.7890047905	0
G0/generic#1	G2/generic#12	48	37	32	0.6037735849	0.7169327952	0
G0/generic#1	G3/generic#12	48	60	44	0.6875	0.7936441038	0
G0/generic#1	G0/generic#13	48	55	44	0.7457627119	0.8478683362	0
G0/generic#1	G1/generic#13	48	57	45	0.75	0.8364102062	0
G0/generic#1	G2/generic#13	48	46	26	0.3823529412	0.5823188229	0
G0/generic#1	G3/generic#13	48	45	37	0.6607142857	0.7892664551	0
G0/generic#1	G0/generic#14	48	51	32	0.4776119403	0.6340128529	0
G0/generic#1	G1/generic#14	48	49	29	0.4264705882	0.6208415283	0
G0/generic#1	G2/generic#14	48	53	41	0.6833333333	0.7906786152	0
G0/generic#1	G3/generic#14	48	46	31	0.4920634921	0.6221229555	0
G0/generic#1	G0/generic#15	48	48	36	0.6	0.7527200105	0
G0/generic#1	G1/generic#15	48	61	41	0.6029411765	0.7402724378	0
G0/generic#1	G2/generic#15	48	61	41	0.6029411765	0.7125099542	0
G0/generic#1	G3/generic#15	48	20	20	0.4166666667	0.650521631	0
G1/generic#1	G2/generic#1	42	33	22	0.4150943396	0.6073396936	0
G1/generic#1	G3/generic#1	42	40	26	0.4642857143	0.6157965624	0
G1/generic#1	G0/generic#2	42	52	33	0.5409836066	0.6791582135	0
G1/generic#1	G1/generic#2	42	43	28	0.4912280702	0.6684791209	0
G1/generic#1	G2/generic#2	42	40	19	0.3015873016	0.4859682259	0
G1/generic#1	G3/generic#2	42	56	32	0.4848484848	0.6346693858	0
G1/generic#1	G0/generic#3	42	56	33	0.5076923077	0.6631020107	0
G1/generic#1	G1/generic#3	42	57	34	0.5230769231	0.6554412906	0
G1/generic#1	G2/generic#3	42	41	27	0.4821428571	0.6202015689	0
G1/generic#1	G3/generic#3	42	43	28	0.4912280702	0.6715779091	0
G1/generic#1	G0/generic#4	42	28	14	0.25	0.4564838315	0
G1/generic#1	G1/generic#4	42	43	33	0.6346153846	0.7385355482	0
G1/generic#1	G2/generic#4	42	48	27	0.4285714286	0.6006453878	0
G1/generic#1	G3/generic#4	42	49	29	0.4677419355	0.6075990597	0
G1/generic#1	G0/generic#5	42	35	11	0.1666666667	0.3412183623	0
G1/generic#1	G1/generic#5	42	35	24	0.4528301887	0.5810044744	0
G1/generic#1	G2/generic#5	42	17	8	0.1568627451	0.2910640732	0
G1/generic#1	G3/generic#5	42	27	12	0.2105263158	0.3761040563	0
G1/generic#1	G0/generic#6	42	55	39	0.6724137931	0.8035718322	0
G1/generic#1	G1/generic#6	42	47	31	0.5344827586	0.7038763723	0
G1/generic#1	G2/generic#6	42	32	23	0.4509803922	0.6390413856	0
G1/generic#1	G3/generic#6	42	19	12	0.2448979592	0.4449481754	0
G1/generic#1	G0/generic#7	42	32	17	0.298245614	0.5034538077	0
G1/generic#1	G1/generic#7	42	40	17	0.2615384615	0.4463868057	0
G1/generic#1	G2/generic#7	42	26	15	0.2830188679	0.4515634982	1
G1/generic#1	G3/generic#7	42	21	13	0.26	0.4220292855	0
G1/generic#1	G0/generic#8	42	37	17	0.2741935484	0.4109061645	0
G1/generic#1	G1/generic#8	42	33	24	0.4705882353	0.6067384051	0
G1/generic#1	G2/generic#8	42	22	14	0.28	0.459263828	0
G1/generic#1	G3/generic#8	42	30	23	0.4693877551	0.6688173062	0
G1/generic#1	G0/generic#9	42	18	13	0.2765957447	0.4878026439	0
G1/generic#1	G1/generic#9	42	38	27	0.5094339623	0.7150974544	0
G1/generic#1	G2/generic#9	42	49	35	0.625	0.7457739159	0
G1/generic#1	G3/generic#9	42	40	24	0.4137931034	0.6138115552	0
G1/generic#1	G0/generic#10	42	44	23	0.3650793651	0.5451546667	1
G1/generic#1	G1/generic#10	42	36	26	0.5	0.659195775	0
G1/generic#1	G2/generic#10	42	34	30	0.652173913	0.7826860315	0
G1/generic#1	G3/generic#10	42	59	34	0.5074626866	0.670493904	0
G1/generic#1	G0/generic#11	42	40	20	0.3225806452	0.5424677306	0
G1/generic#1	G1/generic#11	42	24	11	0.2	0.354519768	0
G1/generic#1	G2/generic#11	42	43	18	0.2686567164	0.4468364623	0
G1/generic#1	G3/generic#11	42	53	29	0.4393939394	0.5878566224	0
G1/generic#1	G0/generic#12	42	62	33	0.4647887324	0.6592049152	0
G1/generic#1	G1/generic#12	42	36	25	0.4716981132	0.6749086091	0
G1/generic#1	G2/generic#12	42	37	25	0.462962963	0.6655599157	0
G1/generic#1	G3/generic#12	42	60	36	0.5454545455	0.7243407963	0
G1/generic#1	G0/generic#13	42	55	41	0.7321428571	0.8310508523	0
G1/generic#1	G1/generic#13	42	57	37	0.5967741935	0.7476585542	0
G1/generic#1	G2/generic#13	42	46	28	0.4666666667	0.6648746148	0
G1/generic#1	G3/generic#13	42	45	27	0.45	0.6327958961	0
G1/generic#1	G0/generic#14	42	51	32	0.5245901639	0.6581884478	0
G1/generic#1	G1/generic#14	42	49	26	0.4	0.6056105954	0
G1/generic#1	G2/generic#14	42	53	38	0.6666666667	0.7491050558	0
G1/generic#1	G3/generic#14	42	46	27	0.4426229508	0.6340147856	0
G1/generic#1	G0/generic#15	42	48	33	0.5789473684	0.689179528	0
G1/generic#1	G1/generic#15	42	61	37	0.5606060606	0.7037978141	0
G1/generic#1	G2/generic#15	42	61	33	0.4714285714	0.6372325685	0
G1/generic#1	G3/generic#15	42	20	15	0.3191489362	0.5197225379	0
G2/generic#1	G3/generic#1	33	40	20	0.3773584906	0.5163867454	0
G2/generic#1	G0/generic#2	33	52	23	0.3709677419	0.5276035903	0
G2/generic#1	G1/generic#2	33	43	23	0.4339622642	0.5894741534	0
G2/generic#1	G2/generic#2	33	40	17	0.3035714286	0.4577542314	0
G2/generic#1	G3/generic#2	33	56	24	0.3692307692	0.5675702595	0
G2/generic#1	G0/generic#3	33	56	19	0.2714285714	0.4265158416	0
G2/generic#1	G1/generic#3	33	57	26	0.40625	0.5924598657	0
