sequence	n	token_validity	sequence_status	shuffle_block_p	shuffle_block_fdr_q	markov_block_p
x012697 x008944	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.008942408942408941	0.7082917082917083
x012697 x008945	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0035248842067023885	0.5534465534465535
x012697 x012121	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6623376623376623
x012697 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.8541458541458542
x012697 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5684315684315684
x012697 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.7242757242757243
x012697 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0035248842067023885	0.6253746253746254
x012698 x000053	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.00999000999000999	0.010999638659213128	0.4865134865134865
x012698 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4355644355644356
x012698 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.33266733266733267
x012698 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.34465534465534464
x012698 x018931	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.3726273726273726
x012699 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.3956043956043956
x012764 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4905094905094905
x012764 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.47652347652347654
x012765 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6033966033966034
x012766 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4835164835164835
x012766 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6353646353646354
x012766 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.43756243756243757
x012892 x012696	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4745254745254745
x012892 x012696 x018928	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.029970029970029972
x015852 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5474525474525475
x015852 x008707	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6283716283716284
x015852 x008996	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6703296703296703
x015852 x009248	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4645354645354645
x015853 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.46553446553446554
x015853 x008705	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5374625374625375
x016576 x008998	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.3386613386613387
x017248 x009248	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5534465534465535
x018924 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5054945054945055
x018924 x008705	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002432861256390668	0.6533466533466533
x018924 x009248	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4515484515484515
x018924 x009249	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.8361638361638362
x018924 x009250	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6613386613386614
x018924 x010008	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002432861256390668	0.6573426573426573
x018924 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.024975024975024976	0.0267866848177729	0.5074925074925075
x018925 x009249	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.35364635364635366
x018926 x008704	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4775224775224775
x018926 x008704 x020557	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.002997002997002997
x018976 x009970	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5224775224775224
x018976 x020556	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4955044955044955
x018976 x020557	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4935064935064935
x018976 x020558	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4975024975024975
x018977 x020557	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5694305694305695
x018978 x009969 x012400	3	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.000999000999000999
x019268 x001488	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5384615384615384
x019268 x001490	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4925074925074925
x019268 x011476	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5114885114885115
x019268 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.007910122664221024	0.6623376623376623
x019268 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.008991008991008992	0.010006122909348717	0.4035964035964036
x019269 x001488	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.3876123876123876
x019269 x001489	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4065934065934066
x019269 x011477	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.7842157842157842
x019269 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.001998001998001998	0.002432861256390668	0.26073926073926074
x019269 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.007992007992007992	0.008942408942408941	0.4165834165834166
x019269 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.04395604395604396	0.046661031276415896	0.4885114885114885
x019270 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.003996003996003996	0.004673292808886029	0.37662337662337664
x019270 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.058941058941058944	0.06162019798383435	0.6423576423576424
x020108 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5454545454545454
x020108 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5324675324675324
x020108 x018930	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5414585414585414
x020109 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5814185814185814
x020109 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5634365634365635
x020110 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5114885114885115
x020556 x000053	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4755244755244755
x020557 x000053	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.7772227772227772
x020628 x020732	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.46353646353646355
x020629 x008448	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.37362637362637363
x021052 x000052	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.5164835164835165
x021052 x000053	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.46653346653346656
x021052 x000054	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.6983016983016983
x021052 x008944	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.000999000999000999	0.0012765012765012765	0.4275724275724276
x021052 x018928	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.006993006993006993	0.007910122664221024	0.5064935064935064
x021052 x018929	2	ambiguous-transcription	TRANSCRIPTION_AMBIGUOUS	0.002997002997002997	0.0035248842067023885	0.4515484515484515
