window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
200	contiguous_segmentation	7	5.8516780689127216e-05	0.7191649304754878	0.7910824202710649	335,404,344,523,170,148,18	6	1
200	k_medoids	8	0.08198672480710595	0.7102395958462804	0.8081398858658344	369,130,816,12,36,13,363,203	57	7.25
200	contiguous_segmentation	8	-0.0016667874552023963	0.7158739000078195	0.7915856910828956	335,223,181,344,523,170,148,18	7	1
200	k_medoids	9	0.07364697847372896	0.7103017997410911	0.8062295529248148	760,380,35,11,211,90,86,13,356	69	7.777777777777778
200	contiguous_segmentation	9	-0.003170777660843195	0.7141643917542306	0.7914837703125177	335,142,81,181,344,523,170,148,18	8	1
200	k_medoids	10	0.07776068337213926	0.7044756623008821	0.8033538876038868	252,377,12,35,15,665,210,13,261,102	58	5.9
200	contiguous_segmentation	10	-0.0016628263699968145	0.7126302342682836	0.7916189493570135	335,142,81,68,113,344,523,170,148,18	9	1
200	k_medoids	11	0.07148803465140413	0.7049185589648586	0.8044426338237625	716,375,33,10,278,57,209,20,13,152,79	61	5.636363636363637
200	contiguous_segmentation	11	-0.0016095476927353888	0.7124766842307436	0.7916512428496623	335,142,81,37,31,113,344,523,170,148,18	10	1
200	k_medoids	12	0.04956541296458712	0.7026290750447234	0.7961128404703409	387,368,10,20,13,33,196,36,421,75,83,300	87	7.333333333333333
200	contiguous_segmentation	12	0.002320764406456713	0.7087418844760495	0.791530799921856	335,142,81,37,31,113,344,371,152,170,148,18	11	1
200	k_medoids	13	0.04246005740438253	0.7007469964732941	0.7944944303399165	355,74,394,12,34,101,75,365,33,12,145,107,235	88	6.846153846153846
200	contiguous_segmentation	13	0.00536664087652597	0.704499930768881	0.7914631464679684	335,142,81,37,31,113,344,327,44,152,170,148,18	12	1
200	k_medoids	14	0.05935483376608059	0.7036812558867582	0.7939489434728663	462,23,354,15,35,142,13,13,33,12,255,282,102,201	104	7.5
200	contiguous_segmentation	14	0.004860184195863522	0.70356893384681	0.7914389941929858	335,142,81,37,31,79,34,344,327,44,152,170,148,18	13	1
200	k_medoids	15	0.0634288898807584	0.6940071716968406	0.7959925573832116	356,443,56,10,34,116,39,28,31,284,13,12,179,277,64	84	5.666666666666667
200	contiguous_segmentation	15	0.004654378995014248	0.7027809225726288	0.7913988463409419	335,142,45,36,37,31,79,34,344,327,44,152,170,148,18	14	1
500	k_medoids	2	0.1278146885402434	0.6273672339247287	0.7209557453016474	407,364	17	9
500	contiguous_segmentation	2	0.11208764595670673	0.6378784976625886	0.7197311417726685	296,475	1	1
500	k_medoids	3	0.1431117230750854	0.6138916587554331	0.7281419926667392	435,256,80	14	5
500	contiguous_segmentation	3	0.0739498013731079	0.6135734962527452	0.7005506466386208	296,138,337	2	1
500	k_medoids	4	0.14085117360255486	0.6072818091539459	0.728070976692534	428,256,64,23	15	4
500	contiguous_segmentation	4	0.07519788396785952	0.5980862991012277	0.6989669444472646	128,168,138,337	3	1
500	k_medoids	5	0.13828798659983194	0.5979526328635936	0.7266135023856692	403,64,256,23,25	17	3.6
500	contiguous_segmentation	5	0.08318234136331545	0.5860470073102475	0.6957195672731774	128,168,138,196,141	4	1
500	k_medoids	6	0.12720180560874503	0.5798875721322897	0.710928988411966	262,251,54,23,27,154	19	3.3333333333333335
500	contiguous_segmentation	6	0.08340208315729124	0.5791587123788723	0.6939114320471991	128,168,138,196,73,68	5	1
500	k_medoids	7	0.1349755998986856	0.5731520633178223	0.7122044695371025	243,24,276,22,40,26,140	19	2.857142857142857
500	contiguous_segmentation	7	0.08227472542173045	0.5689228387874818	0.6941063045136796	128,72,96,138,196,73,68	6	1
500	k_medoids	8	0.13559041484985823	0.5593640228714079	0.7095147507594326	78,40,270,26,25,22,176,134	22	2.875
500	contiguous_segmentation	8	0.09087096929561564	0.5619938769952848	0.6941935119413505	128,72,50,46,138,196,73,68	7	1
500	k_medoids	9	0.14215393669102686	0.5483099090868891	0.7068422812558061	66,253,40,22,27,113,104,119,27	22	2.5555555555555554
500	contiguous_segmentation	9	0.09847750808196382	0.5553097519897449	0.6942317829601476	128,72,31,19,46,138,196,73,68	8	1
500	k_medoids	10	0.14538492969567585	0.5417079690265657	0.7054733834151055	238,40,118,27,22,94,23,27,127,55	20	2.1
500	contiguous_segmentation	10	0.09744254157823126	0.5487630379240771	0.6924271176338794	68,60,72,31,19,46,138,196,73,68	9	1
500	k_medoids	11	0.13634155191153619	0.5446511511429613	0.707114425395528	184,17,256,21,27,25,56,57,79,22,27	28	2.6363636363636362
500	contiguous_segmentation	11	0.10694737418449035	0.540386447468978	0.6921876858952135	68,60,72,31,19,46,138,151,45,73,68	10	1
500	k_medoids	12	0.14319463365173843	0.5385220486066481	0.7081156953386666	26,260,184,27,16,23,57,100,21,17,24,16	23	2
500	contiguous_segmentation	12	0.11332622742693785	0.5315055703687124	0.6922166027475313	68,60,72,31,19,46,138,124,27,45,73,68	11	1
500	k_medoids	13	0.1553930677262438	0.5256429789348094	0.7046466733416945	247,108,17,26,14,20,13,112,22,17,18,105,52	27	2.1538461538461537
500	contiguous_segmentation	13	0.10329388948833257	0.5264531029171411	0.6921273823936486	68,60,72,31,19,46,138,124,17,10,45,73,68	12	1
500	k_medoids	14	0.14813737592336298	0.524434849583945	0.704702874950654	254,17,111,25,17,42,41,24,22,13,103,20,64,18	28	2.0714285714285716
500	contiguous_segmentation	14	0.09482306874802342	0.527000486531153	0.6920659823844325	68,60,72,31,19,46,138,124,6,11,10,45,73,68	13	1
500	k_medoids	15	0.08769726577777374	0.5207256260916191	0.6967854252628882	22,22,164,17,17,25,99,77,13,54,88,18,89,32,34	36	2.466666666666667
500	contiguous_segmentation	15	0.09245817717275318	0.5235605516747608	0.6918696656649143	68,60,65,7,31,19,46,138,124,6,11,10,45,73,68	14	1
1000	k_medoids	2	0.18023611077402404	0.5314841942155888	0.6504832139061333	177,204	5	3
1000	contiguous_segmentation	2	0.14586381624568737	0.5451918895413577	0.6402980579434118	149,232	1	1
1000	k_medoids	3	0.16599270052931986	0.5157321131605463	0.6405505816370684	140,185,56	6	2.3333333333333335
1000	contiguous_segmentation	3	0.10408938016923741	0.517324223691719	0.6219262553099216	149,59,173	2	1
1000	k_medoids	4	0.19413730685915773	0.5010982020312182	0.6474679358502521	196,139,20,26	6	1.75
1000	contiguous_segmentation	4	0.11410070731303974	0.4943024671439231	0.620133541599846	60,89,59,173	3	1
1000	k_medoids	5	0.18390266029035746	0.47231009092219883	0.6318536392065355	126,132,76,27,20	10	2.2
1000	contiguous_segmentation	5	0.13566266672869198	0.4763839013534732	0.6150938389129013	60,89,59,103,70	4	1
1000	k_medoids	6	0.21339087023224912	0.46873427292484665	0.6405291390989675	194,92,19,15,42,19	7	1.3333333333333333
1000	contiguous_segmentation	6	0.14279878962226764	0.46509816959335104	0.612898117500843	60,89,59,103,36,34	5	1
1000	k_medoids	7	0.2053607715806531	0.4433526447769966	0.6282354584123363	122,93,16,16,41,74,19	11	1.7142857142857142
1000	contiguous_segmentation	7	0.1462943791741707	0.44940859255289867	0.6126232610391901	60,33,56,59,103,36,34	6	1
1000	k_medoids	8	0.20488394867260587	0.43549194464907903	0.6264618595131594	101,111,20,18,22,25,60,24	13	1.75
1000	contiguous_segmentation	8	0.1497166788731102	0.43874390040763317	0.6120100644253216	60,33,56,59,10,93,36,34	7	1
1000	k_medoids	9	0.22460702747719455	0.42048565203570204	0.624989039149128	63,91,15,18,21,19,18,28,108	14	1.6666666666666667
1000	contiguous_segmentation	9	0.1587029734149298	0.42744029635855546	0.6101994510930404	32,28,33,56,59,10,93,36,34	8	1
1000	k_medoids	10	0.2295201656556717	0.4046911148047817	0.6220895141332713	18,42,108,16,20,17,15,65,27,53	14	1.5
1000	contiguous_segmentation	10	0.17421703768677724	0.4153433933555173	0.6102810187061138	32,28,33,35,21,59,10,93,36,34	9	1
1000	k_medoids	11	0.23567601324732812	0.3992757474488814	0.6210053476881149	107,46,12,13,19,18,29,63,12,43,19	14	1.3636363636363635
1000	contiguous_segmentation	11	0.17610913827009358	0.40967024719558415	0.6099216772599513	32,28,33,35,21,59,10,93,36,29,5	10	1
1000	k_medoids	12	0.2501313897925205	0.3837364031955697	0.6189621992110793	101,42,18,16,15,18,18,16,50,34,18,35	15	1.3333333333333333
1000	contiguous_segmentation	12	0.18577798709765225	0.4000825967260685	0.6096817484716387	32,28,33,13,22,21,59,10,93,36,29,5	11	1
1000	k_medoids	13	0.25070816165609383	0.37866923314756074	0.6184447066908454	18,46,12,101,18,13,18,14,12,34,35,16,44	16	1.3076923076923077
1000	contiguous_segmentation	13	0.20781236807723258	0.38721340948115485	0.6091734655865421	32,28,33,13,22,21,59,10,49,44,36,29,5	12	1
1000	k_medoids	14	0.26569758815665445	0.36030427690745453	0.6126645092334849	29,41,17,14,17,16,16,18,69,38,15,43,31,17	17	1.2857142857142858
1000	contiguous_segmentation	14	0.22529130762257515	0.37505866963194434	0.6089464687373652	32,28,33,13,22,21,59,10,49,24,20,36,29,5	13	1
1000	k_medoids	15	0.26499109974093377	0.3601057529986388	0.6164904911127704	29,42,13,12,18,18,15,94,13,12,48,11,26,12,18	18	1.2666666666666666
1000	contiguous_segmentation	15	0.24359592688973106	0.3624396505794638	0.6087606018865187	32,28,33,13,22,21,59,10,23,26,24,20,36,29,5	14	1
