position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
12643	1	1	0	1	0	3	0.6	12643.333333333334	0.09346034338773446	0.09999999999999999	13.33333333333394
8527	1	1	1	0	0	3	0.6	8526.666666666666	0.09342473715672443	0.09999999999999999	16.66666666666606
38453	1	1	1	0	0	3	0.6	38453.333333333336	0.0934127360364625	0.09999999999999999	6.666666666664241
29432	1	1	1	0	0	3	0.6	29431.666666666668	0.09337434709455969	0.10000000000000003	16.66666666666788
11325	1	1	1	0	0	3	0.6	11325	0.09332316356993692	0.10000000000000002	15
38282	1	1	1	0	0	3	0.6	38281.666666666664	0.09331048474735147	0.09999999999999999	8.333333333335759
29217	1	1	1	0	0	3	0.6	29216.666666666668	0.09325534672516599	0.09999999999999999	16.66666666666788
14328	1	1	1	0	0	3	0.6	14328.333333333334	0.09320955005817916	0.09999999999999999	13.33333333333394
31853	1	1	1	0	0	3	0.6	31853.333333333332	0.09314687965940469	0.09999999999999999	13.33333333333212
10492	1	1	0	1	0	3	0.6	10491.666666666666	0.09305999020347827	0.09999999999999999	16.66666666666606
26808	1	1	0	1	0	3	0.6	26808.333333333332	0.09303314024076187	0.09999999999999999	8.33333333333212
35592	1	1	1	0	0	3	0.6	35591.666666666664	0.09302468429806286	0.1	18.33333333333576
28220	1	1	1	0	0	3	0.6	28220	0.09277626413968063	0.09999999999999999	0
22407	1	1	1	0	0	3	0.6	22406.666666666668	0.09267333322423323	0.1	13.33333333333212
26660	1	1	1	0	0	3	0.6	26660	0.09256594904662548	0.09999999999999999	0
11130	1	1	1	0	0	3	0.6	11130	0.09224214670649325	0.09999999999999999	20
11198	1	1	0	1	0	3	0.6	11198.333333333334	0.09217239208493755	0.09999999999999999	13.33333333333394
3948	1	1	0	1	0	3	0.6	3948.3333333333335	0.09216437429255453	0.09999999999999999	13.333333333333485
7270	1	1	1	0	0	3	0.6	7270	0.09207834444211496	0.09999999999999999	20
11532	1	1	1	0	0	3	0.6	11531.666666666666	0.09205925471800326	0.09999999999999999	18.33333333333394
10538	1	1	1	0	0	3	0.6	10538.333333333334	0.09165052464044779	0.09999999999999999	21.66666666666606
36227	1	1	1	0	0	3	0.6	36226.666666666664	0.0915878895211885	0.09999999999999999	13.333333333335759
29953	1	1	1	0	0	3	0.6	29953.333333333332	0.09155251980164311	0.1	6.666666666667879
27915	1	1	1	0	0	3	0.6	27915	0.09148473211508507	0.09999999999999999	10
26758	1	1	1	0	0	3	0.6	26758.333333333332	0.09136030426694508	0.09999999999999999	8.33333333333212
12600	1	1	1	0	0	3	0.6	12600	0.09134050933009502	0.09999999999999999	20
38042	1	1	1	0	0	3	0.6	38041.666666666664	0.09133962980612698	0.09999999999999999	8.333333333335759
22232	1	1	1	0	0	3	0.6	22231.666666666668	0.09132379179947633	0.09999999999999999	13.33333333333212
290	1	1	0	1	0	3	0.6	290	0.09129053096709586	0.09999999999999999	10
12565	1	1	1	0	0	3	0.6	12565	0.09127661846701642	0.09999999999999999	20
4935	1	1	1	0	0	3	0.6	4935	0.09124641255419091	0.09999999999999999	20
528	1	1	1	0	0	3	0.6	528.3333333333334	0.09116381130759417	0.09999999999999999	16.66666666666663
9202	1	1	0	1	0	3	0.6	9201.666666666666	0.09110714710994064	0.09999999999999999	3.3333333333339397
10743	1	1	1	0	0	3	0.6	10743.333333333334	0.09099971174025928	0.09999999999999999	6.66666666666606
27487	1	1	1	0	0	3	0.6	27486.666666666668	0.09099883743941711	0.09999999999999999	6.666666666667879
30453	1	1	0	1	0	3	0.6	30453.333333333332	0.09090219592982904	0.09999999999999999	6.666666666667879
35785	1	1	1	0	0	3	0.6	35785	0.09069843490678303	0.09999999999999999	5
11638	1	1	0	1	0	3	0.6	11638.333333333334	0.0906202761336984	0.09999999999999999	13.33333333333394
37435	1	1	1	0	0	3	0.6	37435	0.09050119942184738	0.09999999999999999	10
14103	1	1	0	0	1	3	0.6	14103.333333333334	0.09047987232569764	0.09999999999999999	6.66666666666606
7967	1	1	1	0	0	3	0.6	7966.666666666667	0.09047440531621499	0.09999999999999999	16.66666666666697
10170	1	1	1	0	0	3	0.6	10170	0.09026755931223124	0.09999999999999999	10
31780	1	1	1	0	0	3	0.6	31780	0.09023385388207915	0.09999999999999999	0
13353	1	1	1	0	0	3	0.6	13353.333333333334	0.09020963259776592	0.09999999999999999	13.33333333333394
12897	1	1	0	1	0	3	0.6	12896.666666666666	0.09007024455377963	0.09999999999999999	16.66666666666606
25643	1	1	0	1	0	3	0.6	25643.333333333332	0.0900648419445399	0.09999999999999999	6.666666666667879
11417	1	1	1	0	0	3	0.6	11416.666666666666	0.0900148649101876	0.09999999999999999	6.66666666666606
31297	1	1	0	1	0	3	0.6	31296.666666666668	0.08998636689723877	0.09999999999999999	16.66666666666788
31385	1	1	0	0	1	3	0.6	31385	0.08984228016846367	0.09999999999999999	15
31347	1	1	1	0	0	3	0.6	31346.666666666668	0.08968288299366352	0.09999999999999999	13.33333333333212
31133	1	0	1	1	0	3	0.6	31133.333333333332	0.08961885009128287	0.09999999999999999	23.33333333333212
11280	1	1	1	0	0	3	0.6	11280	0.08941410801779186	0.09999999999999999	20
7328	1	1	1	0	0	3	0.6	7328.333333333333	0.08915855759108794	0.09999999999999999	13.33333333333303
10787	1	1	1	0	0	3	0.6	10786.666666666666	0.08899211514090481	0.09999999999999999	13.33333333333394
31728	1	1	0	1	0	3	0.6	31728.333333333332	0.08898010860255601	0.09999999999999999	21.66666666666788
24817	1	1	0	1	0	3	0.6	24816.666666666668	0.08896800425746464	0.09999999999999999	23.33333333333212
8427	1	1	1	0	0	3	0.6	8426.666666666666	0.08890655935734032	0.09999999999999999	13.33333333333394
8010	1	1	1	0	0	3	0.6	8010	0.08878490674466573	0.09999999999999999	10
29490	1	0	1	1	0	3	0.6	29490	0.08857284854870902	0.09999999999999999	10
29555	1	1	0	1	0	3	0.6	29555	0.08775759758340866	0.09999999999999999	15
27102	1	1	0	0	1	3	0.6	27101.666666666668	0.08767919752064668	0.09999999999999999	3.3333333333321207
13193	1	1	0	0	1	3	0.6	13193.333333333334	0.08761837499300226	0.09999999999999999	13.33333333333394
25987	1	1	0	0	1	3	0.6	25986.666666666668	0.0875807874705686	0.09999999999999999	13.33333333333212
23190	1	1	0	1	0	3	0.6	23190	0.0873635410632203	0.09999999999999999	10
26257	1	1	0	1	0	3	0.6	26256.666666666668	0.08722949000835623	0.09999999999999999	13.33333333333212
24052	1	1	0	1	0	3	0.6	24051.666666666668	0.087030218218402	0.09999999999999999	8.33333333333212
13600	1	0	1	1	0	3	0.6	13600	0.08680845211627618	0.09999999999999999	0
7847	1	1	0	1	0	3	0.6	7846.666666666667	0.08678118123514683	0.09999999999999999	6.66666666666697
24557	1	1	0	1	0	3	0.6	24556.666666666668	0.08672640336503272	0.09999999999999999	13.33333333333212
30595	1	1	0	1	0	3	0.6	30595	0.0863981759026851	0.09999999999999999	10
37897	1	1	0	1	0	3	0.6	37896.666666666664	0.08635079369980182	0.09999999999999999	6.666666666664241
7483	1	1	0	0	1	3	0.6	7483.333333333333	0.08610298938264487	0.09999999999999999	16.66666666666697
22560	1	1	0	1	0	3	0.6	22560	0.08603918713196927	0.09999999999999999	10
13693	1	1	0	1	0	3	0.6	13693.333333333334	0.08597685707486348	0.09999999999999999	13.33333333333394
14593	1	0	1	1	0	3	0.6	14593.333333333334	0.08538037495817437	0.09999999999999999	13.33333333333394
21950	1	0	1	1	0	3	0.6	21950	0.08434237368961654	0.09999999999999999	10
22700	0	1	1	1	0	3	0.6	22700	0.08431133559065696	0.09245112497836533	0
30750	0	1	1	1	0	3	0.6	30750	0.08427569514835583	0.09551701523880121	10
8843	0	1	1	1	0	3	0.6	8843.333333333334	0.08345182269056037	0.09174257772798386	23.33333333333394
35848	1	0	1	1	0	3	0.6	35848.333333333336	0.08318116423661996	0.09999999999999999	8.333333333335759
4257	0	1	1	1	0	3	0.6	4256.666666666667	0.08101707394605845	0.08817736011699862	23.33333333333303
13312	1	1	0	0	1	3	0.6	13311.666666666666	0.07967915616299583	0.09999999999999999	11.66666666666606
12738	1	1	0	1	0	3	0.6	12738.333333333334	0.07768109525132995	0.09999999999999999	11.66666666666606
9587	1	1	1	0	0	3	0.6	9586.666666666666	0.07692782575675146	0.08867668746754799	13.33333333333394
29013	1	0	1	1	0	3	0.6	29013.333333333332	0.07689618776464198	0.09999999999999999	13.33333333333212
26307	0	1	1	0	1	3	0.6	26306.666666666668	0.07608327366287605	0.0881773601169986	13.33333333333212
11100	0	1	0	1	1	3	0.6	11100	0.07143170120477008	0.08746881286661715	0
27200	0	1	0	1	1	3	0.6	27200	0.071393158052546	0.09245112497836531	0
35187	0	1	1	0	1	3	0.6	35186.666666666664	0.06812120297024062	0.09622556248918268	26.66666666666424
3710	0	0	1	1	1	3	0.6	3710	0.06621235684089717	0.08041195308080251	70
10357	0	1	1	1	0	3	0.6	10356.666666666666	0.060844465124942314	0.08408381344641498	6.66666666666606
15082	1	0	0	1	1	3	0.6	15081.666666666666	0.04640441019669201	0.05670441200300338	31.66666666666606
26373	1	1	0	0	0	2	0.4	26372.5	0.1	0.10000000000000002	2.5
30933	1	1	0	0	0	2	0.4	30932.5	0.1	0.10000000000000002	7.5
10998	1	1	0	0	0	2	0.4	10997.5	0.09999999999999999	0.10000000000000002	2.5
13395	1	1	0	0	0	2	0.4	13395	0.09999999999999999	0.10000000000000002	5
24358	1	1	0	0	0	2	0.4	24357.5	0.09999999999999999	0.10000000000000002	2.5
27625	1	1	0	0	0	2	0.4	27625	0.09924511249783653	0.09999999999999999	5
29255	1	1	0	0	0	2	0.4	29255	0.09924511249783653	0.09999999999999999	15
13218	1	1	0	0	0	2	0.4	13217.5	0.09905639062229567	0.09999999999999999	2.5
30838	1	1	0	0	0	2	0.4	30837.5	0.09905639062229567	0.09999999999999999	12.5
31493	1	1	0	0	0	2	0.4	31492.5	0.09905639062229567	0.09999999999999999	7.5
9478	1	1	0	0	0	2	0.4	9477.5	0.09893155878465833	0.10000000000000002	12.5
30783	1	1	0	0	0	2	0.4	30782.5	0.09893155878465833	0.09999999999999999	2.5
22445	1	1	0	0	0	2	0.4	22445	0.0987418541630609	0.1	5
1368	1	1	0	0	0	2	0.4	1367.5	0.09874185416306087	0.09999999999999999	2.5
3195	1	1	0	0	0	2	0.4	3195	0.09874185416306087	0.09999999999999999	5
11698	1	1	0	0	0	2	0.4	11697.5	0.09874185416306087	0.09999999999999999	12.5
13508	1	1	0	0	0	2	0.4	13507.5	0.09874185416306087	0.09999999999999999	7.5
38130	1	1	0	0	0	2	0.4	38130	0.09874185416306087	0.09999999999999999	0
38365	1	1	0	0	0	2	0.4	38365	0.09874185416306087	0.09999999999999999	5
4855	1	1	0	0	0	2	0.4	4855	0.09857541171287776	0.09999999999999999	15
22610	1	1	0	0	0	2	0.4	22610	0.09857541171287776	0.09999999999999999	10
13560	1	1	0	0	0	2	0.4	13560	0.09850567174626707	0.09999999999999999	10
29770	1	1	0	0	0	2	0.4	29770	0.09850567174626707	0.09999999999999999	0
37005	1	1	0	0	0	2	0.4	37005	0.09849022499567306	0.09999999999999999	5
783	1	1	0	0	0	2	0.4	782.5	0.09811278124459133	0.09999999999999999	2.5
2653	1	1	0	0	0	2	0.4	2652.5	0.09811278124459133	0.09999999999999999	12.5
8390	1	1	0	0	0	2	0.4	8390	0.09811278124459133	0.09999999999999999	0
23998	1	1	0	0	0	2	0.4	23997.5	0.09811278124459133	0.09999999999999999	2.5
25403	1	1	0	0	0	2	0.4	25402.5	0.09811278124459133	0.09999999999999999	7.5
27060	1	1	0	0	0	2	0.4	27060	0.09811278124459133	0.09999999999999999	10
11878	1	1	0	0	0	2	0.4	11877.5	0.098	0.09999999999999999	12.5
26538	1	1	0	0	0	2	0.4	26537.5	0.098	0.09999999999999999	2.5
3143	1	1	0	0	0	2	0.4	3142.5	0.09798794940695399	0.09999999999999999	17.5
22815	1	1	0	0	0	2	0.4	22815	0.09798794940695399	0.09999999999999999	15
3998	1	1	0	0	0	2	0.4	3997.5	0.09793564443199596	0.10000000000000002	12.5
36848	1	1	0	0	0	2	0.4	36847.5	0.09790678494911567	0.09999999999999999	12.5
8475	1	1	0	0	0	2	0.4	8475	0.0977353374935096	0.09999999999999999	15
29698	1	1	0	0	0	2	0.4	29697.5	0.09773533749350959	0.09999999999999999	2.5
13135	1	1	0	0	0	2	0.4	13135	0.09749999999999999	0.09999999999999999	5
27795	1	1	0	0	0	2	0.4	27795	0.09748370832612178	0.1	15
6878	1	1	0	0	0	2	0.4	6877.5	0.09748370832612178	0.09999999999999999	2.5
6943	1	1	0	0	0	2	0.4	6942.5	0.09748370832612178	0.09999999999999999	2.5
10588	1	1	0	0	0	2	0.4	10587.5	0.09748370832612178	0.09999999999999999	12.5
25895	1	1	0	0	0	2	0.4	25895	0.09748370832612178	0.09999999999999999	5
26610	1	1	0	0	0	2	0.4	26610	0.09748370832612178	0.09999999999999999	0
34048	1	1	0	0	0	2	0.4	34047.5	0.09748370832612178	0.09999999999999999	12.5
15630	1	1	0	0	0	2	0.4	15630	0.09731726587593864	0.09999999999999999	10
21893	1	1	0	0	0	2	0.4	21892.5	0.09731726587593864	0.09999999999999999	2.5
13725	1	1	0	0	0	2	0.4	13725	0.09724752590932795	0.09999999999999999	5
36548	1	1	0	0	0	2	0.4	36547.5	0.09724752590932795	0.09999999999999999	12.5
37490	1	1	0	0	0	2	0.4	37490	0.09724752590932795	0.09999999999999999	0
10828	1	1	0	0	0	2	0.4	10827.5	0.09720904659882089	0.09999999999999999	12.5
5545	1	1	0	0	0	2	0.4	5545	0.09716917186688699	0.09999999999999999	15
31915	1	1	0	0	0	2	0.4	31915	0.09716917186688699	0.09999999999999999	5
22068	1	1	0	0	0	2	0.4	22067.5	0.09715082342575553	0.09999999999999999	12.5
37568	1	1	0	0	0	2	0.4	37567.5	0.09715082342575553	0.09999999999999999	12.5
14623	1	1	0	0	0	2	0.4	14622.5	0.09704434002924965	0.09999999999999999	7.5
36928	1	1	0	0	0	2	0.4	36927.5	0.09704434002924965	0.09999999999999999	12.5
36958	1	1	0	0	0	2	0.4	36957.5	0.09704434002924965	0.09999999999999999	2.5
37200	1	1	0	0	0	2	0.4	37200	0.09704434002924965	0.09999999999999999	10
24488	1	1	0	0	0	2	0.4	24487.5	0.09701819116913356	0.09999999999999999	12.5
7210	1	1	0	0	0	2	0.4	7210	0.09701205059304602	0.09999999999999999	0
12803	1	1	0	0	0	2	0.4	12802.5	0.09691950819161231	0.09999999999999999	7.5
58	1	1	0	0	0	2	0.4	57.5	0.09686720321665429	0.09999999999999999	2.5
14063	1	0	1	0	0	2	0.4	14062.5	0.09685463540765223	0.09999999999999999	2.5
24125	1	0	1	0	0	2	0.4	24125	0.09679467635397498	0.09999999999999999	5
27598	1	1	0	0	0	2	0.4	27597.5	0.09678603875881597	0.09999999999999999	12.5
14663	1	0	1	0	0	2	0.4	14662.5	0.09677141418256067	0.09999999999999999	2.5
12093	1	1	0	0	0	2	0.4	12092.5	0.09677141418256065	0.09999999999999999	7.5
22765	1	1	0	0	0	2	0.4	22765	0.09666666666666666	0.09999999999999999	15
14798	1	1	0	0	0	2	0.4	14797.5	0.09622556248918267	0.09999999999999999	2.5
26345	1	1	0	0	0	2	0.4	26345	0.09622556248918267	0.09999999999999999	5
35090	1	1	0	0	0	2	0.4	35090	0.09622556248918267	0.09999999999999999	0
37353	1	1	0	0	0	2	0.4	37352.5	0.09622556248918267	0.09999999999999999	2.5
38405	1	1	0	0	0	2	0.4	38405	0.09622556248918267	0.09999999999999999	5
13635	1	1	0	0	0	2	0.4	13635	0.09622556248918265	0.09999999999999999	5
27395	1	1	0	0	0	2	0.4	27395	0.09622556248918265	0.09999999999999999	5
27980	1	1	0	0	0	2	0.4	27980	0.09622556248918265	0.09999999999999999	10
29888	1	1	0	0	0	2	0.4	29887.5	0.09622556248918265	0.09999999999999999	12.5
31888	1	1	0	0	0	2	0.4	31887.5	0.09622556248918265	0.09999999999999999	12.5
33358	1	1	0	0	0	2	0.4	33357.5	0.09622556248918265	0.09999999999999999	12.5
5123	1	1	0	0	0	2	0.4	5122.5	0.09606844121534168	0.09999999999999999	2.5
25925	1	1	0	0	0	2	0.4	25925	0.09605912003899954	0.09999999999999999	5
31648	1	1	0	0	0	2	0.4	31647.5	0.09605912003899954	0.09999999999999999	2.5
4798	1	1	0	0	0	2	0.4	4797.5	0.09605912003899952	0.09999999999999999	2.5
11578	1	1	0	0	0	2	0.4	11577.5	0.09605912003899952	0.09999999999999999	7.5
29288	1	1	0	0	0	2	0.4	29287.5	0.09604842567658729	0.09999999999999999	2.5
26980	1	1	0	0	0	2	0.4	26980	0.096019566193707	0.09999999999999999	10
36783	1	0	1	0	0	2	0.4	36782.5	0.09598044999134613	0.09999999999999999	17.5
8570	1	1	0	0	0	2	0.4	8570	0.09597589881390797	0.09999999999999999	10
11925	1	1	0	0	0	2	0.4	11925	0.09597589881390797	0.09999999999999999	5
12385	1	1	0	0	0	2	0.4	12385	0.09597589881390797	0.09999999999999999	5
16865	1	1	0	0	0	2	0.4	16865	0.09597589881390797	0.09999999999999999	5
22853	1	1	0	0	0	2	0.4	22852.5	0.09597589881390797	0.09999999999999999	2.5
23155	1	1	0	0	0	2	0.4	23155	0.09597589881390797	0.09999999999999999	5
30515	1	1	0	0	0	2	0.4	30515	0.09597589881390797	0.09999999999999999	5
30663	1	1	0	0	0	2	0.4	30662.5	0.09597589881390797	0.09999999999999999	7.5
34093	1	1	0	0	0	2	0.4	34092.5	0.09597589881390797	0.09999999999999999	7.5
2273	1	1	0	0	0	2	0.4	2272.5	0.09595090076188177	0.09999999999999999	2.5
34360	1	1	0	0	0	2	0.4	34360	0.09587128886399193	0.09999999999999999	0
8910	1	1	0	0	0	2	0.4	8910	0.09582293762220571	0.09999999999999999	10
13058	1	1	0	0	0	2	0.4	13057.5	0.09582293762220571	0.09999999999999999	12.5
38763	1	1	0	0	0	2	0.4	38762.5	0.09582293762220571	0.09999999999999999	7.5
578	1	1	0	0	0	2	0.4	577.5	0.09581356989823134	0.09999999999999999	7.5
11840	1	1	0	0	0	2	0.4	11840	0.09581356989823134	0.09999999999999999	10
26720	1	1	0	0	0	2	0.4	26720	0.09581356989823134	0.09999999999999999	0
30970	1	1	0	0	0	2	0.4	30970	0.09581356989823134	0.09999999999999999	10
31183	1	1	0	0	0	2	0.4	31182.5	0.09581356989823134	0.09999999999999999	2.5
23100	1	1	0	0	0	2	0.4	23100	0.09571892302390395	0.09999999999999999	10
9328	1	0	1	0	0	2	0.4	9327.5	0.09564710286151495	0.09999999999999999	12.5
26023	1	1	0	0	0	2	0.4	26022.5	0.09550197537655657	0.09999999999999999	7.5
26855	1	0	1	0	0	2	0.4	26855	0.09549062046016221	0.09999999999999999	5
8610	1	0	1	0	0	2	0.4	8610	0.09540109597731797	0.09999999999999999	10
9518	1	1	0	0	0	2	0.4	9517.5	0.09510481629888297	0.09999999999999999	2.5
30168	1	0	1	0	0	2	0.4	30167.5	0.09508123169012875	0.09999999999999999	12.5
22338	1	0	1	0	0	2	0.4	22337.5	0.09503682033402366	0.09999999999999999	2.5
5070	1	1	0	0	0	2	0.4	5070	0.09503228943620365	0.09999999999999999	0
25070	1	1	0	0	0	2	0.4	25070	0.095	0.09999999999999999	0
37785	1	1	0	0	0	2	0.4	37785	0.095	0.09999999999999999	5
37385	1	1	0	0	0	2	0.4	37385	0.0949276794862876	0.09999999999999999	5
2698	1	1	0	0	0	2	0.4	2697.5	0.09469275492494267	0.09999999999999999	2.5
29133	1	1	0	0	0	2	0.4	29132.5	0.0946131430270528	0.09999999999999999	2.5
35668	1	1	0	0	0	2	0.4	35667.5	0.09456479178526661	0.09999999999999999	7.5
37678	1	1	0	0	0	2	0.4	37677.5	0.09456479178526661	0.09999999999999999	12.5
35813	1	1	0	0	0	2	0.4	35812.5	0.09454434002924966	0.09999999999999999	2.5
4048	1	0	1	0	0	2	0.4	4047.5	0.09442156495886556	0.09999999999999999	12.5
29830	1	1	0	0	0	2	0.4	29830	0.09436720321665429	0.09999999999999999	10
2490	1	1	0	0	0	2	0.4	2490	0.094338343733774	0.09999999999999999	10
1225	1	1	0	0	0	2	0.4	1225	0.09433834373377399	0.09999999999999999	5
32768	1	1	0	0	0	2	0.4	32767.5	0.09433834373377399	0.09999999999999999	7.5
9123	1	1	0	0	0	2	0.4	9122.5	0.09433834373377398	0.09999999999999999	7.5
28845	1	1	0	0	0	2	0.4	28845	0.09408868005849931	0.09999999999999999	5
