transcription	class	object_id	corpus	policy	scale	replicate	direct_core_distance	coverage_adjusted_distance	core_coverage	metric_n
IT2a	EXTRACTION	PERIODIC_GLYPH_7	Doyle			0	1.261075	1.261075	1.000000	3
IT2a	EXTRACTION	PERIODIC_GLYPH_7	Longfellow			0	1.261075	1.261075	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_2	Astafiev			0	1.114160	1.114160	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_2	Doyle			0	0.646378	0.646378	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_2	Longfellow			0	0.702114	0.702114	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_3	Astafiev			0	1.138596	1.138596	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_3	Doyle			0	0.660861	0.660861	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_3	Longfellow			0	0.690795	0.690795	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_5	Astafiev			0	1.122902	1.122902	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_5	Doyle			0	0.623886	0.623886	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_5	Longfellow			0	0.743539	0.743539	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_7	Astafiev			0	1.107976	1.107976	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_7	Doyle			0	0.685500	0.685500	1.000000	3
IT2a	EXTRACTION	PERIODIC_TOKEN_7	Longfellow			0	0.694881	0.694881	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	LARGE	0	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	LARGE	1	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Astafiev	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	LARGE	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	LARGE	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Doyle	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	LARGE	0	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	LARGE	1	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.244171	1.244171	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.244171	1.244171	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	SMALL	0	1.239497	1.239497	1.000000	3
IT2a	FONTANA	f01_speculum_core	Longfellow	LITERAL_RESET_V1	SMALL	1	1.239497	1.239497	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	LARGE	0	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	LARGE	1	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Astafiev	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	LARGE	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	LARGE	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Doyle	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	LARGE	0	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	LARGE	1	1.248179	1.248179	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.244171	1.244171	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.244171	1.244171	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	SMALL	0	1.239497	1.239497	1.000000	3
IT2a	FONTANA	f01_speculum_profile_latin23_r12	Longfellow	LITERAL_RESET_V1	SMALL	1	1.239497	1.239497	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	LARGE	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	LARGE	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Astafiev	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	LARGE	0	1.246490	1.246490	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	LARGE	1	1.246490	1.246490	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Doyle	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	LARGE	0	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	LARGE	1	1.244207	1.244207	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	SMALL	0	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f08_serpens_core	Longfellow	LITERAL_RESET_V1	SMALL	1	1.239642	1.239642	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.940200	0.940200	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.859021	0.859021	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.884534	0.884534	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f11_arismetricum_core	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	1.102676	1.102676	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.647320	0.647320	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570410	0.570410	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.599715	0.599715	1.000000	3
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0
IT2a	FONTANA	f12_horalogius_core	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.644918	0.644918	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.644918	0.644918	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.261075	1.261075	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.550521	0.550521	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.587408	0.587408	1.000000	3
IT2a	FONTANA	m_restricted_rotation_index	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.644918	0.644918	1.000000	3
