token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x009248	outgoing	495	53	4	0.9934534839	0.9936061662	0.9840954293	0.002291362502	0.6520633424	0.6484131185	0.4468052123	0.8388642844	0.000999000999	0.07992007992	0.437953681	1	0.7422577423	INSUFFICIENT_SUPPORT	false
x009249	outgoing	383	41	4	0.9942730775	0.9946181389	0.9885225682	0.001779783658	0.6509895767	0.6508738963	0.4398007883	0.8380127049	0.000999000999	0.4925074925	0.4444315653	1	0.6443556444	INSUFFICIENT_SUPPORT	false
x009250	outgoing	239	20	4	0.9952090907	0.9955909295	0.9896094193	0.001798635944	0.6506991785	0.6467368048	0.4299946869	0.8588424437	0.002997002997	0.4105894106	0.4608099169	1	0.07392607393	INSUFFICIENT_SUPPORT	false
x009251	outgoing	119	3	2	0.9964971494	0.9971229832	0.9947459516	0.001537011073	0.5404571093	0.5398614013	0.3545689601	0.8301178992	0.2277722278	0.02997002997	0.4461190233	1	0.0999000999	INSUFFICIENT_SUPPORT	false
x009280	outgoing	59	1	1	0	0	1	0	0	0	0	0.1639871383	0.000999000999	0.000999000999	0.4966167893	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009436	outgoing	279	30	4	0.9951191196	0.9952136736	0.990035714	0.001430729464	0.6271356527	0.6259334288	0.4456257268	0.8573419078	1	0.4835164835	0.4543175747	1	0.8701298701	INSUFFICIENT_SUPPORT	false
x009437	outgoing	186	11	4	0.9953824855	0.9955378783	0.99249195	0.0013161446	0.5954215992	0.5943265219	0.3929392392	0.8593978369	0.993006993	0.7122877123	0.4673846867	1	1	INSUFFICIENT_SUPPORT	false
x009438	outgoing	139	5	3	0.9952401172	0.995346589	0.9940343566	0.0007864028376	0.5474880049	0.5569647083	0.389029222	0.875562701	0.988011988	0.9240759241	0.4616648484	1	0.989010989	INSUFFICIENT_SUPPORT	false
x009439	outgoing	75	1	1	0	0	1	0	0	0	0	0.1575562701	0.000999000999	0.000999000999	0.4938222496	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009968	outgoing	188	14	4	0.9951032721	0.9952070635	0.9929767756	0.0008514976874	0.6255585358	0.62017956	0.4246153452	0.8516306844	0.3966033966	0.6623376623	0.448111557	1	0.7492507493	INSUFFICIENT_SUPPORT	false
x009969	outgoing	135	3	1	0.9952109945	0.9952136736	0.9946181389	0.0005915205825	0.5101837524	0.5122129591	0.358076781	0.8713826367	0.5704295704	0.02097902098	0.4359745454	1	0.975024975	INSUFFICIENT_SUPPORT	false
x009970	outgoing	95	3	2	0.9948484882	0.9952070635	0.9936823686	0.001034538375	0.525070509	0.5083738985	0.3486732413	0.7577706324	0.7982017982	0.989010989	0.4460327026	1	0.8281718282	INSUFFICIENT_SUPPORT	false
x010008	outgoing	275	28	4	0.9940570852	0.9940540604	0.9897361124	0.00154873387	0.6427693839	0.6387168616	0.4438256608	0.8304432706	0.4505494505	0.7722277722	0.4407045712	1	1	INSUFFICIENT_SUPPORT	false
x010009	outgoing	220	17	4	0.9942641947	0.994203162	0.9907701573	0.001347423388	0.6384136406	0.6416346073	0.4432076646	0.8506714583	0.7542457542	0.7772227772	0.4545082582	1	0.7642357642	INSUFFICIENT_SUPPORT	false
x010010	outgoing	144	10	4	0.9946941208	0.9946181389	0.9925103697	0.0009954933734	0.6143604322	0.6243419632	0.4285845	0.872829582	0.976023976	0.004995004995	0.4548228102	1	0.986013986	INSUFFICIENT_SUPPORT	false
x011477	outgoing	75	1	1	0	0	1	0	0	0	0	0.1816720257	0.000999000999	0.000999000999	0.5315045538	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012120	outgoing	129	8	4	0.9986874273	0.9987902444	0.9969917503	0.0007500709982	0.6426179219	0.6342395557	0.4413511165	0.8810289389	0.006993006993	0.5384615385	0.5091238995	1	0.000999000999	REPRODUCIBLY_BROAD	false
x012121	outgoing	106	6	2	0.9976465699	0.997615003	0.9947387377	0.001456895792	0.6255463704	0.6213956345	0.4000686042	0.8531618435	0.002997002997	0.2047952048	0.4729485104	1	0.03296703297	REPRODUCIBLY_BROAD	false
x012122	outgoing	81	1	1	0	0	1	0	0	0	0	0.1672025723	0.000999000999	0.000999000999	0.504763011	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012400	outgoing	72	1	1	0	0	1	0	0	0	0	0.1463022508	0.000999000999	0.000999000999	0.412977069	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012401	outgoing	73	2	2	0.997005099	0.997005099	0.997005099	0	0.4345242411	0.4345242411	0.3382384007	0.7170418006	0.000999000999	0.000999000999	0.471402483	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012696	outgoing	426	50	4	0.9950113936	0.9952136736	0.988096749	0.001849182194	0.6340939557	0.6336564079	0.4468324029	0.8477813505	1	0.6553446553	0.4447568747	1	1	INSUFFICIENT_SUPPORT	false
x012697	outgoing	351	39	4	0.9949398136	0.9952136736	0.9878637077	0.001733571211	0.6305252567	0.6347052373	0.4419754809	0.8622722401	0.995004995	0.1338661339	0.4540106581	1	0.8051948052	INSUFFICIENT_SUPPORT	false
x012698	outgoing	224	20	4	0.9966181089	0.9967151068	0.9925216632	0.001243311365	0.6354441831	0.6343061821	0.4289929732	0.8815916399	0.998001998	0.4685314685	0.4715395868	1	0.5424575425	INSUFFICIENT_SUPPORT	false
x012699	outgoing	112	3	2	0.9968057423	0.9970145742	0.9958144339	0.0009051443903	0.4224385271	0.4440059548	0.2705651804	0.7588424437	0.984015984	0.2857142857	0.4146319896	1	0.988011988	INSUFFICIENT_SUPPORT	false
x012764	outgoing	78	1	1	0	0	1	0	0	0	0	0.1495176849	0.000999000999	0.000999000999	0.3991589588	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012880	outgoing	61	2	1	0.9987969838	0.9987969838	0.9987969838	0	0.4461490613	0.4461490613	0.3136636031	0.8424437299	0.000999000999	0.000999000999	0.5082861889	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x015808	outgoing	67	3	3	0.9967964078	0.9964005023	0.9964005023	0.000685728458	0.525512624	0.4964298836	0.3977889988	0.8017148982	0.06293706294	0.4605394605	0.4440709856	1	0.1998001998	INSUFFICIENT_SUPPORT	false
x015852	outgoing	91	1	1	0	0	1	0	0	0	0	0.3167202572	0.000999000999	0.000999000999	0.4310618517	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016496	outgoing	32	1	1	0	0	1	0	0	0	0	0.1864951768	0.000999000999	0.000999000999	0.494553954	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016548	outgoing	46	3	2	0.9934324541	0.9930142556	0.9919513094	0.001728609774	0.54369906	0.543550632	0.3608946018	0.8306538049	0.02297702298	0.8051948052	0.4541413714	1	0.9160839161	INSUFFICIENT_SUPPORT	false
x016652	outgoing	32	1	1	0	0	1	0	0	0	0	0.3263665595	0.000999000999	0.000999000999	0.418612977	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016941	outgoing	12	1	1	0	0	1	0	0	0	0	0.3601286174	0.000999000999	0.000999000999	0.3997312349	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x017248	outgoing	77	1	1	0	0	1	0	0	0	0	0.1270096463	0.000999000999	0.000999000999	0.4545082582	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018924	outgoing	261	23	4	0.9935085255	0.9934425826	0.9885885992	0.001508246521	0.6285282997	0.6294403108	0.4310699065	0.8709632322	1	0.8381618382	0.4515327674	1	1	INSUFFICIENT_SUPPORT	false
x018925	outgoing	169	10	4	0.9945862809	0.9946181389	0.9928624802	0.0008423608579	0.612829824	0.6057687471	0.4289073673	0.8430868167	0.8181818182	0.7552447552	0.4437746227	1	0.8591408591	INSUFFICIENT_SUPPORT	false
x018926	outgoing	136	4	3	0.9941581028	0.9943546646	0.9923134632	0.001702118335	0.5474842627	0.5431118963	0.4152117223	0.8303858521	0.8771228771	0.5934065934	0.4355439691	1	0.978021978	INSUFFICIENT_SUPPORT	false
x018928	outgoing	943	64	4	0.996188981	0.9964005023	0.9896094193	0.001704649686	0.6529622069	0.6515346695	0.4582045858	0.8265926447	0.000999000999	0.1578421578	0.4438896286	1	0.000999000999	REPRODUCIBLY_BROAD	false
x018929	outgoing	697	62	4	0.9969028848	0.997005099	0.9912275822	0.001446112953	0.6523026481	0.6514640637	0.4550583816	0.832045431	0.000999000999	0.5064935065	0.4481163804	1	0.000999000999	REPRODUCIBLY_BROAD	false
x018930	outgoing	456	54	4	0.9975430188	0.9975949148	0.9902001808	0.001409737121	0.6517870033	0.6518844004	0.4506773346	0.842890318	0.000999000999	0.2977022977	0.4533748442	1	0.000999000999	REPRODUCIBLY_BROAD	false
x018931	outgoing	229	18	4	0.9984838804	0.9987902444	0.9963938495	0.000762101666	0.639774902	0.6414353769	0.4543024946	0.8683458378	0.005994005994	0.6863136863	0.4607798701	1	0.04395604396	REPRODUCIBLY_BROAD	false
x018940	outgoing	31	1	1	0	0	1	0	0	0	0	0.1623794212	0.000999000999	0.000999000999	0.5112369298	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018976	outgoing	91	1	1	0	0	1	0	0	0	0	0.1655948553	0.000999000999	0.000999000999	0.5300389243	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018992	outgoing	48	1	1	0	0	1	0	0	0	0	0.152733119	0.000999000999	0.000999000999	0.4335296055	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018993	outgoing	48	1	1	0	0	1	0	0	0	0	0.1463022508	0.000999000999	0.000999000999	0.4308660962	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019052	outgoing	95	1	1	0	0	1	0	0	0	0	0.1672025723	0.000999000999	0.000999000999	0.5006434592	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019053	outgoing	59	1	1	0	0	1	0	0	0	0	0.3536977492	0.000999000999	0.000999000999	0.4070875732	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019268	outgoing	425	48	4	0.9945766639	0.9946313168	0.9884291593	0.00163416065	0.6481558474	0.6428614564	0.4472923167	0.8529608789	0.01298701299	0.005994005994	0.4471039714	1	0.4535464535	INSUFFICIENT_SUPPORT	true
x019269	outgoing	361	37	4	0.9947221655	0.9947387377	0.9894986302	0.001651368941	0.6433103316	0.6356479324	0.4403001807	0.8451811941	0.02197802198	0.4735264735	0.4544725784	1	0.2307692308	INSUFFICIENT_SUPPORT	false
x019270	outgoing	197	12	4	0.9956182959	0.9958011709	0.9940277887	0.0008499964257	0.6424221713	0.6385704656	0.4537328895	0.8531618435	0.4135864136	0.6813186813	0.5018904317	1	0.5774225774	INSUFFICIENT_SUPPORT	false
x019271	outgoing	110	3	2	0.9972065196	0.997615003	0.9958011709	0.001252118944	0.4710402256	0.4667135663	0.2999712796	0.8478027867	0.02297702298	0.5124875125	0.4641360155	1	0.000999000999	REPRODUCIBLY_BROAD	false
x019828	outgoing	24	1	1	0	0	1	0	0	0	0	0.1639871383	0.000999000999	0.000999000999	0.5728904367	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x019829	outgoing	20	1	1	0	0	1	0	0	0	0	0.3488745981	0.000999000999	0.000999000999	0.3784793657	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020104	outgoing	51	1	1	0	0	1	0	0	0	0	0.1286173633	0.000999000999	0.000999000999	0.4404048955	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020108	outgoing	77	3	1	0.9951231523	0.995064216	0.9944775473	0.0006769997993	0.5249489284	0.5214918157	0.3630213025	0.8306538049	1	0.999000999	0.4857802617	1	0.984015984	INSUFFICIENT_SUPPORT	false
x020556	outgoing	213	15	4	0.9958698297	0.9958144339	0.9918100906	0.001610309838	0.6532391	0.6471277215	0.4438910645	0.8793140407	0.05494505495	0.7932067932	0.4989306543	1	0.4745254745	INSUFFICIENT_SUPPORT	false
x020557	outgoing	174	12	4	0.9954852776	0.9952070635	0.9929767756	0.001379420969	0.6224007515	0.6215033951	0.4292289721	0.8648177921	0.994005994	0.987012987	0.4800704119	1	0.9200799201	INSUFFICIENT_SUPPORT	false
x020558	outgoing	122	8	4	0.9955604299	0.9958144339	0.9923965112	0.00155919534	0.616833287	0.6220818766	0.4281248374	0.8697749196	0.7602397602	0.9210789211	0.4859370888	1	0.981018981	INSUFFICIENT_SUPPORT	false
x020559	outgoing	65	1	1	0	0	1	0	0	0	0	0.1832797428	0.000999000999	0.000999000999	0.5398133907	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020628	outgoing	127	10	4	0.9958589539	0.9958144742	0.9929761767	0.0013779106	0.6282630142	0.6287482876	0.4546465377	0.8713826367	0.003996003996	0.02297702298	0.4570893761	1	0.6513486513	INSUFFICIENT_SUPPORT	true
x020629	outgoing	115	7	3	0.9961082098	0.995942977	0.9929767756	0.001569337224	0.6035436574	0.5972505103	0.4036209569	0.8787322003	0.05494505495	0.968031968	0.4684456247	1	0.8691308691	INSUFFICIENT_SUPPORT	false
x020792	outgoing	40	1	1	0	0	1	0	0	0	0	0.1672025723	0.000999000999	0.000999000999	0.5277358929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020793	outgoing	31	1	1	0	0	1	0	0	0	0	0.1655948553	0.000999000999	0.000999000999	0.4946376537	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020828	outgoing	97	2	2	0.9964119082	0.9964119082	0.9964119082	0	0.4282804657	0.4282804657	0.3274229686	0.8424437299	0.000999000999	0.000999000999	0.4894197602	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020829	outgoing	79	3	3	0.9948201339	0.9946181389	0.9940277887	0.0009103091401	0.524276227	0.5187854022	0.3794106835	0.8370846731	0.7092907093	0.966033966	0.4948851609	1	0.967032967	INSUFFICIENT_SUPPORT	false
x021052	outgoing	165	9	3	0.9946095783	0.9943229649	0.9925097708	0.001304967432	0.6090050119	0.607612624	0.4201066277	0.872454448	0.9410589411	0.988011988	0.4777762743	1	0.998001998	INSUFFICIENT_SUPPORT	false
x021053	outgoing	114	2	2	0.9970108095	0.9970108095	0.9970108095	0	0.4305033082	0.4305033082	0.3107597254	0.8327974277	0.000999000999	0.000999000999	0.4821582736	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021054	outgoing	73	1	1	0	0	1	0	0	0	0	0.1430868167	0.000999000999	0.000999000999	0.4822221363	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021232	outgoing	58	1	1	0	0	1	0	0	0	0	0.1559485531	0.000999000999	0.000999000999	0.4315277537	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021400	outgoing	213	18	4	0.9937597354	0.9940277887	0.9889501657	0.001594089859	0.6329463243	0.6307614355	0.4444997439	0.8411039657	0.01598401598	0.4315684316	0.4315750803	1	0.9390609391	INSUFFICIENT_SUPPORT	false
x021401	outgoing	163	9	4	0.9939818573	0.9940343566	0.9922744314	0.0009721307946	0.6216984074	0.6073046325	0.4158450022	0.833869239	0.03496503497	0.02397602398	0.4782863345	1	0.983016983	INSUFFICIENT_SUPPORT	true
x021402	outgoing	103	6	3	0.996007761	0.9963938495	0.9940343566	0.001062213687	0.571062907	0.566882738	0.36384453	0.7909967846	0.1028971029	0.1508491508	0.4343679813	1	0.7222777223	INSUFFICIENT_SUPPORT	false
x000052	incoming	405	29	4	0.992541092	0.9928559542	0.9873789235	0.001497610195	0.639485836	0.6349389121	0.4289478241	0.8585209003	0.2937062937	0.96003996	0.452551592	1	0.1968031968	INSUFFICIENT_SUPPORT	false
x000053	incoming	342	27	4	0.992808403	0.9928849047	0.9889292022	0.001354468602	0.6298015315	0.6299253648	0.4255780204	0.843336906	0.3326673327	0.4585414585	0.450823887	1	0.7952047952	INSUFFICIENT_SUPPORT	false
x000054	incoming	237	9	4	0.9938071507	0.993560945	0.9923905832	0.0009021136284	0.6364690515	0.6264053737	0.4396894313	0.8788853162	0.2057942058	0.966033966	0.4616648484	1	0.3266733267	INSUFFICIENT_SUPPORT	false
x000055	incoming	107	1	1	0	0	1	0	0	0	0	0.1575562701	0.000999000999	0.000999000999	0.5181080917	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000712	incoming	469	6	2	0.9923783079	0.9923977053	0.9905407693	0.0009311485127	0.6126224741	0.5975857528	0.4117830289	0.8804930332	0.000999000999	0.01398601399	0.5257625497	1	0.9430569431	INSUFFICIENT_SUPPORT	true
x000713	incoming	377	1	1	0	0	1	0	0	0	0	0.3118971061	0.000999000999	0.000999000999	0.4251079345	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001488	incoming	107	4	3	0.994054023	0.9939247443	0.9930941013	0.0009812822713	0.566435746	0.5717853458	0.391096974	0.8396302251	0.4815184815	0.8471528472	0.4360485263	1	0.998001998	INSUFFICIENT_SUPPORT	false
x001489	incoming	82	2	2	0.9947553873	0.9947553873	0.9947553873	0	0.4603069598	0.4603069598	0.350626381	0.7282958199	0.000999000999	0.000999000999	0.458845032	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001490	incoming	50	1	1	0	0	1	0	0	0	0	0.1366559486	0.000999000999	0.000999000999	0.4380651802	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001598	incoming	31	1	1	0	0	1	0	0	0	0	0.1672025723	0.000999000999	0.000999000999	0.4924761959	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008448	incoming	139	3	2	0.9922035686	0.9923905832	0.9907689707	0.001350834888	0.5017464937	0.5225908497	0.3184198546	0.8327974277	0.7992007992	0.6103896104	0.4781226396	1	0.6683316683	INSUFFICIENT_SUPPORT	false
x008449	incoming	106	2	2	0.9922874417	0.9922874417	0.9922874417	0	0.4642443026	0.4642443026	0.3654858554	0.8344051447	0.000999000999	0.000999000999	0.4706179918	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008450	incoming	80	1	1	0	0	1	0	0	0	0	0.1591639871	0.000999000999	0.000999000999	0.5031830867	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008688	incoming	139	3	3	0.9941489536	0.9942885436	0.9930941013	0.0009924474826	0.5288458132	0.5080262168	0.3400971863	0.8783494105	0.6173826174	0.7602397602	0.4923346223	1	0.996003996	INSUFFICIENT_SUPPORT	false
x008704	incoming	265	10	4	0.9929953659	0.9934762421	0.9880095278	0.00161937938	0.6230852731	0.6280616647	0.4063798545	0.8569131833	0.005994005994	0.001998001998	0.4524922471	1	0.998001998	INSUFFICIENT_SUPPORT	true
x008705	incoming	175	3	3	0.9936791826	0.9929761767	0.9919252122	0.002191730183	0.5692020975	0.5794848188	0.4056482884	0.8563772776	0.04895104895	0.08691308691	0.5087421404	1	0.996003996	INSUFFICIENT_SUPPORT	false
