token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
x012698	G2/generic#0	outgoing	6.426795723	618.1899192	5.917383791	0.5094119323	true
x018924	G2/generic#0	outgoing	6.422814735	615.733805	5.917383791	0.5054309449	true
x018928	G2/generic#0	outgoing	6.426795723	618.1899192	5.917383791	0.5094119323	true
x018929	G2/generic#0	outgoing	6.430868579	620.7128518	5.917383791	0.513484788	true
x018930	G2/generic#0	outgoing	6.428820541	619.4429094	5.917383791	0.5114367503	true
x018931	G2/generic#0	outgoing	6.432940093	622	5.917383791	0.5155563022	true
x019269	G2/generic#0	outgoing	6.417011175	612.1707062	5.917383791	0.4996273848	true
x021400	G2/generic#0	outgoing	6.420511704	614.3173824	5.917383791	0.5031279135	true
x021401	G2/generic#0	outgoing	6.420511704	614.3173824	5.917383791	0.5031279135	true
x000052	G2/generic#0	incoming	6.418923629	613.3425747	5.917383791	0.5015398387	true
x000054	G2/generic#0	incoming	6.420858069	614.5301974	5.917383791	0.5034742787	true
x008688	G2/generic#0	incoming	6.420511704	614.3173824	5.917383791	0.5031279135	true
x009249	G2/generic#0	incoming	6.417011175	612.1707062	5.917383791	0.4996273848	true
x009968	G2/generic#0	incoming	6.418208673	612.9042181	5.917383791	0.5008248821	true
x010009	G2/generic#0	incoming	6.422814735	615.733805	5.917383791	0.5054309449	true
x012120	G2/generic#0	incoming	6.422814735	615.733805	5.917383791	0.5054309449	true
x018928	G2/generic#0	incoming	6.417011175	612.1707062	5.917383791	0.4996273848	true
x018929	G2/generic#0	incoming	6.410571983	608.2414856	5.917383791	0.4931881929	true
x018930	G2/generic#0	incoming	6.422814735	615.733805	5.917383791	0.5054309449	true
x021400	G2/generic#0	incoming	6.422814735	615.733805	5.917383791	0.5054309449	true
x021401	G2/generic#0	incoming	6.422814735	615.733805	5.917383791	0.5054309449	true
x000052	G3/generic#0	outgoing	6.428820541	619.4429094	5.983044854	0.4457756867	true
x009248	G3/generic#0	outgoing	6.416635082	611.9405164	5.983044854	0.4335902283	true
x009249	G3/generic#0	outgoing	6.428820541	619.4429094	5.983044854	0.4457756867	true
x009436	G3/generic#0	outgoing	6.420173186	614.10946	5.983044854	0.4371283317	true
x009968	G3/generic#0	outgoing	6.424793871	616.9536324	5.983044854	0.4417490169	true
x010009	G3/generic#0	outgoing	6.416635082	611.9405164	5.983044854	0.4335902283	true
x012120	G3/generic#0	outgoing	6.430868579	620.7128518	5.983044854	0.4478237244	true
x012697	G3/generic#0	outgoing	6.426795723	618.1899192	5.983044854	0.4437508687	true
x018924	G3/generic#0	outgoing	6.417011175	612.1707062	5.983044854	0.4339663212	true
x018928	G3/generic#0	outgoing	6.426795723	618.1899192	5.983044854	0.4437508687	true
x018929	G3/generic#0	outgoing	6.422814735	615.733805	5.983044854	0.4397698813	true
x018930	G3/generic#0	outgoing	6.426495436	618.0043126	5.983044854	0.4434505816	true
x019268	G3/generic#0	outgoing	6.418923629	613.3425747	5.983044854	0.4358787752	true
x021400	G3/generic#0	outgoing	6.422814735	615.733805	5.983044854	0.4397698813	true
x021401	G3/generic#0	outgoing	6.424793871	616.9536324	5.983044854	0.4417490169	true
x009248	G3/generic#0	incoming	6.420858069	614.5301974	5.983044854	0.4378132151	true
x009968	G3/generic#0	incoming	6.422814735	615.733805	5.983044854	0.4397698813	true
x018928	G3/generic#0	incoming	6.418923629	613.3425747	5.983044854	0.4358787752	true
x018929	G3/generic#0	incoming	6.412846227	609.626349	5.983044854	0.4298013728	true
x021401	G3/generic#0	incoming	6.422814735	615.733805	5.983044854	0.4397698813	true
x000052	G0/generic#1	outgoing	6.430868579	620.7128518	5.997663441	0.4332051371	true
x000053	G0/generic#1	outgoing	6.428820541	619.4429094	5.997663441	0.4311570994	true
x000054	G0/generic#1	outgoing	6.430868579	620.7128518	5.997663441	0.4332051371	true
x000712	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x000713	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x008704	G0/generic#1	outgoing	6.430868579	620.7128518	5.997663441	0.4332051371	true
x009248	G0/generic#1	outgoing	6.424793871	616.9536324	5.997663441	0.4271304296	true
x009249	G0/generic#1	outgoing	6.420511704	614.3173824	5.997663441	0.4228482626	true
x009436	G0/generic#1	outgoing	6.420511704	614.3173824	5.997663441	0.4228482626	true
x009969	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x012696	G0/generic#1	outgoing	6.428820541	619.4429094	5.997663441	0.4311570994	true
x012697	G0/generic#1	outgoing	6.424793871	616.9536324	5.997663441	0.4271304296	true
x012698	G0/generic#1	outgoing	6.428820541	619.4429094	5.997663441	0.4311570994	true
x016548	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x018928	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x018929	G0/generic#1	outgoing	6.428820541	619.4429094	5.997663441	0.4311570994	true
x018930	G0/generic#1	outgoing	6.430868579	620.7128518	5.997663441	0.4332051371	true
x019269	G0/generic#1	outgoing	6.430868579	620.7128518	5.997663441	0.4332051371	true
x021400	G0/generic#1	outgoing	6.426795723	618.1899192	5.997663441	0.4291322814	true
x000052	G0/generic#1	incoming	6.422814735	615.733805	5.997663441	0.425151294	true
x000054	G0/generic#1	incoming	6.422814735	615.733805	5.997663441	0.425151294	true
x018928	G0/generic#1	incoming	6.417011175	612.1707062	5.997663441	0.4193477339	true
x018929	G0/generic#1	incoming	6.416635082	611.9405164	5.997663441	0.4189716409	true
x000054	G1/generic#1	outgoing	6.432940093	622	5.9841768	0.4487632926	true
x000712	G1/generic#1	outgoing	6.424793871	616.9536324	5.9841768	0.4406170709	true
x001488	G1/generic#1	outgoing	6.422483528	615.5299035	5.9841768	0.4383067283	true
x008448	G1/generic#1	outgoing	6.422814735	615.733805	5.9841768	0.4386379352	true
x009248	G1/generic#1	outgoing	6.422483528	615.5299035	5.9841768	0.4383067283	true
x009249	G1/generic#1	outgoing	6.424793871	616.9536324	5.9841768	0.4406170709	true
x009436	G1/generic#1	outgoing	6.426795723	618.1899192	5.9841768	0.4426189227	true
x012121	G1/generic#1	outgoing	6.432940093	622	5.9841768	0.4487632926	true
x012697	G1/generic#1	outgoing	6.426795723	618.1899192	5.9841768	0.4426189227	true
x012698	G1/generic#1	outgoing	6.424793871	616.9536324	5.9841768	0.4406170709	true
x018928	G1/generic#1	outgoing	6.428820541	619.4429094	5.9841768	0.4446437407	true
x018929	G1/generic#1	outgoing	6.430868579	620.7128518	5.9841768	0.4466917784	true
x018930	G1/generic#1	outgoing	6.432940093	622	5.9841768	0.4487632926	true
x019268	G1/generic#1	outgoing	6.416635082	611.9405164	5.9841768	0.4324582822	true
x019269	G1/generic#1	outgoing	6.422483528	615.5299035	5.9841768	0.4383067283	true
x020558	G1/generic#1	outgoing	6.428820541	619.4429094	5.9841768	0.4446437407	true
x001488	G1/generic#1	incoming	6.420511704	614.3173824	5.9841768	0.4363349039	true
x008448	G1/generic#1	incoming	6.418562303	613.1209979	5.9841768	0.4343855028	true
x009248	G1/generic#1	incoming	6.418923629	613.3425747	5.9841768	0.4347468291	true
x018928	G1/generic#1	incoming	6.418923629	613.3425747	5.9841768	0.4347468291	true
x018929	G1/generic#1	incoming	6.418923629	613.3425747	5.9841768	0.4347468291	true
x018930	G1/generic#1	incoming	6.420858069	614.5301974	5.9841768	0.4366812691	true
x019268	G1/generic#1	incoming	6.422814735	615.733805	5.9841768	0.4386379352	true
x020558	G1/generic#1	incoming	6.422814735	615.733805	5.9841768	0.4386379352	true
x000713	G2/generic#1	outgoing	6.424793871	616.9536324	6.040906997	0.3838868743	true
x000714	G2/generic#1	outgoing	6.426795723	618.1899192	6.040906997	0.3858887261	true
x009248	G2/generic#1	outgoing	6.426795723	618.1899192	6.040906997	0.3858887261	true
x009249	G2/generic#1	outgoing	6.414729803	610.7757085	6.040906997	0.3738228058	true
x012696	G2/generic#1	outgoing	6.424793871	616.9536324	6.040906997	0.3838868743	true
x018928	G2/generic#1	outgoing	6.430868579	620.7128518	6.040906997	0.3899615818	true
x018929	G2/generic#1	outgoing	6.424478022	616.7587993	6.040906997	0.3835710258	true
x018930	G2/generic#1	outgoing	6.428820541	619.4429094	6.040906997	0.3879135442	true
x019268	G2/generic#1	outgoing	6.424793871	616.9536324	6.040906997	0.3838868743	true
x019269	G2/generic#1	outgoing	6.424793871	616.9536324	6.040906997	0.3838868743	true
x021400	G2/generic#1	outgoing	6.422483528	615.5299035	6.040906997	0.3815765317	true
x021401	G2/generic#1	outgoing	6.424793871	616.9536324	6.040906997	0.3838868743	true
x018929	G2/generic#1	incoming	6.417011175	612.1707062	6.040906997	0.3761041786	true
x000053	G3/generic#1	outgoing	6.428820541	619.4429094	6.008182746	0.420637795	true
x000054	G3/generic#1	outgoing	6.430868579	620.7128518	6.008182746	0.4226858327	true
x000712	G3/generic#1	outgoing	6.424793871	616.9536324	6.008182746	0.4166111252	true
x009248	G3/generic#1	outgoing	6.424793871	616.9536324	6.008182746	0.4166111252	true
x009436	G3/generic#1	outgoing	6.424793871	616.9536324	6.008182746	0.4166111252	true
x010008	G3/generic#1	outgoing	6.420858069	614.5301974	6.008182746	0.4126753235	true
x012696	G3/generic#1	outgoing	6.426795723	618.1899192	6.008182746	0.418612977	true
x012697	G3/generic#1	outgoing	6.416635082	611.9405164	6.008182746	0.4084523366	true
x012699	G3/generic#1	outgoing	6.422814735	615.733805	6.008182746	0.4146319896	true
x016652	G3/generic#1	outgoing	6.426795723	618.1899192	6.008182746	0.418612977	true
x018925	G3/generic#1	outgoing	6.422814735	615.733805	6.008182746	0.4146319896	true
x018928	G3/generic#1	outgoing	6.416906728	612.1067702	6.008182746	0.4087239826	true
x018929	G3/generic#1	outgoing	6.430868579	620.7128518	6.008182746	0.4226858327	true
x018930	G3/generic#1	outgoing	6.428820541	619.4429094	6.008182746	0.420637795	true
x019268	G3/generic#1	outgoing	6.426795723	618.1899192	6.008182746	0.418612977	true
x012697	G3/generic#1	incoming	6.422814735	615.733805	6.008182746	0.4146319896	true
x018928	G3/generic#1	incoming	6.413251281	609.8733306	6.008182746	0.405068535	true
x000052	G0/generic#2	outgoing	6.428820541	619.4429094	5.969325302	0.459495239	true
x000053	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x000712	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x000713	G0/generic#2	outgoing	6.420858069	614.5301974	5.969325302	0.4515327674	true
x002537	G0/generic#2	outgoing	6.424793871	616.9536324	5.969325302	0.4554685692	true
x009248	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x009249	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x009436	G0/generic#2	outgoing	6.420858069	614.5301974	5.969325302	0.4515327674	true
x009968	G0/generic#2	outgoing	6.424793871	616.9536324	5.969325302	0.4554685692	true
x009969	G0/generic#2	outgoing	6.424793871	616.9536324	5.969325302	0.4554685692	true
x010008	G0/generic#2	outgoing	6.410571983	608.2414857	5.969325302	0.4412466816	true
x010010	G0/generic#2	outgoing	6.424793871	616.9536324	5.969325302	0.4554685692	true
x012696	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x012698	G0/generic#2	outgoing	6.428820541	619.4429094	5.969325302	0.459495239	true
x018924	G0/generic#2	outgoing	6.420858069	614.5301974	5.969325302	0.4515327674	true
x018928	G0/generic#2	outgoing	6.428820541	619.4429094	5.969325302	0.459495239	true
x018929	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x018930	G0/generic#2	outgoing	6.422814735	615.733805	5.969325302	0.4534894335	true
x018931	G0/generic#2	outgoing	6.430868579	620.7128518	5.969325302	0.4615432767	true
x019268	G0/generic#2	outgoing	6.424793871	616.9536324	5.969325302	0.4554685692	true
x019269	G0/generic#2	outgoing	6.426795723	618.1899192	5.969325302	0.457470421	true
x000052	G0/generic#2	incoming	6.414729803	610.7757085	5.969325302	0.4454045007	true
x000053	G0/generic#2	incoming	6.417011175	612.1707062	5.969325302	0.4476858734	true
x009968	G0/generic#2	incoming	6.422814735	615.733805	5.969325302	0.4534894335	true
x010008	G0/generic#2	incoming	6.420858069	614.5301974	5.969325302	0.4515327674	true
x018928	G0/generic#2	incoming	6.418923629	613.3425747	5.969325302	0.4495983274	true
x018929	G0/generic#2	incoming	6.422814735	615.733805	5.969325302	0.4534894335	true
x018930	G0/generic#2	incoming	6.407323407	606.268773	5.969325302	0.4379981056	true
x000052	G1/generic#2	outgoing	6.430868579	620.7128518	5.952412445	0.4784561339	true
x000053	G1/generic#2	outgoing	6.430868579	620.7128518	5.952412445	0.4784561339	true
x000055	G1/generic#2	outgoing	6.432940093	622	5.952412445	0.4805276481	true
x000712	G1/generic#2	outgoing	6.420858069	614.5301974	5.952412445	0.4684456247	true
x000713	G1/generic#2	outgoing	6.424793871	616.9536324	5.952412445	0.4723814264	true
x001052	G1/generic#2	outgoing	6.422814735	615.733805	5.952412445	0.4704022908	true
x001168	G1/generic#2	outgoing	6.422483528	615.5299035	5.952412445	0.4700710838	true
x001169	G1/generic#2	outgoing	6.420858069	614.5301974	5.952412445	0.4684456247	true
x009249	G1/generic#2	outgoing	6.428820541	619.4429094	5.952412445	0.4764080962	true
x012120	G1/generic#2	outgoing	6.432940093	622	5.952412445	0.4805276481	true
x012696	G1/generic#2	outgoing	6.426795723	618.1899192	5.952412445	0.4743832782	true
x012697	G1/generic#2	outgoing	6.418562303	613.1209979	5.952412445	0.4661498584	true
x012880	G1/generic#2	outgoing	6.432940093	622	5.952412445	0.4805276481	true
x018928	G1/generic#2	outgoing	6.424793871	616.9536324	5.952412445	0.4723814264	true
x018929	G1/generic#2	outgoing	6.430868579	620.7128518	5.952412445	0.4784561339	true
x018930	G1/generic#2	outgoing	6.426795723	618.1899192	5.952412445	0.4743832782	true
x019268	G1/generic#2	outgoing	6.420858069	614.5301974	5.952412445	0.4684456247	true
x019269	G1/generic#2	outgoing	6.422814735	615.733805	5.952412445	0.4704022908	true
x020557	G1/generic#2	outgoing	6.424793871	616.9536324	5.952412445	0.4723814264	true
x020629	G1/generic#2	outgoing	6.420858069	614.5301974	5.952412445	0.4684456247	true
x000052	G1/generic#2	incoming	6.418923629	613.3425747	5.952412445	0.4665111847	true
x012120	G1/generic#2	incoming	6.422814735	615.733805	5.952412445	0.4704022908	true
x012880	G1/generic#2	incoming	6.422814735	615.733805	5.952412445	0.4704022908	true
x018928	G1/generic#2	incoming	6.395798579	599.3217378	5.952412445	0.4433861341	true
x018929	G1/generic#2	incoming	6.420858069	614.5301974	5.952412445	0.4684456247	true
x018930	G1/generic#2	incoming	6.420858069	614.5301974	5.952412445	0.4684456247	true
x020629	G1/generic#2	incoming	6.422814735	615.733805	5.952412445	0.4704022908	true
x000052	G2/generic#2	outgoing	6.430868579	620.7128518	5.959193221	0.4716753577	true
x000053	G2/generic#2	outgoing	6.426795723	618.1899192	5.959193221	0.467602502	true
x000054	G2/generic#2	outgoing	6.430868579	620.7128518	5.959193221	0.4716753577	true
x000712	G2/generic#2	outgoing	6.422814735	615.733805	5.959193221	0.4636215145	true
x000713	G2/generic#2	outgoing	6.420858069	614.5301974	5.959193221	0.4616648484	true
x000714	G2/generic#2	outgoing	6.424793871	616.9536324	5.959193221	0.4656006502	true
x008704	G2/generic#2	outgoing	6.422483528	615.5299035	5.959193221	0.4632903076	true
x008706	G2/generic#2	outgoing	6.426795723	618.1899192	5.959193221	0.467602502	true
x008944	G2/generic#2	outgoing	6.426795723	618.1899192	5.959193221	0.467602502	true
x009248	G2/generic#2	outgoing	6.422814735	615.733805	5.959193221	0.4636215145	true
x009250	G2/generic#2	outgoing	6.424793871	616.9536324	5.959193221	0.4656006502	true
x009436	G2/generic#2	outgoing	6.414968699	610.9216384	5.959193221	0.4557754786	true
x009438	G2/generic#2	outgoing	6.420858069	614.5301974	5.959193221	0.4616648484	true
x012696	G2/generic#2	outgoing	6.428820541	619.4429094	5.959193221	0.46962732	true
x012697	G2/generic#2	outgoing	6.422483528	615.5299035	5.959193221	0.4632903076	true
x012698	G2/generic#2	outgoing	6.424793871	616.9536324	5.959193221	0.4656006502	true
x018928	G2/generic#2	outgoing	6.432940093	622	5.959193221	0.4737468719	true
x018929	G2/generic#2	outgoing	6.428820541	619.4429094	5.959193221	0.46962732	true
x018930	G2/generic#2	outgoing	6.430868579	620.7128518	5.959193221	0.4716753577	true
x019268	G2/generic#2	outgoing	6.426795723	618.1899192	5.959193221	0.467602502	true
x020108	G2/generic#2	outgoing	6.420858069	614.5301974	5.959193221	0.4616648484	true
x000052	G2/generic#2	incoming	6.417011175	612.1707062	5.959193221	0.4578179544	true
x000053	G2/generic#2	incoming	6.417011175	612.1707062	5.959193221	0.4578179544	true
x000054	G2/generic#2	incoming	6.420858069	614.5301974	5.959193221	0.4616648484	true
x008704	G2/generic#2	incoming	6.410167057	607.9952424	5.959193221	0.4509738361	true
x018928	G2/generic#2	incoming	6.41305278	609.7522819	5.959193221	0.4538595587	true
x018929	G2/generic#2	incoming	6.422814735	615.733805	5.959193221	0.4636215145	true
x018930	G2/generic#2	incoming	6.422814735	615.733805	5.959193221	0.4636215145	true
x000052	G3/generic#2	outgoing	6.430868579	620.7128518	5.942571735	0.4882968438	true
x000053	G3/generic#2	outgoing	6.432940093	622	5.942571735	0.490368358	true
x000054	G3/generic#2	outgoing	6.432940093	622	5.942571735	0.490368358	true
x000712	G3/generic#2	outgoing	6.418562303	613.1209979	5.942571735	0.4759905682	true
x000713	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x008688	G3/generic#2	outgoing	6.426795723	618.1899192	5.942571735	0.4842239881	true
x008704	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x008705	G3/generic#2	outgoing	6.424793871	616.9536324	5.942571735	0.4822221363	true
x009248	G3/generic#2	outgoing	6.414729803	610.7757085	5.942571735	0.4721580678	true
x009249	G3/generic#2	outgoing	6.424793871	616.9536324	5.942571735	0.4822221363	true
x009250	G3/generic#2	outgoing	6.416635082	611.9405164	5.942571735	0.4740633476	true
x009437	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x012121	G3/generic#2	outgoing	6.432940093	622	5.942571735	0.490368358	true
x012697	G3/generic#2	outgoing	6.428820541	619.4429094	5.942571735	0.4862488061	true
x018925	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x018928	G3/generic#2	outgoing	6.428820541	619.4429094	5.942571735	0.4862488061	true
x018929	G3/generic#2	outgoing	6.430868579	620.7128518	5.942571735	0.4882968438	true
x018930	G3/generic#2	outgoing	6.428820541	619.4429094	5.942571735	0.4862488061	true
x019268	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x019269	G3/generic#2	outgoing	6.424793871	616.9536324	5.942571735	0.4822221363	true
x019270	G3/generic#2	outgoing	6.426795723	618.1899192	5.942571735	0.4842239881	true
x020628	G3/generic#2	outgoing	6.422814735	615.733805	5.942571735	0.4802430007	true
x021054	G3/generic#2	outgoing	6.424793871	616.9536324	5.942571735	0.4822221363	true
x021400	G3/generic#2	outgoing	6.41512047	611.0143655	5.942571735	0.4725487357	true
x021401	G3/generic#2	outgoing	6.420858069	614.5301974	5.942571735	0.4782863345	true
x000052	G3/generic#2	incoming	6.422814735	615.733805	5.942571735	0.4802430007	true
x000053	G3/generic#2	incoming	6.422814735	615.733805	5.942571735	0.4802430007	true
x009248	G3/generic#2	incoming	6.410984122	608.4922172	5.942571735	0.4684123875	true
x009250	G3/generic#2	incoming	6.420858069	614.5301974	5.942571735	0.4782863345	true
x018929	G3/generic#2	incoming	6.412846227	609.626349	5.942571735	0.4702744922	true
x018930	G3/generic#2	incoming	6.418562303	613.1209979	5.942571735	0.4759905682	true
x021400	G3/generic#2	incoming	6.41512047	611.0143655	5.942571735	0.4725487357	true
x000052	G0/generic#3	outgoing	6.426795723	618.1899192	5.943379546	0.483416177	true
x000054	G0/generic#3	outgoing	6.430868579	620.7128518	5.943379546	0.4874890326	true
x000712	G0/generic#3	outgoing	6.420858069	614.5301974	5.943379546	0.4774785234	true
x000713	G0/generic#3	outgoing	6.418867108	613.307909	5.943379546	0.4754875625	true
x008704	G0/generic#3	outgoing	6.412846227	609.626349	5.943379546	0.4694666811	true
x008705	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x008706	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x008707	G0/generic#3	outgoing	6.426795723	618.1899192	5.943379546	0.483416177	true
x008945	G0/generic#3	outgoing	6.426795723	618.1899192	5.943379546	0.483416177	true
x009249	G0/generic#3	outgoing	6.418923629	613.3425747	5.943379546	0.4755440834	true
x009250	G0/generic#3	outgoing	6.416635082	611.9405164	5.943379546	0.4732555365	true
x009437	G0/generic#3	outgoing	6.410764233	608.3584308	5.943379546	0.4673846867	true
x010008	G0/generic#3	outgoing	6.422814735	615.733805	5.943379546	0.4794351895	true
x012696	G0/generic#3	outgoing	6.422814735	615.733805	5.943379546	0.4794351895	true
x012697	G0/generic#3	outgoing	6.426795723	618.1899192	5.943379546	0.483416177	true
x012698	G0/generic#3	outgoing	6.420858069	614.5301974	5.943379546	0.4774785234	true
x018924	G0/generic#3	outgoing	6.418562303	613.1209979	5.943379546	0.4751827571	true
x018928	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x018929	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x018930	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x019268	G0/generic#3	outgoing	6.422814735	615.733805	5.943379546	0.4794351895	true
x019269	G0/generic#3	outgoing	6.41512047	611.0143655	5.943379546	0.4717409245	true
x020556	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x020558	G0/generic#3	outgoing	6.426795723	618.1899192	5.943379546	0.483416177	true
x020628	G0/generic#3	outgoing	6.428820541	619.4429094	5.943379546	0.485440995	true
x000052	G0/generic#3	incoming	6.414729803	610.7757085	5.943379546	0.4713502566	true
x000054	G0/generic#3	incoming	6.420858069	614.5301974	5.943379546	0.4774785234	true
x008704	G0/generic#3	incoming	6.413251281	609.8733306	5.943379546	0.469871735	true
x008945	G0/generic#3	incoming	6.416906728	612.1067702	5.943379546	0.4735271825	true
x009249	G0/generic#3	incoming	6.40701207	606.0800481	5.943379546	0.4636325241	true
