block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G3/generic#7	G3	generic	G3/generic	x000052	x001848	6	0	0	6	554	0.001577287066	0.0005780346821	2.728706625	1.448217292	preferred
G0/generic#8	G0	generic	G0/generic	x000052	x001848	8	2	0	8	598	0.001567398119	0.002750275028	0.5699059561	-0.8112042245	depleted
G2/generic#8	G2	generic	G2/generic	x000052	x001848	5	0	0	5	643	0.001582278481	0.0005241090147	3.018987342	1.594064708	preferred
G3/generic#8	G3	generic	G3/generic	x000052	x001848	5	0	0	5	645	0.001582278481	0.0005230125523	3.025316456	1.59708606	preferred
G3/generic#9	G3	generic	G3/generic	x000052	x001848	5	1	0	5	678	0.001582278481	0.001516683519	1.043248945	0.06108346186	preferred
G0/generic#10	G0	generic	G0/generic	x000052	x001848	7	0	0	7	629	0.001572327044	0.0005319148936	2.955974843	1.563633991	preferred
G1/generic#10	G1	generic	G1/generic	x000052	x001848	5	0	0	5	554	0.001582278481	0.0005780346821	2.737341772	1.452775574	preferred
G3/generic#10	G3	generic	G3/generic	x000052	x001848	8	0	0	8	735	0.001567398119	0.0004780114723	3.278996865	1.713254522	preferred
G0/generic#11	G0	generic	G0/generic	x000052	x001848	6	0	0	6	695	0.001577287066	0.0004970178926	3.173501577	1.66607556	preferred
G0/generic#12	G0	generic	G0/generic	x000052	x001848	7	0	0	7	698	0.001572327044	0.0004955401388	3.172955975	1.665827504	preferred
G1/generic#12	G1	generic	G1/generic	x000052	x001848	5	0	0	5	604	0.001582278481	0.0005464480874	2.89556962	1.533847185	preferred
G2/generic#12	G2	generic	G2/generic	x000052	x001848	5	0	0	5	646	0.001582278481	0.0005224660397	3.028481013	1.598594366	preferred
G3/generic#12	G3	generic	G3/generic	x000052	x001848	8	1	0	8	844	0.001567398119	0.001298701299	1.206896552	0.2713020218	preferred
G0/generic#13	G0	generic	G0/generic	x000052	x001848	5	0	0	5	870	0.001582278481	0.0004233700254	3.737341772	1.902012501	preferred
G1/generic#13	G1	generic	G1/generic	x000052	x001848	6	0	0	6	879	0.001577287066	0.0004201680672	3.753943218	1.908406828	preferred
G3/generic#13	G3	generic	G3/generic	x000052	x001848	8	1	1	8	716	0.004702194357	0.001460564752	3.219435737	1.686807853	preferred
G0/generic#14	G0	generic	G0/generic	x000052	x001848	10	0	0	10	805	0.001557632399	0.0004480286738	3.476635514	1.797691825	preferred
G1/generic#14	G1	generic	G1/generic	x000052	x001848	6	0	0	6	845	0.001577287066	0.0004325259516	3.646687697	1.866586652	preferred
G2/generic#14	G2	generic	G2/generic	x000052	x001848	14	0	0	14	845	0.001538461538	0.0004325259516	3.556923077	1.830629775	preferred
G0/generic#15	G0	generic	G0/generic	x000052	x001848	7	0	0	7	699	0.001572327044	0.000495049505	3.176100629	1.667256622	preferred
G1/generic#15	G1	generic	G1/generic	x000052	x001848	11	0	0	11	891	0.001552795031	0.0004159733777	3.732919255	1.900304303	preferred
G2/generic#15	G2	generic	G2/generic	x000052	x001848	9	0	0	9	811	0.0015625	0.0004456327986	3.50625	1.809928866	preferred
G0/generic#0	G0	generic	G0/generic	x000052	x001850	7	1	0	7	648	0.001572327044	0.001564129301	1.00524109	0.007541549013	preferred
G2/generic#0	G2	generic	G2/generic	x000052	x001850	11	0	0	11	676	0.001552795031	0.000506585613	3.065217391	1.615989396	preferred
G3/generic#0	G3	generic	G3/generic	x000052	x001850	6	0	0	6	619	0.001577287066	0.0005376344086	2.933753943	1.552747876	preferred
G0/generic#1	G0	generic	G0/generic	x000052	x001850	7	0	0	7	667	0.001572327044	0.0005112474438	3.075471698	1.6208077	preferred
G0/generic#2	G0	generic	G0/generic	x000052	x001850	10	0	0	10	745	0.001557632399	0.0004734848485	3.289719626	1.717964632	preferred
G1/generic#2	G1	generic	G1/generic	x000052	x001850	9	0	0	9	681	0.0015625	0.0005040322581	3.1	1.632268215	preferred
G2/generic#2	G2	generic	G2/generic	x000052	x001850	9	0	0	9	685	0.0015625	0.0005020080321	3.1125	1.638073837	preferred
G3/generic#2	G3	generic	G3/generic	x000052	x001850	7	0	0	7	719	0.001572327044	0.0004854368932	3.238993711	1.695545667	preferred
G0/generic#3	G0	generic	G0/generic	x000052	x001850	10	0	0	10	812	0.001557632399	0.0004452359751	3.498442368	1.806712725	preferred
G1/generic#3	G1	generic	G1/generic	x000052	x001850	7	0	0	7	814	0.001572327044	0.0004444444444	3.537735849	1.822826331	preferred
G2/generic#3	G2	generic	G2/generic	x000052	x001850	9	0	0	9	719	0.0015625	0.0004854368932	3.21875	1.686500527	preferred
G3/generic#3	G3	generic	G3/generic	x000052	x001850	5	0	0	5	661	0.001582278481	0.0005144032922	3.075949367	1.621031755	preferred
G0/generic#4	G0	generic	G0/generic	x000052	x001850	6	0	0	6	684	0.001577287066	0.0005025125628	3.138801262	1.650213685	preferred
G2/generic#4	G2	generic	G2/generic	x000052	x001850	10	0	0	10	636	0.001557632399	0.0005279831045	2.950155763	1.560791128	preferred
G3/generic#4	G3	generic	G3/generic	x000052	x001850	5	0	0	5	636	0.001582278481	0.0005279831045	2.996835443	1.583439867	preferred
G1/generic#5	G1	generic	G1/generic	x000052	x001850	8	0	0	8	607	0.001567398119	0.0005446623094	2.877742947	1.52493773	preferred
G2/generic#5	G2	generic	G2/generic	x000052	x001850	7	0	0	7	640	0.001572327044	0.0005257623554	2.990566038	1.580418576	preferred
G3/generic#5	G3	generic	G3/generic	x000052	x001850	6	0	0	6	601	0.001577287066	0.000548245614	2.876971609	1.524550984	preferred
G0/generic#6	G0	generic	G0/generic	x000052	x001850	11	0	0	11	744	0.001552795031	0.0004739336493	3.276397516	1.712110405	preferred
G1/generic#6	G1	generic	G1/generic	x000052	x001850	7	0	0	7	676	0.001572327044	0.000506585613	3.103773585	1.634023319	preferred
G3/generic#6	G3	generic	G3/generic	x000052	x001850	9	1	0	9	592	0.0015625	0.001661129568	0.940625	-0.08830841813	depleted
G1/generic#7	G1	generic	G1/generic	x000052	x001850	9	0	0	9	710	0.0015625	0.0004897159647	3.190625	1.673839056	preferred
G3/generic#7	G3	generic	G3/generic	x000052	x001850	6	0	0	6	554	0.001577287066	0.0005780346821	2.728706625	1.448217292	preferred
G0/generic#8	G0	generic	G0/generic	x000052	x001850	8	1	1	8	598	0.004702194357	0.001650165017	2.849529781	1.51072387	preferred
G2/generic#8	G2	generic	G2/generic	x000052	x001850	5	0	0	5	643	0.001582278481	0.0005241090147	3.018987342	1.594064708	preferred
G3/generic#8	G3	generic	G3/generic	x000052	x001850	5	0	0	5	645	0.001582278481	0.0005230125523	3.025316456	1.59708606	preferred
G3/generic#9	G3	generic	G3/generic	x000052	x001850	5	1	0	5	678	0.001582278481	0.001516683519	1.043248945	0.06108346186	preferred
G0/generic#10	G0	generic	G0/generic	x000052	x001850	7	0	0	7	629	0.001572327044	0.0005319148936	2.955974843	1.563633991	preferred
G1/generic#10	G1	generic	G1/generic	x000052	x001850	5	0	0	5	554	0.001582278481	0.0005780346821	2.737341772	1.452775574	preferred
G3/generic#10	G3	generic	G3/generic	x000052	x001850	8	0	0	8	735	0.001567398119	0.0004780114723	3.278996865	1.713254522	preferred
G0/generic#11	G0	generic	G0/generic	x000052	x001850	6	0	0	6	695	0.001577287066	0.0004970178926	3.173501577	1.66607556	preferred
G0/generic#12	G0	generic	G0/generic	x000052	x001850	7	0	0	7	698	0.001572327044	0.0004955401388	3.172955975	1.665827504	preferred
G1/generic#12	G1	generic	G1/generic	x000052	x001850	5	0	0	5	604	0.001582278481	0.0005464480874	2.89556962	1.533847185	preferred
G2/generic#12	G2	generic	G2/generic	x000052	x001850	5	0	0	5	646	0.001582278481	0.0005224660397	3.028481013	1.598594366	preferred
G3/generic#12	G3	generic	G3/generic	x000052	x001850	8	0	0	8	844	0.001567398119	0.0004329004329	3.620689655	1.856264523	preferred
G0/generic#13	G0	generic	G0/generic	x000052	x001850	5	1	0	5	870	0.001582278481	0.001270110076	1.245780591	0.3170500005	preferred
G1/generic#13	G1	generic	G1/generic	x000052	x001850	6	0	0	6	879	0.001577287066	0.0004201680672	3.753943218	1.908406828	preferred
G3/generic#13	G3	generic	G3/generic	x000052	x001850	8	0	0	8	716	0.001567398119	0.0004868549172	3.219435737	1.686807853	preferred
G0/generic#14	G0	generic	G0/generic	x000052	x001850	10	0	0	10	805	0.001557632399	0.0004480286738	3.476635514	1.797691825	preferred
G1/generic#14	G1	generic	G1/generic	x000052	x001850	6	0	0	6	845	0.001577287066	0.0004325259516	3.646687697	1.866586652	preferred
G2/generic#14	G2	generic	G2/generic	x000052	x001850	14	1	0	14	845	0.001538461538	0.001297577855	1.185641026	0.2456672739	preferred
G0/generic#15	G0	generic	G0/generic	x000052	x001850	7	1	0	7	699	0.001572327044	0.001485148515	1.05870021	0.08229412163	preferred
G1/generic#15	G1	generic	G1/generic	x000052	x001850	11	0	0	11	891	0.001552795031	0.0004159733777	3.732919255	1.900304303	preferred
G2/generic#15	G2	generic	G2/generic	x000052	x001850	9	0	0	9	811	0.0015625	0.0004456327986	3.50625	1.809928866	preferred
G0/generic#0	G0	generic	G0/generic	x000052	x002004	7	0	0	7	648	0.001572327044	0.0005213764338	3.01572327	1.59250405	preferred
G2/generic#0	G2	generic	G2/generic	x000052	x002004	11	0	0	11	676	0.001552795031	0.000506585613	3.065217391	1.615989396	preferred
G3/generic#0	G3	generic	G3/generic	x000052	x002004	6	0	0	6	619	0.001577287066	0.0005376344086	2.933753943	1.552747876	preferred
G0/generic#1	G0	generic	G0/generic	x000052	x002004	7	0	0	7	667	0.001572327044	0.0005112474438	3.075471698	1.6208077	preferred
G0/generic#2	G0	generic	G0/generic	x000052	x002004	10	0	0	10	745	0.001557632399	0.0004734848485	3.289719626	1.717964632	preferred
G1/generic#2	G1	generic	G1/generic	x000052	x002004	9	0	0	9	681	0.0015625	0.0005040322581	3.1	1.632268215	preferred
G2/generic#2	G2	generic	G2/generic	x000052	x002004	9	0	0	9	685	0.0015625	0.0005020080321	3.1125	1.638073837	preferred
G3/generic#2	G3	generic	G3/generic	x000052	x002004	7	0	0	7	719	0.001572327044	0.0004854368932	3.238993711	1.695545667	preferred
G0/generic#3	G0	generic	G0/generic	x000052	x002004	10	0	0	10	812	0.001557632399	0.0004452359751	3.498442368	1.806712725	preferred
G1/generic#3	G1	generic	G1/generic	x000052	x002004	7	0	0	7	814	0.001572327044	0.0004444444444	3.537735849	1.822826331	preferred
G2/generic#3	G2	generic	G2/generic	x000052	x002004	9	0	0	9	719	0.0015625	0.0004854368932	3.21875	1.686500527	preferred
G3/generic#3	G3	generic	G3/generic	x000052	x002004	5	0	0	5	661	0.001582278481	0.0005144032922	3.075949367	1.621031755	preferred
G0/generic#4	G0	generic	G0/generic	x000052	x002004	6	0	0	6	684	0.001577287066	0.0005025125628	3.138801262	1.650213685	preferred
G2/generic#4	G2	generic	G2/generic	x000052	x002004	10	0	0	10	636	0.001557632399	0.0005279831045	2.950155763	1.560791128	preferred
G3/generic#4	G3	generic	G3/generic	x000052	x002004	5	0	0	5	636	0.001582278481	0.0005279831045	2.996835443	1.583439867	preferred
G1/generic#5	G1	generic	G1/generic	x000052	x002004	8	0	0	8	607	0.001567398119	0.0005446623094	2.877742947	1.52493773	preferred
G2/generic#5	G2	generic	G2/generic	x000052	x002004	7	0	0	7	640	0.001572327044	0.0005257623554	2.990566038	1.580418576	preferred
G3/generic#5	G3	generic	G3/generic	x000052	x002004	6	0	0	6	601	0.001577287066	0.000548245614	2.876971609	1.524550984	preferred
G0/generic#6	G0	generic	G0/generic	x000052	x002004	11	0	0	11	744	0.001552795031	0.0004739336493	3.276397516	1.712110405	preferred
G1/generic#6	G1	generic	G1/generic	x000052	x002004	7	0	0	7	676	0.001572327044	0.000506585613	3.103773585	1.634023319	preferred
G3/generic#6	G3	generic	G3/generic	x000052	x002004	9	0	0	9	592	0.0015625	0.000553709856	2.821875	1.496654083	preferred
G1/generic#7	G1	generic	G1/generic	x000052	x002004	9	0	0	9	710	0.0015625	0.0004897159647	3.190625	1.673839056	preferred
G3/generic#7	G3	generic	G3/generic	x000052	x002004	6	0	0	6	554	0.001577287066	0.0005780346821	2.728706625	1.448217292	preferred
G0/generic#8	G0	generic	G0/generic	x000052	x002004	8	0	0	8	598	0.001567398119	0.0005500550055	2.849529781	1.51072387	preferred
G2/generic#8	G2	generic	G2/generic	x000052	x002004	5	0	0	5	643	0.001582278481	0.0005241090147	3.018987342	1.594064708	preferred
G3/generic#8	G3	generic	G3/generic	x000052	x002004	5	1	0	5	645	0.001582278481	0.001569037657	1.008438819	0.01212355908	preferred
G3/generic#9	G3	generic	G3/generic	x000052	x002004	5	0	0	5	678	0.001582278481	0.0005055611729	3.129746835	1.646045963	preferred
G0/generic#10	G0	generic	G0/generic	x000052	x002004	7	0	0	7	629	0.001572327044	0.0005319148936	2.955974843	1.563633991	preferred
G1/generic#10	G1	generic	G1/generic	x000052	x002004	5	1	0	5	554	0.001582278481	0.001734104046	0.9124472574	-0.1321869264	depleted
G3/generic#10	G3	generic	G3/generic	x000052	x002004	8	1	0	8	735	0.001567398119	0.001434034417	1.092998955	0.1282920218	preferred
G0/generic#11	G0	generic	G0/generic	x000052	x002004	6	0	0	6	695	0.001577287066	0.0004970178926	3.173501577	1.66607556	preferred
G0/generic#12	G0	generic	G0/generic	x000052	x002004	7	0	0	7	698	0.001572327044	0.0004955401388	3.172955975	1.665827504	preferred
G1/generic#12	G1	generic	G1/generic	x000052	x002004	5	0	0	5	604	0.001582278481	0.0005464480874	2.89556962	1.533847185	preferred
G2/generic#12	G2	generic	G2/generic	x000052	x002004	5	0	0	5	646	0.001582278481	0.0005224660397	3.028481013	1.598594366	preferred
G3/generic#12	G3	generic	G3/generic	x000052	x002004	8	0	0	8	844	0.001567398119	0.0004329004329	3.620689655	1.856264523	preferred
G0/generic#13	G0	generic	G0/generic	x000052	x002004	5	0	0	5	870	0.001582278481	0.0004233700254	3.737341772	1.902012501	preferred
G1/generic#13	G1	generic	G1/generic	x000052	x002004	6	0	0	6	879	0.001577287066	0.0004201680672	3.753943218	1.908406828	preferred
G3/generic#13	G3	generic	G3/generic	x000052	x002004	8	0	0	8	716	0.001567398119	0.0004868549172	3.219435737	1.686807853	preferred
G0/generic#14	G0	generic	G0/generic	x000052	x002004	10	0	0	10	805	0.001557632399	0.0004480286738	3.476635514	1.797691825	preferred
G1/generic#14	G1	generic	G1/generic	x000052	x002004	6	0	0	6	845	0.001577287066	0.0004325259516	3.646687697	1.866586652	preferred
G2/generic#14	G2	generic	G2/generic	x000052	x002004	14	0	0	14	845	0.001538461538	0.0004325259516	3.556923077	1.830629775	preferred
G0/generic#15	G0	generic	G0/generic	x000052	x002004	7	0	0	7	699	0.001572327044	0.000495049505	3.176100629	1.667256622	preferred
G1/generic#15	G1	generic	G1/generic	x000052	x002004	11	3	0	11	891	0.001552795031	0.002911813644	0.5332741792	-0.9070506195	depleted
G2/generic#15	G2	generic	G2/generic	x000052	x002004	9	1	0	9	811	0.0015625	0.001336898396	1.16875	0.224966365	preferred
G0/generic#0	G0	generic	G0/generic	x000052	x002364	7	0	0	7	648	0.001572327044	0.0005213764338	3.01572327	1.59250405	preferred
G2/generic#0	G2	generic	G2/generic	x000052	x002364	11	0	0	11	676	0.001552795031	0.000506585613	3.065217391	1.615989396	preferred
G3/generic#0	G3	generic	G3/generic	x000052	x002364	6	4	1	6	619	0.004731861199	0.004838709677	0.9779179811	-0.03221462487	depleted
G0/generic#1	G0	generic	G0/generic	x000052	x002364	7	1	0	7	667	0.001572327044	0.001533742331	1.025157233	0.03584519895	preferred
G0/generic#2	G0	generic	G0/generic	x000052	x002364	10	0	0	10	745	0.001557632399	0.0004734848485	3.289719626	1.717964632	preferred
G1/generic#2	G1	generic	G1/generic	x000052	x002364	9	0	0	9	681	0.0015625	0.0005040322581	3.1	1.632268215	preferred
G2/generic#2	G2	generic	G2/generic	x000052	x002364	9	1	0	9	685	0.0015625	0.001506024096	1.0375	0.05311133646	preferred
G3/generic#2	G3	generic	G3/generic	x000052	x002364	7	1	0	7	719	0.001572327044	0.00145631068	1.07966457	0.1105831661	preferred
G0/generic#3	G0	generic	G0/generic	x000052	x002364	10	0	0	10	812	0.001557632399	0.0004452359751	3.498442368	1.806712725	preferred
G1/generic#3	G1	generic	G1/generic	x000052	x002364	7	2	0	7	814	0.001572327044	0.002222222222	0.7075471698	-0.4991017641	depleted
G2/generic#3	G2	generic	G2/generic	x000052	x002364	9	1	0	9	719	0.0015625	0.00145631068	1.072916667	0.1015380265	preferred
G3/generic#3	G3	generic	G3/generic	x000052	x002364	5	1	0	5	661	0.001582278481	0.001543209877	1.025316456	0.03606925471	preferred
G0/generic#4	G0	generic	G0/generic	x000052	x002364	6	0	0	6	684	0.001577287066	0.0005025125628	3.138801262	1.650213685	preferred
G2/generic#4	G2	generic	G2/generic	x000052	x002364	10	0	0	10	636	0.001557632399	0.0005279831045	2.950155763	1.560791128	preferred
G3/generic#4	G3	generic	G3/generic	x000052	x002364	5	0	0	5	636	0.001582278481	0.0005279831045	2.996835443	1.583439867	preferred
G1/generic#5	G1	generic	G1/generic	x000052	x002364	8	0	0	8	607	0.001567398119	0.0005446623094	2.877742947	1.52493773	preferred
G2/generic#5	G2	generic	G2/generic	x000052	x002364	7	3	0	7	640	0.001572327044	0.003680336488	0.4272237197	-1.226936346	depleted
G3/generic#5	G3	generic	G3/generic	x000052	x002364	6	1	0	6	601	0.001577287066	0.001644736842	0.9589905363	-0.0604115167	depleted
G0/generic#6	G0	generic	G0/generic	x000052	x002364	11	0	0	11	744	0.001552795031	0.0004739336493	3.276397516	1.712110405	preferred
G1/generic#6	G1	generic	G1/generic	x000052	x002364	7	0	0	7	676	0.001572327044	0.000506585613	3.103773585	1.634023319	preferred
G3/generic#6	G3	generic	G3/generic	x000052	x002364	9	0	0	9	592	0.0015625	0.000553709856	2.821875	1.496654083	preferred
G1/generic#7	G1	generic	G1/generic	x000052	x002364	9	0	0	9	710	0.0015625	0.0004897159647	3.190625	1.673839056	preferred
G3/generic#7	G3	generic	G3/generic	x000052	x002364	6	0	0	6	554	0.001577287066	0.0005780346821	2.728706625	1.448217292	preferred
G0/generic#8	G0	generic	G0/generic	x000052	x002364	8	0	0	8	598	0.001567398119	0.0005500550055	2.849529781	1.51072387	preferred
G2/generic#8	G2	generic	G2/generic	x000052	x002364	5	2	0	5	643	0.001582278481	0.002620545073	0.6037974684	-0.7278633871	depleted
G3/generic#8	G3	generic	G3/generic	x000052	x002364	5	0	0	5	645	0.001582278481	0.0005230125523	3.025316456	1.59708606	preferred
G3/generic#9	G3	generic	G3/generic	x000052	x002364	5	0	0	5	678	0.001582278481	0.0005055611729	3.129746835	1.646045963	preferred
G0/generic#10	G0	generic	G0/generic	x000052	x002364	7	0	0	7	629	0.001572327044	0.0005319148936	2.955974843	1.563633991	preferred
G1/generic#10	G1	generic	G1/generic	x000052	x002364	5	0	0	5	554	0.001582278481	0.0005780346821	2.737341772	1.452775574	preferred
G3/generic#10	G3	generic	G3/generic	x000052	x002364	8	0	0	8	735	0.001567398119	0.0004780114723	3.278996865	1.713254522	preferred
G0/generic#11	G0	generic	G0/generic	x000052	x002364	6	0	0	6	695	0.001577287066	0.0004970178926	3.173501577	1.66607556	preferred
G0/generic#12	G0	generic	G0/generic	x000052	x002364	7	0	0	7	698	0.001572327044	0.0004955401388	3.172955975	1.665827504	preferred
G1/generic#12	G1	generic	G1/generic	x000052	x002364	5	0	0	5	604	0.001582278481	0.0005464480874	2.89556962	1.533847185	preferred
G2/generic#12	G2	generic	G2/generic	x000052	x002364	5	0	0	5	646	0.001582278481	0.0005224660397	3.028481013	1.598594366	preferred
G3/generic#12	G3	generic	G3/generic	x000052	x002364	8	0	0	8	844	0.001567398119	0.0004329004329	3.620689655	1.856264523	preferred
G0/generic#13	G0	generic	G0/generic	x000052	x002364	5	0	0	5	870	0.001582278481	0.0004233700254	3.737341772	1.902012501	preferred
G1/generic#13	G1	generic	G1/generic	x000052	x002364	6	0	0	6	879	0.001577287066	0.0004201680672	3.753943218	1.908406828	preferred
G3/generic#13	G3	generic	G3/generic	x000052	x002364	8	2	0	8	716	0.001567398119	0.002434274586	0.6438871473	-0.6351202423	depleted
G0/generic#14	G0	generic	G0/generic	x000052	x002364	10	0	0	10	805	0.001557632399	0.0004480286738	3.476635514	1.797691825	preferred
G1/generic#14	G1	generic	G1/generic	x000052	x002364	6	0	0	6	845	0.001577287066	0.0004325259516	3.646687697	1.866586652	preferred
G2/generic#14	G2	generic	G2/generic	x000052	x002364	14	0	0	14	845	0.001538461538	0.0004325259516	3.556923077	1.830629775	preferred
G0/generic#15	G0	generic	G0/generic	x000052	x002364	7	0	0	7	699	0.001572327044	0.000495049505	3.176100629	1.667256622	preferred
G1/generic#15	G1	generic	G1/generic	x000052	x002364	11	0	0	11	891	0.001552795031	0.0004159733777	3.732919255	1.900304303	preferred
G2/generic#15	G2	generic	G2/generic	x000052	x002364	9	0	0	9	811	0.0015625	0.0004456327986	3.50625	1.809928866	preferred
G0/generic#0	G0	generic	G0/generic	x000052	x004652	7	0	0	7	648	0.001572327044	0.0005213764338	3.01572327	1.59250405	preferred
G2/generic#0	G2	generic	G2/generic	x000052	x004652	11	0	0	11	676	0.001552795031	0.000506585613	3.065217391	1.615989396	preferred
G3/generic#0	G3	generic	G3/generic	x000052	x004652	6	0	0	6	619	0.001577287066	0.0005376344086	2.933753943	1.552747876	preferred
G0/generic#1	G0	generic	G0/generic	x000052	x004652	7	0	0	7	667	0.001572327044	0.0005112474438	3.075471698	1.6208077	preferred
G0/generic#2	G0	generic	G0/generic	x000052	x004652	10	0	0	10	745	0.001557632399	0.0004734848485	3.289719626	1.717964632	preferred
G1/generic#2	G1	generic	G1/generic	x000052	x004652	9	0	0	9	681	0.0015625	0.0005040322581	3.1	1.632268215	preferred
G2/generic#2	G2	generic	G2/generic	x000052	x004652	9	0	0	9	685	0.0015625	0.0005020080321	3.1125	1.638073837	preferred
G3/generic#2	G3	generic	G3/generic	x000052	x004652	7	0	0	7	719	0.001572327044	0.0004854368932	3.238993711	1.695545667	preferred
G0/generic#3	G0	generic	G0/generic	x000052	x004652	10	1	0	10	812	0.001557632399	0.001335707925	1.166147456	0.2217502246	preferred
G1/generic#3	G1	generic	G1/generic	x000052	x004652	7	1	0	7	814	0.001572327044	0.001333333333	1.179245283	0.2378638301	preferred
G2/generic#3	G2	generic	G2/generic	x000052	x004652	9	0	0	9	719	0.0015625	0.0004854368932	3.21875	1.686500527	preferred
G3/generic#3	G3	generic	G3/generic	x000052	x004652	5	0	0	5	661	0.001582278481	0.0005144032922	3.075949367	1.621031755	preferred
G0/generic#4	G0	generic	G0/generic	x000052	x004652	6	0	0	6	684	0.001577287066	0.0005025125628	3.138801262	1.650213685	preferred
G2/generic#4	G2	generic	G2/generic	x000052	x004652	10	0	0	10	636	0.001557632399	0.0005279831045	2.950155763	1.560791128	preferred
G3/generic#4	G3	generic	G3/generic	x000052	x004652	5	0	0	5	636	0.001582278481	0.0005279831045	2.996835443	1.583439867	preferred
G1/generic#5	G1	generic	G1/generic	x000052	x004652	8	0	0	8	607	0.001567398119	0.0005446623094	2.877742947	1.52493773	preferred
G2/generic#5	G2	generic	G2/generic	x000052	x004652	7	0	0	7	640	0.001572327044	0.0005257623554	2.990566038	1.580418576	preferred
G3/generic#5	G3	generic	G3/generic	x000052	x004652	6	0	0	6	601	0.001577287066	0.000548245614	2.876971609	1.524550984	preferred
G0/generic#6	G0	generic	G0/generic	x000052	x004652	11	0	0	11	744	0.001552795031	0.0004739336493	3.276397516	1.712110405	preferred
G1/generic#6	G1	generic	G1/generic	x000052	x004652	7	0	0	7	676	0.001572327044	0.000506585613	3.103773585	1.634023319	preferred
G3/generic#6	G3	generic	G3/generic	x000052	x004652	9	0	0	9	592	0.0015625	0.000553709856	2.821875	1.496654083	preferred
G1/generic#7	G1	generic	G1/generic	x000052	x004652	9	0	0	9	710	0.0015625	0.0004897159647	3.190625	1.673839056	preferred
G3/generic#7	G3	generic	G3/generic	x000052	x004652	6	0	0	6	554	0.001577287066	0.0005780346821	2.728706625	1.448217292	preferred
G0/generic#8	G0	generic	G0/generic	x000052	x004652	8	0	0	8	598	0.001567398119	0.0005500550055	2.849529781	1.51072387	preferred
G2/generic#8	G2	generic	G2/generic	x000052	x004652	5	0	0	5	643	0.001582278481	0.0005241090147	3.018987342	1.594064708	preferred
