source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
aiin	daiin	depleted	1000	0.4455544456	1	0.4	0.1008988131	EXPECTED_FROM_NULL
aiin	dair	depleted	1000	0.8671328671	1	1	0.09169123216	EXPECTED_FROM_NULL
aiin	dal	depleted	1000	0.959040959	1	0.5	0.1288866521	EXPECTED_FROM_NULL
aiin	dar	depleted	1000	0.3486513487	1	1	0.1002763104	EXPECTED_FROM_NULL
aiin	dl	preferred	1000	0.1088911089	0.309015309	1	0.1270593851	EXPECTED_FROM_NULL
aiin	dor	preferred	1000	1	1	0	0.144187346	EXPECTED_FROM_NULL
aiin	dy	depleted	1000	0.3126873127	1	0	0.1217261492	EXPECTED_FROM_NULL
aiin	lkar	preferred	1000	1	1	1	0.1677013452	EXPECTED_FROM_NULL
aiin	o	depleted	1000	0.952047952	1	0.5	0.1285429803	EXPECTED_FROM_NULL
aiin	ockhy	preferred	1000	1	1	1	0.1490608533	EXPECTED_FROM_NULL
aiin	octhy	preferred	1000	0.1408591409	0.3505428027	1	0.1654815796	EXPECTED_FROM_NULL
aiin	odaiin	preferred	1000	1	1	1	0.158984523	EXPECTED_FROM_NULL
aiin	odain	preferred	1000	0.03896103896	0.2404809619	0.5	0.1708666845	EXPECTED_FROM_NULL
aiin	odal	preferred	1000	0.08791208791	0.2863961814	0.5	0.1147528057	EXPECTED_FROM_NULL
aiin	ody	preferred	1000	0.07592407592	0.2723688926	0.3333333333	0.09339609066	EXPECTED_FROM_NULL
aiin	okaiin	depleted	1000	0.8181818182	1	0.4	0.1096183853	EXPECTED_FROM_NULL
aiin	okain	preferred	1000	0.1158841159	0.3195592287	0.75	0.120548803	EXPECTED_FROM_NULL
aiin	okal	depleted	1000	1	1	0.3333333333	0.1433465535	EXPECTED_FROM_NULL
aiin	okar	depleted	1000	0.6193806194	1	0.5	0.1272609252	EXPECTED_FROM_NULL
aiin	okary	preferred	1000	1	1	1	0.1110791774	EXPECTED_FROM_NULL
aiin	okedal	preferred	1000	1	1	1	0.1315332555	EXPECTED_FROM_NULL
aiin	okeedy	preferred	1000	0.03796203796	0.2404809619	0.3333333333	0.1626847928	EXPECTED_FROM_NULL
aiin	okees	preferred	1000	1	1	1	0.1487149599	EXPECTED_FROM_NULL
aiin	okeey	depleted	1000	0.6373626374	1	1	0.1244852823	EXPECTED_FROM_NULL
aiin	okeody	preferred	1000	1	1	0	0.1693461229	EXPECTED_FROM_NULL
aiin	okeol	preferred	1000	0.1138861139	0.3172541744	1	0.09696775803	EXPECTED_FROM_NULL
aiin	okey	preferred	1000	0.1158841159	0.3195592287	0.5	0.1046354706	EXPECTED_FROM_NULL
aiin	okody	preferred	1000	1	1	1	0.1421052643	EXPECTED_FROM_NULL
aiin	okol	preferred	1000	0.02397602398	0.2241594022	0.5	0.1936990896	EXPECTED_FROM_NULL
aiin	okor	preferred	1000	1	1	0.5	0.1185292369	EXPECTED_FROM_NULL
aiin	oky	depleted	1000	0.9260739261	1	0.5	0.1114732244	EXPECTED_FROM_NULL
aiin	ol	depleted	1000	0.7042957043	1	0.2857142857	0.11004672	EXPECTED_FROM_NULL
aiin	olkaiin	preferred	1000	1	1	1	0.1990151717	EXPECTED_FROM_NULL
aiin	olkal	preferred	1000	0.1458541459	0.3567937439	1	0.1443335395	EXPECTED_FROM_NULL
aiin	olkeedy	preferred	1000	1	1	1	0.1889192925	EXPECTED_FROM_NULL
aiin	olor	preferred	1000	0.04095904096	0.2404809619	1	0.1791280898	EXPECTED_FROM_NULL
aiin	oly	preferred	1000	0.1608391608	0.3795081323	0.5	0.1103520526	EXPECTED_FROM_NULL
aiin	opchdy	preferred	1000	1	1	1	0.1826074335	EXPECTED_FROM_NULL
aiin	opchedy	preferred	1000	1	1	0.5	0.1770680448	EXPECTED_FROM_NULL
aiin	or	depleted	1000	0.1268731269	1	1	0.08544104324	EXPECTED_FROM_NULL
aiin	otaiin	depleted	1000	0.4515484515	1	0.3333333333	0.1055213493	EXPECTED_FROM_NULL
aiin	otain	preferred	1000	1	1	1	0.1080907148	EXPECTED_FROM_NULL
aiin	otam	preferred	1000	0.2137862138	0.4520808394	1	0.145348223	EXPECTED_FROM_NULL
aiin	otar	depleted	1000	0.9490509491	1	0.6	0.1209743498	EXPECTED_FROM_NULL
aiin	otchdy	preferred	1000	0.1428571429	0.3526220615	1	0.1692111973	EXPECTED_FROM_NULL
aiin	otchey	preferred	1000	0.2167832168	0.455946211	1	0.1320656419	EXPECTED_FROM_NULL
aiin	otedy	depleted	1000	0.3276723277	1	1	0.1277830627	EXPECTED_FROM_NULL
aiin	oteedy	preferred	1000	0.06793206793	0.2670846395	0.5	0.1761976106	EXPECTED_FROM_NULL
aiin	oteey	preferred	1000	0.1618381618	0.3805496829	1	0.09229816655	EXPECTED_FROM_NULL
aiin	otey	preferred	1000	0.2687312687	0.5386463757	1	0.1226211334	EXPECTED_FROM_NULL
aiin	otody	preferred	1000	1	1	1	0.1131448763	EXPECTED_FROM_NULL
aiin	oty	depleted	1000	0.9360639361	1	0.5	0.1036193509	EXPECTED_FROM_NULL
aiin	qokaiin	depleted	1000	0.4995004995	1	1	0.1084345018	EXPECTED_FROM_NULL
aiin	qokeeey	preferred	1000	0.04295704296	0.2404809619	1	0.1552756489	EXPECTED_FROM_NULL
aiin	qokeey	depleted	1000	0.991008991	1	0.3333333333	0.1526223724	EXPECTED_FROM_NULL
aiin	qokol	preferred	1000	0.2427572428	0.499041621	1	0.1044757064	EXPECTED_FROM_NULL
aiin	qotchy	preferred	1000	1	1	0.5	0.1097681932	EXPECTED_FROM_NULL
aiin	s	depleted	1000	0.6553446553	1	0.5	0.1097964932	EXPECTED_FROM_NULL
aiin	sain	preferred	1000	0.1078921079	0.309015309	1	0.1185838429	EXPECTED_FROM_NULL
aiin	sheckhy	preferred	1000	1	1	1	0.1498719085	EXPECTED_FROM_NULL
aiin	shedaiin	preferred	1000	1	1	1	0.163201328	EXPECTED_FROM_NULL
aiin	shedy	depleted	1000	0.1068931069	1	1	0.1136856057	EXPECTED_FROM_NULL
aiin	shee	preferred	1000	1	1	1	0.1430883645	EXPECTED_FROM_NULL
aiin	sheey	preferred	1000	0.1698301698	0.3925794781	0.5	0.09250091973	EXPECTED_FROM_NULL
aiin	sheor	preferred	1000	0.1698301698	0.3925794781	1	0.1192282372	EXPECTED_FROM_NULL
aiin	sheos	preferred	1000	1	1	0	0.1926127761	EXPECTED_FROM_NULL
aiin	shky	preferred	1000	0.07092907093	0.2670846395	1	0.1422826398	EXPECTED_FROM_NULL
aiin	shol	depleted	1000	0.6773226773	1	1	0.1322183341	EXPECTED_FROM_NULL
aiin	shy	preferred	1000	0.01898101898	0.2241594022	0.5	0.126888061	EXPECTED_FROM_NULL
aiin	sol	preferred	1000	1	1	1	0.113119935	EXPECTED_FROM_NULL
aiin	sy	preferred	1000	0.07792207792	0.2723780701	0.5	0.1148168201	EXPECTED_FROM_NULL
aiin	y	depleted	1000	0.961038961	1	0.5	0.1160950109	EXPECTED_FROM_NULL
aiin	ychey	preferred	1000	0.05994005994	0.2548853016	1	0.1200837038	EXPECTED_FROM_NULL
aiin	ykain	preferred	1000	0.06993006993	0.2670846395	1	0.09728977713	EXPECTED_FROM_NULL
aiin	yky	preferred	1000	1	1	1	0.178674014	EXPECTED_FROM_NULL
aiin	yteey	preferred	1000	0.1788211788	0.4033764099	1	0.1369158475	EXPECTED_FROM_NULL
aiin	yteody	preferred	1000	1	1	1	0.1682965046	EXPECTED_FROM_NULL
aiir	al	depleted	1000	1	1	1	1	INSUFFICIENT_SUPPORT
aiir	aly	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aiir	chol	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aiir	o	depleted	1000	0.992007992	1	0	1	INSUFFICIENT_SUPPORT
aiir	okair	depleted	1000	0.974025974	1	0	1	INSUFFICIENT_SUPPORT
aiir	okaldy	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aiir	okaly	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aiir	sheey	depleted	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aiir	sheos	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
ain	ar	depleted	1000	0.984015984	1	1	0.5779012036	INSUFFICIENT_SUPPORT
ain	chedy	depleted	1000	0.6503496503	1	1	0.562873753	INSUFFICIENT_SUPPORT
ain	cheol	preferred	1000	0.005994005994	1	0.5	0.5126662361	INSUFFICIENT_SUPPORT
ain	cheor	preferred	1000	1	1	0	0.5943275574	INSUFFICIENT_SUPPORT
ain	chey	depleted	1000	0.9410589411	1	1	0.8394888411	INSUFFICIENT_SUPPORT
ain	chl	preferred	1000	0.04095904096	1	1	0.6464229742	INSUFFICIENT_SUPPORT
ain	ckheey	preferred	1000	1	1	0	0.609961753	INSUFFICIENT_SUPPORT
ain	dain	depleted	1000	0.8321678322	1	0	0.6427944438	INSUFFICIENT_SUPPORT
ain	dar	depleted	1000	0.7972027972	1	1	0.7422948013	INSUFFICIENT_SUPPORT
ain	l	depleted	1000	0.979020979	1	1	0.5789530521	INSUFFICIENT_SUPPORT
ain	o	preferred	1000	0.003996003996	1	0.5	0.6326545094	INSUFFICIENT_SUPPORT
ain	okaiin	depleted	1000	0.993006993	1	1	0.9249924664	INSUFFICIENT_SUPPORT
ain	okees	preferred	1000	1	1	0	0.5621005484	INSUFFICIENT_SUPPORT
ain	ol	depleted	1000	0.987012987	1	0.6666666667	0.5857695849	INSUFFICIENT_SUPPORT
ain	olaiin	preferred	1000	1	1	0	0.7180658971	INSUFFICIENT_SUPPORT
ain	olchey	preferred	1000	1	1	0	0.8559383696	INSUFFICIENT_SUPPORT
ain	olkeey	preferred	1000	0.05194805195	1	1	0.5781436026	INSUFFICIENT_SUPPORT
ain	or	depleted	1000	0.6893106893	1	0	0.5174902827	INSUFFICIENT_SUPPORT
ain	otal	depleted	1000	0.8951048951	1	0	0.6494264907	INSUFFICIENT_SUPPORT
ain	otar	depleted	1000	0.9140859141	1	1	0.7300502471	INSUFFICIENT_SUPPORT
ain	otchy	preferred	1000	0.02197802198	1	1	0.7125119127	INSUFFICIENT_SUPPORT
ain	r	preferred	1000	0.1198801199	1	1	0.9301035557	INSUFFICIENT_SUPPORT
ain	saiin	depleted	1000	0.8821178821	1	0	0.8751746157	INSUFFICIENT_SUPPORT
ain	sar	depleted	1000	0.993006993	1	1	0.5469543408	INSUFFICIENT_SUPPORT
ain	shedy	depleted	1000	0.8231768232	1	1	0.6173782615	INSUFFICIENT_SUPPORT
ain	shey	depleted	1000	0.9070929071	1	1	0.6861603594	INSUFFICIENT_SUPPORT
ain	shol	depleted	1000	0.9270729271	1	0	0.6942656424	INSUFFICIENT_SUPPORT
ain	shy	preferred	1000	1	1	0	0.9662857937	INSUFFICIENT_SUPPORT
ain	tar	preferred	1000	1	1	0	0.5926709225	INSUFFICIENT_SUPPORT
ain	tol	preferred	1000	1	1	0	0.7838149442	INSUFFICIENT_SUPPORT
ain	y	depleted	1000	0.9310689311	1	1	0.7625452387	INSUFFICIENT_SUPPORT
air	ain	depleted	1000	0.956043956	1	0	0.6366709965	INSUFFICIENT_SUPPORT
air	air	depleted	1000	0.953046953	1	0	0.7648230824	INSUFFICIENT_SUPPORT
air	al	depleted	1000	0.986013986	1	1	0.7536985251	INSUFFICIENT_SUPPORT
air	am	depleted	1000	0.991008991	1	0	0.8293163811	INSUFFICIENT_SUPPORT
air	ary	preferred	1000	0.004995004995	1	1	0.5383215976	INSUFFICIENT_SUPPORT
air	cheey	depleted	1000	0.9350649351	1	0	0.5735982392	INSUFFICIENT_SUPPORT
air	chety	preferred	1000	1	1	0	0.5790037513	INSUFFICIENT_SUPPORT
air	chkain	preferred	1000	1	1	0	0.607450255	INSUFFICIENT_SUPPORT
air	chodar	preferred	1000	1	1	0	0.5790037513	INSUFFICIENT_SUPPORT
air	cthy	preferred	1000	1	1	0	0.607450255	INSUFFICIENT_SUPPORT
air	o	depleted	1000	0.97002997	1	0	0.7379186582	INSUFFICIENT_SUPPORT
air	odar	preferred	1000	0.03096903097	1	1	0.9205974193	INSUFFICIENT_SUPPORT
air	okaiin	depleted	1000	0.998001998	1	1	0.8190892368	INSUFFICIENT_SUPPORT
air	opchedy	depleted	1000	0.974025974	1	0	0.6457512928	INSUFFICIENT_SUPPORT
air	or	depleted	1000	0.8691308691	1	0	0.5338625064	INSUFFICIENT_SUPPORT
air	qokaiin	depleted	1000	0.998001998	1	1	0.9383509156	INSUFFICIENT_SUPPORT
air	shckhy	preferred	1000	0.01798201798	1	1	0.6056237301	INSUFFICIENT_SUPPORT
air	shdy	preferred	1000	0.01198801199	1	1	0.6884580871	INSUFFICIENT_SUPPORT
air	shedy	depleted	1000	0.8951048951	1	0	0.891402001	INSUFFICIENT_SUPPORT
air	shey	depleted	1000	0.996003996	1	1	0.8016114951	INSUFFICIENT_SUPPORT
air	y	depleted	1000	0.969030969	1	0	0.7824941084	INSUFFICIENT_SUPPORT
air	ykeedy	preferred	1000	0.01998001998	1	1	0.5790037513	INSUFFICIENT_SUPPORT
air	yteey	preferred	1000	1	1	0	0.6314146909	INSUFFICIENT_SUPPORT
al	aiiin	depleted	1000	0.7812187812	1	0	0.2578286725	EXPECTED_FROM_NULL
al	al	depleted	1000	0.7252747253	1	0.5	0.3275829889	EXPECTED_FROM_NULL
al	ar	depleted	1000	0.9410589411	1	0.3333333333	0.2686470041	EXPECTED_FROM_NULL
al	chain	preferred	1000	1	1	1	0.3723810161	EXPECTED_FROM_NULL
al	chdar	preferred	1000	0.07092907093	0.2670846395	1	0.3303995898	EXPECTED_FROM_NULL
al	chdy	depleted	1000	0.8201798202	1	1	0.5167375831	EXPECTED_FROM_NULL
al	chedain	preferred	1000	1	1	1	0.3552250582	EXPECTED_FROM_NULL
al	chedy	depleted	1000	0.3516483516	1	1	0.2994033912	EXPECTED_FROM_NULL
al	cheedy	preferred	1000	0.1848151848	0.4115378911	1	0.4079433376	EXPECTED_FROM_NULL
al	ches	preferred	1000	0.1048951049	0.3059440559	1	0.5281074316	EXPECTED_FROM_NULL
al	cho	preferred	1000	1	1	1	0.3618336203	EXPECTED_FROM_NULL
al	chodar	preferred	1000	1	1	0	0.3723810161	EXPECTED_FROM_NULL
al	d	preferred	1000	0.02297702298	0.2241594022	1	0.2753637182	EXPECTED_FROM_NULL
al	daiin	depleted	1000	0.4265734266	1	0	0.2505163415	EXPECTED_FROM_NULL
al	dam	preferred	1000	1	1	0	0.3872278823	EXPECTED_FROM_NULL
al	dar	depleted	1000	0.991008991	1	0.75	0.4183336352	EXPECTED_FROM_NULL
al	dl	preferred	1000	1	1	0	0.3312791542	EXPECTED_FROM_NULL
al	dol	preferred	1000	1	1	0	0.4915081604	EXPECTED_FROM_NULL
al	dy	depleted	1000	0.9040959041	1	0	0.3652739511	EXPECTED_FROM_NULL
al	kaiin	depleted	1000	0.8301698302	1	1	0.3224932324	EXPECTED_FROM_NULL
al	kair	preferred	1000	1	1	1	0.2726853772	EXPECTED_FROM_NULL
al	kar	depleted	1000	0.979020979	1	1	0.3236266129	EXPECTED_FROM_NULL
al	keedy	preferred	1000	0.1338661339	0.3431331018	1	0.3167300629	EXPECTED_FROM_NULL
al	keey	preferred	1000	1	1	0	0.3152452161	EXPECTED_FROM_NULL
al	ky	preferred	1000	0.02997002997	0.2241594022	1	0.2665697875	EXPECTED_FROM_NULL
al	lchedy	depleted	1000	0.8111888112	1	1	0.3144824696	EXPECTED_FROM_NULL
al	lkar	preferred	1000	0.08591408591	0.2842975207	1	0.3021859975	EXPECTED_FROM_NULL
al	lor	preferred	1000	0.06793206793	0.2670846395	1	0.2749370212	EXPECTED_FROM_NULL
al	ly	preferred	1000	0.02797202797	0.2241594022	1	0.2595159044	EXPECTED_FROM_NULL
al	o	depleted	1000	0.8791208791	1	1	0.2763945083	EXPECTED_FROM_NULL
al	ochedy	preferred	1000	1	1	0	0.295543363	EXPECTED_FROM_NULL
al	octhy	preferred	1000	0.03196803197	0.2284626368	1	0.395834377	EXPECTED_FROM_NULL
al	ody	preferred	10000	0.00099990001	0.101101001	1	0.2564647576	EXPECTED_FROM_NULL
al	oees	preferred	1000	0.04195804196	0.2404809619	1	0.3941677499	EXPECTED_FROM_NULL
al	oky	depleted	1000	0.8921078921	1	0	0.3091486707	EXPECTED_FROM_NULL
al	ol	depleted	1000	0.974025974	1	0.3333333333	0.2286579568	EXPECTED_FROM_NULL
al	or	depleted	1000	0.5274725275	1	1	0.2534948148	EXPECTED_FROM_NULL
al	oral	preferred	1000	1	1	1	0.2478318036	EXPECTED_FROM_NULL
al	otar	depleted	1000	0.6613386613	1	1	0.2478206469	EXPECTED_FROM_NULL
al	otedy	depleted	1000	0.6463536464	1	0	0.2719391104	EXPECTED_FROM_NULL
al	pchedy	preferred	1000	0.1338661339	0.3431331018	1	0.3335315591	EXPECTED_FROM_NULL
al	qokain	depleted	1000	0.6473526474	1	1	0.2190939448	EXPECTED_FROM_NULL
al	qokedy	depleted	1000	0.989010989	1	1	0.451138658	EXPECTED_FROM_NULL
al	qokeey	depleted	1000	0.8871128871	1	1	0.3659778636	EXPECTED_FROM_NULL
al	qol	preferred	1000	1	1	1	0.3013755102	EXPECTED_FROM_NULL
al	r	preferred	1000	0.1048951049	0.3059440559	0.5	0.3400529978	EXPECTED_FROM_NULL
al	s	depleted	1000	0.995004995	1	0.5	0.4137531361	EXPECTED_FROM_NULL
al	sal	preferred	1000	1	1	0	0.2805847004	EXPECTED_FROM_NULL
al	shckhy	preferred	1000	0.1348651349	0.3431331018	1	0.3817622031	EXPECTED_FROM_NULL
al	shedy	depleted	1000	0.5114885115	1	0	0.3054235935	EXPECTED_FROM_NULL
al	shodaiin	preferred	1000	1	1	0	0.4248256891	EXPECTED_FROM_NULL
al	sol	preferred	1000	0.02797202797	0.2241594022	1	0.2318661056	EXPECTED_FROM_NULL
al	sor	preferred	1000	0.06193806194	0.2589447306	1	0.248799585	EXPECTED_FROM_NULL
al	taiin	preferred	1000	0.03996003996	0.2404809619	1	0.2705844986	EXPECTED_FROM_NULL
al	tchedy	preferred	1000	1	1	0	0.3328747479	EXPECTED_FROM_NULL
al	ykain	preferred	1000	1	1	1	0.2478318036	EXPECTED_FROM_NULL
al	ytar	preferred	1000	0.02997002997	0.2241594022	1	0.3005510427	EXPECTED_FROM_NULL
aldy	dary	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
aldy	otal	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
aldy	saiin	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
aly	chdam	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aly	cheodaiin	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aly	daiin	depleted	1000	0.997002997	1	1	1	INSUFFICIENT_SUPPORT
aly	kar	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aly	qokain	depleted	1000	0.995004995	1	1	1	INSUFFICIENT_SUPPORT
aly	qokedy	depleted	1000	0.991008991	1	1	1	INSUFFICIENT_SUPPORT
aly	sain	preferred	1000	0.02497502498	1	1	1	INSUFFICIENT_SUPPORT
aly	shody	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
aly	tol	preferred	1000	0.002997002997	1	1	1	INSUFFICIENT_SUPPORT
aly	ykeedy	preferred	1000	0.01198801199	1	1	1	INSUFFICIENT_SUPPORT
am	chdy	depleted	1000	0.8891108891	1	0	1	INSUFFICIENT_SUPPORT
am	chotaiin	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	daiin	depleted	1000	0.991008991	1	1	1	INSUFFICIENT_SUPPORT
am	dar	depleted	1000	0.994005994	1	1	1	INSUFFICIENT_SUPPORT
am	dchedy	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	dcheey	preferred	1000	0.02297702298	1	1	1	INSUFFICIENT_SUPPORT
am	o	depleted	1000	0.977022977	1	0	1	INSUFFICIENT_SUPPORT
am	odar	depleted	1000	0.992007992	1	0	1	INSUFFICIENT_SUPPORT
am	ody	preferred	1000	0.06493506494	1	1	1	INSUFFICIENT_SUPPORT
am	okain	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	okar	depleted	1000	0.955044955	1	0	1	INSUFFICIENT_SUPPORT
am	ols	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	or	depleted	1000	0.7372627373	1	0	1	INSUFFICIENT_SUPPORT
am	oteey	depleted	1000	0.982017982	1	0	1	INSUFFICIENT_SUPPORT
am	pchedar	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	qokaiin	depleted	1000	0.8911088911	1	0	1	INSUFFICIENT_SUPPORT
am	qotchor	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	saiin	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	sar	depleted	1000	0.991008991	1	0	1	INSUFFICIENT_SUPPORT
am	shor	preferred	1000	0.05894105894	1	1	1	INSUFFICIENT_SUPPORT
am	tol	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
am	y	depleted	1000	0.9250749251	1	0	1	INSUFFICIENT_SUPPORT
am	ykaiin	depleted	1000	0.994005994	1	1	1	INSUFFICIENT_SUPPORT
am	ytaiin	depleted	1000	0.989010989	1	1	1	INSUFFICIENT_SUPPORT
am	yteey	depleted	1000	0.9370629371	1	0	1	INSUFFICIENT_SUPPORT
am	yty	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
ar	aiiin	preferred	1000	1	1	0.3333333333	0.2917544217	EXPECTED_FROM_NULL
ar	aiin	depleted	1000	1	1	0.375	0.188559448	EXPECTED_FROM_NULL
ar	aiir	preferred	1000	0.2137862138	0.4520808394	1	0.2901514026	EXPECTED_FROM_NULL
ar	ain	depleted	1000	0.996003996	1	0.3333333333	0.1833009921	EXPECTED_FROM_NULL
ar	air	preferred	10000	0.009199080092	0.2241594022	0.5	0.2573776409	EXPECTED_FROM_NULL
ar	al	depleted	1000	0.978021978	1	0.25	0.1788282443	EXPECTED_FROM_NULL
ar	alam	preferred	1000	0.01998001998	0.2241594022	1	0.1764036109	EXPECTED_FROM_NULL
ar	aldy	preferred	1000	1	1	1	0.1720071095	EXPECTED_FROM_NULL
ar	am	preferred	1000	1	1	1	0.1511604832	EXPECTED_FROM_NULL
ar	ar	depleted	1000	0.8631368631	1	0.4	0.1339303804	EXPECTED_FROM_NULL
ar	aram	preferred	1000	0.04295704296	0.2404809619	1	0.2141971229	EXPECTED_FROM_NULL
ar	arody	preferred	1000	0.05394605395	0.2523612751	1	0.2094737212	EXPECTED_FROM_NULL
ar	ary	preferred	1000	1	1	0	0.2427579877	EXPECTED_FROM_NULL
