token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
cheody	outgoing	91	2	2	0.9944797989	0.9944797989	0.9944797989	0	0.2282839846	0.2282839846	0.1460713266	0.6957328386	0.000999000999	0.000999000999	0.5844504651	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cheol	outgoing	170	4	4	0.9879417921	0.9878314809	0.9812753924	0.006886535182	0.3574913747	0.3405598817	0.2476298601	0.8126159555	0.5704295704	0.4995004995	0.9036661127	1	0.1458541459	INSUFFICIENT_SUPPORT	false
cheor	outgoing	93	4	3	0.9900681726	0.9907260606	0.9848483216	0.002858817651	0.396502884	0.3462208236	0.2601762916	0.8246753247	0.8441558442	0.9080919081	0.8304978298	1	0.973026973	INSUFFICIENT_SUPPORT	false
ches	outgoing	42	1	1	0	0	1	0	0	0	0	0.185528757	0.000999000999	0.000999000999	1.114012835	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chey	outgoing	351	8	4	0.9787038034	0.9860607323	0.9466411699	0.01688862644	0.4229885746	0.4536339976	0.3134851894	0.840445269	0.1638361638	0.6753246753	0.6541930489	1	0.7402597403	INSUFFICIENT_SUPPORT	false
chl	outgoing	30	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.123227881	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cho	outgoing	79	3	1	0.9897244628	0.9862998992	0.9862872263	0.005942496566	0.6666842601	0.6428208577	0.5888049938	0.8738404453	0.2147852148	0.8021978022	0.6205645104	1	0.2527472527	INSUFFICIENT_SUPPORT	false
chocthy	outgoing	19	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.058501921	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chodaiin	outgoing	46	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.051561382	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chody	outgoing	92	3	3	0.9940546854	0.9931597001	0.9931597001	0.001550160001	0.3918574592	0.3616237379	0.3267646545	0.8150896722	0.5014985015	0.7482517483	0.7098963593	1	0.3586413586	INSUFFICIENT_SUPPORT	false
choiin	outgoing	13	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.062945085	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chokchy	outgoing	16	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
choky	outgoing	40	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.060708852	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chol	outgoing	395	15	5	0.9818686523	0.988109339	0.9223861019	0.0186537311	0.481244955	0.4791229673	0.3363140951	0.8477427335	0.999000999	0.4625374625	0.4814643811	1	0.96003996	INSUFFICIENT_SUPPORT	false
chom	outgoing	13	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.069833331	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chor	outgoing	211	6	2	0.9809275805	0.9912163799	0.9540200916	0.01881325945	0.6471104835	0.6188651725	0.5551901657	0.8617810761	0.2127872128	0.3346653347	0.5781683681	1	0.4215784216	INSUFFICIENT_SUPPORT	false
chotchy	outgoing	12	1	1	0	0	1	0	0	0	0	0.133580705	0.000999000999	0.000999000999	0.4175665821	1	0.000999000999	INSUFFICIENT_SUPPORT	false
choty	outgoing	39	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.048948248	1	0.000999000999	INSUFFICIENT_SUPPORT	false
chy	outgoing	164	6	2	0.9831583987	0.985666648	0.965702617	0.01089752899	0.5668727708	0.4950421707	0.4109780961	0.8667285096	0.2447552448	0.2947052947	0.6421719052	1	0.9290709291	INSUFFICIENT_SUPPORT	false
ckhey	outgoing	28	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	0.544368025	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ckhol	outgoing	21	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	0.544368025	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ckhy	outgoing	35	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.053701377	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cphol	outgoing	13	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.062945085	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cphy	outgoing	12	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.072190532	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cthaiin	outgoing	12	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cthar	outgoing	17	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.055869885	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cthey	outgoing	51	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.054174517	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ctho	outgoing	19	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.058067262	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cthol	outgoing	56	3	1	0.9910649703	0.9921644677	0.9885771503	0.002159349684	0.7057219699	0.704582379	0.6273644053	0.8849721707	0.7172827173	0.3886113886	0.6981196551	1	0.9160839161	INSUFFICIENT_SUPPORT	false
cthor	outgoing	43	2	1	0.9845840078	0.9845840078	0.9845840078	0	0.6711173969	0.6711173969	0.635082118	0.8738404453	0.000999000999	0.000999000999	0.8639026458	1	0.000999000999	INSUFFICIENT_SUPPORT	false
cthy	outgoing	103	2	1	0.967898728	0.967898728	0.967898728	0	0.5844568721	0.5844568721	0.557628348	0.853432282	0.000999000999	0.000999000999	0.6703894575	1	0.000999000999	INSUFFICIENT_SUPPORT	false
d	outgoing	67	3	2	0.9863416543	0.9879225202	0.9822880051	0.003538775674	0.3325013505	0.3178556849	0.2314469713	0.8206555349	0.9000999001	0.9490509491	1.044771022	1	0.8761238761	INSUFFICIENT_SUPPORT	false
daiiin	outgoing	21	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.074578944	1	0.000999000999	INSUFFICIENT_SUPPORT	false
daiin	outgoing	848	22	7	0.9774762279	0.98663002	0.8947107132	0.02207027032	0.4722400972	0.4987495745	0.3338407766	0.8238320121	0.7802197802	0.5044955045	0.4778394507	1	0.7402597403	INSUFFICIENT_SUPPORT	false
dain	outgoing	214	7	3	0.9810403616	0.9802350708	0.9560528922	0.01269310752	0.5134459946	0.4643531096	0.3625317261	0.8579379804	0.3266733267	0.5324675325	0.6932806883	1	0.3646353646	INSUFFICIENT_SUPPORT	false
dair	outgoing	111	2	2	0.9913197133	0.9913197133	0.9913197133	0	0.169237023	0.169237023	0.1266362377	0.7551020408	0.000999000999	0.000999000999	0.7884914391	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dal	outgoing	242	4	4	0.9713961155	0.9718895389	0.9477577911	0.01922860768	0.5016370338	0.4269669444	0.3971199257	0.8432282004	0.1488511489	0.04995004995	0.8660821118	1	0.965034965	INSUFFICIENT_SUPPORT	false
daldy	outgoing	21	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
daly	outgoing	31	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dam	outgoing	88	3	2	0.9917849399	0.9917884489	0.9911130781	0.0006701142413	0.2970387498	0.2959502844	0.1658991657	0.843537415	0.3926073926	0.8471528472	1.058501921	1	0.1838161838	INSUFFICIENT_SUPPORT	false
dan	outgoing	19	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dar	outgoing	323	13	6	0.9851725446	0.9911130781	0.9490143151	0.01221839666	0.4859869915	0.5036911163	0.372085032	0.8230341087	0.9310689311	0.9290709291	0.5411949418	1	0.976023976	INSUFFICIENT_SUPPORT	false
dchedy	outgoing	28	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.112383555	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dchey	outgoing	17	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.069833331	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dchol	outgoing	24	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dchor	outgoing	27	1	1	0	0	1	0	0	0	0	0.1484230056	0.000999000999	0.000999000999	1.047894258	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dchy	outgoing	29	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.053701377	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dl	outgoing	21	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
do	outgoing	15	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.060293873	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dol	outgoing	109	2	2	0.9730306162	0.9730306162	0.9730306162	0	0.04220643447	0.04220643447	-0.004322037559	0.7810760668	0.000999000999	0.000999000999	1.060164678	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dor	outgoing	68	2	2	0.9845439594	0.9845439594	0.9845439594	0	0.05005189076	0.05005189076	-0.004370591962	0.7736549165	0.000999000999	0.000999000999	1.079570864	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dshedy	outgoing	34	1	1	0	0	1	0	0	0	0	0.1948051948	0.000999000999	0.000999000999	1.09184435	1	0.000999000999	INSUFFICIENT_SUPPORT	false
dy	outgoing	274	9	3	0.982619112	0.9911164554	0.9530931522	0.01326950615	0.5226328429	0.5169922425	0.419205375	0.8336425479	0.6763236763	0.04795204795	0.6161213456	1	0.4115884116	INSUFFICIENT_SUPPORT	false
g	outgoing	14	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kaiin	outgoing	79	4	4	0.9913690847	0.9918248612	0.9891527947	0.001595786124	0.5162450742	0.4357507583	0.4063615016	0.8497217069	0.2967032967	0.2637362637	0.8969857706	1	0.7982017982	INSUFFICIENT_SUPPORT	false
kain	outgoing	43	1	1	0	0	1	0	0	0	0	0.1799628942	0.000999000999	0.000999000999	1.108242981	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kal	outgoing	27	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kar	outgoing	59	2	1	0.9907088648	0.9907088648	0.9907088648	0	0.2989824852	0.2989824852	0.2598576897	0.7866419295	0.000999000999	0.000999000999	0.686303447	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kchol	outgoing	25	2	1	0.9952628972	0.9952628972	0.9952628972	0	0.4658297041	0.4658297041	0.4078623454	0.8515769944	0.000999000999	0.000999000999	0.6893386684	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kchor	outgoing	20	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.056323928	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kchy	outgoing	36	1	1	0	0	1	0	0	0	0	0.1502782931	0.000999000999	0.000999000999	1.037350822	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kedy	outgoing	47	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.106213564	1	0.000999000999	INSUFFICIENT_SUPPORT	false
keedy	outgoing	62	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.112383555	1	0.000999000999	INSUFFICIENT_SUPPORT	false
keey	outgoing	56	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.060708852	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kol	outgoing	38	2	1	0.9933669077	0.9933669077	0.9933669077	0	0.585766215	0.585766215	0.5319578822	0.8552875696	0.000999000999	0.000999000999	0.8025244713	1	0.000999000999	INSUFFICIENT_SUPPORT	false
kor	outgoing	26	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ky	outgoing	31	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.045373796	1	0.000999000999	INSUFFICIENT_SUPPORT	false
l	outgoing	188	4	4	0.9810981495	0.9817742034	0.9731054641	0.006405766065	0.3988379686	0.352016271	0.2809346304	0.8358070501	0.5864135864	0.4165834166	0.8777573754	1	0.997002997	INSUFFICIENT_SUPPORT	false
lchdy	outgoing	18	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.130440955	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lchedy	outgoing	116	3	2	0.9778392895	0.9701949222	0.9681597686	0.01503739632	0.575854795	0.5996374462	0.5086510962	0.8639455782	0.1948051948	0.05794205794	0.7487163043	1	0.02697302697	REPRODUCIBLY_BROAD	false
lchey	outgoing	49	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.106777998	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ldy	outgoing	25	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.12364286	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lkaiin	outgoing	48	2	2	0.9925369198	0.9925369198	0.9925369198	0	0.5961280198	0.5961280198	0.5320530203	0.8775510204	0.000999000999	0.000999000999	0.9327491204	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lkain	outgoing	34	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lkar	outgoing	31	1	1	0	0	1	0	0	0	0	0.2003710575	0.000999000999	0.000999000999	0.7464203497	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lkedy	outgoing	27	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.123227881	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lkeey	outgoing	39	1	1	0	0	1	0	0	0	0	0.1985157699	0.000999000999	0.000999000999	0.7487163043	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lky	outgoing	19	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lo	outgoing	20	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lol	outgoing	38	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.094588667	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lor	outgoing	39	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lshedy	outgoing	40	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.094588667	1	0.000999000999	INSUFFICIENT_SUPPORT	false
lshey	outgoing	16	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.12364286	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ly	outgoing	12	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.125484094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
o	outgoing	199	7	4	0.989307082	0.9889619731	0.9825516161	0.003971493442	0.4334753563	0.4254580301	0.3125380105	0.8189769414	0.04895104895	0.6003996004	0.6954780656	1	0.6263736264	INSUFFICIENT_SUPPORT	false
odaiin	outgoing	66	4	4	0.9929792709	0.9930668591	0.9907175017	0.001334147451	0.3614679252	0.3561950394	0.2225065882	0.8158627087	0.1428571429	0.7942057942	0.6264416266	1	0.5334665335	INSUFFICIENT_SUPPORT	false
odar	outgoing	24	1	1	0	0	1	0	0	0	0	0.1743970315	0.000999000999	0.000999000999	0.5479040131	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ody	outgoing	47	1	1	0	0	1	0	0	0	0	0.1948051948	0.000999000999	0.000999000999	0.7076004047	1	0.000999000999	INSUFFICIENT_SUPPORT	false
oiin	outgoing	36	2	2	0.9924706355	0.9924706355	0.9924706355	0	0.05279105128	0.05279105128	-0.00630304205	0.7680890538	0.000999000999	0.000999000999	1.093323461	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okaiin	outgoing	216	8	5	0.9874208474	0.9884027598	0.9710583822	0.00637088064	0.5755643339	0.5254221749	0.4579141353	0.8142393321	0.7672327672	0.7772227772	0.5587754689	1	0.7132867133	INSUFFICIENT_SUPPORT	false
okain	outgoing	141	4	3	0.9782518058	0.9786837527	0.9650983809	0.01296470592	0.5885569629	0.5943338183	0.5056329507	0.8450834879	0.4795204795	0.02997002997	0.6221933334	1	0.8871128871	INSUFFICIENT_SUPPORT	false
okal	outgoing	156	5	5	0.9884600052	0.9918619128	0.9802277032	0.005420870067	0.3801519784	0.385930754	0.2586293367	0.8081632653	0.8981018981	0.5364635365	0.5204646349	1	0.8991008991	INSUFFICIENT_SUPPORT	false
okar	outgoing	140	7	5	0.9894867018	0.990487411	0.9805019253	0.00474725188	0.6024240156	0.5722605004	0.4804699848	0.8237476809	0.9440559441	0.7912087912	0.5702174629	1	0.8371628372	INSUFFICIENT_SUPPORT	false
okchdy	outgoing	28	2	2	0.9938032901	0.9938032901	0.9938032901	0	0.2561125994	0.2561125994	0.2121505044	0.73283859	0.000999000999	0.000999000999	0.8176341502	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okchey	outgoing	32	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okchor	outgoing	18	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.060708852	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okchy	outgoing	31	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.060708852	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okedy	outgoing	120	2	2	0.9749627787	0.9749627787	0.9749627787	0	0.2614362001	0.2614362001	0.2188849181	0.7346938776	0.000999000999	0.000999000999	0.7791239185	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okeedy	outgoing	111	2	2	0.9769652849	0.9769652849	0.9769652849	0	0.5828883983	0.5828883983	0.533277717	0.8701298701	0.000999000999	0.000999000999	0.8990629774	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okeey	outgoing	184	3	2	0.9844539646	0.9863737965	0.9799499964	0.00391466761	0.5828369283	0.5961833193	0.5114661446	0.8608534323	0.7862137862	0.5044955045	0.7179521376	1	0.8971028971	INSUFFICIENT_SUPPORT	false
okeol	outgoing	64	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.069833331	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okey	outgoing	65	2	2	0.9904530383	0.9904530383	0.9904530383	0	0.5904516128	0.5904516128	0.5275310011	0.8738404453	0.000999000999	0.000999000999	0.9305880733	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okol	outgoing	78	2	2	0.9873092486	0.9873092486	0.9873092486	0	0.05000311907	0.05000311907	-0.001676918977	0.7680890538	0.000999000999	0.000999000999	1.083570637	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okor	outgoing	35	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
okshy	outgoing	11	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
oky	outgoing	104	5	2	0.9907982057	0.9897488699	0.9848483216	0.003306082305	0.4801917338	0.4584658934	0.3599847351	0.8348794063	0.3316683317	0.9190809191	0.7026217954	1	0.7222777223	INSUFFICIENT_SUPPORT	false
