token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x016496	outgoing	21	1	1	0	0	1	0	0	0	0	0.1777777778	0.000999000999	0.000999000999	0.474956066	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016548	outgoing	30	1	1	0	0	1	0	0	0	0	0.1444444444	0.000999000999	0.000999000999	0.4338284416	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018924	outgoing	161	5	3	0.9949274607	0.9952736084	0.9935244022	0.001003190513	0.5172586879	0.5285010663	0.3696035843	0.8203174603	0.952047952	0.967032967	0.3864972566	1	0.982017982	INSUFFICIENT_SUPPORT	false
x018925	outgoing	156	5	3	0.9948642837	0.9947644187	0.994235734	0.0004941429541	0.5714110408	0.5764531331	0.393741327	0.8288888889	0.994005994	0.7582417582	0.4537721325	1	0.7972027972	INSUFFICIENT_SUPPORT	false
x018926	outgoing	152	5	4	0.9943863014	0.9941024414	0.9936414332	0.0007030217094	0.5388467239	0.5367607589	0.3597657787	0.8288888889	0.9400599401	0.9020979021	0.4102405407	1	0.977022977	INSUFFICIENT_SUPPORT	false
x018927	outgoing	162	10	4	0.9953002713	0.9952736084	0.9935244022	0.0009568906208	0.592718123	0.5965202202	0.4231971112	0.8634920635	0.8551448551	0.7522477522	0.4260459249	1	0.8811188811	INSUFFICIENT_SUPPORT	false
x018928	outgoing	572	59	4	0.9983390111	0.9982128043	0.9958538829	0.0008331933053	0.6484004956	0.640703427	0.4567595122	0.8310465429	0.000999000999	0.7822177822	0.4196897093	1	0.000999000999	REPRODUCIBLY_BROAD	false
x018929	outgoing	602	58	4	0.9975774879	0.9976251794	0.9930644051	0.00130328966	0.6461813053	0.640935958	0.4568926352	0.8357142857	0.000999000999	0.04395604396	0.4164844438	1	0.000999000999	REPRODUCIBLY_BROAD	true
x018930	outgoing	576	59	4	0.9975699391	0.9976251794	0.9924854046	0.001125988642	0.651633334	0.6445556975	0.4602956116	0.8335485607	0.000999000999	0.8521478521	0.4246631852	1	0.000999000999	REPRODUCIBLY_BROAD	false
x018931	outgoing	575	61	4	0.9976463592	0.9976251794	0.9930777565	0.001169441988	0.6437219676	0.639473673	0.4616013049	0.8296383034	0.000999000999	0.04995004995	0.4196897093	1	0.000999000999	REPRODUCIBLY_BROAD	true
x019268	outgoing	264	27	4	0.9955547509	0.9958538829	0.9919113827	0.00120003883	0.6480232086	0.6443191493	0.4556008103	0.8597295708	0.003996003996	0.7262737263	0.4315546149	1	0.2717282717	INSUFFICIENT_SUPPORT	false
x019269	outgoing	282	28	4	0.9959719619	0.9958668148	0.9930644051	0.001064280605	0.6382543279	0.6290674316	0.4531481745	0.8482426304	0.06693306693	0.6483516484	0.4239544061	1	0.6983016983	INSUFFICIENT_SUPPORT	false
x019270	outgoing	298	31	4	0.9950738555	0.9952736084	0.9903089451	0.001329394736	0.6314244399	0.629551466	0.4455733817	0.8392729135	0.5754245754	0.04095904096	0.4196897093	1	0.2037962038	INSUFFICIENT_SUPPORT	false
x019271	outgoing	249	23	4	0.9963891596	0.9964392099	0.9936414332	0.0009908175273	0.6369005294	0.637944796	0.4403880028	0.8498964803	0.6273726274	0.08491508492	0.443467175	1	0.1948051948	INSUFFICIENT_SUPPORT	false
x020110	outgoing	49	1	1	0	0	1	0	0	0	0	0.1238095238	0.000999000999	0.000999000999	0.4880609214	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020556	outgoing	137	5	3	0.9966980608	0.9966009965	0.9948047097	0.001191134503	0.6087868159	0.6143905306	0.4323821098	0.8622222222	0.8651348651	0.989010989	0.4769813172	1	0.979020979	INSUFFICIENT_SUPPORT	false
x020557	outgoing	134	7	3	0.995722605	0.9958538829	0.9941088461	0.001010932509	0.6392440839	0.6244462854	0.4387358481	0.8868480726	0.4915084915	0.1628371628	0.4915387862	1	0.7502497502	INSUFFICIENT_SUPPORT	false
x020558	outgoing	149	7	2	0.9951077382	0.9952736084	0.9935244022	0.0007184860873	0.6100293289	0.5840415296	0.4092099293	0.8380952381	0.4145854146	0.7572427572	0.4326349019	1	0.6283716284	INSUFFICIENT_SUPPORT	false
x020559	outgoing	154	11	4	0.9961792982	0.9964456964	0.9929704343	0.001297421292	0.6467131138	0.6478967991	0.4672424238	0.8659451659	0.3796203796	0.9130869131	0.4616380352	1	0.1758241758	INSUFFICIENT_SUPPORT	false
x020628	outgoing	80	5	2	0.9959579295	0.9959845568	0.9943422563	0.0009778407575	0.5514157262	0.5605798646	0.4120630969	0.8492063492	0.1208791209	0.1028971029	0.4023162508	1	0.3466533467	INSUFFICIENT_SUPPORT	false
x020630	outgoing	89	4	3	0.9954698824	0.9952736084	0.9941024414	0.0008830745562	0.5830952007	0.5792578926	0.3911146545	0.8817460317	0.05594405594	0.05194805195	0.4615435097	1	0.8301698302	INSUFFICIENT_SUPPORT	false
x020631	outgoing	90	1	1	0	0	1	0	0	0	0	0.1587301587	0.000999000999	0.000999000999	0.4030448543	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020735	outgoing	39	2	1	0.9982128043	0.9982128043	0.9982128043	0	0.4544562106	0.4544562106	0.3184054381	0.853968254	0.000999000999	0.000999000999	0.4659457439	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020829	outgoing	74	1	1	0	0	1	0	0	0	0	0.1428571429	0.000999000999	0.000999000999	0.4377170809	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021052	outgoing	102	3	2	0.9956231104	0.9952819531	0.9948209449	0.001016623033	0.4813736512	0.4806008427	0.3483643564	0.8587301587	0.983016983	0.991008991	0.4357618024	1	0.991008991	INSUFFICIENT_SUPPORT	false
x021053	outgoing	101	3	3	0.9943579977	0.993312271	0.9931856562	0.001921946372	0.5522039523	0.5431654171	0.4317261222	0.8238095238	0.9130869131	0.8541458541	0.4708397334	1	1	INSUFFICIENT_SUPPORT	false
x021400	outgoing	131	6	4	0.9942035727	0.9941088461	0.9929449766	0.0009015479208	0.5780642189	0.5800291941	0.407285862	0.8111111111	0.5094905095	0.2917082917	0.3915156283	1	0.98001998	INSUFFICIENT_SUPPORT	false
x021401	outgoing	134	8	4	0.9937469807	0.9933616277	0.9913434585	0.001309494753	0.5975065918	0.5880394041	0.372648919	0.8599206349	0.03896103896	0.03396603397	0.4110581383	1	0.8931068931	INSUFFICIENT_SUPPORT	true
x021402	outgoing	136	5	2	0.994712405	0.9944292165	0.9929732115	0.001448841956	0.5209807929	0.5235604181	0.361381736	0.7847619048	0.1128871129	0.1018981019	0.3867802896	1	0.8921078921	INSUFFICIENT_SUPPORT	false
x021403	outgoing	142	7	2	0.9951662901	0.9952736084	0.9935244022	0.001056701904	0.5711426061	0.5773679723	0.3819796287	0.8013605442	0.1248751249	0.01298701299	0.3923633297	1	0.7242757243	INSUFFICIENT_SUPPORT	false
x021410	outgoing	20	1	1	0	0	1	0	0	0	0	0.180952381	0.000999000999	0.000999000999	0.4852825288	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000052	incoming	268	13	4	0.993668901	0.9936414332	0.9902016806	0.001179386198	0.6443953016	0.6379267031	0.440508791	0.8587301587	0.4035964036	0.6143856144	0.4395344628	1	0.9440559441	INSUFFICIENT_SUPPORT	false
x000053	incoming	252	14	4	0.9937810929	0.9941024414	0.9918010254	0.0007629820664	0.6222194156	0.6161332495	0.4325164457	0.8739229025	0.006993006993	0.2857142857	0.423473662	1	0.5864135864	INSUFFICIENT_SUPPORT	false
x000054	incoming	286	14	4	0.993656855	0.9935244022	0.9913365563	0.001016674258	0.615814587	0.6114641656	0.426357403	0.8276643991	0.4885114885	0.9180819181	0.4086403381	1	0.8291708292	INSUFFICIENT_SUPPORT	false
x000055	incoming	285	16	4	0.9930245547	0.9929513409	0.989083971	0.001561801864	0.63364786	0.6302992004	0.4383562925	0.8673611111	0.02797202797	0.3536463536	0.437857703	1	0.04295704296	REPRODUCIBLY_BROAD	false
x000712	incoming	307	2	1	0.9941024414	0.9941024414	0.9941024414	0	0.4740083221	0.4740083221	0.3636583184	0.8253968254	0.000999000999	0.000999000999	0.4975386941	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000713	incoming	284	2	2	0.9930644051	0.9930644051	0.9930644051	0	0.4739586925	0.4739586925	0.3651794314	0.8507936508	0.000999000999	0.000999000999	0.432412234	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000714	incoming	305	2	2	0.9941024414	0.9941024414	0.9941024414	0	0.3795386737	0.3795386737	0.2913119886	0.7174603175	0.000999000999	0.000999000999	0.3994182298	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000715	incoming	291	1	1	0	0	1	0	0	0	0	0.1555555556	0.000999000999	0.000999000999	0.4124745688	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001489	incoming	79	1	1	0	0	1	0	0	0	0	0.1777777778	0.000999000999	0.000999000999	0.4730079168	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001490	incoming	64	1	1	0	0	1	0	0	0	0	0.3174603175	0.000999000999	0.000999000999	0.3874672366	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001491	incoming	57	1	1	0	0	1	0	0	0	0	0.1444444444	0.000999000999	0.000999000999	0.4057607074	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x001599	incoming	34	1	1	0	0	1	0	0	0	0	0.1698412698	0.000999000999	0.000999000999	0.4739177717	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008449	incoming	82	1	1	0	0	1	0	0	0	0	0.1841269841	0.000999000999	0.000999000999	0.5030437264	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008450	incoming	90	1	1	0	0	1	0	0	0	0	0.1793650794	0.000999000999	0.000999000999	0.4229413542	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008451	incoming	95	1	1	0	0	1	0	0	0	0	0.1634920635	0.000999000999	0.000999000999	0.4915387862	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008691	incoming	77	1	1	0	0	1	0	0	0	0	0.1714285714	0.000999000999	0.000999000999	0.4771601104	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008704	incoming	163	3	1	0.9938026374	0.9936414332	0.9930644051	0.0008306503135	0.5609126807	0.5584903893	0.3929780774	0.8264550265	0.2557442557	0.9430569431	0.4489504652	1	0.2867132867	INSUFFICIENT_SUPPORT	false
x008705	incoming	160	4	2	0.9938719373	0.9938719373	0.9936414332	0.0002525045774	0.589996296	0.5816455742	0.4049100428	0.8865079365	0.05994005994	0.03796203796	0.4514252508	1	0.8511488511	INSUFFICIENT_SUPPORT	false
x008707	incoming	174	3	2	0.9941096392	0.9941024414	0.9935244022	0.0005888688622	0.5437882461	0.5443513459	0.3808146928	0.7682539683	0.003996003996	0.05194805195	0.3913074252	1	0.8081918082	INSUFFICIENT_SUPPORT	false
x008917	incoming	52	1	1	0	0	1	0	0	0	0	0.3555555556	0.000999000999	0.000999000999	0.3913074252	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008919	incoming	48	1	1	0	0	1	0	0	0	0	0.1793650794	0.000999000999	0.000999000999	0.5053179699	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x008944	incoming	119	3	3	0.9937951026	0.9936414332	0.9936414332	0.0002661631947	0.5475905557	0.5399478905	0.3950572892	0.844973545	0.6733266733	1	0.5053179699	1	0.5544455544	INSUFFICIENT_SUPPORT	false
x008945	incoming	145	4	3	0.99314367	0.9932378716	0.9923705304	0.0007038755844	0.5838642152	0.5865820848	0.3996064682	0.8527777778	0.6253746254	0.8241758242	0.4628782717	1	0.7382617383	INSUFFICIENT_SUPPORT	false
x008946	incoming	114	3	3	0.994495612	0.9941024414	0.9941024414	0.0006809914103	0.4979129761	0.5031608026	0.3601054234	0.8486772487	0.8741258741	0.2497502498	0.5053179699	1	0.5804195804	INSUFFICIENT_SUPPORT	false
x008947	incoming	102	1	1	0	0	1	0	0	0	0	0.1380952381	0.000999000999	0.000999000999	0.422381865	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009248	incoming	297	13	4	0.9934842807	0.9935244022	0.9913434585	0.0009839692811	0.6303777243	0.6275190787	0.4468130906	0.8498168498	0.1588411588	0.003996003996	0.4194569479	1	0.9230769231	INSUFFICIENT_SUPPORT	false
x009249	incoming	316	9	4	0.992425978	0.9923832191	0.9895216969	0.001405940949	0.5740212561	0.5952031672	0.3677307193	0.8201058201	0.2337662338	0.3116883117	0.4167081736	1	0.9150849151	INSUFFICIENT_SUPPORT	false
x009250	incoming	314	15	4	0.9929358627	0.9929921865	0.9886048179	0.001408886525	0.6248082502	0.6222642285	0.4307275319	0.8226455026	0.5014985015	0.1988011988	0.4144339302	1	0.992007992	INSUFFICIENT_SUPPORT	false
x009251	incoming	309	11	4	0.9924025821	0.9929513409	0.987362867	0.001954535073	0.6273191436	0.6109194596	0.415476935	0.8532467532	0.04795204795	0.002997002997	0.4353095736	1	0.1238761239	INSUFFICIENT_SUPPORT	true
x009968	incoming	133	2	2	0.9941024414	0.9941024414	0.9941024414	0	0.4180411467	0.4180411467	0.3207827027	0.6841269841	0.000999000999	0.000999000999	0.4033677965	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009970	incoming	119	1	1	0	0	1	0	0	0	0	0.3174603175	0.000999000999	0.000999000999	0.3558090896	1	0.000999000999	INSUFFICIENT_SUPPORT	false
