source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000053	x011262	preferred	1000	0.04495504496	0.2481155208	0.5	0.0664532194	EXPECTED_FROM_NULL
x000053	x011263	preferred	1000	0.05194805195	0.2575718293	1	0.07186159734	EXPECTED_FROM_NULL
x000053	x011445	preferred	1000	0.02997002997	0.2305378545	1	0.0585041367	EXPECTED_FROM_NULL
x000053	x011933	preferred	1000	1	1	0	0.06725284654	EXPECTED_FROM_NULL
x000053	x012774	preferred	1000	1	1	0	0.07027351492	EXPECTED_FROM_NULL
x000053	x013586	preferred	1000	1	1	0	0.05350997657	EXPECTED_FROM_NULL
x000053	x017120	preferred	1000	0.07292707293	0.2883310611	1	0.0651362432	EXPECTED_FROM_NULL
x000053	x017121	preferred	1000	1	1	1	0.05226224569	EXPECTED_FROM_NULL
x000053	x017122	preferred	1000	0.01298701299	0.1915277705	0.5	0.05987621185	EXPECTED_FROM_NULL
x000053	x017123	preferred	1000	1	1	0	0.06039111414	EXPECTED_FROM_NULL
x000053	x019086	preferred	1000	1	1	1	0.0587534749	EXPECTED_FROM_NULL
x000053	x019220	preferred	1000	1	1	0	0.0681013339	EXPECTED_FROM_NULL
x000053	x020316	preferred	10000	9.9990001e-05	0.01951233448	0.25	0.06285469323	BACKBONE_PREFERRED
x000053	x020318	preferred	1000	0.06693306693	0.2817583033	1	0.07619577548	EXPECTED_FROM_NULL
x000053	x020319	preferred	1000	1	1	0.3333333333	0.06795303923	EXPECTED_FROM_NULL
x000053	x021142	preferred	1000	0.01898101898	0.2002167716	1	0.05660817883	EXPECTED_FROM_NULL
x000054	x000715	depleted	1000	0.7152847153	1	0	0.05780252199	EXPECTED_FROM_NULL
x000054	x005543	preferred	1000	0.02997002997	0.2305378545	1	0.0455494535	EXPECTED_FROM_NULL
x000054	x008132	preferred	1000	0.07392607393	0.2901810833	1	0.04785662134	EXPECTED_FROM_NULL
x000054	x008133	preferred	1000	1	1	1	0.0424634625	EXPECTED_FROM_NULL
x000054	x008134	preferred	1000	0.03996003996	0.2391027776	1	0.04434225277	EXPECTED_FROM_NULL
x000054	x008224	preferred	1000	0.03296703297	0.2325694356	1	0.04727425215	EXPECTED_FROM_NULL
x000054	x008226	preferred	1000	0.08891108891	0.3215109498	0.5	0.04916672211	EXPECTED_FROM_NULL
x000054	x008227	preferred	1000	0.1278721279	0.3987975495	1	0.05620222448	EXPECTED_FROM_NULL
x000054	x008485	preferred	1000	1	1	1	0.04712719684	EXPECTED_FROM_NULL
x000054	x008486	preferred	1000	1	1	1	0.04571185944	EXPECTED_FROM_NULL
x000054	x010761	preferred	1000	0.02397602398	0.2161798597	1	0.04674536205	EXPECTED_FROM_NULL
x000054	x010892	preferred	1000	0.08991008991	0.3215109498	0.3333333333	0.05511000184	EXPECTED_FROM_NULL
x000054	x010893	preferred	10000	0.00099990001	0.06070504061	0.3333333333	0.04811436973	EXPECTED_FROM_NULL
x000054	x010894	preferred	1000	0.05994005994	0.2697796437	1	0.04647019381	EXPECTED_FROM_NULL
x000054	x010895	preferred	1000	0.03696303696	0.2386582028	1	0.05576523387	EXPECTED_FROM_NULL
x000054	x010976	preferred	1000	0.04495504496	0.2481155208	1	0.04613388812	EXPECTED_FROM_NULL
x000054	x010978	preferred	1000	1	1	0	0.04495921769	EXPECTED_FROM_NULL
x000054	x010984	preferred	1000	1	1	1	0.04535671181	EXPECTED_FROM_NULL
x000054	x011260	preferred	1000	1	1	1	0.05930638788	EXPECTED_FROM_NULL
x000054	x011261	preferred	1000	1	1	0	0.05689341704	EXPECTED_FROM_NULL
x000054	x011262	preferred	1000	0.09390609391	0.3276519139	0.5	0.0716219067	EXPECTED_FROM_NULL
x000054	x011979	preferred	1000	1	1	1	0.04131405133	EXPECTED_FROM_NULL
x000054	x016800	preferred	1000	1	1	0	0.0496574295	EXPECTED_FROM_NULL
x000054	x017122	preferred	1000	0.01898101898	0.2002167716	0.6666666667	0.04749777031	EXPECTED_FROM_NULL
x000054	x017123	preferred	10000	0.001899810019	0.08371420922	0.3333333333	0.05596912579	EXPECTED_FROM_NULL
x000054	x019087	preferred	1000	1	1	0	0.04621606454	EXPECTED_FROM_NULL
x000054	x020317	preferred	1000	1	1	1	0.0509313466	EXPECTED_FROM_NULL
x000054	x020318	preferred	1000	1	1	0.5	0.05150781686	EXPECTED_FROM_NULL
x000054	x020319	preferred	1000	1	1	0	0.05730045521	EXPECTED_FROM_NULL
x000054	x020890	preferred	1000	1	1	0	0.04966444626	EXPECTED_FROM_NULL
x000054	x021142	preferred	1000	1	1	0	0.04403989507	EXPECTED_FROM_NULL
x000055	x006713	preferred	1000	1	1	0	0.05685269299	EXPECTED_FROM_NULL
x000055	x008132	preferred	1000	1	1	0	0.05647244086	EXPECTED_FROM_NULL
x000055	x008133	preferred	1000	1	1	1	0.0466484886	EXPECTED_FROM_NULL
x000055	x008134	preferred	1000	0.03896103896	0.2386582028	1	0.05225529519	EXPECTED_FROM_NULL
x000055	x008227	preferred	1000	0.05794205794	0.2692137794	0.5	0.05404576766	EXPECTED_FROM_NULL
x000055	x008485	preferred	1000	0.05694305694	0.2692137794	1	0.05594095597	EXPECTED_FROM_NULL
x000055	x008516	preferred	1000	1	1	0	0.05834966971	EXPECTED_FROM_NULL
x000055	x009111	preferred	1000	0.02597402597	0.2217532468	1	0.05186610558	EXPECTED_FROM_NULL
x000055	x010892	preferred	1000	0.01098901099	0.1915277705	0.5	0.04897124442	EXPECTED_FROM_NULL
x000055	x010893	preferred	1000	1	1	1	0.06743136276	EXPECTED_FROM_NULL
x000055	x010894	preferred	1000	1	1	1	0.05647788925	EXPECTED_FROM_NULL
x000055	x010895	preferred	1000	1	1	1	0.0626834072	EXPECTED_FROM_NULL
x000055	x010978	preferred	1000	0.0969030969	0.3334247616	0.5	0.05505492484	EXPECTED_FROM_NULL
x000055	x010985	preferred	1000	1	1	1	0.05143198784	EXPECTED_FROM_NULL
x000055	x010987	preferred	1000	0.02397602398	0.2161798597	1	0.04927487458	EXPECTED_FROM_NULL
x000055	x011260	preferred	1000	0.03896103896	0.2386582028	0.5	0.06013041199	EXPECTED_FROM_NULL
x000055	x011261	preferred	1000	0.07092907093	0.2883310611	0.5	0.05745701237	EXPECTED_FROM_NULL
x000055	x011262	preferred	1000	0.06493506494	0.277625348	0.3333333333	0.06038190169	EXPECTED_FROM_NULL
x000055	x011263	preferred	1000	1	1	0	0.07527017911	EXPECTED_FROM_NULL
x000055	x011932	preferred	1000	0.05994005994	0.2697796437	1	0.06095549483	EXPECTED_FROM_NULL
x000055	x012773	preferred	1000	1	1	0	0.07296496272	EXPECTED_FROM_NULL
x000055	x017122	preferred	1000	1	1	1	0.05627521696	EXPECTED_FROM_NULL
x000055	x019020	preferred	1000	0.03396603397	0.2325694356	1	0.05147192784	EXPECTED_FROM_NULL
x000055	x019220	preferred	1000	1	1	0	0.05572028634	EXPECTED_FROM_NULL
x000055	x019221	preferred	1000	1	1	1	0.05625734611	EXPECTED_FROM_NULL
x000055	x020316	preferred	1000	1	1	1	0.06366135797	EXPECTED_FROM_NULL
x000055	x020317	preferred	1000	1	1	0	0.06152023745	EXPECTED_FROM_NULL
x000055	x020318	preferred	1000	0.1318681319	0.4066182125	1	0.07158482561	EXPECTED_FROM_NULL
x000055	x020319	preferred	1000	0.1148851149	0.3736501594	1	0.07552326276	EXPECTED_FROM_NULL
x000055	x020620	preferred	1000	1	1	1	0.04973296363	EXPECTED_FROM_NULL
x000055	x020623	preferred	1000	1	1	1	0.05806144418	EXPECTED_FROM_NULL
x000055	x020970	preferred	1000	1	1	0	0.05326612873	EXPECTED_FROM_NULL
x000055	x021141	preferred	1000	1	1	1	0.04875050493	EXPECTED_FROM_NULL
x000055	x021142	preferred	1000	1	1	0	0.04897647718	EXPECTED_FROM_NULL
x000080	x000052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x008838	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x008918	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x008919	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x008947	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x009437	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x009438	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x010009	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x012038	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x012120	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x018928	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x018930	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x018931	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x018950	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x019052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x019053	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x019104	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000080	x020792	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x000054	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x001053	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x008847	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x008916	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x008945	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x009438	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x009439	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x010008	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x010009	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x018928	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x018929	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x018930	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x018949	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x019052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000081	x019271	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x001053	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x007412	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x008704	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x009436	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x010008	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x010009	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x010010	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x010011	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x012882	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x018931	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x018979	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x019104	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x019270	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000082	x020792	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x001052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x008918	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x009436	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x010008	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x010010	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x011684	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x018928	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x019052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x019053	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000083	x019268	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x000054	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x000547	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x008839	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x018927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x018943	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x020628	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x020630	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000393	x021403	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x000393	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x000715	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x002553	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x009248	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x010011	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x012120	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x015854	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x019268	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000406	x020109	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x000052	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x000698	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x000715	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x002555	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x008707	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x009126	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x009250	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000407	x018956	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x000080	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x004652	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x008704	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x008945	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x009249	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x009438	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x010008	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x010009	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x011190	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x012371	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x012764	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x012945	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x015685	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x015853	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x016550	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x018924	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x018926	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x018928	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x018929	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x019106	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x020319	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x020559	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x020630	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x020970	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000544	x021402	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x000081	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x000082	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x000944	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x002537	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x003550	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x008094	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x009248	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x009249	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x010316	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x010987	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x012123	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x012370	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x012892	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x012894	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x015927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x018927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x018929	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x018930	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x018931	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x018988	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x019053	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x020318	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000545	x020628	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000546	x000083	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x000697	depleted	1000	0.978021978	1	0	1	INSUFFICIENT_SUPPORT
x000546	x004655	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x008094	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x008689	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x008946	preferred	1000	0.01198801199	1	1	1	INSUFFICIENT_SUPPORT
x000546	x008947	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x009250	depleted	1000	0.966033966	1	0	1	INSUFFICIENT_SUPPORT
x000546	x009970	depleted	1000	0.972027972	1	0	1	INSUFFICIENT_SUPPORT
x000546	x012102	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x012121	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x015685	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x017250	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x018926	depleted	1000	0.9370629371	1	0	1	INSUFFICIENT_SUPPORT
x000546	x018927	depleted	1000	0.989010989	1	0	1	INSUFFICIENT_SUPPORT
x000546	x018929	depleted	1000	0.9040959041	1	0	1	INSUFFICIENT_SUPPORT
x000546	x018930	depleted	1000	0.9280719281	1	0	1	INSUFFICIENT_SUPPORT
x000546	x018931	depleted	1000	0.9280719281	1	0	1	INSUFFICIENT_SUPPORT
x000546	x019053	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x019055	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x020111	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x020317	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000546	x020556	preferred	1000	1	1	0	1	INSUFFICIENT_SUPPORT
x000547	x000082	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x000083	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x004652	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x008094	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x008947	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x009249	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000547	x011579	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
